0.16198394049415415-0.8151337343466408*I	-0.49714006349383383-0.13520034418058008*I	-0.0015538717488354744+0.19298758456107162*I	-0.004961588585919119-0.03717037039196247*I
-0.4971400634938361-0.13520034418057836*I	0.1604300687453166-0.6221461497855653*I	-0.502101652079769-0.17237071457256575*I	-0.0015538717488239318+0.1929875845610605*I
-0.0015538717488392528+0.19298758456106013*I	-0.5021016520797574-0.17237071457256248*I	0.1604300687453383-0.6221461497855683*I	-0.4971400634938457-0.1352003441805788*I
-0.004961588585910448-0.037170370391981455*I	-0.0015538717488314258+0.19298758456106332*I	-0.49714006349384093-0.13520034418057522*I	0.1619839404941637-0.8151337343466418*I
