0.4073829475884698-0.6225211013153256*I	-0.2657651722399027-0.36610091576171416*I	-0.18909328327743985+0.11506740266925253*I	0.07860277922252346+0.0832060173250726*I	0.01623248588705962-0.07201002530483755*I	-0.04681361522203739+0.007214563690565588*I	0.022954803592501214+0.04005953363058824*I	0.01140467786836976-0.0325118479540398*I	-0.02251338048781737-0.006088229892137288*I	0.009371349354139039+0.02964478649825894*I	0.007628404415268807-0.01696427455717587*I	-0.012154096628676166-0.012299692871116825*I	0.004839354813544611+0.024199299117598213*I	0.0038419688410371976-0.0075400276343566205*I	-0.006757327300267606-0.016550025368881643*I	0.004377244583968694+0.020208643899827863*I
-0.26576517223989937-0.36610091576170295*I	0.2182896643110354-0.5074536986460565*I	-0.18716239301738335-0.28289489843662513*I	-0.17286079739039603+0.04305737736442631*I	0.03178916400047185+0.0904205810156371*I	0.03918728947954935-0.03195049167425756*I	-0.03540893735368551-0.025297284263478825*I	0.0004414231046663275+0.03397130373844846*I	0.02077602722250662-0.0028670614557890634*I	-0.014884976072540187-0.023052504449322993*I	-0.0027827472745301195+0.017345093627139513*I	0.012467759228816218+0.0072350245604240054*I	-0.008312127787643205-0.019839720505475673*I	-0.001917972486733921+0.007649273748709669*I	0.008219213424999157+0.012668616265462694*I	-0.006757327300265968-0.016550025368888076*I
-0.1890932832774328+0.11506740266927908*I	-0.1871623930173736-0.2828948984366081*I	0.23452215019808015-0.5794637239508857*I	-0.23397600823944026-0.2756803347460638*I	-0.1499059937979037+0.08311691099500693*I	0.0431938418688338+0.057908733061595115*I	0.016673908991715995-0.038038721566393846*I	-0.026037587999555415+0.004347502234775442*I	0.008069827519940353+0.017007029181265197*I	0.008621930593835874-0.015166754326906295*I	-0.01004562125899868+0.0011467946682777001*I	0.001059221566497336+0.009805065992776363*I	0.005710431928531203-0.009315000808470402*I	-0.003934883203688821+0.00036892339434375226*I	-0.0019179724867317291+0.0076492737487099186*I	0.003841968841039146-0.007540027634359532*I
0.07860277922253059+0.08320601732509356*I	-0.17286079739038493+0.04305737736444146*I	-0.23397600823943082-0.2756803347460613*I	0.2574769537905801-0.5394041903203158*I	-0.22257133037105903-0.3081921827001061*I	-0.17241937428571583+0.07702868110287701*I	0.05256519122297614+0.08755351955985508*I	0.024302313406993292-0.05500299612357413*I	-0.03819168462822709-0.007952190636336905*I	0.01290918233347962+0.0412063282988745*I	0.012463899434860124-0.022706781961264536*I	-0.0168029485592882-0.015403230700622592*I	0.005436466150445043+0.030013709892587028*I	0.005710431928532-0.009315000808469413*I	-0.008312127787638419-0.019839720505468186*I	0.0048393548135478625+0.02419929911760691*I
0.01623248588705911-0.07201002530484107*I	0.03178916400046792+0.09042058101563806*I	-0.14990599379790082+0.08311691099501212*I	-0.22257133037105004-0.30819218270010407*I	0.23496357330277412-0.5454924202124508*I	-0.2131999810169203-0.2785473962018503*I	-0.16479096987044384+0.0600644065456951*I	0.04041109459430299+0.07525382668873806*I	0.029141668220531453-0.03080369700597328*I	-0.03434971578719527-0.01549221827069876*I	0.00615185503320851+0.024656302929976996*I	0.01684114401881743-0.002498138061453572*I	-0.016802948559291455-0.015403230700626831*I	0.00105922156649451+0.009805065992770468*I	0.012467759228817332+0.007235024560426222*I	-0.012154096628673866-0.012299692871108887*I
-0.04681361522204841+0.007214563690556237*I	0.039187289479532816-0.03195049167425703*I	0.043193841868825744+0.05790873306160223*I	-0.17241937428570983+0.07702868110287636*I	-0.21319998101691126-0.2785473962018536*I	0.2425919777180302-0.5624566947696364*I	-0.22535407764560406-0.2908470890729684*I	-0.15995161505690664+0.08426370566329357*I	0.04425306343532983+0.06771379905437072*I	0.022384340920262764-0.04735372237487354*I	-0.02997247120322+0.004716425629115305*I	0.006151855033215373+0.024656302929975643*I	0.012463899434863287-0.022706781961270333*I	-0.010045621259006756+0.0011467946682704733*I	-0.0027827472745432496+0.017345093627136446*I	0.007628404415260086-0.016964274557174672*I
0.02295480359249316+0.04005953363059864*I	-0.035408937353689614-0.025297284263469957*I	0.016673908991712897-0.0380387215663958*I	0.05256519122296964+0.0875535195598465*I	-0.1647909698704454+0.06006440654568922*I	-0.22535407764559906-0.29084708907296897*I	0.24743133253156846-0.5382573956520311*I	-0.22151210880457103-0.2983871167073242*I	-0.1667089423571808+0.06771368029440306*I	0.04863030801929597+0.08792244295418734*I	0.022384340920264624-0.047353722374876214*I	-0.03434971578718667-0.015492218270703309*I	0.012909182333487937+0.04120632829887094*I	0.008621930593830526-0.015166754326900872*I	-0.014884976072556365-0.023052504449315392*I	0.009371349354127406+0.029644786498261064*I
0.011404677868377892-0.03251184795402385*I	0.00044142310468230084+0.03397130373845876*I	-0.026037587999548122+0.004347502234771964*I	0.02430231340698362-0.055002996123583434*I	0.04041109459429272+0.0752538266887283*I	-0.159951615056904+0.08426370566328997*I	-0.22151210880456632-0.2983871167073201*I	0.24067400523129423-0.5548074210209076*I	-0.21713486422060657-0.2781784728075015*I	-0.1667089423571775+0.06771368029439409*I	0.04425306343532688+0.06771379905436298*I	0.029141668220519966-0.030803697005982237*I	-0.03819168462823533-0.007952190636341352*I	0.008069827519944034+0.017007029181274707*I	0.020776027222516237-0.002867061455776914*I	-0.022513380487810538-0.006088229892134167*I
-0.02251338048780603-0.006088229892137434*I	0.02077602722251581-0.0028670614557814167*I	0.008069827519943978+0.017007029181274367*I	-0.038191684628226016-0.007952190636341575*I	0.02914166822052834-0.030803697005988506*I	0.04425306343532509+0.0677137990543642*I	-0.166708942357181+0.0677136802944107*I	-0.2171348642206039-0.27817847280749336*I	0.240674005231299-0.554807421020923*I	-0.22151210880456293-0.2983871167073355*I	-0.15995161505690458+0.08426370566328975*I	0.040411094594284575+0.07525382668872964*I	0.024302313406975192-0.05500299612358487*I	-0.026037587999546488+0.004347502234771636*I	0.0004414231046913561+0.03397130373845074*I	0.01140467786838374-0.03251184795403822*I
0.009371349354131225+0.02964478649825318*I	-0.014884976072559175-0.023052504449318334*I	0.00862193059382763-0.015166754326897753*I	0.012909182333491608+0.04120632829886981*I	-0.034349715787190246-0.01549221827070725*I	0.0223843409202499-0.04735372237487194*I	0.04863030801928978+0.08792244295419363*I	-0.16670894235717354+0.06771368029439881*I	-0.22151210880456393-0.29838711670733187*I	0.24743133253157318-0.5382573956520272*I	-0.2253540776455928-0.29084708907295864*I	-0.16479096987043823+0.06006440654569169*I	0.052565191222979625+0.08755351955983989*I	0.016673908991725078-0.03803872156640446*I	-0.035408937353686276-0.025297284263478964*I	0.02295480359248781+0.04005953363059041*I
0.007628404415250825-0.01696427455717775*I	-0.0027827472745582393+0.01734509362713163*I	-0.010045621259010977+0.0011467946682704715*I	0.012463899434873346-0.022706781961261246*I	0.0061518550332191335+0.024656302929989632*I	-0.02997247120323048+0.004716425629124742*I	0.022384340920253133-0.04735372237487373*I	0.04425306343532752+0.06771379905436356*I	-0.15995161505690608+0.08426370566329008*I	-0.22535407764559884-0.29084708907296086*I	0.2425919777180366-0.5624566947696231*I	-0.21319998101690718-0.27854739620184893*I	-0.17241937428569679+0.07702868110286754*I	0.0431938418688433+0.05790873306159087*I	0.03918728947952729-0.03195049167425889*I	-0.046813615222070885+0.007214563690560696*I
-0.012154096628681707-0.012299692871119566*I	0.012467759228804852+0.007235024560407866*I	0.0010592215664927337+0.009805065992767384*I	-0.01680294855927474-0.015403230700603288*I	0.016841144018836393-0.0024981380614301774*I	0.006151855033214042+0.024656302929980528*I	-0.03434971578720496-0.015492218270701213*I	0.029141668220512566-0.030803697005974073*I	0.040411094594289605+0.07525382668872892*I	-0.1647909698704402+0.060064406545682805*I	-0.21319998101691462-0.27854739620185187*I	0.23496357330276668-0.5454924202124463*I	-0.22257133037105248-0.3081921827001049*I	-0.14990599379788855+0.08311691099500401*I	0.031789164000468925+0.09042058101562331*I	0.01623248588704317-0.07201002530485545*I
0.00483935481354919+0.024199299117603462*I	-0.008312127787639623-0.019839720505475666*I	0.005710431928537554-0.00931500080846916*I	0.005436466150460284+0.030013709892599216*I	-0.01680294855927833-0.01540323070061618*I	0.012463899434857345-0.02270678196126899*I	0.012909182333471908+0.0412063282988735*I	-0.03819168462823902-0.007952190636334858*I	0.02430231340698119-0.055002996123581276*I	0.05256519122297658+0.0875535195598432*I	-0.17241937428570492+0.07702868110287225*I	-0.22257133037105414-0.30819218270010473*I	0.25747695379058233-0.539404190320317*I	-0.23397600823942138-0.2756803347460735*I	-0.17286079739037907+0.043057377364411675*I	0.07860277922252684+0.08320601732506314*I
0.0038419688410381847-0.007540027634345026*I	-0.0019179724867298895+0.007649273748722374*I	-0.0039348832036789315+0.0003689233943417747*I	0.005710431928539216-0.009315000808482965*I	0.0010592215664849552+0.009805065992767426*I	-0.010045621259022943+0.00114679466827744*I	0.00862193059382755-0.015166754326905396*I	0.0080698275199491+0.017007029181262845*I	-0.0260375879995519+0.0043475022347785885*I	0.016673908991712557-0.03803872156638077*I	0.04319384186883988+0.05790873306160649*I	-0.1499059937978848+0.08311691099500407*I	-0.2339760082394204-0.2756803347460784*I	0.23452215019809142-0.5794637239509026*I	-0.18716239301737372-0.282894898436623*I	-0.18909328327743766+0.11506740266926951*I
-0.006757327300264682-0.016550025368887958*I	0.00821921342500398+0.01266861626545343*I	-0.0019179724867295356+0.007649273748694729*I	-0.008312127787647783-0.019839720505482092*I	0.012467759228798836+0.007235024560427988*I	-0.0027827472745521886+0.017345093627140713*I	-0.014884976072552014-0.023052504449330373*I	0.020776027222513038-0.0028670614557967378*I	0.00044142310467643053+0.03397130373845195*I	-0.035408937353690384-0.025297284263463924*I	0.03918728947953409-0.031950491674246045*I	0.031789164000465164+0.09042058101563241*I	-0.17286079739039006+0.04305737736441261*I	-0.1871623930173768-0.2828948984366309*I	0.2182896643110367-0.5074536986460495*I	-0.2657651722398996-0.36610091576169407*I
0.0043772445839757035+0.02020864389980659*I	-0.006757327300259686-0.016550025368914922*I	0.003841968841034882-0.007540027634374835*I	0.004839354813533814+0.024199299117609596*I	-0.012154096628683053-0.01229969287110022*I	0.007628404415263912-0.01696427455717736*I	0.009371349354128644+0.02964478649824706*I	-0.022513380487824586-0.006088229892144192*I	0.011404677868373625-0.03251184795404255*I	0.022954803592497852+0.04005953363058559*I	-0.04681361522206107+0.00721456369056328*I	0.016232485887031634-0.07201002530484063*I	0.07860277922250887+0.08320601732507181*I	-0.18909328327744102+0.11506740266925947*I	-0.26576517223989515-0.3661009157617048*I	0.40738294758847915-0.6225211013153207*I
