0.5140273711304292-0.06612124984012847*I	-0.24105902515649452+0.11322376558513811*I	0.015649625521933844-0.1287109720271459*I	0.12143088903619229+0.10971705499820936*I	-0.1164117352528175-0.0626068042262888*I
-0.2410590251564944+0.11322376558513808*I	0.5296769966523632-0.19483222186727436*I	-0.1196281361203022+0.22294082058334752*I	-0.10076210973088369-0.19131777625343482*I	0.12143088903619226+0.10971705499820944*I
0.015649625521933826-0.12871097202714582*I	-0.11962813612030213+0.22294082058334744*I	0.41326526139954545-0.25743902609356334*I	-0.11962813612030201+0.22294082058334774*I	0.015649625521933695-0.12871097202714615*I
0.12143088903619226+0.10971705499820926*I	-0.10076210973088372-0.19131777625343474*I	-0.11962813612030196+0.22294082058334772*I	0.5296769966523629-0.1948322218672749*I	-0.24105902515649416+0.11322376558513844*I
-0.11641173525281745-0.06260680422628873*I	0.12143088903619223+0.10971705499820937*I	0.015649625521933705-0.1287109720271461*I	-0.2410590251564942+0.1132237655851384*I	0.5140273711304291-0.06612124984012871*I
