0.4668759571126102-0.10350325801669077*I	0.19720840798971023-0.15784904627159424*I	0.024805968814585362-0.14279200948098456*I	-0.06313078961662494-0.07695256474906371*I	-0.06844722564332209-0.003269595538889262*I	-0.02323150920058874+0.039191833538259425*I	0.022780912866207013+0.03771257212684336*I	0.03484634296634185+0.00868680417008599*I	0.013301846129497849-0.018696362541241834*I	-0.014848015036960666-0.024341377574704687*I	-0.02328545622449706-0.008989458908483194*I	-0.008292020409304598+0.010784739949203561*I	0.012090859901451093+0.01812960447365472*I	0.01775137913948342+0.009016273683323719*I	0.005270374270017144-0.0065787054348079*I	-0.011011188623915808-0.014666908024403612*I	-0.01464498646778621-0.009182995585615738*I	-0.003160077052417948+0.0038550229812608643*I	0.01072025402119756+0.012525824405020002*I	0.012757184025732069+0.009556588032708648*I	0.0014881589245639853-0.0017950134872474208*I	-0.010936606793915404-0.011121819450377133*I	-0.011593454146173248-0.010178761364346764*I
0.19720840798971018-0.1578490462715943*I	0.4916819259271952-0.24629526749767522*I	0.13407761837308502-0.23480161102065789*I	-0.04364125682873714-0.1460616050198737*I	-0.08636229881721422-0.03776073121080411*I	-0.04566631277711557+0.034442976587954255*I	0.011614833765752711+0.04787863770834558*I	0.03608275899570465+0.01901620958560167*I	0.019998327929381034-0.015654573404618604*I	-0.009983610094999335-0.027685821449725045*I	-0.023140035446265403-0.01355663762550124*I	-0.011194596323046103+0.009140145565171386*I	0.009459358730178747+0.019801013632527165*I	0.017361234171468246+0.011550899038846778*I	0.0067401905155676746-0.005650634341079869*I	-0.009374612197769005-0.015761701020423624*I	-0.014171265676333731-0.010811885043142842*I	-0.003924732446588657+0.003342828819404002*I	0.009597106973314121+0.013411611013969092*I	0.012208412945761611+0.010730810917772084*I	0.0018205772318167974-0.0015652314176689474*I	-0.010105295221609108-0.011973774851594536*I	-0.010936606793915303-0.011121819450377317*I
0.024805968814585404-0.14279200948098442*I	0.134077618373085-0.23480161102065766*I	0.4232347002838726-0.24956486303656422*I	0.11084610917249507-0.19560977748239822*I	-0.020860343962531374-0.10834903289303002*I	-0.051515955850873485-0.02907392704071775*I	-0.032364466647618474+0.015746614046712806*I	-0.0032331812712083807+0.02353726013364124*I	0.012797302771207301+0.010026750677118645*I	0.011706307520076157-0.004869833455415141*I	0.002107249806451452-0.009556216976070637*I	-0.005388656306782232-0.004540363942177867*I	-0.005924222053029045+0.002561440130363262*I	-0.0015518298937369673+0.005134105608123541*I	0.0027162477036822056+0.0023679034532311503*I	0.003580113463149851-0.0017956113598190028*I	0.0013456418234285893-0.0032358766154039482*I	-0.0014140816506016723-0.0012552970104349288*I	-0.0024365735220246046+0.001547815332155543*I	-0.0013394998206010644+0.002289791563590869*I	0.0006149587995886949+0.0005520495534244179*I	0.001820577231817109-0.001565231417669513*I	0.0014881589245642791-0.0017950134872479562*I
-0.063130789616625-0.07695256474906342*I	-0.04364125682873723-0.14606160501987342*I	0.11084610917249499-0.1956097774823979*I	0.44601561315007776-0.21185229090972055*I	0.14569245213883508-0.18692297331231175*I	-0.007558497833035027-0.12704539543427118*I	-0.06636397088783504-0.05341530461542178*I	-0.05564992287211599+0.006757155138230123*I	-0.011525201680513237+0.03432200008284493*I	0.024888162672658122+0.02815635515077308*I	0.02945768665955928+0.004146440227908048*I	0.007377624076468399-0.016134922410879007*I	-0.016399844930698026-0.01920727196658164*I	-0.020569208520815067-0.0066215554552523075*I	-0.004711906946154709+0.008989128589384639*I	0.013436501724879884+0.014893727858251072*I	0.016337297488881953+0.0077609766728889895*I	0.002833800747992634-0.005030890102652567*I	-0.012350688444516858-0.01237711646081349*I	-0.01403002766819747-0.008630946032192482*I	-0.0013394998206006537+0.002289791563590062*I	0.012208412945762198+0.010730810917770898*I	0.012757184025732485+0.009556588032707786*I
-0.06844722564332228-0.0032695955388890017*I	-0.08636229881721451-0.03776073121080379*I	-0.02086034396253172-0.10834903289302983*I	0.14569245213883494-0.18692297331231172*I	0.4593174592795741-0.2305486534509619*I	0.13084443710187324-0.21126435088701567*I	-0.030843954057532607-0.13603485434275378*I	-0.07465599129713978-0.042630564666217785*I	-0.04355906297066495+0.02488675961188477*I	0.00622617745897009+0.04333827376616814*I	0.03015853694267517+0.021577649715964552*I	0.018446498035643508-0.010520467796495955*I	-0.007267362391317633-0.025317917996494688*I	-0.019559921983115753-0.0153522489853204*I	-0.009848954499617368+0.005904268949767966*I	0.008045277079577416+0.01854571662209303*I	0.014924660649443948+0.013098714371002722*I	0.005400690694966778-0.003360842777489486*I	-0.008759653398180224-0.015209651467000594*I	-0.01235068844451647-0.01237711646081423*I	-0.002436573522024037+0.0015478153321542214*I	0.009597106973314637+0.013411611013967668*I	0.010720254021197854+0.012525824405019077*I
-0.023231509200589102+0.03919183353825968*I	-0.04566631277711615+0.03444297658795457*I	-0.051515955850874116-0.029073927040717568*I	-0.007558497833035444-0.12704539543427132*I	0.13084443710187305-0.2112643508870158*I	0.4360320030550763-0.2395381123594444*I	0.12255241669256856-0.20047961093781153*I	-0.018753094156081385-0.11790524986909878*I	-0.056904612157656125-0.033614290982894354*I	-0.038288688700647534+0.018308054177076243*I	-0.0047850111649454415+0.0286713657417639*I	0.015513550474889273+0.012394654130348534*I	0.015286420983225813-0.006665444815234902*I	0.003452891629880067-0.012792093591474275*I	-0.006802737957383644-0.0057956609526116*I	-0.00836079557505329+0.004109255462520105*I	-0.0028913297143377077+0.007423897171714923*I	0.003331206503271153+0.0029199530066548857*I	0.005400690694967185-0.003360842777490093*I	0.0028338007479931206-0.005030890102653644*I	-0.001414081650601393-0.0012552970104361845*I	-0.003924732446588636+0.003342828819402915*I	-0.003160077052418026+0.003855022981260234*I
0.02278091286620657+0.037712572126843535*I	0.011614833765751986+0.04787863770834575*I	-0.03236446664761921+0.015746614046712813*I	-0.06636397088783559-0.05341530461542203*I	-0.030843954057532912-0.13603485434275403*I	0.12255241669256844-0.2004796109378117*I	0.4481228629565276-0.22140850788578925*I	0.14030379583205244-0.19146333725448775*I	-0.013482719886063643-0.12448395530390717*I	-0.06791580078157133-0.048281199007298735*I	-0.05293367516843321+0.009125058591459807*I	-0.007945088217362973+0.03252638872302447*I	0.02623380449608701+0.02492047853536863*I	0.028043605008957886+0.0028911432174739656*I	0.004941050554444081-0.014587107078721764*I	-0.017739344751298788-0.016917480402989245*I	-0.01995424972122604-0.006069505901827418*I	-0.0028913297143372094+0.00742389717171439*I	0.01492466064944453+0.01309871437100179*I	0.01633729748888215+0.007760976672887984*I	0.00134564182342825-0.0032358766154047232*I	-0.014171265676334392-0.010811885043143274*I	-0.014644986467786721-0.009182995585615904*I
0.03484634296634141+0.008686804170086044*I	0.036082758995704+0.019016209585601653*I	-0.003233181271208946+0.023537260133641057*I	-0.05564992287211628+0.006757155138229746*I	-0.07465599129713997-0.042630564666218174*I	-0.01875309415608155-0.11790524986909895*I	0.1403037958320522-0.19146333725448775*I	0.45339323722654534-0.22798721332059738*I	0.12929260720813743-0.2061302452788921*I	-0.028127706353849057-0.1336669508895239*I	-0.07107587783398871-0.044426176026038836*I	-0.04221342114723537+0.021650882996479225*I	0.004812095808369064+0.04208297675573288*I	0.02772196342065094+0.02312546504812114*I	0.017106998215042694-0.008230676232903354*I	-0.0066524035917286456-0.0247658684430689*I	-0.017739344751298205-0.016917480402989623*I	-0.008360795575052562+0.004109255462519293*I	0.008045277079577766+0.018545716622092045*I	0.013436501724879535+0.014893727858250298*I	0.003580113463148916-0.0017956113598193149*I	-0.009374612197770103-0.01576170102042355*I	-0.01101118862391654-0.014666908024403447*I
0.013301846129497646-0.018696362541241816*I	0.01999832792938077-0.01565457340461864*I	0.012797302771207155+0.010026750677118425*I	-0.011525201680513247+0.034322000082844535*I	-0.04355906297066496+0.024886759611884364*I	-0.05690461215765628-0.033614290982894555*I	-0.01348271988606392-0.12448395530390707*I	0.12929260720813718-0.20613024527889198*I	0.43874825075876-0.23717020890621393*I	0.12613253015572023-0.2022752222976324*I	-0.017407452332651115-0.12114112648450515*I	-0.058318693808256605-0.03486958799333116*I	-0.04072526222267153+0.01985586950923119*I	-0.006124510985546279+0.030961157305355456*I	0.016128509274478117+0.012946703683774256*I	0.01710699821504326-0.008230676232903428*I	0.0049410505544448926-0.014587107078722166*I	-0.0068027379573831585-0.005795660952612368*I	-0.009848954499617552+0.0059042689497670825*I	-0.004711906946155558+0.008989128589383985*I	0.0027162477036810286+0.0023679034532309113*I	0.006740190515566604-0.00565063434107978*I	0.005270374270016516-0.006578705434807744*I
-0.014848015036960545-0.024341377574704615*I	-0.00998361009499906-0.027685821449724996*I	0.01170630752007657-0.00486983345541524*I	0.0248881626726585+0.02815635515077285*I	0.0062261774589702605+0.04333827376616791*I	-0.038288688700647666+0.018308054177076157*I	-0.06791580078157168-0.0482811990072986*I	-0.028127706353849428-0.13366695088952357*I	0.12613253015572-0.20227522229763217*I	0.4494685047799581-0.2246443845011956*I	0.1388897141814523-0.1927186342649254*I	-0.015919293408087367-0.1229361399717539*I	-0.06925530060217218-0.045991407443709005*I	-0.05231871636884458+0.009677108144884296*I	-0.006124510985545815+0.030961157305355716*I	0.027721963420651672+0.023125465048121314*I	0.028043605008958385+0.0028911432174738376*I	0.003452891629879934-0.012792093591474785*I	-0.019559921983116523-0.015352248985321133*I	-0.02056920852081617-0.006621555455253028*I	-0.0015518298937379812+0.005134105608123008*I	0.017361234171467576+0.011550899038846473*I	0.017751379139483114+0.009016273683323597*I
