0.4409712425279495-0.08325904745544405*I	0.1910253644765822-0.13078791290755606*I	0.04632533383532314-0.1259327887263519*I	-0.032004338474940164-0.07878791048675299*I	-0.05299380374958809-0.018500276635018516*I	-0.03419522751204056+0.024456673833719442*I	-0.0025001125935810928+0.03482717968589421*I	0.0185662885710245+0.018262606879138953*I	0.01970564627574427-0.006002498103908349*I	0.0068603349506271265-0.019360500513063695*I	-0.006898252062714808-0.015160569724808583*I	-0.011786660697835391-0.0004073184559210173*I	-0.006889037499855654+0.011809693351267596*I	0.0016325651386822706+0.012693813205406477*I	0.006724205546259877+0.003399855250908947*I	0.005668623881628397-0.007335020815384078*I	0.0008806443758040271-0.010824976833032216*I	-0.003216486946580162-0.005094233959007177*I	-0.003956909173880687+0.004307296151492936*I	-0.0018599530409615008+0.009382469867807062*I	0.0007418668525533453+0.006253252521041268*I	0.0020231924142870674-0.002000330687003463*I	0.0017995207023321603-0.008226334530920783*I	0.000911384092190046-0.007230377499051732*I
0.1910253644765821-0.1307879129075559*I	0.48729657636327267-0.20919183618179565*I	0.15902102600164203-0.20957582339430908*I	-0.006668469914264987-0.14443306536137052*I	-0.06619956598698071-0.05433123665303391*I	-0.05549391634316919+0.016326903050875342*I	-0.015628938941016142+0.042719280712858146*I	0.01720553368216305+0.02882468158198581*I	0.02542662352165152-0.0010978936339246187*I	0.012807394213029432-0.021163067828716724*I	-0.004926325747208217-0.01976781896898454*I	-0.013787289562570358-0.003350876373540914*I	-0.01015409555915303+0.01228649474948541*I	-0.00016483195359574018+0.015209548602176427*I	0.007301189020310637+0.005358792390022272*I	0.007604849922063832-0.007425121582123369*I	0.0024521369350481784-0.012429254774391324*I	-0.003076264798076678-0.006517680681539335*I	-0.005076439987541649+0.004288235908799848*I	-0.0032150423213273467+0.010560548672534193*I	0.0001632393733254992+0.007382139180803627*I	0.002541387554885371-0.0019730820098794485*I	0.002934576506476958-0.009230708186055113*I	0.001799520702332056-0.008226334530920728*I
0.046325333835322925-0.12593278872635152*I	0.1590210260016417-0.20957582339430883*I	0.43430277261368455-0.2276921128168147*I	0.12482579848960135-0.18511914956059042*I	-0.00916858250784616-0.1096058856754773*I	-0.04763327741595638-0.036068629773895695*I	-0.03578827006742517+0.010324404946966622*I	-0.008768603990389274+0.02335878019979456*I	0.010307281619448078+0.013664111857177657*I	0.013639962823816142-0.0015052120898451302*I	0.005918356713173973-0.009353374477448783*I	-0.003293760608525676-0.007074005763578009*I	-0.0070630840163102854+0.00004897887736783582*I	-0.004485471677524603+0.004951473934101033*I	0.0007158124222081555+0.004384571769143945*I	0.004084702073730296+0.0002645584310149142*I	0.003647940748183041-0.003117825430630543*I	0.0005921838940866954-0.0030467849065843313*I	-0.002334397945523262-0.0002644281604980973*I	-0.0030532475732545925+0.0022879052217964165*I	-0.0014155216189953694+0.0023342141416135237*I	0.0010746234655152158+0.00015176168175207438*I	0.0025413875548850402-0.0019730820098792785*I	0.002023192414286752-0.0020003306870033026*I
-0.03200433847494043-0.07878791048675267*I	-0.006668469914265394-0.14443306536137013*I	0.12482579848960103-0.18511914956059006*I	0.43180266002010353-0.19286493313092157*I	0.1433920870606258-0.1668565426814527*I	0.010537063767897934-0.11560838377938647*I	-0.040772942465329545-0.05542913028695957*I	-0.042686522130140285-0.004836164777841486*I	-0.020555264688224804+0.022951461743874368*I	0.003418244119592573+0.02547380520844602*I	0.015272527962498787+0.011188601115561716*I	0.01264256225943424-0.005953519226539922*I	0.002374863273102927-0.014409026578962454*I	-0.006182439640506327-0.01077599795566478*I	-0.007701958624105015-0.00014276002490640053*I	-0.003241096751672764+0.008691867920636793*I	0.0022247490327687446+0.009647028298821995*I	0.004389807600736524+0.003135427090410776*I	0.002615376308373923-0.005047115593587723*I	-0.0005348772431911218-0.00849076269141875*I	-0.0021418634810648363-0.004942472277255101*I	-0.00141552161899582+0.0023342141416137765*I	0.0001632393733248071+0.007382139180803993*I	0.0007418668525528305+0.006253252521041527*I
-0.05299380374958829-0.018500276635018246*I	-0.0661995659869811-0.05433123665303346*I	-0.009168582507846445-0.10960588567547686*I	0.14339208706062556-0.16685654268145236*I	0.45150830629584743-0.198867431234831*I	0.1502524220112526-0.1862170431945168*I	0.0036388117051827542-0.13076895350419473*I	-0.05255960316316517-0.05583644874287963*I	-0.049575559629995894+0.006973528573427248*I	-0.018922699549542163+0.035645274949281616*I	0.010142449665852975+0.02887366045935515*I	0.020941151844127592+0.0038535803001773475*I	0.01352320663523837-0.016778496059572583*I	-0.0008416236734774376-0.019503260537969924*I	-0.010139348814387328-0.006468701804171851*I	-0.009561911665066687+0.009239709842900885*I	-0.0024992298991193098+0.014945120441678365*I	0.004247941447056113+0.007646697611818816*I	0.006189328303068931-0.005090907440509764*I	0.003526760400563951-0.012277493092639202*I	-0.0005348772431914278-0.008490762691418475*I	-0.003053247573255274+0.0022879052217968715*I	-0.0032150423213281655+0.010560548672534666*I	-0.0018599530409620624+0.009382469867807358*I
-0.03419522751204067+0.024456673833719543*I	-0.055493916343169324+0.016326903050875575*I	-0.04763327741595643-0.03606862977389537*I	0.01053706376789797-0.1156083837793861*I	0.15025242201125277-0.1862170431945166*I	0.4446100542331328-0.21402800095963936*I	0.13846576131341712-0.1866243616504369*I	-0.0032502257946728516-0.11895926015292584*I	-0.05092703802448259-0.043142635537472065*I	-0.04285135408373545+0.01037338382433669*I	-0.013254075667913185+0.028310254133897452*I	0.011023094041657326+0.01804868362632252*I	0.017724664897547402-0.0012406536588301534*I	0.00956629746135741-0.012471199908079636*I	-0.0027015767144391817-0.010120790670162487*I	-0.009397481961833968-0.0002154492831299916*I	-0.007538719250779305+0.007239379155898023*I	-0.0006997091967867227+0.006718785910758077*I	0.005159325539246442+0.0004163201127674593*I	0.006189328303068919-0.005090907440509451*I	0.0026153763083736755-0.005047115593587205*I	-0.0023343979455237836-0.0002644281604975197*I	-0.005076439987542264+0.004288235908800338*I	-0.003956909173881103+0.0043072961514932125*I
-0.0025001125935809557+0.03482717968589411*I	-0.01562893894101585+0.042719280712858076*I	-0.035788270067424785+0.010324404946966714*I	-0.040772942465329205-0.05542913028695932*I	0.003638811705183082-0.13076895350419435*I	0.13846576131341723-0.18662436165043678*I	0.4377210167332771-0.20221830760837056*I	0.14009832645209966-0.1739305484450293*I	0.0034739797515875737-0.11555940490201624*I	-0.04525841414285356-0.050477656352856115*I	-0.04197070970793094-0.00045159300869587694*I	-0.01647056261449319+0.023216020174889922*I	0.0070661848677765005+0.02235597977781544*I	0.015864711856585677+0.008141816208977302*I	0.01030816431391071-0.006217947387037674*I	-0.0006783843001518701-0.012121121357165178*I	-0.007597961259501351-0.008441783814050119*I	-0.006627335158588818+9.001656846777633*^-6*I	-0.0006997091967864933+0.006718785910758441*I	0.004247941447056369+0.007646697611819497*I	0.004389807600736622+0.0031354270904115932*I	0.0005921838940865807-0.0030467849065835832*I	-0.003076264798076913-0.006517680681538794*I	-0.003216486946580344-0.005094233959006899*I
0.018566288571024814+0.018262606879138703*I	0.01720553368216362+0.028824681581985475*I	-0.008768603990388583+0.02335878019979438*I	-0.04268652213013964-0.004836164777841398*I	-0.0525596031631647-0.05583644874287936*I	-0.0032502257946725494-0.11895926015292557*I	0.1400983264520998-0.17393054844502912*I	0.4444452222795374-0.1988184523574609*I	0.14576695033372875-0.18126556926041326*I	0.004354624127392247-0.12638438173504876*I	-0.048474901089433316-0.05557189031186364*I	-0.04592761888181156+0.003855703142797007*I	-0.018330515655454814+0.03259849004269732*I	0.00780805172032975+0.02860923229885733*I	0.01788790427087287+0.006141485521974544*I	0.012107685016243225-0.014444281917957892*I	0.00023299979203862583-0.019351498856216554*I	-0.0075979612595010034-0.008441783814049912*I	-0.00753871925077873+0.0072393791558987*I	-0.0024992298991187247+0.014945120441679486*I	0.0022247490327691527+0.009647028298823274*I	0.0036479407481831995-0.0031178254306294005*I	0.0024521369350481528-0.012429254774390521*I	0.0008806443758039597-0.010824976833031807*I
0.019705646275744573-0.00600249810390854*I	0.02542662352165208-0.0010978936339249058*I	0.010307281619448756+0.013664111857177428*I	-0.020555264688224145+0.02295146174387428*I	-0.04957555962999539+0.006973528573427274*I	-0.050927038024482306-0.043142635537472024*I	0.0034739797515877034-0.1155594049020162*I	0.14576695033372875-0.1812655692604133*I	0.44532586665534213-0.20964342919049347*I	0.14255046338714908-0.18635980321942078*I	0.0003977149535117341-0.12207708558355579*I	-0.05033485413039487-0.046189420444056196*I	-0.04518575202925832+0.010108955663838839*I	-0.016307323241167765+0.030598159355694383*I	0.009607572422662079+0.02038289776793682*I	0.018799288363063223-0.0010888919770772431*I	0.01210768501624356-0.01444428191795815*I	-0.0006783843001511835-0.012121121357165067*I	-0.009397481961833114-0.00021544928312914512*I	-0.009561911665065958+0.009239709842902441*I	-0.0032410967516723955+0.00869186792063871*I	0.004084702073730272+0.00026455843101673063*I	0.007604849922063575-0.007425121582122009*I	0.0056686238816281735-0.007335020815383361*I
0.006860334950627232-0.01936050051306365*I	0.01280739421302964-0.021163067828716683*I	0.013639962823816415-0.0015052120898451338*I	0.003418244119592869+0.02547380520844592*I	-0.018922699549541937+0.035645274949281415*I	-0.042851354083735374+0.01037338382433636*I	-0.04525841414285361-0.05047765635285647*I	0.004354624127392097-0.12638438173504907*I	0.1425504633871489-0.18635980321942103*I	0.44136895748146165-0.20533613303900075*I	0.14069051034618751-0.1769773333516133*I	0.0011395818060649405-0.11582383306251393*I	-0.04831166171610792-0.04818975113105922*I	-0.043386231326926226+0.0018826211329180957*I	-0.015395939148977687+0.023367781856642195*I	0.009607572422662239+0.02038289776793601*I	0.017887904270873424+0.00614148552197362*I	0.010308164313911633-0.006217947387037952*I	-0.002701576714438202-0.010120790670161691*I	-0.010139348814386735-0.006468701804169989*I	-0.007701958624105087-0.00014276002490388017*I	0.0007158124222074798+0.004384571769146512*I	0.0073011890203097275+0.005358792390024318*I	0.006724205546259242+0.0033998552509100703*I
-0.006898252062715034-0.015160569724808204*I	-0.004926325747208584-0.01976781896898401*I	0.005918356713173594-0.009353374477448417*I	0.0152725279624985+0.011188601115561676*I	0.010142449665852801+0.02887366045935468*I	-0.013254075667913316+0.028310254133896692*I	-0.041970709707931084-0.0004515930086965998*I	-0.048474901089433586-0.055571890311864075*I	0.0003977149535114219-0.122077085583556*I	0.14069051034618724-0.17697733335161325*I	0.4421108243340146-0.19908288051795844*I	0.14271370276047426-0.17897766403861606*I	0.0029391025083968163-0.12405016759343467*I	-0.04740027762391817-0.055420128630111594*I	-0.04338623132692643+0.0018826211329169202*I	-0.016307323241167695+0.030598159355692555*I	0.007808051720330357+0.02860923229885565*I	0.015864711856586722+0.008141816208976516*I	0.009566297461358415-0.0124711999080791*I	-0.0008416236734770707-0.019503260537968067*I	-0.0061824396405069345-0.010775997955662014*I	-0.0044854716775260236+0.00495147393410403*I	-0.00016483195359737372+0.01520954860217893*I	0.0016325651386811925+0.012693813205407889*I
