0.460949214964181-0.11226449685379616*I	0.191646180074952-0.16678775134898746*I	0.02554930292005838-0.14311444639745774*I	-0.05680081134866506-0.06826945751983209*I	-0.06322369577005033+0.005950671958231095*I	-0.024744765059216245+0.03984373432693293*I	0.01599435855197178+0.029005066666052452*I	0.029948936570081065-0.000933347964291202*I	0.015642973169459496-0.019695277702619026*I	-0.0075308060364536284-0.015499449264192989*I	-0.018713544928395814+0.0011691045534571566*I	-0.011555917050298598+0.012157232819155683*I	0.0041417472282093085+0.009023477476832745*I	0.013517933771912035-0.0018546237818955695*I	0.009599732434855617-0.008364649899605388*I	-0.0022931334142122627-0.0051337246255920505*I	-0.01078483528709541+0.00263046240634969*I	-0.008771277143880206+0.00611486772383048*I	0.0010371962803856867+0.0023511674194341367*I	0.009332312673821815-0.0035155711817442445*I	0.008707651309849395-0.004615676982389052*I
0.19164618007495204-0.1667877513489875*I	0.4864985178842394-0.2553789432512541*I	0.13484536872628664-0.23505720886881973*I	-0.03767439284999248-0.13716377443922684*I	-0.08154557640788188-0.02842572319289934*I	-0.047229337218078864+0.03495573862428337*I	0.0052041715108647885+0.03891038636264159*I	0.03163733172143143+0.009309788963433405*I	0.022418130533627564-0.01643279722848407*I	-0.0030705717589363446-0.018526173149161582*I	-0.01908672308675243-0.0033422164450369464*I	-0.014571797700186781+0.010192582030290255*I	0.001962016721613261+0.010302609037260341*I	0.013741479663064906+0.0006588275772274106*I	0.011224800357699875-0.006988348407487711*I	-0.0011851028522396492-0.005734187493255874*I	-0.011064410558092331+0.0009811430982382663*I	-0.009747639006709616+0.0049816298257837205*I	0.0005610355299417147+0.002599296542086191*I	0.00974484759023518-0.002264509562954916*I	0.009332312673821879-0.0035155711817442337*I
0.02554930292005809-0.14311444639745807*I	0.1348453687262863-0.23505720886881992*I	0.4232748221141881-0.24942827129302336*I	0.11010060366706916-0.19521347454188717*I	-0.021680034298021744-0.10815870777317485*I	-0.05159663983780125-0.029359071157190962*I	-0.03158636404861931+0.015260460921664065*I	-0.002326634525588577+0.023410937098448627*I	0.012923786793035703+0.010478893516890946*I	0.01086221348332867-0.00427556440932768*I	0.001071175469272389-0.009502695672328011*I	-0.005568789314840939-0.005196840226931793*I	-0.004972065265331382+0.001827932130685266*I	-0.00033111669259885935+0.005168884411668318*I	0.0029566443759698564+0.003289289983576827*I	0.0024535232138200667-0.0008734806836576178*I	-0.00014790657185363622-0.0033830200738220514*I	-0.0017320978842702611-0.0025344280835061235*I	-0.0010399876968599981+0.00036595284339469014*I	0.0005610355299418891+0.002599296542086297*I	0.001037196280385857+0.002351167419434216*I
-0.05680081134866567-0.06826945751983231*I	-0.03767439284999333-0.1371637744392272*I	0.11010060366706861-0.19521347454188745*I	0.43926918066615844-0.22042320462697143*I	0.14004954023714905-0.19614682250617912*I	-0.006037061128562732-0.12785398547579443*I	-0.0591274458742549-0.044858520421384225*I	-0.05029990897701506+0.01642956547512141*I	-0.013882551575887431+0.03556816991760493*I	0.01706553402124435+0.019502370993724608*I	0.02438014725523994-0.006130188191222281*I	0.010670907904127539-0.01786734557193265*I	-0.00786192272905315-0.010330564852523497*I	-0.01575690055242631+0.004458394537034855*I	-0.009102393836478402+0.011283752135498377*I	0.003993840656356135+0.005640457403010476*I	0.011785835887642301-0.004389051865402172*I	0.008559744737996039-0.007998697056211096*I	-0.001732097884270071-0.002534428083505838*I	-0.009747639006709307+0.004981629825784102*I	-0.008771277143879977+0.006114867723830736*I
-0.06322369577005098+0.005950671958230888*I	-0.08154557640788275-0.028425723192899696*I	-0.021680034298022576-0.10815870777317521*I	0.14004954023714866-0.19614682250617935*I	0.45491215383561706-0.24011848232959107*I	0.13251873420069513-0.21164627177037235*I	-0.02475060605695872-0.12668488092233726*I	-0.07068336292455388-0.03270128760222817*I	-0.04615816174880647+0.025453042951954788*I	-0.00036461780397622514+0.03371354613571011*I	0.02666526645609945+0.011137721094119873*I	0.022087013841027743-0.011263912816813921*I	-0.00011392738296726815-0.015236883165582894*I	-0.016633199872932495-0.004215697128693296*I	-0.014719704272039828+0.006809561956468516*I	0.00022991883734393864+0.007768180953753723*I	0.012701491966205779+0.0010247804206213404*I	0.011785835887642367-0.004389051865401811*I	-0.0001479065718534135-0.0033830200738213896*I	-0.011064410558092043+0.0009811430982389977*I	-0.010784835287095215+0.0026304624063501676*I
-0.024744765059216706+0.039843734326932854*I	-0.04722933721807958+0.03495573862428316*I	-0.051596639837801966-0.029359071157191278*I	-0.006037061128563138-0.12785398547579482*I	0.13251873420069507-0.21164627177037262*I	0.43619860890722095-0.23894937777613398*I	0.12096281715039597-0.19948903895121642*I	-0.020608858828750375-0.11766140344550406*I	-0.05716542915264283-0.03455591138412323*I	-0.036558429313951396+0.017088393052349726*I	-0.0026577512181882946+0.028579821510118147*I	0.015880431169004883+0.01376818350046943*I	0.01331573669714864-0.005149045092983779*I	0.0009232688974193468-0.012885715746149223*I	-0.00730088719911017-0.00773126831043798*I	-0.006012052962190361+0.0021938849740792783*I	0.00022991883734372777+0.007768180953753978*I	0.003993840656356041+0.005640457403011072*I	0.0024535232138201647-0.0008734806836567574*I	-0.0011851028522394664-0.005734187493255002*I	-0.0022931334142121326-0.005133724625591503*I
0.01599435855197157+0.029005066666052615*I	0.005204171510864434+0.03891038636264176*I	-0.03158636404861968+0.015260460921664037*I	-0.05912744587425511-0.04485852042138447*I	-0.024750606056958745-0.12668488092233765*I	0.12096281715039606-0.19948903895121675*I	0.4403403561354294-0.22992590029930088*I	0.13448075092230694-0.20134366273311155*I	-0.01100912639389539-0.1260260533451092*I	-0.05945856256685481-0.03968963600971539*I	-0.04734326460104571+0.019718855458698975*I	-0.01142902836206707+0.03469468923394797*I	0.016917627449391702+0.016119350919902853*I	0.022648049370970914-0.008664616274728639*I	0.009630920207268518-0.01750139272853861*I	-0.007300887199110836-0.0077312683104378945*I	-0.014719704272040548+0.006809561956468823*I	-0.009102393836478798+0.011283752135498894*I	0.0029566443759698286+0.003289289983577426*I	0.011224800357700045-0.006988348407487203*I	0.009599732434855766-0.008364649899605107*I
0.02994893657008097-0.0009333479642907585*I	0.03163733172143129+0.009309788963433971*I	-0.0023266345255886587+0.023410937098448933*I	-0.05029990897701498+0.016429565475121265*I	-0.07068336292455364-0.03270128760222863*I	-0.02060885882875006-0.11766140344550452*I	0.13448075092230702-0.20134366273311177*I	0.4499400885702843-0.23829055019890574*I	0.13218761750809488-0.2064773873587034*I	-0.021793961680989564-0.12339559093875979*I	-0.06822983971073328-0.033574768285885646*I	-0.04630606832065855+0.022070022878132152*I	-0.002096715688244645+0.031179118052202782*I	0.025625278759240696+0.011503673937513156*I	0.022648049370969772-0.008664616274728795*I	0.0009232688974177465-0.012885715746149266*I	-0.0166331998729338-0.0042156971286931855*I	-0.015756900552426917+0.004458394537034923*I	-0.0003311166925988124+0.005168884411668164*I	0.013741479663065293+0.0006588275772270681*I	0.013517933771912353-0.0018546237818958511*I
0.015642973169459364-0.019695277702618336*I	0.022418130533627383-0.01643279722848313*I	0.012923786793035673+0.010478893516891541*I	-0.013882551575887211+0.035568169917604864*I	-0.04615816174880605+0.0254530429519542*I	-0.05716542915264231-0.03455591138412393*I	-0.011009126393895-0.1260260533451096*I	0.132187617508095-0.2064773873587035*I	0.43915525328319005-0.23566008779255593*I	0.12341634036421649-0.20036251963487328*I	-0.02075676540060212-0.1210444235193264*I	-0.05889752703691054-0.03709033946763087*I	-0.03759841701080944+0.01745434589574222*I	-0.0020967156882459956+0.031179118052202352*I	0.01691762744938946+0.01611935091990232*I	0.013315736697146339-0.005149045092984139*I	-0.00011392738296885171-0.0152368831655832*I	-0.007861922729053677-0.010330564852524092*I	-0.004972065265331021+0.0018279321306842063*I	0.001962016721614007+0.010302609037259096*I	0.004141747228209863+0.009023477476831887*I
-0.007530806036453897-0.015499449264192205*I	-0.003070571758936652-0.018526173149160503*I	0.010862213483328623-0.004275564409326969*I	0.01706553402124468+0.019502370993724597*I	-0.0003646178039756754+0.033713546135709475*I	-0.036558429313950876+0.01708839305234897*I	-0.059458562566854535-0.03968963600971586*I	-0.021793961680989567-0.12339559093875989*I	0.12341634036421632-0.20036251963487323*I	0.4401924495635774-0.2333089203731224*I	0.13274865303803937-0.2038780908166184*I	-0.012049114090752764-0.12566010050171628*I	-0.058897527036911784-0.037090339467631385*I	-0.046306068320660795+0.022070022878131323*I	-0.011429028362069712+0.034694689233947085*I	0.015880431169002656+0.013768183500468635*I	0.02208701384102653-0.011263912816814783*I	0.010670907904127485-0.017867345571933854*I	-0.005568789314840176-0.005196840226933368*I	-0.014571797700185778+0.010192582030288664*I	-0.011555917050297933+0.012157232819154665*I
