0.45223383370433434-0.10772713380315645*I	-0.1822893528079172+0.16340265915588564*I	0.02445433632422318-0.1456046213005614*I	0.04814009394147864+0.07448510435473008*I	-0.052617087261207215+0.003292296079057623*I	0.022698165894963714-0.04503381283637402*I	0.006100831104929648+0.037494985234269904*I	-0.01613324530873183-0.001078327963750215*I	0.01125616650762719-0.02857715952875199*I	-0.003886299985550243+0.027573288141832596*I
-0.18228935280791714+0.16340265915588564*I	0.47668817002855746-0.2533317551037179*I	-0.13414925886643833+0.23788776351061594*I	-0.02816275093698433-0.1423123252215041*I	0.07083825983644271+0.029451291518356452*I	-0.046516256156277906+0.040787281313327164*I	0.006564920586232126-0.04611214080012403*I	0.01735699761255672+0.008917825705517898*I	-0.020019545294282036+0.026494960178082255*I	0.011256166507627192-0.02857715952875188*I
0.024454336324222985-0.14560462130056132*I	-0.13414925886643803+0.2378877635106157*I	0.4240710827673493-0.2500394590246607*I	-0.11145109297147376+0.1928539506742426*I	-0.022061919832055524-0.10481733998723514*I	0.054705014527711544+0.028372963554606962*I	-0.035260089648651106+0.0122101217845749*I	0.002678620600682015-0.018538852658291645*I	0.017356997612556734+0.008917825705518315*I	-0.016133245308731833-0.0010783279637505915*I
0.048140093941479+0.07448510435472999*I	-0.028162750936984806-0.14231232522150403*I	-0.11145109297147356+0.19285395067424257*I	0.4301719138722781-0.21254447379039207*I	-0.1275843382802047+0.1917756227104937*I	-0.010805753324428983-0.1333944995159878*I	0.050818714542161574+0.055946251696439415*I	-0.035260089648651044+0.012210121784575648*I	0.006564920586232087-0.04611214080012501*I	0.006100831104929648+0.03749498523427058*I
-0.05261708726120763+0.0032922960790576395*I	0.07083825983644328+0.029451291518356428*I	-0.022061919832055917-0.10481733998723518*I	-0.12758433828020457+0.1917756227104937*I	0.44142808037990483-0.241121633319145*I	-0.13147063826575478+0.21934891085232622*I	-0.010805753324428756-0.13339449951598684*I	0.05470501452771139+0.028372963554605442*I	-0.04651625615627786+0.040787281313328635*I	0.02269816589496374-0.04503381283637492*I
0.022698165894964074-0.04503381283637401*I	-0.04651625615627836+0.04078728131332715*I	0.0547050145277118+0.02837296355460699*I	-0.010805753324428895-0.13339449951598784*I	-0.131470638265755+0.21934891085232627*I	0.44142808037990544-0.24112163331914402*I	-0.1275843382802053+0.19177562271049195*I	-0.02206191983205522-0.10481733998723317*I	0.07083825983644275+0.029451291518354697*I	-0.05261708726120733+0.0032922960790586313*I
0.0061008311049294585+0.037494985234269855*I	0.00656492058623228-0.04611214080012394*I	-0.035260089648650975+0.012210121784574798*I	0.05081871454216105+0.055946251696439485*I	-0.01080575332442804-0.13339449951598692*I	-0.1275843382802058+0.19177562271049198*I	0.43017191387227927-0.21254447379039*I	-0.11145109297147432+0.19285395067424055*I	-0.02816275093698439-0.14231232522150236*I	0.0481400939414788+0.0744851043547291*I
-0.01613324530873182-0.001078327963750136*I	0.01735699761255688+0.00891782570551776*I	0.002678620600681467-0.018538852658291485*I	-0.03526008964865007+0.01221012178457551*I	0.05470501452771018+0.028372963554605522*I	-0.022061919832054168-0.10481733998723312*I	-0.11145109297147483+0.19285395067424044*I	0.4240710827673501-0.25003945902465874*I	-0.13414925886643822+0.23788776351061425*I	0.024454336324222982-0.14560462130056057*I
0.011256166507627301-0.02857715952875208*I	-0.020019545294282383+0.026494960178082397*I	0.017356997612557448+0.008917825705518155*I	0.006564920586231008-0.04611214080012488*I	-0.0465162561562766+0.04078728131332857*I	0.07083825983644157+0.029451291518354697*I	-0.028162750936983595-0.14231232522150236*I	-0.1341492588664386+0.2378877635106143*I	0.47668817002855735-0.25333175510371675*I	-0.18228935280791694+0.16340265915588498*I
-0.0038862999855503477+0.02757328814183264*I	0.01125616650762746-0.028577159528751953*I	-0.016133245308732325-0.0010783279637504924*I	0.006100831104930357+0.03749498523427047*I	0.022698165894962926-0.045033812836374844*I	-0.052617087261206535+0.0032922960790586105*I	0.04814009394147821+0.07448510435472906*I	0.024454336324223308-0.14560462130056054*I	-0.18228935280791705+0.16340265915588495*I	0.4522338337043342-0.10772713380315607*I
