0.5190290010321211-0.24955778704918402*I	0.12103173034927062-0.30185546957002507*I	-0.1109792226466745-0.15420065709926478*I	-0.11493182914902747+0.021960013140334106*I	-0.002771723869938278+0.07658007065148437*I	0.05844903999204768+0.019399438346858547*I	0.021606221843606825-0.036909767685825774*I	-0.031106459837609002-0.026296008062631333*I	-0.025672416617827917+0.01489427302750572*I	0.014290705830204942+0.02446166969723219*I	0.024548705748991314-0.0013112085006823143*I	-0.0030021868813289365-0.019074550153458547*I	-0.021010166245620496-0.006725923695785516*I	-0.004665122912232965+0.012358244869431417*I	0.016250635342995996+0.010599354519910014*I	0.009604579681247092-0.005626809121572949*I	-0.010951507242041976-0.011231971244697311*I	-0.012309770271779359-0.00018434923841146426*I	0.005615909424496155+0.009481142260997399*I	0.013157873895925038+0.00445066316376153*I	-0.0006071034022956535-0.006207796612710654*I	-0.012447621720353215-0.006834496166156124*I	-0.003771286603389995+0.0022619777043181915*I	0.010466894323984009+0.007260709002163666*I	0.007267757110990142+0.0015323459260428972*I	-0.007523946106558873-0.005946900389135472*I	-0.009703799577802354-0.004492189254385459*I	0.00392821942265832+0.003323105435674798*I	0.010955273723315269+0.006105826951018998*I
0.12103173034927096-0.3018554695700249*I	0.40804977838544737-0.4037584441484489*I	0.006099901200244921-0.27989545642969094*I	-0.11375094651661138-0.07762058644778089*I	-0.05648278915697967+0.04135945148719176*I	0.01883449797366789+0.03967030296565725*I	0.027342580154438467-0.006896569715774535*I	-0.004066194774220546-0.022015494658321873*I	-0.016815754007403635-0.0018343383654007735*I	-0.0011237108688371559+0.013583064526822267*I	0.011288518948874822+0.005387119543773345*I	0.00353853950336997-0.008037132196467135*I	-0.007667309793562091-0.0067163052840258*I	-0.0047595309026247+0.003873430824125621*I	0.004939456769013195+0.006731435747858621*I	0.00529912810095251-0.0006326167247881166*I	-0.0027051905905336395-0.005811158359985396*I	-0.005335597817546555-0.0017508289837002687*I	0.0008481036241456221+0.004266313925350354*I	0.0050088060222009435+0.0032733456482871427*I	0.0007102521755726114-0.0023838330023943652*I	-0.00437839000568475-0.003945818908392116*I	-0.0019807273963685116+0.00042621283600834554*I	0.0034964705076004562+0.0037943236303620955*I	0.0029429482174251668+0.0013138086130288313*I	-0.002436042466812291-0.0029598433283424467*I	-0.0035957266839007082-0.0026237949534606494*I	0.0012514741455126475+0.0016136376966338494*I	0.003928219422658086+0.0033231054356751767*I
-0.11097922264667319-0.1542006570992646*I	0.00609990120024633-0.27989545642969066*I	0.40527805451551285-0.3271783734969648*I	0.06454894119229453-0.2604960180828337*I	-0.09214472467300507-0.11453035413360892*I	-0.08758924899458954+0.01506344342455754*I	-0.006837918644159477+0.05456457599315991*I	0.04163328598464493+0.017565099981454703*I	0.020482510974771145-0.02332670315900681*I	-0.0198179408887341-0.020908888518860982*I	-0.022133877114459653+0.006857140831036769*I	0.006623396036641048+0.017745364413206514*I	0.01978917484636601+0.0025622223234451516*I	0.0019372698876841579-0.012343114405597736*I	-0.015711038144669225-0.007358540420572805*I	-0.007370313502769352+0.006547086509444891*I	0.010915037525446418+0.008848525536207701*I	0.010452683305390701-0.0013604951962238837*I	-0.005942701219841794-0.007958625596410042*I	-0.011599518096206685-0.0025681822408050504*I	0.0012375194188119815+0.005535323352605724*I	0.011177146499557486+0.004876875999769985*I	0.0028893671053058395-0.0024134729823479992*I	-0.009504673502927316-0.005520687553125956*I	-0.006207329070201938-0.0006978656240228217*I	0.006871167640083446+0.004636914048703752*I	0.008519231256502769+0.0031459836226768677*I	-0.003595726683901077-0.002623794953460089*I	-0.009703799577802813-0.0044921892543849104*I
-0.11493182914902587+0.021960013140334855*I	-0.11375094651660946-0.07762058644777971*I	0.06454894119229572-0.26049601808283246*I	0.42688427635911974-0.3640881411827923*I	0.03344248135468481-0.28679202614546767*I	-0.11781714129083269-0.09963608110610588*I	-0.07329854316438283+0.03952511312178777*I	0.017710787104833297+0.05325336749247598*I	0.03863109910331551-0.00150945017200528*I	-0.0005276552708511662-0.030052626854792992*I	-0.02448306380096817-0.00855064364942877*I	-0.005883241771463392+0.01745649535094857*I	0.01622797571788824+0.012118555291634513*I	0.008837667604322275-0.008669748921253566*I	-0.010372500384098551-0.012527463644012377*I	-0.010095128720176153+0.002122601840421906*I	0.0057875603931544+0.0109977496732058*I	0.010307934123151242+0.0026407289234980516*I	-0.0019949384149613916-0.008194991362378824*I	-0.009713987823231077-0.00569664789209125*I	-0.0011326237722228028+0.004692526761358923*I	0.008505276529801334+0.0070676692786489385*I	0.0036532003929976974-0.0010700243893654133*I	-0.00681443247249702-0.006905662236733775*I	-0.005576454080268985-0.002197582117451409*I	0.004747944653113486+0.00540796132699647*I	0.006871167640083427+0.004636914048704265*I	-0.0024360424668125372-0.002959843328342158*I	-0.00752394610655916-0.00594690038913555*I
-0.00277172386993751+0.07658007065148514*I	-0.056482789156978415+0.0413594514871935*I	-0.09214472467300378-0.11453035413360677*I	0.03344248135468556-0.28679202614546595*I	0.4012118597412917-0.34919386815528863*I	0.0477331871848914-0.26233035644823605*I	-0.09326843554183988-0.10094728960678721*I	-0.07630073004571197+0.020450562968330525*I	-0.0032993791407887286+0.04652744379669135*I	0.03396597619108151+0.01084879469742691*I	0.015722980072145197-0.019453272334882095*I	-0.014878484119720413-0.014177452771001612*I	-0.01683474901350593+0.0062245241062492485*I	0.003918205446106883+0.01193420605321917*I	0.014453577028816283+0.0008113933397403705*I	0.0027853735118255774-0.008076800480251856*I	-0.010702232122471072-0.004085194772287513*I	-0.006660061327197173+0.004163253507051316*I	0.006536647519762539+0.0049027066278170515*I	0.00847195590902258-0.0009342823602150074*I	-0.002446230712242431-0.004164301966048491*I	-0.008656569878783773-0.001254373627777321*I	-0.00119852304800255+0.0025754800242618627*I	0.007581419815655604+0.0022530810463077997*I	0.004140841250818539-0.0007998352857152366*I	-0.005576454080268649-0.0021975821174509925*I	-0.00620732907020157-0.0006978656240226124*I	0.002942948217425416+0.001313808613028335*I	0.007267757110990263+0.0015323459260422035*I
0.05844903999204741+0.019399438346858457*I	0.018834497973667815+0.03967030296565794*I	-0.08758924899458909+0.015063443424559475*I	-0.11781714129083186-0.09963608110610364*I	0.04773318718489171-0.2623303564482349*I	0.42576056549028407-0.35050507665596964*I	0.04473100030356148-0.2814049066016916*I	-0.11427860178746252-0.10767321330256939*I	-0.08096585295794645+0.03280880783776425*I	0.012951256202207356+0.05712679831660235*I	0.04357055587232896+0.0052219855758534805*I	0.004771472830102499-0.030685243579581613*I	-0.02718825439150134-0.014361802009416558*I	-0.011218839589010729+0.01570566636724365*I	0.017076079342032473+0.016384869216979986*I	0.013846473626522346-0.005396403272968712*I	-0.009662248208525659-0.014911296646405794*I	-0.014473518725859516-0.0018232170679681053*I	0.003806832996787533+0.011423962509215057*I	0.013804404630752262+0.006435052553859452*I	0.0009480098024624076-0.006881182749351406*I	-0.01215003029004607-0.008656491220435429*I	-0.004728350456125865+0.002068731807895959*I	0.009756750675313163+0.00868130697528018*I	0.0075814198156562325+0.0022530810463079315*I	-0.006814432472496393-0.006905662236734365*I	-0.009504673502926855-0.005520687553126819*I	0.0034964705076008496+0.0037943236303617676*I	0.010466894323984297+0.007260709002163806*I
0.021606221843606145-0.036909767685827245*I	0.0273425801544377-0.006896569715775669*I	-0.006837918644159834+0.05456457599316039*I	-0.07329854316438283+0.039525113121789225*I	-0.09326843554183983-0.10094728960678637*I	0.04473100030356137-0.2814049066016917*I	0.40475039924466094-0.35723100035175215*I	0.04006587739132632-0.2690466617322571*I	-0.09802796644446703-0.09707385878265792*I	-0.07136127327669935+0.027181998716190574*I	0.001999748960164007+0.0458948270719025*I	0.03126078560054702+0.005037636337439075*I	0.010387382254596948-0.021204101318585612*I	-0.014030380495575475-0.009911138845653911*I	-0.011825942991303594+0.009497869754535794*I	0.004628457621682151+0.009550373050826535*I	0.010075187023134015-0.00313442556864911*I	0.000804646115458814-0.007650587644241923*I	-0.007205761614869451-0.0002908711419257877*I	-0.003717113109771436+0.0054770621200784225*I	0.004100605052950088+0.0019428632994726348*I	0.004876229225121365-0.003558077313677222*I	-0.0011947565667297982-0.0025506642694156775*I	-0.004728350456124851+0.002068731807897252*I	-0.0011985230480014177+0.002575480024261454*I	0.00365320039299811-0.0010700243893678773*I	0.002889367105305659-0.002413472982349631*I	-0.0019807273963686474+0.00042621283600953637*I	-0.0037712866033899313+0.0022619777043203643*I
-0.031106459837609377-0.02629600806263337*I	-0.0040661947742209265-0.0220154946583239*I	0.04163328598464467+0.017565099981454307*I	0.017710787104832808+0.053253367492476646*I	-0.07630073004571296+0.0204505629683306*I	-0.11427860178746366-0.10767321330257061*I	0.04006587739132578-0.26904666173225833*I	0.42100103458765653-0.34663164583184075*I	0.04967045707257425-0.27467347085383087*I	-0.10897947368650951-0.10830583002735841*I	-0.08367104354848137+0.02699764947777549*I	0.007615658384657183+0.05537596933289869*I	0.044418659496471266+0.009488299501203128*I	0.009780278852303176-0.027411897931291625*I	-0.026478002215925684-0.016745635011806197*I	-0.015597229594691425+0.011759847458855593*I	0.015095351945666708+0.01681108205299023*I	0.017342944134123683-0.0016020796426067256*I	-0.006719299991100438-0.013597488033378324*I	-0.016909561192671375-0.004783060396312538*I	0.00021110631288803988+0.008800167555752695*I	0.015055878776266601+0.008048690250493094*I	0.004876229225122241-0.0035580773136745093*I	-0.012150030290044515-0.00865649122043309*I	-0.008656569878782773-0.0012543736277781403*I	0.008505276529800963+0.0070676692786460285*I	0.011177146499556279+0.004876875999768836*I	-0.00437839000568564-0.003945818908389751*I	-0.01244762172035348-0.0068344961661530096*I
-0.02567241661782785+0.01489427302750455*I	-0.01681575400740324-0.0018343383654017878*I	0.020482510974771502-0.023326703159006652*I	0.03863109910331487-0.0015094501720045916*I	-0.003299379140790466+0.04652744379669114*I	-0.08096585295794835+0.03280880783776253*I	-0.09802796644446764-0.0970738587826603*I	0.049670457072574434-0.2746734708538325*I	0.4100495273456152-0.3578636170765414*I	0.03736068680079335-0.27485782009224663*I	-0.10336356426201589-0.09882468776636333*I	-0.0705131696525579+0.031448312641538564*I	0.007008554982361771+0.049168172720192325*I	0.03197103777611951+0.0026538033350511294*I	0.006008992248914736-0.0251499202269715*I	-0.016011107891940917-0.009484926009642475*I	-0.008329472483701495+0.013292193384897903*I	0.007571405839107186+0.010864181663854014*I	0.007639144556321094-0.00609426889699309*I	-0.002791080568441521-0.01027438259770384*I	-0.005954287469355196+0.0013227665547078972*I	0.0002111063128884012+0.00880016755575553*I	0.0041006050529510014+0.0019428632994761504*I	0.000948009802463536-0.0068811827493495065*I	-0.002446230712242189-0.004164301966048711*I	-0.0011326237722240236+0.004692526761358012*I	0.0012375194188100635+0.005535323352605814*I	0.0007102521755712086-0.0023838330023929787*I	-0.0006071034022961832-0.006207796612709265*I
0.01429070583020506+0.024461669697232326*I	-0.0011237108688366651+0.013583064526822732*I	-0.019817940888733527-0.020908888518860143*I	-0.0005276552708514352-0.030052626854792173*I	0.03396597619108008+0.010848794697427066*I	0.012951256202205594+0.05712679831660144*I	-0.0713612732767001+0.02718199871618875*I	-0.10897947368650931-0.10830583002736051*I	0.037360686800793644-0.274857820092248*I	0.4156654367701094-0.34838247481554696*I	0.0505185606967173-0.2704071569284851*I	-0.10397066766431162-0.10503248437907173*I	-0.08296079137291072+0.024613816475384555*I	0.003237268378972166+0.051430150424511205*I	0.04243793210010381+0.00991451233721461*I	0.013276749359904904-0.023617574300928843*I	-0.02353505399850015-0.015431826398778306*I	-0.018033272061504298+0.008800004130511645*I	0.011499625261765591+0.014187287099528373*I	0.018594418279637096+0.000011558054027218272*I	-0.0027910805684408764-0.01027438259770099*I	-0.016909561192670695-0.004783060396308938*I	-0.0037171131097708367+0.0054770621200805215*I	0.01380440463075261+0.006435052553860198*I	0.008471955909022234-0.0009342823602140286*I	-0.009713987823232429-0.00569664789208972*I	-0.011599518096208586-0.002568182240804429*I	0.00500880602219928+0.0032733456482860017*I	0.01315787389592415+0.00445066316375996*I
