0.15392719126984186-0.8194747411814188*I	-0.47070753448685154-0.13671263874929523*I	-0.037375063618693395+0.18773983213794343*I	0.03921506652241466-0.032962312269431*I	-0.03489625575472449+0.02112247063829236*I	0.025846147862119945+0.0007157760512275391*I	-0.014306767989115805-0.007171466647080281*I	0.0028918215289758936+0.011742210787097982*I	0.005931934422478568-0.011548701927946584*I	-0.01052513621051306+0.00981542458745599*I	0.010453271814232674-0.006783227985304206*I	-0.006394992625496273+0.0034710418990117307*I
-0.4707075344868551-0.13671263874929623*I	0.11655212765117576-0.6317349090434856*I	-0.4314924679644344-0.169674951018733*I	-0.07227131937342826+0.20886230277624257*I	0.06506121438453079-0.032246536218191374*I	-0.049203023743845636+0.013951003991225217*I	0.028737969391100363+0.012457986838342762*I	-0.008374833566648851-0.01872016857501965*I	-0.007633314681530476+0.021557635374546132*I	0.0163852062367321-0.018331929913248654*I	-0.016920128836025262+0.013286466486471237*I	0.010453271814222967-0.006783227985315325*I
-0.03737506361868389+0.1877398321379496*I	-0.4314924679644335-0.16967495101872687*I	0.08165587189642959-0.6106124384051993*I	-0.40564632010231866-0.1689591749675012*I	-0.08657808736252343+0.20169083612916885*I	0.0679530359135285-0.02050432543109655*I	-0.04327108932136998+0.0024023020632666335*I	0.018212833180575226+0.022273411425768014*I	0.0020784382475923296-0.025503396560334304*I	-0.014028307307032785+0.02502867727358147*I	0.016385206236708992-0.01833192991324598*I	-0.010525136210542359+0.009815424587450435*I
0.039215066522416034-0.03296231226942702*I	-0.0722713193734205+0.20886230277624182*I	-0.40564632010232554-0.16895917496750074*I	0.06734910390732939-0.6177839050522714*I	-0.402754498573324-0.1572169641803957*I	-0.08064615294006666+0.19014213420122153*I	0.05742789970299479-0.010688900843649794*I	-0.03281781750714838-0.004380925922046912*I	0.011817840555070756+0.025744453324787583*I	0.002078438247606937-0.025503396560326574*I	-0.007633314681542198+0.02155763537455765*I	0.005931934422466456-0.011548701927951918*I
-0.034896255754728336+0.02112247063830374*I	0.06506121438452353-0.032246536218194705*I	-0.08657808736254415+0.20169083612915628*I	-0.40275449857333123-0.15721696418040582*I	0.07328103832979134-0.6293326069802101*I	-0.4132796347838673-0.14740153959294316*I	-0.07019288112582761+0.18335890621590692*I	0.05103290707750331-0.007217858944629819*I	-0.03281781750712661-0.004380925922030782*I	0.018212833180583574+0.02227341142579059*I	-0.008374833566640883-0.018720168575024555*I	0.0028918215289774132+0.011742210787081743*I
0.025846147862115407+0.0007157760512244288*I	-0.04920302374386167+0.013951003991219275*I	0.06795303591350321-0.020504325431097703*I	-0.08064615294006233+0.19014213420121112*I	-0.41327963478384644-0.14740153959295407*I	0.08373431014403568-0.6361158349655253*I	-0.41967462740935557-0.1439304976939307*I	-0.07019288112581083+0.1833589062159088*I	0.057427899702997005-0.010688900843642516*I	-0.04327108932138067+0.00240230206328294*I	0.028737969391101008+0.012457986838329532*I	-0.014306767989120783-0.007171466647089352*I
-0.014306767989118702-0.0071714666471090795*I	0.028737969391105615+0.01245798683831974*I	-0.04327108932138246+0.0024023020632887443*I	0.057427899702994126-0.010688900843639399*I	-0.07019288112581785+0.1833589062158996*I	-0.4196746274093631-0.14393049769392993*I	0.08373431014402932-0.6361158349654981*I	-0.4132796347838664-0.14740153959293362*I	-0.08064615294006493+0.19014213420120493*I	0.0679530359135232-0.020504325431108472*I	-0.049203023743852936+0.013951003991220384*I	0.02584614786211995+0.0007157760512314509*I
0.002891821528993352+0.011742210787094642*I	-0.008374833566642155-0.01872016857502997*I	0.0182128331805778+0.022273411425785282*I	-0.03281781750713691-0.004380925922028336*I	0.051032907077489226-0.0072178589446341285*I	-0.07019288112583073+0.18335890621590012*I	-0.41327963478386054-0.14740153959294963*I	0.07328103832981042-0.6293326069802039*I	-0.40275449857332263-0.1572169641803842*I	-0.08657808736254652+0.20169083612916738*I	0.06506121438453029-0.032246536218199645*I	-0.034896255754725714+0.02112247063829685*I
0.005931934422475443-0.011548701927953042*I	-0.0076333146815384875+0.021557635374547524*I	0.002078438247604772-0.025503396560317637*I	0.01181784055508489+0.025744453324806987*I	-0.03281781750713636-0.004380925922048501*I	0.05742789970299006-0.010688900843660865*I	-0.08064615294006093+0.19014213420121268*I	-0.4027544985733206-0.15721696418040082*I	0.06734910390731803-0.6177839050522672*I	-0.4056463201023268-0.16895917496749463*I	-0.07227131937340991+0.20886230277624102*I	0.03921506652242343-0.032962312269429916*I
-0.010525136210517316+0.009815424587431232*I	0.016385206236731953-0.01833192991325948*I	-0.014028307307041188+0.025028677273590372*I	0.0020784382475909635-0.02550339656031464*I	0.01821283318057909+0.02227341142577255*I	-0.043271089321383016+0.0024023020632706338*I	0.06795303591351068-0.020504325431084047*I	-0.08657808736255301+0.20169083612915892*I	-0.40564632010232415-0.16895917496751844*I	0.08165587189645707-0.6106124384051997*I	-0.431492467964426-0.16967495101872146*I	-0.037375063618689364+0.1877398321379573*I
0.010453271814244991-0.006783227985303841*I	-0.016920128836009463+0.013286466486469806*I	0.016385206236714744-0.018331929913249723*I	-0.007633314681554093+0.021557635374556017*I	-0.008374833566658746-0.018720168575026674*I	0.02873796939109402+0.012457986838321*I	-0.049203023743849494+0.013951003991209854*I	0.0650612143845335-0.03224653621820173*I	-0.0722713193734156+0.20886230277624182*I	-0.43149246796442753-0.1696749510187303*I	0.11655212765116912-0.6317349090434805*I	-0.4707075344868571-0.13671263874928008*I
-0.006394992625521345+0.0034710418990154257*I	0.01045327181423944-0.0067832279853032584*I	-0.010525136210490227+0.009815424587456906*I	0.005931934422477081-0.011548701927949101*I	0.002891821528950733+0.011742210787086926*I	-0.014306767989128444-0.007171466647093561*I	0.025846147862132074+0.0007157760512258443*I	-0.03489625575472277+0.021122470638301805*I	0.039215066522406375-0.032962312269435246*I	-0.03737506361869558+0.18773983213793125*I	-0.4707075344868451-0.1367126387492999*I	0.15392719126986065-0.819474741181426*I
