0.37438173501494604-0.024469946628268943*I	0.16333666858690477-0.0436911340880548*I	0.07351960728123695-0.05376533155599842*I	0.02612058534131084-0.05305800782584742*I	-0.00044135357380697883-0.04257394251599562*I	-0.012999456954522566-0.025634122642293547*I	-0.015555513291969109-0.006951259651622961*I	-0.01215398213467839+0.008644587744354294*I	-0.00678093255518898+0.01748783938248975*I	-0.0024315128638873+0.01802416915233819*I	-0.0003595070813126151+0.011171139408547071*I
0.1633366685869049-0.0436911340880548*I	0.4479013422961832-0.07823527818426738*I	0.18945725392821575-0.09674914191390233*I	0.07307825370743007-0.0963392740719941*I	0.013121128386788326-0.07869213046814105*I	-0.015996866865776026-0.04952520216761868*I	-0.025153439089200893-0.01698953489793937*I	-0.02233644584715802+0.010536579730866668*I	-0.014585494998565627+0.026668756896692382*I	-0.007140439636501549+0.028658978791036745*I	-0.0024315128638872745+0.01802416915233815*I
0.07351960728123702-0.053765331555998434*I	0.18945725392821575-0.09674914191390231*I	0.4474599887223765-0.12080922070026313*I	0.17645779697369326-0.122383264556196*I	0.05752274041546107-0.10329053372361725*I	0.0009671462521101114-0.07004754272378705*I	-0.0227777994209648-0.03203736278512927*I	-0.027584951953087983+0.0010346342543984975*I	-0.022695952928470462+0.021707719139413464*I	-0.014585494998565506+0.02666875689669218*I	-0.006780932555188883+0.017487839382489583*I
0.026120585341310922-0.05305800782584745*I	0.07307825370743017-0.0963392740719941*I	0.1764577969736934-0.12238326455619598*I	0.4319044754304075-0.12776048035188628*I	0.1643038148390152-0.11373867681184197*I	0.05074180786027246-0.085802694341128*I	-0.0014643666117767973-0.05202337357144941*I	-0.023137306502277057-0.02086622337658274*I	-0.027584951953087706+0.001034634254398033*I	-0.022336445847157674+0.010536579730866089*I	-0.012153982134678172+0.008644587744353916*I
-0.00044135357380686033-0.04257394251599562*I	0.013121128386788505-0.07869213046814101*I	0.05752274041546124-0.10329053372361724*I	0.16430381483901518-0.11373867681184198*I	0.42512354287521875-0.11027264096939703*I	0.16187230197512825-0.09571450765950451*I	0.05038230077896033-0.07463155493258168*I	-0.0014643666117763556-0.05202337357145011*I	-0.02277779942096411-0.03203736278513035*I	-0.02515343908920024-0.016989534897940438*I	-0.015555513291968723-0.006951259651623609*I
-0.012999456954522402-0.02563412264229358*I	-0.01599686686577574-0.04952520216761874*I	0.0009671462521104452-0.07004754272378712*I	0.05074180786027275-0.08580269434112803*I	0.16187230197512859-0.09571450765950457*I	0.424764035793907-0.09910150156085092*I	0.16187230197512895-0.09571450765950548*I	0.05074180786027342-0.08580269434112957*I	0.0009671462521112193-0.07004754272378885*I	-0.015996866865775082-0.04952520216762027*I	-0.012999456954522027-0.02563412264229447*I
-0.015555513291968914-0.006951259651622991*I	-0.025153439089200532-0.01698953489793943*I	-0.022777799420964376-0.03203736278512932*I	-0.0014643666117763964-0.05202337357144946*I	0.05038230077896065-0.07463155493258176*I	0.16187230197512903-0.0957145076595055*I	0.42512354287522-0.11027264096939886*I	0.16430381483901652-0.11373867681184427*I	0.0575227404154625-0.1032905337236196*I	0.0131211283867895-0.07869213046814302*I	-0.00044135357380631346-0.042573942515996735*I
-0.012153982134678182+0.00864458774435426*I	-0.022336445847157632+0.01053657973086661*I	-0.02758495195308751+0.0010346342543984264*I	-0.023137306502276574-0.02086622337658281*I	-0.0014643666117759517-0.0520233735714502*I	0.05074180786027368-0.08580269434112958*I	0.16430381483901665-0.11373867681184432*I	0.43190447543040905-0.12776048035188892*I	0.1764577969736948-0.12238326455619852*I	0.07307825370743132-0.09633927407199618*I	0.02612058534131155-0.0530580078258486*I
-0.006780932555188786+0.01748783938248971*I	-0.01458549499856527+0.02666875689669231*I	-0.022695952928470004+0.021707719139413384*I	-0.027584951953087227+0.001034634254397955*I	-0.022777799420963692-0.03203736278513043*I	0.0009671462521115295-0.0700475427237889*I	0.05752274041546269-0.10329053372361967*I	0.1764577969736949-0.12238326455619856*I	0.4474599887223778-0.12080922070026555*I	0.18945725392821688-0.09674914191390423*I	0.07351960728123763-0.053765331555999496*I
-0.002431512863887148+0.018024169152338156*I	-0.007140439636501264+0.02865897879103668*I	-0.014585494998565138+0.02666875689669211*I	-0.022336445847157282+0.010536579730866023*I	-0.025153439089199887-0.016989534897940486*I	-0.015996866865774804-0.04952520216762029*I	0.013121128386789676-0.07869213046814301*I	0.07307825370743137-0.09633927407199619*I	0.18945725392821686-0.0967491419139042*I	0.44790134229618406-0.07823527818426891*I	0.16333666858690532-0.04369113408805564*I
-0.0003595070813125328+0.011171139408547054*I	-0.002431512863887122+0.018024169152338114*I	-0.006780932555188683+0.01748783938248955*I	-0.012153982134677952+0.008644587744353876*I	-0.015555513291968526-0.006951259651623639*I	-0.01299945695452186-0.02563412264229448*I	-0.00044135357380619767-0.042573942515996735*I	0.026120585341311613-0.053058007825848595*I	0.07351960728123766-0.05376533155599949*I	0.16333666858690532-0.04369113408805563*I	0.37438173501494654-0.0244699466282694*I
