0.11486550282350375-0.8267491425163604*I	0.5012791529982579+0.1021988626189548*I	-0.002190041168879048+0.18518528357236472*I	-0.0014440805398678387+0.03225666372311863*I	0.004547243526383066+0.02966536750757759*I
0.5012791529982462+0.10219886261896907*I	0.11267546165462383-0.6415638589439879*I	0.4998350724584+0.13445552634210528*I	0.0023572023574955367+0.21485065107993193*I	-0.0014440805398601556+0.03225666372309699*I
-0.0021900411688816623+0.18518528357235667*I	0.49983507245838493+0.13445552634207134*I	0.11722270518101352-0.6118984914364256*I	0.4998350724583852+0.13445552634208768*I	-0.0021900411688865473+0.18518528357237618*I
-0.0014440805398769907+0.03225666372310276*I	0.0023572023574986445+0.21485065107994683*I	0.49983507245840547+0.1344555263420787*I	0.11267546165461545-0.641563858943988*I	0.5012791529982552+0.10219886261897215*I
0.004547243526365707+0.02966536750757298*I	-0.0014440805398687195+0.03225666372310644*I	-0.00219004116886079+0.18518528357236147*I	0.5012791529982497+0.10219886261897*I	0.11486550282347707-0.8267491425163667*I
