0.3761285997598213-0.6718923558519261*I	-0.31204951091571437-0.3328161077617725*I	-0.16885901717377624+0.14474398479496745*I	0.09123383322801679+0.047662098004484926*I	-0.007397399652939025-0.06199739860337014*I	-0.03828415220485192+0.029698860033647044*I	0.03498168538807255+0.01138908601179338*I	-0.0048594066482497795-0.027238933882485022*I	-0.019543869350153713+0.01587617746130887*I	0.020320463641255723+0.004815197295410117*I	-0.0032442475874539414-0.015436286607201456*I	-0.01272170776453538+0.010301307817505495*I	0.013909902046148252+0.0021775599641382193*I	-0.0022617956988621526-0.009770425921450901*I	-0.009437646015331409+0.007307439226599906*I	0.010527342772682212+0.0007664001710744961*I	-0.001569507896073883-0.006429280036035608*I	-0.007678584189649519+0.005490704221260337*I	0.00848719035570906-0.0001466804186232778*I	-0.0010759059549565104-0.004225487465898549*I	-0.006665590379722425+0.00423537687561095*I	0.007270193158466096-0.0008300613585066268*I	-0.0006720391316897849-0.002565212473980596*I	-0.006169041836460301+0.0033311582108483183*I	0.006499180685200614-0.0014239387471739085*I	-0.00032473571690510227-0.0012222830229142764*I	-0.005987053896460731+0.002610162281996389*I	0.0060982396843725336-0.0019916411702943304*I
-0.31204951091571276-0.3328161077617581*I	0.20726958258603914-0.5271483710569372*I	-0.22081567768770752-0.2851540097572734*I	-0.1762564168267182+0.08274658619159822*I	0.05294968102316669+0.0773609580381315*I	0.027584285735133454-0.0506083125915703*I	-0.043143558853097806+0.0024599261511635247*I	0.015437816037934418+0.027265263473091307*I	0.015461056993029286-0.022423736587089627*I	-0.022788116937585527+0.00043989085409356027*I	0.007598755876735953+0.015116505112903094*I	0.010665654458705374-0.01325872664306162*I	-0.014983503463383995+0.0005308818960724456*I	0.004472256030831395+0.009484999190748807*I	0.008265547073823671-0.009004025750384824*I	-0.01100715391141748+0.000878159190550092*I	0.0028487585830140796+0.006257104392327456*I	0.006917682459617822-0.006575960454651703*I	-0.008754490144617664+0.0012652167553853482*I	0.0018215999759858866+0.004088696457010949*I	0.006194287203517882-0.005055548824403182*I	-0.0073376295114033685+0.0016701644016198715*I	0.0011011513220102022+0.002501096852346929*I	0.005827141553512078-0.003989151221128728*I	-0.006493777553366988+0.0021088751879578087*I	0.0005121267887352071+0.001186223534827864*I	0.005773503967459137-0.003213924193214584*I	-0.005987053896467698+0.0026101622819915877*I
-0.1688590171737769+0.14474398479497294*I	-0.2208156776877114-0.28515400975726934*I	0.19987218293308956-0.5891457696603057*I	-0.25909982989255204-0.2554551497236314*I	-0.14127473143863814+0.09413567220338812*I	0.04809027437491994+0.05012202415564802*I	0.008040416384993237-0.03473213513026916*I	-0.02282309521182326+0.007275123446554554*I	0.01219356845049177+0.011828976865878048*I	0.0027393492285055342-0.012122428769582467*I	-0.00887821489142232+0.002617450818243124*I	0.005336960177881948+0.005346079191471276*I	0.0012280084433722595-0.00595128741645284*I	-0.004456160690711579+0.0012972820671333484*I	0.0029027481347383317+0.0030557191546999886*I	0.0005869628841555089-0.0035133215291196784*I	-0.002519963555712483+0.0007314787719404165*I	0.0017728526280657018+0.0020316169264465054*I	0.0002520920799087287-0.002340583579024837*I	-0.001484296986140718+0.0004351553968756406*I	0.0011495608442966836+0.0015234839830154097*I	0.000025245367051188075-0.0017243906135503506*I	-0.0008384488262053365+0.0002462256544724269*I	0.0007764156051056023+0.0012788138294518633*I	-0.00015991234295096904-0.0013789889391353008*I	-0.00039553786899978105+0.00011723401764944126*I	0.0005121267887286372+0.0011862235348208323*I	-0.00032473571691603846-0.0012222830229173998*I
0.09123383322802361+0.047662098004472735*I	-0.17625641682671306+0.08274658619159221*I	-0.2590998298925577-0.25545514972363076*I	0.23485386832116895-0.5777566836485212*I	-0.26395923654079606-0.28269408360611753*I	-0.1608186007887788+0.11001184966469783*I	0.06841073801619331+0.05493722145104465*I	0.004796168797546816-0.05016842173748899*I	-0.03554480297636021+0.017576431264062668*I	0.026103470496636205+0.014006536830042405*I	0.0004775535296359445-0.021892854691005853*I	-0.018315860906764153+0.009924890044845987*I	0.01586430295055155+0.006112479362519034*I	-0.00034149945271868447-0.012380567452515184*I	-0.012134744880374996+0.00678798628839829*I	0.011389938490449867+0.0029090387361068175*I	-0.0004889430707807259-0.007738808994991557*I	-0.009185553935406921+0.004966855647556154*I	0.009043045786549464+0.0012015555679220765*I	-0.0004199470517857677-0.004905796053026849*I	-0.007653338822615801+0.003766313607724678*I	0.007648741529490926+0.00009954523586509011*I	-0.00029949034985275074-0.0029466736364459553*I	-0.006825502722662048+0.0028563879364614762*I	0.006874655289482162-0.0007128273408662203*I	-0.00015991234295214217-0.0013789889391500705*I	-0.006493777553375546+0.0021088751879488536*I	0.006499180685194833-0.0014239387471639792*I
-0.0073973996529190815-0.061997398603370876*I	0.052949681023187804+0.07736095803812766*I	-0.14127473143864552+0.09413567220338472*I	-0.26395923654081843-0.2826940836061199*I	0.2153099989710283-0.561880506187207*I	-0.2436387728995184-0.2778788863107049*I	-0.16406284837622667+0.09457556305748888*I	0.05568903025166592+0.0652385292685486*I	0.018706070843710374-0.04799086177333519*I	-0.037806598675229085+0.007806005342631153*I	0.016665824481282718+0.021313976056639084*I	0.011004896302312264-0.02112645451996218*I	-0.01988536880283031+0.0034956100087868186*I	0.008185718760910258+0.01160318358378624*I	0.008145690903003279-0.01252724787111711*I	-0.01321065083531928+0.002562498822518668*I	0.004724348110732578+0.0071444156117245515*I	0.006781250087683993-0.008568870353511783*I	-0.00985759306711238+0.0024016431735651178*I	0.00287400395006587+0.004532713778787071*I	0.0060792336334110336-0.006329734800181944*I	-0.007978074539506661+0.002544030584810645*I	0.0016616876330421792+0.002709707517861202*I	0.00579874933452852-0.004938314806738072*I	-0.006825502722656276+0.0028563879364610434*I	0.0007764156051078156+0.0012788138294377866*I	0.005827141553509974-0.003989151221133958*I	-0.006169041836460465+0.003331158210861391*I
-0.03828415220484513+0.02969886003365357*I	0.027584285735141618-0.050608312591576*I	0.0480902743749149+0.0501220241556409*I	-0.16081860078879565+0.11001184966469513*I	-0.24363877289952848-0.2778788863107139*I	0.21206575138358913-0.5773167927944168*I	-0.25636048066405986-0.26757757849319275*I	-0.15015294633006662+0.09675312302164726*I	0.05342723455281404+0.055468103347112496*I	0.009268424828361776-0.040683422546738006*I	-0.027279255902558433+0.008572405513684376*I	0.015096316585218263+0.01488469602058681*I	0.0033263121126681527-0.015635750298686486*I	-0.011398178447122763+0.003348929590193415*I	0.00710981280595351+0.007377696117901343*I	0.001480100523276619-0.008291870995504685*I	-0.00594045767686258+0.0017324374640069794*I	0.004052308979031176+0.004579203137740563*I	0.0006122082512126083-0.00523771214264237*I	-0.003358412381913189+0.0009777044264182595*I	0.002549268233166616+0.0033104307558676207*I	0.0000921797369556429-0.0037195725181961097*I	-0.0018798348551273944+0.0005523894145303289*I	0.0016616876330446827+0.0027097075178696417*I	-0.0002994903498508442-0.002946673636444531*I	-0.0008384488261976858+0.0002462256544754751*I	0.001101151322018179+0.0025010968523505243*I	-0.0006720391316905511-0.0025652124739840867*I
0.034981685388061456+0.01138908601179701*I	-0.04314355885310653+0.002459926151161088*I	0.008040416384994609-0.034732135130272554*I	0.06841073801619993+0.05493722145104397*I	-0.16406284837622376+0.09457556305747876*I	-0.25636048066406175-0.267577578493207*I	0.22597565342973744-0.5751392328302575*I	-0.25862227636291263-0.27734800441463664*I	-0.15959059234540185+0.10406056224823182*I	0.06395457732547921+0.05623450351816636*I	0.007698916932281492-0.04711270258278402*I	-0.034957840092205754+0.014063109734962559*I	0.023583506940922355+0.01473801560199876*I	0.0022504061576971534-0.019861237764571243*I	-0.018063768826862222+0.007584306465796015*I	0.014380005964410515+0.006547634759391663*I	0.0008080613915881828-0.010857083469480925*I	-0.012109499513315202+0.005063595674866551*I	0.010551489664245269+0.003155264390582203*I	0.0002874725343166075-0.006459995165558812*I	-0.009345466278379146+0.00358786670840239*I	0.008647507917533758+0.0013187895855829234*I	0.00009217973695671225-0.003719572518182289*I	-0.007978074539505397+0.002544030584814415*I	0.007648741529501078+0.00009954523586034514*I	0.000025245367056625823-0.0017243906135361994*I	-0.007337629511411047+0.0016701644016291542*I	0.00727019315845851-0.0008300613585200823*I
-0.004859406648246298-0.027238933882468862*I	0.015437816037936175+0.02726526347310673*I	-0.02282309521182018+0.007275123446557398*I	0.00479616879755079-0.0501684217374862*I	0.055689030251664634+0.0652385292685564*I	-0.1501529463300696+0.09675312302164488*I	-0.2586222763629141-0.27734800441464313*I	0.21653800741441462-0.5678317936036765*I	-0.24809493359022602-0.27658160424359113*I	-0.16116010024148467+0.09763128221217995*I	0.05627599313581342+0.06172520773942959*I	0.016186107287987563-0.04725938300138319*I	-0.03603374604714966+0.009837622269083732*I	0.016917916561210916+0.018973392477600368*I	0.009520599316167486-0.020691299123092158*I	-0.01873580795854875+0.005019093991821984*I	0.008210964127953859+0.009878792970251819*I	0.007307242076793171-0.012281022216655524*I	-0.012434235230218584+0.003841312651944859*I	0.004564435767781841+0.005765426672575348*I	0.006385712218689005-0.008451636335848186*I	-0.009345466278375316+0.0035878667084064645*I	0.002549268233161635+0.003310430755870629*I	0.0060792336334214245-0.006329734800189467*I	-0.007653338822588788+0.0037663136077212543*I	0.001149560844299255+0.0015234839830244383*I	0.006194287203498526-0.0050555488243965874*I	-0.006665590379730614+0.004235376875610588*I
-0.019543869350133948+0.015876177461313836*I	0.015461056993033125-0.022423736587084065*I	0.012193568450484232+0.011828976865880214*I	-0.035544802976362914+0.01757643126407061*I	0.01870607084370596-0.04799086177332131*I	0.05342723455280876+0.05546810334711822*I	-0.15959059234540582+0.10406056224823616*I	-0.2480949335902328-0.27658160424358175*I	0.21496849951833763-0.5742610736397166*I	-0.2557735177798934-0.2710909000223219*I	-0.15267290988578855+0.09748460179357751*I	0.05520008718086275+0.057499720273549264*I	0.009520516908279783-0.043024006125774*I	-0.028763552888669355+0.009007560910564176*I	0.016245877429529293+0.016408180003621906*I	0.0033515574797065364-0.017360140912227262*I	-0.012236627273352622+0.003595155244653907*I	0.0078862284110412+0.008656509947330006*I	0.0013201881803282117-0.00967085993465699*I	-0.0063359955458348076+0.0018496714816599075*I	0.004564435767794207+0.005765426672572762*I	0.00028747253431229833-0.006459995165560924*I	-0.0033584123819171124+0.0009777044264096778*I	0.002874003950076398+0.004532713778778494*I	-0.00041994705177540584-0.00490579605302729*I	-0.001484296986130913+0.00043515539687281375*I	0.0018215999759934826+0.004088696457011075*I	-0.001075905954958836-0.004225487465887769*I
0.020320463641268695+0.004815197295379786*I	-0.022788116937592244+0.0004398908540744501*I	0.0027393492284919713-0.01212242876957988*I	0.026103470496646828+0.014006536830044155*I	-0.03780659867521183+0.007806005342625205*I	0.009268424828362284-0.04068342254674228*I	0.06395457732547608+0.05623450351817497*I	-0.1611601002414851+0.09763128221219541*I	-0.2557735177798991-0.27109090002231834*I	0.22345568987402542-0.5744077540583226*I	-0.2568494237348526-0.2753163874881984*I	-0.15933850026550367+0.10171997866919479*I	0.06247028033933246+0.05666965891503672*I	0.008848477776585833-0.04558921859975297*I	-0.03493259472514653+0.012338719121421956*I	0.022745058114713463+0.01498424125645096*I	0.0030268217627971556-0.01858242393514447*I	-0.018223681169811056+0.006205317526657808*I	0.01398446809542419+0.00666486877705432*I	0.0013201881803436531-0.009670859934646083*I	-0.012434235230210224+0.0038413126519572117*I	0.010551489664239263+0.003155264390582729*I	0.0006122082512137688-0.0052377121426481115*I	-0.009857593067115653+0.0024016431735677693*I	0.009043045786536037+0.001201555567924701*I	0.00025209207991363207-0.002340583579037474*I	-0.008754490144606613+0.0012652167553759822*I	0.008487190355702041-0.00014668041861707733*I
