0.45417718384132133-0.20872050647682927*I	0.1002400554354729-0.29514691092603595*I	-0.03927209751405105-0.20868832013420682*I
0.10024005543547287-0.29514691092603595*I	0.4149050863272701-0.41740882661103595*I	0.1002400554354729-0.29514691092603595*I
-0.0392720975140511-0.20868832013420674*I	0.10024005543547282-0.29514691092603595*I	0.4541771838413212-0.20872050647682922*I
