0.3819027766848368-0.6952177257929382*I	-0.31317088648869695-0.29874568695616965*I	-0.190955627505545+0.13484930558623084*I	0.11533860852925845+0.006381193226398102*I
-0.31317088648869357-0.29874568695616166*I	0.19094714917930405-0.5603684202067121*I	-0.19783227795942465-0.29236449372977874*I	-0.19095562750553943+0.13484930558623448*I
-0.1909556275055353+0.13484930558623553*I	-0.19783227795942004-0.2923644937297776*I	0.1909471491793096-0.5603684202067143*I	-0.31317088648868796-0.29874568695616616*I
0.1153386085292688+0.006381193226392967*I	-0.19095562750553507+0.1348493055862282*I	-0.31317088648868985-0.29874568695616954*I	0.38190277668484246-0.6952177257929391*I
