0.4108800926813881-0.04924640107139246*I	0.18286595919004775-0.08314663062768946*I	0.06614412917479104-0.09216203764692905*I	-0.00017648663540747894-0.07591610548414973*I	-0.030195097119009303-0.04291508561265131*I	-0.03215388438071288-0.006766558492907075*I	-0.017883558098482855+0.019443169229526235*I	-0.0007637949102578033+0.0282282863651582*I	0.009425325060872387+0.02015314352494772*I	0.009887255860499104+0.0027475599370939126*I	0.004253332337189658-0.013474106763993368*I	-0.0012887559059682097-0.020020411378185228*I	-0.002586983751272161-0.014197273977719246*I
0.18286595919004775-0.08314663062768947*I	0.4770242218561792-0.1414084387183216*I	0.1826894725546402-0.15906273611183921*I	0.035949032055781614-0.13507712325958043*I	-0.03233037101612049-0.0826826639770568*I	-0.04807865521749227-0.02347191638312503*I	-0.03291767929097083+0.021461727872251216*I	-0.008458233037610596+0.03959631275447406*I	0.009123460950241177+0.030975846302252235*I	0.01367865739806192+0.006679036760954443*I	0.00859849995453078-0.01727285144109125*I	0.001666348585917409-0.027671380741712572*I	-0.0012887559059682578-0.020020411378185204*I
0.06614412917479098-0.09216203764692915*I	0.1826894725546402-0.15906273611183933*I	0.44682912473716974-0.18432352433097293*I	0.15053558817392712-0.16582929460474627*I	0.018065473957298548-0.11563395403005408*I	-0.03309416592637857-0.05445437761189845*I	-0.03865333015662021-0.0033187728581770947*I	-0.023030423430472038+0.02420928780934538*I	-0.004204900700421272+0.026122205990480946*I	0.007834705044272652+0.010955434924067219*I	0.011091673646789497-0.007518237216764628*I	0.008598499954530612-0.01727285144109112*I	0.004253332337189508-0.013474106763993268*I
-0.00017648663540762287-0.07591610548414986*I	0.035949032055781434-0.1350771232595806*I	0.150535588173927-0.1658292946047464*I	0.4289455666386866-0.16488035510144672*I	0.14977179326366902-0.13760100823958796*I	0.02749079901817048-0.09548081050510612*I	-0.023206910065879962-0.05170681767480418*I	-0.03439999781943108-0.01679287962217005*I	-0.02431917933644076+0.004188876431160542*I	-0.006791884451693861+0.011924932012762023*I	0.007834705044272352+0.010955434924067455*I	0.01367865739806151+0.0066790367609547525*I	0.009887255860498824+0.002747559937094123*I
-0.03019509711900948-0.04291508561265147*I	-0.032330371016120754-0.08268266397705705*I	0.018065473957298246-0.11563395403005429*I	0.14977179326366874-0.13760100823958807*I	0.43837089169955823-0.1447272115764986*I	0.15965904912416737-0.13485344830249357*I	0.03174413135535944-0.10895491726909892*I	-0.024495665971848817-0.07172722905298885*I	-0.036986981570703764-0.030990153599888843*I	-0.0243191793364411+0.004188876431160868*I	-0.004204900700421857+0.026122205990481435*I	0.009123460950240574+0.030975846302252707*I	0.009425325060872007+0.02015314352494802*I
-0.03215388438071309-0.006766558492907279*I	-0.048078655217492584-0.023471916383125374*I	-0.03309416592637892-0.054454377611898815*I	0.027490799018170153-0.09548081050510639*I	0.15965904912416723-0.13485344830249366*I	0.4426242240367473-0.15820131834049136*I	0.15837029321819857-0.15487385968067813*I	0.029157147604086765-0.12315219124681763*I	-0.024495665971849094-0.07172722905298848*I	-0.03439999781943163-0.01679287962216943*I	-0.02303042343047271+0.02420928780934606*I	-0.008458233037611203+0.03959631275447463*I	-0.0007637949102581596+0.028228286365158534*I
-0.017883558098483004+0.01944316922952604*I	-0.032917679290971086+0.021461727872250883*I	-0.03865333015662052-0.0033187728581774525*I	-0.023206910065880288-0.05170681767480445*I	0.03174413135535922-0.10895491726909909*I	0.1583702932181985-0.15487385968067824*I	0.44003724028547486-0.17239859231821006*I	0.15837029321819845-0.1548738596806778*I	0.03174413135535911-0.10895491726909828*I	-0.023206910065880416-0.051706817674803396*I	-0.03865333015662064-0.0033187728581763804*I	-0.032917679290971155+0.021461727872251743*I	-0.017883558098483042+0.019443169229526526*I
-0.0007637949102578413+0.028228286365158044*I	-0.00845823303761068+0.03959631275447381*I	-0.02303042343047217+0.024209287809345115*I	-0.034399997819431254-0.016792879622170218*I	-0.024495665971848993-0.07172722905298891*I	0.029157147604086584-0.12315219124681759*I	0.15837029321819823-0.15487385968067766*I	0.44262422403674706-0.1582013183404906*I	0.15965904912416726-0.13485344830249266*I	0.027490799018170444-0.09548081050510535*I	-0.03309416592637843-0.05445437761189793*I	-0.04807865521749209-0.02347191638312473*I	-0.03215388438071276-0.006766558492906939*I
0.00942532506087248+0.020153143524947677*I	0.009123460950241314+0.030975846302252145*I	-0.0042049007004211734+0.026122205990480887*I	-0.024319179336440757+0.004188876431160554*I	-0.036986981570703854-0.03099015359988877*I	-0.024495665971849292-0.07172722905298837*I	0.03174413135535893-0.10895491726909819*I	0.15965904912416723-0.1348534483024927*I	0.43837089169955873-0.1447272115764978*I	0.14977179326366963-0.1376010082395874*I	0.0180654739572994-0.1156339540300539*I	-0.03233037101611966-0.08268266397705681*I	-0.030195097119008817-0.042915085612651366*I
0.009887255860499303+0.0027475599370939464*I	0.01367865739806224+0.006679036760954521*I	0.007834705044272975+0.010955434924067357*I	-0.006791884451693645+0.01192493201276223*I	-0.024319179336441055+0.004188876431161124*I	-0.034399997819431725-0.016792879622169146*I	-0.02320691006588061-0.051706817674803125*I	0.027490799018170253-0.09548081050510514*I	0.14977179326366943-0.13760100823958726*I	0.4289455666386878-0.1648803551014463*I	0.15053558817392865-0.1658292946047464*I	0.03594903205578301-0.1350771232595807*I	-0.00017648663540667-0.07591610548414997*I
