0.3350543557606978-0.7092194967933333*I	-0.36372156079215606-0.30280624553525937*I	-0.13708174868669637+0.1705940211628463*I	0.09455735418745262+0.022655294196479072*I	-0.03429158942834096-0.05446357794501495*I	-0.0144466532750091+0.04313678306926248*I	0.03386244686479159-0.006758036137893004*I	-0.024642948326892605-0.020975659373249484*I	0.001965329534262827+0.025335485534390422*I	0.01582496960072811-0.00975889259538651*I	-0.018286226676179736-0.009437867701250702*I	0.007348899855754222+0.017295118833627485*I	0.00663897227793824-0.01011222528354512*I	-0.013350124045182342-0.0038541168732649927*I	0.00926322852551501+0.012506405575096299*I	0.0009921391292060742-0.009792555473597007*I	-0.009095093150266041-0.0005525503670367499*I	0.009465108867305588+0.0092204046534679*I	-0.002765762206089435-0.009307042973461454*I	-0.0053136233875519644+0.0016076700830151445*I	0.008638854243968321+0.006759300840477188*I	-0.0051630052903022024-0.008729176833897151*I	-0.001931501632010245+0.003142564480590169*I	0.007059857527886681+0.004745089281959439*I	-0.006514768672512773-0.008114896672409184*I	0.0010232563971909563+0.004347815230616396*I	0.004991069243018257+0.0030302582666411784*I	-0.00692467114409144-0.007507805390343476*I	0.003471598555560869+0.0052845441316121695*I	0.0025832670500663102+0.0014825278234586483*I	-0.006508534141528008-0.006820662899021516*I	0.005308680233171507+0.006110306628074748*I
-0.3637215607921483-0.3028062455351954*I	0.19797260707401287-0.5386254756304152*I	-0.2691642066047308-0.2801509513387684*I	-0.17137333811508343+0.11613044321780105*I	0.08011070091244707+0.0657920772657201*I	-0.00042914256351406525-0.06122161408290824*I	-0.03908960160189793+0.022161123696042288*I	0.03582777639903664+0.018577449396534308*I	-0.008817978726182988-0.030734551968630654*I	-0.01632089714193566+0.01589761783314136*I	0.023173869456480665+0.007536226238246583*I	-0.011647254398234625-0.01955009298481844*I	-0.006001224189453207+0.013441001960353235*I	0.015902200803402603+0.002394180291576176*I	-0.01235798491602221-0.013646672346833803*I	0.000168135375206881+0.011953855208125445*I	0.010457247996499058-0.0005721508200505227*I	-0.011860855356333983-0.009859593340490332*I	0.004151485479742868+0.010828074736483175*I	0.005873092037823509-0.002547742132925951*I	-0.010476628677886825-0.007121506750863245*I	0.006707352611942745+0.009901865321029307*I	0.00189685223754868-0.003984087551954712*I	-0.008446270304550457-0.00497233219183981*I	0.008083113925069737+0.009092904512538812*I	-0.001523699429490296-0.00508463840575941*I	-0.005901414746868562-0.0031599901597162356*I	0.008462667798623764+0.008314802398189991*I	-0.004341404093979924-0.0060252775669704176*I	-0.0030369355859106587-0.0015361187674518117*I	0.007891947283243944+0.007592834451511403*I	-0.006508534141585157-0.006820662899040471*I
-0.1370817486867106+0.17059402116283964*I	-0.26916420660468515-0.280150951338749*I	0.16368101764565932-0.5930890535754582*I	-0.28361085987975404-0.23701416826950014*I	-0.1375108912502502+0.10937240707993465*I	0.055467752585573814+0.044816417892462074*I	0.0015361869707278407-0.03588612854853885*I	-0.023264632001155274+0.01240223110065736*I	0.01754154972286612+0.009139581695275756*I	-0.0014690788704554423-0.013439433135024714*I	-0.009681924863982247+0.005785392549577946*I	0.009823745411316965+0.003682109364971143*I	-0.0023840258727677627-0.00704368740970514*I	-0.0050090850602847545+0.0036484464867922776*I	0.006807107653130817+0.0018416299245786526*I	-0.002892876048740207-0.004426267693324169*I	-0.002597626830878523+0.0026468122346390015*I	0.0051436246089908814+0.0010355192628730455*I	-0.0032220011123636383-0.0031002925000177322*I	-0.0010115198105936905+0.002098897902657616*I	0.003941590405791674+0.0005948223476453386*I	-0.0034167711500224284-0.0023764174689691357*I	0.00019258393943057928+0.0017869686486119032*I	0.0029201086347731137+0.0003637276786547247*I	-0.0034552010615189793-0.0019420739251961295*I	0.0011584427809742345+0.0015850991222355199*I	0.00194789912608285+0.0001999057258239186*I	-0.0033181476967946194-0.0016774623363388411*I	0.0019541336570927693+0.0014941394991761377*I	0.0009672761391723143+0.0000850290611650648*I	-0.003036935585968231-0.0015361187674339102*I	0.0025832670500520816+0.0014825278234401773*I
0.09455735418742764+0.02265529419636665*I	-0.1713733381150314+0.11613044321779074*I	-0.2836108598796808-0.23701416826946475*I	0.1975434645104579-0.5998470897133152*I	-0.30825380820663906-0.25798982764270184*I	-0.13554556171601573+0.1347078926143103*I	0.07129272218627683+0.035057525297032696*I	-0.016750039705439135-0.04532399624976027*I	-0.01591573214539422+0.0296973499342976*I	0.024180522000818407-0.0009726435883101234*I	-0.014819202915612222-0.01729355000827356*I	-0.0004186963385085761+0.01829179812471541*I	0.010815884540461517-0.006110446108633288*I	-0.011479119023002091-0.007596237776738192*I	0.004456023807093387+0.012868851140276366*I	0.004041345447065446-0.007465413048932474*I	-0.008206499436281996-0.002818597610418372*I	0.006041227413098069+0.009406113075029084*I	-0.00001938068133951876-0.007693657571027789*I	-0.005153502744403333+0.00004227198059513301*I	0.006048337717304524+0.006843987184573495*I	-0.002573178266679557-0.007520074324816189*I	-0.002393514752797165+0.001971397761656904*I	0.005183653182457498+0.004817226915271338*I	-0.0040045625093131235-0.007144077711673799*I	0.000016397494056189432+0.0033424702064266086*I	0.003741709831036807+0.0030676269456543534*I	-0.004560635015480659-0.006620757173224094*I	0.0019905325363282294+0.004432844291796426*I	0.0019541336570552724+0.0014941394992448213*I	-0.0043414040939855425-0.006025277566894479*I	0.0034715985556132414+0.005284544131592628*I
-0.03429158942834684-0.05446357794505809*I	0.0801107009124465+0.06579207726572867*I	-0.13751089125023983+0.10937240707994643*I	-0.30825380820662895-0.2579898276427302*I	0.199508794044679-0.574511604178912*I	-0.29242883860589947-0.26774872023810015*I	-0.15383178839219877+0.12527002491307432*I	0.07864162204199453+0.05235264413074855*I	-0.010111067427499896-0.0554362215332821*I	-0.02926585619056644+0.025843233061011807*I	0.0334437505262719+0.0115337619868321*I	-0.013827063786483112-0.027086105481852356*I	-0.00951378948877865+0.017739247757646327*I	0.02028099340781699+0.0031099585448455245*I	-0.014244881229057085-0.016903280750180036*I	-0.0008575995804719577+0.014476521223285632*I	0.012680199691002186-0.000706112208450577*I	-0.013369504726619878-0.011547774444310602*I	0.004109725781021373+0.01254867755564879*I	0.007040476846491092-0.0029485682890128106*I	-0.011668271416894626-0.008072624691816655*I	0.00707159411452626+0.01119180241516044*I	0.0024178909763034485-0.00448981605814772*I	-0.009318185896921287-0.005536407628671956*I	0.008655251738032254+0.010101771046842567*I	-0.0014212954592256704-0.005661549888236915*I	-0.00649213664746544-0.0034781926926035025*I	0.009050390064189914+0.009177933573676465*I	-0.004560635015483274-0.006620757173271666*I	-0.003318147696758765-0.001677462336283896*I	0.008462667798667306+0.008314802398240536*I	-0.006924671144083804-0.007507805390398382*I
-0.014446653275042073+0.04313678306928317*I	-0.000429142563539597-0.06122161408289807*I	0.05546775258555185+0.04481641789246137*I	-0.13554556171602858+0.13470789261430874*I	-0.2924288386058887-0.26774872023810437*I	0.1812225673685476-0.5839494718801721*I	-0.28507993875016163-0.2504536014044753*I	-0.1471928161142549+0.11515779962956649*I	0.065291497996847+0.04849852725748654*I	-0.0008478389020635372-0.04292981595823108*I	-0.028273717061465944+0.0160506775873823*I	0.024348657376028048+0.010981211619797286*I	-0.00436195491912517-0.017865700828355754*I	-0.012279551694880425+0.008432204784220267*I	0.014967370020222833+0.004717628627893107*I	-0.005606026985150384-0.010143979909665674*I	-0.006020604870831855+0.005747344389394795*I	0.010748698058978256+0.002436452272128719*I	-0.006309647198721786-0.006802685162287435*I	-0.0024050428914661292+0.004433780883320313*I	0.008063733243683912+0.0013992469415747924*I	-0.006677202173938329-0.005042366425220571*I	0.00014692297040519805+0.003683997024853956*I	0.005889489531917025+0.0007947280734721226*I	-0.006734918846826825-0.004053879805261044*I	0.002146717596486377+0.003281108147814279*I	0.003887384773928325+0.0004487567398144761*I	-0.006492136647495802-0.003478192692676565*I	0.003741709831024342+0.003067626945609226*I	0.0019478991260970882+0.00019990572582189196*I	-0.005901414746857817-0.0031599901597434894*I	0.004991069243020223+0.003030258266605502*I
0.03386244686473347-0.006758036137896488*I	-0.03908960160191744+0.022161123696055687*I	0.0015361869707431282-0.035886128548503336*I	0.07129272218628367+0.03505752529706492*I	-0.15383178839217956+0.1252700249130869*I	-0.28507993875013965-0.2504536014044747*I	0.18786153964645547-0.5940616971637553*I	-0.2984300627953194-0.25430771827772813*I	-0.1379295875887265+0.127664205204658*I	0.06628363712601217+0.03870597178380588*I	-0.009942932052318446-0.04348236632529074*I	-0.018808608194104685+0.025271082240918383*I	0.021582895169921224+0.001674168646362208*I	-0.009675578306714566-0.016258030745354996*I	-0.0036406974508894213+0.015191505624699139*I	0.009804364729931533-0.0040115482060468005*I	-0.007537528617194757-0.007001415429171078*I	0.0010392526570526888+0.010492433671317069*I	0.004233929386526787-0.005678444400241808*I	-0.005286390801472721-0.0024548699316871946*I	0.002586026351549243+0.0074640391498553395*I	0.001139062099570434-0.006108558448829713*I	-0.003205603618363432+0.00024217770639864276*I	0.002730190020488731+0.005166524848285134*I	-0.0006190446096221488-0.006025934825591742*I	-0.001426238613668088+0.002056426822808625*I	0.002146717596463913+0.0032811081478069963*I	-0.001421295459285172-0.005661549888249532*I	0.000016397493995112637+0.003342470206425755*I	0.0011584427809232588+0.0015850991222310321*I	-0.0015236994294917925-0.0050846384057542*I	0.0010232563972404063+0.0043478152306435655*I
-0.024642948326905126-0.02097565937322584*I	0.03582777639904298+0.018577449396571476*I	-0.0232646320011606+0.01240223110066559*I	-0.016750039705462724-0.0453239962497926*I	0.078641622042001+0.05235264413072863*I	-0.14719281611424745+0.11515779962956876*I	-0.29843006279534373-0.25430771827774207*I	0.19712476817191943-0.5815552915886371*I	-0.29743792366611904-0.26410027375134004*I	-0.14702468073895425+0.12711165483760678*I	0.07574874599332979+0.04792637643735782*I	-0.012708694258428792-0.05278940929868939*I	-0.024122231581677357+0.026878752323891645*I	0.030221749413916116+0.008433469486818057*I	-0.01483858359693994-0.024987207579235948*I	-0.005572199082865095+0.01833407010524898*I	0.01686422225778801+0.0007335410758795807*I	-0.014052297289709803-0.015116312101543237*I	0.0020625090542500087+0.014840248901946317*I	0.009224998629505727-0.00264818613364934*I	-0.012211061945570442-0.009962675322065346*I	0.006057624907136271+0.012748583281455433*I	0.00372232914959872-0.00462603062539829*I	-0.009714137759942952-0.006578485192656029*I	0.008038870253664033+0.011276831476330114*I	-0.0006190446096126629-0.006025934825591353*I	-0.006734918846847-0.004053879805216577*I	0.008655251737987592+0.010101771046846866*I	-0.004004562509353722-0.0071440777117523935*I	-0.00345520106152698-0.0019420739251892077*I	0.008083113925075245+0.009092904512620228*I	-0.006514768672518659-0.008114896672398226*I
0.001965329534277972+0.025335485534414316*I	-0.00881797872612637-0.030734551968640743*I	0.017541549722871138+0.009139581695249924*I	-0.015915732145477885+0.02969734993428705*I	-0.010111067427542118-0.055436221533289545*I	0.06529149799687793+0.04849852725747147*I	-0.13792958758873336+0.12766420520461785*I	-0.29743792366616095-0.2641002737513865*I	0.18802967502166887-0.5821078419556632*I	-0.28797281479886644-0.2548798690978116*I	-0.14979044294514343+0.11780461186417128*I	0.07043512260579564+0.04953404652033618*I	-0.004069840014371587-0.046030108458234714*I	-0.029285236871964306+0.01814957549003082*I	0.02829024778184292+0.011576033967448648*I	-0.007778726069133077-0.020242118297272522*I	-0.01208696775540797+0.01021917343286101*I	0.017887478655010156+0.005081356306546225*I	-0.009061228046689428-0.012086053834881845*I	-0.004862162089891343+0.0073324435116148765*I	0.012696597185023603+0.0026363579979884464*I	-0.00962779489554509-0.008480147498616164*I	-0.00045090923441072953+0.005927920382431557*I	0.009031009382822744+0.0014842760027146446*I	-0.009714137759893169-0.006578485192653253*I	0.002730190020468591+0.005166524848257312*I	0.0058894895318759135+0.0007947280734657447*I	-0.0093181858969052-0.00553640762872387*I	0.005183653182479093+0.0048172269151721975*I	0.002920108634771403+0.00036372767867536807*I	-0.008446270304601308-0.004972332191768186*I	0.007059857527797748+0.004745089281937843*I
0.015824969600726057-0.009758892595441576*I	-0.016320897141891094+0.015897617833108856*I	-0.0014690788704006725-0.013439433134995217*I	0.02418052200077901-0.0009726435882486899*I	-0.029265856190629904+0.025843233061047945*I	-0.0008478389020024226-0.04292981595823437*I	0.06628363712607827+0.03870597178378275*I	-0.1470246807389907+0.12711165483758124*I	-0.2879728147988721-0.25487986909781724*I	0.18526391281552018-0.5914148849291041*I	-0.2932864381864159-0.25327219901487685*I	-0.1411515887010892+0.12456391270460461*I	0.06527211731552074+0.0408048696864537*I	-0.006001341646487694-0.04288754397763501*I	-0.022225379344208613+0.022894664771969955*I	0.02177547910929346+0.003461137294987101*I	-0.0067554696719105125-0.015894303066708918*I	-0.00709589851236101+0.013249431699490595*I	0.010962807510944394-0.002426449083790713*I	-0.0055896294911182524-0.0068015097033091955*I	-0.0022788950398425966+0.008814971334977661*I	0.006188063043506779-0.004184304901091672*I	-0.004319114662321676-0.0023698408705115797*I	-0.00045090923438065436+0.005927920382451434*I	0.003722329149650548-0.004626030625399442*I	-0.003205603618388305+0.0002421777063604285*I	0.00014692297035950213+0.0036839970248136473*I	0.002417890976315613-0.004489816058166446*I	-0.002393514752794156+0.001971397761673589*I	0.0001925839393872947+0.0017869686486576667*I	0.0018968522374794355-0.003984087551913706*I	-0.001931501632074007+0.0031425644806081514*I
