0.5176091519665981-0.352767115507278*I	0.021218450308428376-0.3668729415786998*I	-0.1834404422434508-0.1061862830998006*I	-0.07442207626264093+0.0927861543161178*I	0.05935167142823921+0.06506436855866492*I	0.03841663265624741-0.040217711593042986*I	-0.033011548856080264-0.04369868282058845*I	-0.023643358861726672+0.023239886975553428*I	0.022129886317925167+0.03418272029669031*I	0.01551339950813641-0.014638950324077938*I	-0.016550540386067996-0.029049765822530084*I	-0.010189904996378861+0.00936445911572319*I	0.013439951156447038+0.02611100827066694*I	0.0062362535638040215-0.005629888619363064*I	-0.011725849500930915-0.024464464733773433*I	-0.00296539481965798+0.0026461384535919133*I	0.010966050712358143+0.023703623470617573*I
0.021218450308421278-0.3668729415786996*I	0.33416870972313995-0.4589533986070827*I	-0.05320362595421451-0.27408678726259195*I	-0.12408877081520793-0.04112191454114789*I	-0.036005443606389485+0.052568442723063345*I	0.0263401225721605+0.02136568573806397*I	0.014773273794518663-0.01697782461750557*I	-0.010881662538159784-0.00951596252391238*I	-0.008129959353597862+0.00860093665147032*I	0.005579345931847154+0.005132954474166734*I	0.005323494511747285-0.00527449120834214*I	-0.0031105892296290827-0.0029387575518501088*I	-0.00395365143257989+0.0037345704963722554*I	0.0017141016555137223+0.001646543536903579*I	0.003270858744145805-0.0029837501657669144*I	-0.0007597987885715205-0.0007608412631590917*I	-0.0029653948196565996+0.0026461384535867026*I
-0.18344044224346256-0.10618628309980273*I	-0.053203625954224634-0.27408678726259394*I	0.3935203811513851-0.3938890300484376*I	-0.01478699329795823-0.3143044988556554*I	-0.15710031967128435-0.08482059736175537*I	-0.059648802468120106+0.0758083296985937*I	0.04847000889007743+0.05554840603472874*I	0.030286673302644927-0.031616774941600416*I	-0.027432202924239625-0.03856572834644108*I	-0.018319864349989886+0.017965395767208833*I	0.01901929708828188+0.03124396274485142*I	0.01155974807554245-0.010904379827690425*I	-0.014836438730565036-0.02740322228561022*I	-0.006919046252239424+0.006380708949974227*I	0.012680152367873013+0.025350167007521872*I	0.0032708587441481474-0.0029837501657742765*I	-0.01172584950092863-0.024464464733781298*I
-0.07442207626264367+0.09278615431610995*I	-0.12408877081521334-0.041121914541153964*I	-0.014786993297963888-0.3143044988556558*I	0.3605088322953104-0.4375877128690423*I	-0.03843035215969125-0.2910646118801173*I	-0.13497043335337236-0.05063787706508115*I	-0.044135402959995705+0.06116937937450557*I	0.03191946850400172+0.02649864021220215*I	0.020096768306262745-0.0222523158258623*I	-0.013992251767793826-0.012454720075760841*I	-0.012083610786185838+0.012335507147849764*I	0.007293447587351896+0.006779498011075982*I	0.00859435325588654-0.008258241374101354*I	-0.003870388018203304-0.0036995988149969763*I	-0.006919046252235853+0.006380708949967775*I	0.001714101655516223+0.0016465435369015097*I	0.006236253563804554-0.005629888619360566*I
0.0593516714282523+0.06506436855865073*I	-0.03600544360637879+0.052568442723052645*I	-0.15710031967128588-0.08482059736175118*I	-0.03843035215969701-0.29106461188010796*I	0.38263871861322085-0.403404992572356*I	-0.02291695265156917-0.305703562204192*I	-0.15152097373944848-0.07968764288759399*I	-0.054325307956375+0.07053383849025349*I	0.04535941966045527+0.05260964848288638*I	0.02633302187007556-0.02788220444522404*I	-0.02571810126871709-0.03691918480954419*I	-0.015049005605837752+0.014981645601428364*I	0.018259498299716542+0.030483121481679358*I	0.008594353255893195-0.00825824137411393*I	-0.014836438730558083-0.027403222285617916*I	-0.003953651432579058+0.00373457049638512*I	0.013439951156444268+0.02611100827068649*I
0.038416632656261024-0.040217711593057606*I	0.026340122572173462+0.021365685738053832*I	-0.059648802468118434+0.07580832969860207*I	-0.13497043335337833-0.050637877065063105*I	-0.022916952651573376-0.30570356220418043*I	0.36608817822714684-0.43245475839486647*I	-0.03310685764794734-0.29633910308843997*I	-0.13808102258299693-0.053576634616904865*I	-0.04808905439256547+0.06490394987089648*I	0.03363357015952706+0.02814518374910925*I	0.023367627050418095-0.025236065991635886*I	-0.014752050556357494-0.013215561338929779*I	-0.015049005605833804+0.014981645601423508*I	0.007293447587362075+0.006779498011060297*I	0.011559748075551286-0.010904379827696955*I	-0.00311058922962955-0.0029387575518316604*I	-0.010189904996384+0.009364459115748076*I
-0.03301154885608103-0.04369868282059988*I	0.014773273794517993-0.016977824617512648*I	0.048470008890077736+0.055548406034737534*I	-0.0441354029599955+0.061169379374524116*I	-0.15152097373944903-0.0796876428875798*I	-0.0331068576479487-0.29633910308843475*I	0.37952812938359826-0.4063437501241838*I	-0.026870604084144-0.30196899170780206*I	-0.14980687208393476-0.07804109935068208*I	-0.051054449212233156+0.0675500883244933*I	0.044599620871878146+0.051848807219739564*I	0.023367627050415587-0.025236065991624028*I	-0.025718101268716966-0.03691918480953745*I	-0.012083610786179134+0.012335507147844298*I	0.01901929708828859+0.031243962744845775*I	0.005323494511745637-0.00527449120833532*I	-0.016550540386073904-0.029049765822518475*I
-0.02364335886173762+0.023239886975544074*I	-0.01088166253816949-0.009515962523919307*I	0.030286673302646425-0.031616774941595656*I	0.03191946850401028+0.026498640212216183*I	-0.054325307956367946+0.07053383849026539*I	-0.13808102258299523-0.05357663461690265*I	-0.02687060408414415-0.3019689917078042*I	0.3678022798826597-0.4308082148579681*I	-0.029835998903813003-0.2993228532542095*I	-0.13884082137158293-0.054337475880052874*I	-0.051054449212232636+0.06755008832450474*I	0.0336335701595213+0.028145183749129263*I	0.026333021870069386-0.02788220444520747*I	-0.013992251767794691-0.012454720075755248*I	-0.018319864349989147+0.017965395767204365*I	0.005579345931842217+0.005132954474158437*I	0.015513399508129362-0.01463895032408386*I
0.022129886317919234+0.03418272029668226*I	-0.008129959353599708+0.008600936651461003*I	-0.02743220292423097-0.03856572834644361*I	0.020096768306276144-0.022252315825856052*I	0.045359419660464556+0.05260964848289554*I	-0.04808905439256281+0.0649039498708992*I	-0.14980687208393356-0.07804109935068726*I	-0.029835998903812236-0.299322853254217*I	0.3787683305950149-0.4071045913873453*I	-0.02983599890380339-0.2993228532542057*I	-0.14980687208392846-0.07804109935067623*I	-0.04808905439257065+0.06490394987090348*I	0.04535941966044689+0.05260964848289626*I	0.020096768306258922-0.022252315825853165*I	-0.027432202924241818-0.0385657283464411*I	-0.00812995935360522+0.008600936651458613*I	0.022129886317916736+0.03418272029667778*I
0.015513399508137337-0.014638950324080474*I	0.005579345931854851+0.00513295447415962*I	-0.018319864349975123+0.017965395767199542*I	-0.013992251767781096-0.012454720075765258*I	0.02633302187007927-0.027882204445220667*I	0.03363357015952602+0.02814518374911292*I	-0.05105444921223122+0.06755008832448774*I	-0.13884082137157855-0.05433747588006516*I	-0.029835998903801463-0.29932285325421476*I	0.3678022798826731-0.4308082148579708*I	-0.02687060408413719-0.3019689917078121*I	-0.13808102258300042-0.053576634616916155*I	-0.05432530795637916+0.07053383849025312*I	0.031919468504002374+0.026498640212211724*I	0.030286673302646963-0.03161677494159418*I	-0.010881662538163507-0.009515962523918092*I	-0.023643358861732446+0.02323988697554372*I
-0.016550540386071826-0.02904976582252185*I	0.0053234945117505515-0.00527449120834071*I	0.019019297088294782+0.031243962744839083*I	-0.012083610786175815+0.012335507147835573*I	-0.02571810126871899-0.036919184809547555*I	0.02336762705041151-0.025236065991632063*I	0.044599620871878715+0.05184880721973516*I	-0.05105444921222586+0.06755008832449044*I	-0.14980687208392623-0.07804109935068815*I	-0.026870604084141474-0.301968991707814*I	0.3795281293835958-0.4063437501241999*I	-0.03310685764795102-0.29633910308844924*I	-0.1515209737394459-0.0796876428875892*I	-0.04413540295998783+0.06116937937452011*I	0.04847000889008582+0.0555484060347388*I	0.014773273794523402-0.016977824617507978*I	-0.03301154885607881-0.04369868282059564*I
-0.010189904996389696+0.009364459115738773*I	-0.0031105892296348025-0.0029387575518410067*I	0.011559748075549393-0.010904379827699739*I	0.007293447587359482+0.006779498011062108*I	-0.0150490056058411+0.014981645601426489*I	-0.014752050556365633-0.013215561338924514*I	0.02336762705041545-0.025236065991626654*I	0.0336335701595289+0.028145183749117262*I	-0.04808905439256751+0.06490394987089709*I	-0.1380810225830066-0.05357663461691005*I	-0.03310685764795769-0.2963391030884415*I	0.36608817822714745-0.43245475839486164*I	-0.022916952651560126-0.30570356220417383*I	-0.13497043335336192-0.05063787706505909*I	-0.05964880246811162+0.07580832969860508*I	0.026340122572168508+0.021365685738059248*I	0.03841663265625376-0.04021771159305232*I
