0.46734820879077976-0.14146623243841577*I	0.17447900326980167-0.20238962804475066*I	0.00045285988089044876-0.15832820313966056*I	-0.06685347181095913-0.05430464310559944*I	-0.05409174612063265+0.03315244422747781*I	-0.011853399432509956+0.05398432374869646*I	0.017603108481729902+0.016902606709287192*I	0.022268258821348242-0.027134327289940544*I	0.012596002278122149-0.033131755152469085*I
0.17447900326980145-0.20238962804475083*I	0.4678010686716699-0.2997944355780767*I	0.10762553145884209-0.2566942711503504*I	-0.053638886239742674-0.12517575891218308*I	-0.07870687124346946-0.00032031935690310647*I	-0.036488637638902977+0.05005505093676509*I	0.010414859388838233+0.026849996458756232*I	0.030199110759852096-0.01622914844318154*I	0.022268258821348298-0.0271343272899403*I
0.00045285988088996797-0.15832820313966095*I	0.10762553145884159-0.2566942711503509*I	0.41370932255103626-0.2666419913505993*I	0.09577213202633127-0.20270994740165427*I	-0.036035777758013435-0.10827315220289585*I	-0.05643861242212157-0.0274546466468432*I	-0.02389263536078086+0.016923295784296803*I	0.010414859388838356+0.02684999645875699*I	0.01760310848173003+0.016902606709287903*I
-0.06685347181095985-0.05430464310560012*I	-0.05363888623974371-0.12517575891218388*I	0.09577213202633052-0.2027099474016548*I	0.4313124310327652-0.24973938464131207*I	0.11804039084767885-0.22984427469159416*I	-0.023439775479891442-0.1414049073553638*I	-0.0564386124221214-0.02745464664684201*I	-0.036488637638902775+0.05005505093676661*I	-0.011853399432509824+0.0539843237486975*I
-0.05409174612063354+0.033152444227477054*I	-0.07870687124347081-0.0003203193569040892*I	-0.036035777758014614-0.1082731522028965*I	0.11804039084767826-0.22984427469159432*I	0.4439084333108872-0.28287113979377976*I	0.11804039084767906-0.22984427469159258*I	-0.03603577775801332-0.10827315220289378*I	-0.07870687124346949-0.00032031935690140373*I	-0.05409174612063275+0.033152444227478726*I
-0.011853399432510795+0.05398432374869596*I	-0.03648863763890429+0.05005505093676449*I	-0.05643861242212281-0.027454646646843443*I	-0.02343977547989225-0.14140490735536362*I	0.11804039084767882-0.2298442746915923*I	0.4313124310327657-0.2497393846413093*I	0.09577213202633117-0.20270994740165207*I	-0.053638886239743194-0.125175758912182*I	-0.06685347181095962-0.05430464310559918*I
0.017603108481729288+0.01690260670928706*I	0.010414859388837287+0.026849996458756246*I	-0.023892635360781737+0.01692329578429728*I	-0.05643861242212199-0.027454646646841083*I	-0.03603577775801352-0.10827315220289277*I	0.09577213202633116-0.2027099474016514*I	0.4137093225510358-0.2666419913505976*I	0.10762553145884102-0.25669427115035026*I	0.00045285988088955564-0.15832820313966106*I
0.0222682588213479-0.027134327289940367*I	0.030199110759851596-0.016229148443181043*I	0.010414859388837914+0.02684999645875795*I	-0.036488637638903046+0.050055050936767966*I	-0.07870687124346958-0.00032031935690004674*I	-0.05363888623974316-0.12517575891218097*I	0.10762553145884109-0.25669427115034993*I	0.4678010686716687-0.29979443557807733*I	0.1744790032698007-0.20238962804475155*I
0.012596002278122019-0.03313175515246886*I	0.02226825882134811-0.027134327289939836*I	0.01760310848172988+0.016902606709288646*I	-0.011853399432509881+0.053984323748698465*I	-0.05409174612063269+0.03315244422747967*I	-0.06685347181095952-0.05430464310559841*I	0.00045285988088962503-0.15832820313966064*I	0.1744790032698007-0.20238962804475136*I	0.467348208790779-0.14146623243841638*I
