0.5482489913193009-0.336212969406378*I	0.013976274618366105-0.3642355063334135*I	-0.21740147275096-0.12121366658927951*I	-0.06655979277370681+0.09102259995648301*I	0.09540827648590847+0.08333704262684852*I	0.03042764038838787-0.03605711566765889*I	-0.06938814900127833-0.06577043129479324*I	-0.01182179014815031+0.013916250914484396*I	0.062482131018484446+0.058870672694689846*I
0.013976274618366447-0.36423550633341534*I	0.3308475185683407-0.4574266359956628*I	-0.052583518155342325-0.2732129063769384*I	-0.12199319626505548-0.03787662396243889*I	-0.03613215238532455+0.0549654842888186*I	0.026020127484622346+0.017566611332052187*I	0.018605850240229628-0.022140864753175286*I	-0.006906017982800385-0.006899758600102626*I	-0.011821790148154009+0.01391625091448561*I
-0.21740147275096003-0.12121366658928541*I	-0.0525835181553424-0.27321290637694284*I	0.4262557950542437-0.37408959336882686*I	-0.022155877766962324-0.3092700220446082*I	-0.19138134526634354-0.10364705525723951*I	-0.04795394253348667+0.06888173520330007*I	0.08850225850309533+0.07643728402674303*I	0.018605850240220656-0.022140864753172465*I	-0.06938814900128804-0.06577043129479078*I
-0.0665597927737089+0.09102259995647481*I	-0.12199319626505813-0.03787662396244552*I	-0.02215587776696401-0.309270022044608*I	0.3568676460529566-0.43986002466362284*I	-0.033977667915118914-0.295353771130123*I	-0.12889921424786407-0.04477638256254604*I	-0.047953942533491216+0.06888173520330478*I	0.026020127484608083+0.017566611332056198*I	0.030427640388373797-0.03605711566765716*I
0.09540827648590336+0.08333704262684191*I	-0.03613215238532968+0.05496548428881458*I	-0.19138134526634493-0.10364705525723449*I	-0.033977667915117846-0.2953537711301164*I	0.4193497770714443-0.3809893519689246*I	-0.033977667915113696-0.2953537711301154*I	-0.191381345266344-0.10364705525723122*I	-0.03613215238533532+0.054965484288820254*I	0.0954082764858963+0.08333704262684655*I
0.030427640388381094-0.03605711566766015*I	0.026020127484617045+0.017566611332053055*I	-0.047953942533485304+0.0688817352033066*I	-0.12889921424785936-0.04477638256253616*I	-0.03397766791511111-0.2953537711301087*I	0.3568676460529667-0.4398600246636104*I	-0.022155877766957436-0.3092700220446002*I	-0.1219931962650585-0.037876623962440625*I	-0.06655979277371199+0.09102259995647773*I
-0.06938814900128594-0.06577043129479009*I	0.018605850240223806-0.022140864753171865*I	0.08850225850309852+0.07643728402674504*I	-0.0479539425334832+0.06888173520330672*I	-0.1913813452663399-0.10364705525722848*I	-0.022155877766958293-0.30927002204459747*I	0.4262557950542467-0.3740895933688208*I	-0.052583518155341014-0.273212906376941*I	-0.21740147275095956-0.12121366658928522*I
-0.011821790148158828+0.013916250914488032*I	-0.006906017982806649-0.00689975860010001*I	0.018605850240224084-0.022140864753175477*I	0.02602012748461635+0.017566611332048288*I	-0.03613215238533246+0.0549654842888139*I	-0.12199319626506266-0.03787662396244171*I	-0.05258351815534573-0.27321290637693896*I	0.33084751856834127-0.4574266359956631*I	0.013976274618367979-0.36423550633341606*I
0.06248213101847819+0.05887067269469172*I	-0.011821790148158928+0.013916250914486387*I	-0.06938814900128654-0.06577043129479469*I	0.030427640388378974-0.036057115667666104*I	0.09540827648589817+0.08333704262683811*I	-0.06655979277371638+0.09102259995647455*I	-0.21740147275096533-0.1212136665892834*I	0.013976274618365592-0.36423550633341417*I	0.5482489913193023-0.3362129694063779*I
