0.47771434854553635-0.13925844426346418*I	-0.18521097792114022+0.19816454577504125*I	-0.0006423066748705749-0.15452877552727443*I	0.07877479381417019+0.05513160343268508*I	-0.0628983943787573+0.026602830615915618*I	0.006164794747177675-0.04748806239336482*I	0.03256080957300467+0.01891774926165449*I	-0.028524527656675513+0.015736029310249193*I	-0.0007440179733625565-0.023788050684677625*I	0.0214719616323991+0.006616896380016391*I	-0.01657192935944497+0.01180976639051137*I	-0.0033358902876535895-0.013233198676510525*I	0.015825986855323364+0.0008228769445101026*I	-0.010069312853680063+0.009344950796071994*I	-0.004986841961140711-0.007387752707673577*I	0.012645985431608475-0.001782613290468477*I	-0.006076227830501094+0.006804269291201772*I	-0.006244410260010524-0.0031907560466093747*I	0.01093427635263769-0.003258922064397892*I	-0.0038172355233589495+0.004783696000054172*I	-0.006686180807514097-0.0006390143742393099*I	0.009269714104908263-0.003309124110099226*I	-0.001665056891781273+0.0024772096865534267*I	-0.007512069517459131+0.0012011838872893373*I	0.00830686347380523-0.0025349077406075582*I
-0.18521097792114022+0.1981645457750413*I	0.4770720418706656-0.2937872197907387*I	-0.10643618410696946+0.25329614920772653*I	-0.0635407010536288-0.1279259449113592*I	0.08493958856134863+0.007643541039320521*I	-0.0303375848057529+0.04552057987757007*I	-0.02235973290949804-0.03175203308311585*I	0.03181679159964238-0.004870301423022854*I	-0.007052566024276406+0.022352925690265476*I	-0.017315947332807863-0.011978284294166421*I	0.01813607134474586-0.006616302296493752*I	-0.0007459425041216227+0.012632643335021083*I	-0.013405203141334025-0.0038882478804382796*I	0.010839144894183144-0.006564875763163589*I	0.0025766725779281237+0.007562337505603678*I	-0.01106306979164187-0.000583483416472212*I	0.006401575171598296-0.004973369337077156*I	0.004858048522136122+0.0035453472268030185*I	-0.010061645783368952+0.0015929399534456*I	0.004248095545123049-0.0038979364386378043*I	0.005452478581549808+0.0014745718899553419*I	-0.00835123769929567+0.0018381953123138108*I	0.0017576445874491302-0.002107940222809575*I	0.006641806582024188-0.00005769805405444382*I	-0.007512069517459351+0.0012011838872895426*I
-0.0006423066748706162-0.15452877552727465*I	-0.10643618410696946+0.253296149207727*I	0.4141736474919068-0.26718438917482407*I	-0.10027138935978995+0.2058080868143627*I	-0.030979891480625375-0.10900819564970515*I	0.05641506090467318+0.023379570349569504*I	-0.031081602779114825+0.021732529192892997*I	-0.0008877712770993791-0.025135136703099862*I	0.015244862240197062+0.006939464967488387*I	-0.010388456311929167+0.009119727013755668*I	-0.0014899604774849609-0.01115540734965728*I	0.008066758491065336+0.002728648499579003*I	-0.005732784465261193+0.0052448906273471355*I	-0.0007592177097265669-0.005670861170906542*I	0.004762917063682317+0.00023939352803764967*I	-0.003667737682081876+0.0043715814589954825*I	-0.0001287934390050957-0.0038424054808718563*I	0.0025843396482402993-0.00018967333702106715*I	-0.0018281322853789205+0.002906332852562083*I	-0.0007919316784597021-0.0017161841566524848*I	0.0025830386533408907-0.001420726752085166*I	-0.0020595909359088843+0.0026757557772453884*I	-0.00004437422549025873-0.0006967124282945053*I	0.0017576445874486043-0.0021079402228089063*I	-0.001665056891780724+0.0024772096865528057*I
0.07877479381417021+0.05513160343268533*I	-0.06354070105362884-0.12792594491135953*I	-0.10027138935978995+0.2058080868143627*I	0.4467344570649096-0.24826663991317*I	-0.12879591701646484+0.22154411612461178*I	-0.031723909453987266-0.1327962463343823*I	0.07788702253707125+0.02999646672958545*I	-0.04765353213855956+0.03354229558340425*I	-0.004223661564752209-0.03836833537960947*I	0.031070849095519604+0.007762341911997071*I	-0.02045776916560946+0.018464677809828942*I	-0.00647680243862422-0.01854316005733155*I	0.020712743922672056+0.0009460352091107304*I	-0.011809012295761406+0.012049159918548599*I	-0.007003627969736653-0.008861617217514892*I	0.015697193416318755-0.003019528536362156*I	-0.007484973205439578+0.00915527745905207*I	-0.006814974246520075-0.004481419855113444*I	0.01185405375314928-0.003498797447118604*I	-0.003493189177160991+0.0053835425391143875*I	-0.00830400119591812-0.000515000269362239*I	0.010889902127145896-0.003955634492693711*I	-0.002059590935909253+0.002675755777246419*I	-0.008351237699294982+0.0018381953123123233*I	0.0092697141049077-0.0033091241100981594*I
-0.06289839437875741+0.02660283061591546*I	0.0849395885613487+0.007643541039320649*I	-0.03097989148062533-0.10900819564970514*I	-0.1287959170164649+0.2215441161246116*I	0.44599043909154745-0.272054690597847*I	-0.10732395538406693+0.22816101250462759*I	-0.04829583881343148-0.12098647994387116*I	0.07455113224941796+0.016763268053076093*I	-0.031827545283237016+0.03436517252791252*I	-0.014292974418432202-0.029023384583535723*I	0.02608400713438028+0.0003745892043224879*I	-0.007811783734003161+0.016682064519360655*I	-0.01255303026912379-0.011738890766129736*I	0.014468333662661656-0.0022447208374981164*I	-0.0008747359431252385+0.008790237854149213*I	-0.010820863493093824-0.004077921217458522*I	0.009011012608803604-0.0036585429106036735*I	0.0017847408994689144+0.005846153348954455*I	-0.00848003113830129-0.0020042101685609306*I	0.004341984235690242-0.0022976135598286795*I	0.004813674296644072+0.0028486347985061285*I	-0.008304001195918159-0.000515000269361328*I	0.0025830386533409015-0.0014207267520869795*I	0.005452478581549836+0.0014745718899573806*I	-0.006686180807514129-0.0006390143742406517*I
0.006164794747177942-0.04748806239336481*I	-0.030337584805753163+0.04552057987757014*I	0.05641506090467314+0.023379570349569355*I	-0.03172390945398689-0.132796246334382*I	-0.10732395538406737+0.22816101250462745*I	0.42941850973210377-0.26024492420733575*I	-0.11065984567172055+0.2149278138281185*I	-0.03246985195810896-0.12016360299936316*I	0.06448181939573844+0.02610821884915026*I	-0.036814387244376814+0.026977419820237603*I	-0.001646988986825802-0.030805997874003902*I	0.020007779303881066+0.007178858495524499*I	-0.014056193994014018+0.013491308472751368*I	-0.0016187539164875418-0.014997812830528605*I	0.01065109813930493+0.002538975162557799*I	-0.007560916750641021+0.00815122347990805*I	-0.0015511493881850897-0.007387045327556488*I	0.007345955717022777-0.001181333224050681*I	-0.005727328617990858+0.007047337236243723*I	-0.0001731676644956925-0.004539117909168441*I	0.0043419842356901585-0.0022976135598284306*I	-0.0034931891771612304+0.005383542539113298*I	-0.0007919316784587868-0.0017161841566505414*I	0.0042480955451216955-0.003897936438639958*I	-0.003817235523357929+0.0047836960000555906*I
0.032560809573004224+0.018917749261654605*I	-0.022359732909497564-0.031752033083116*I	-0.031081602779114845+0.021732529192893077*I	0.07788702253707078+0.029996466729585346*I	-0.04829583881343076-0.12098647994387088*I	-0.11065984567172084+0.2149278138281182*I	0.44524449658742593-0.25942204726282786*I	-0.12072915852539944+0.22427276462419277*I	-0.03745669391924959-0.12755135570703835*I	0.07712780482734558+0.024325605558682285*I	-0.042890615074876404+0.033781689111439576*I	-0.007891399246836765-0.03399675392061339*I	0.030942055656517586+0.003919936431125986*I	-0.017873429517370792+0.018275004472806913*I	-0.008304934724003682-0.015636827204769502*I	0.01992081224421425-0.0007701489475403052*I	-0.009225973642422303+0.010628433166461193*I	-0.009063218905644712-0.006185861440267536*I	0.015652819190828404-0.003716240964657646*I	-0.005727328617990888+0.007047337236243278*I	-0.008480031138301236-0.002004210168560591*I	0.011854053753149825-0.0034987974471181525*I	-0.0018281322853805622+0.0029063328525606026*I	-0.010061645783366647+0.0015929399534475657*I	0.01093427635263597-0.00325892206439929*I
-0.02852452765667508+0.015736029310249096*I	0.03181679159964188-0.004870301423022904*I	-0.0008877712770993036-0.02513513670309951*I	-0.04765353213855908+0.033542295583403804*I	0.07455113224941726+0.016763268053076236*I	-0.03246985195810845-0.12016360299936278*I	-0.12072915852539967+0.22427276462419216*I	0.4402576546262848-0.2668097999705027*I	-0.10808317309379152+0.2224901513337248*I	-0.043532921749749945-0.12074708641583642*I	0.07088339456733504+0.02113484951207289*I	-0.03195633872223981+0.030522767047041106*I	-0.011708634770193863-0.029213057920558023*I	0.024255874849001675+0.003280922056885276*I	-0.008603715412461393+0.014965880362708748*I	-0.009969991615785316-0.013159617518216515*I	0.012408742726755106+0.0004310349397488851*I	-0.0009191101686171613+0.008093525425854075*I	-0.009063218905644259-0.006185861440268038*I	0.007345955717022365-0.0011813332240495332*I	0.001784740899469197+0.0058461533489531856*I	-0.006814974246520743-0.004481419855112967*I	0.0025843396482418133-0.00018967333702023096*I	0.004858048522134074+0.0035453472268013276*I	-0.006244410260009015-0.003190756046608022*I
-0.0007440179733628664-0.023788050684677722*I	-0.0070525660242760965+0.022352925690265913*I	0.01524486224019712+0.0069394649674874844*I	-0.004223661564752687-0.03836833537960851*I	-0.03182754528323645+0.034365172527912095*I	0.06448181939573808+0.026108218849149746*I	-0.03745669391924952-0.12755135570703718*I	-0.1080831730937915+0.22249015133372407*I	0.4341814267957843-0.2600055306793011*I	-0.1143275833538017+0.2192993952871157*I	-0.03259864539711351-0.12400600848023517*I	0.06706615904397767+0.02591854551212834*I	-0.03864251952975523+0.02988375267280052*I	-0.0024389206652848713-0.032522182030656314*I	0.022590817957220188+0.005758131743438243*I	-0.016115784929920465+0.01616706424999825*I	-0.0016631281419803746-0.015694525258824126*I	0.012408742726755802+0.00043103493974886554*I	-0.00922597364242347+0.010628433166461861*I	-0.001551149388183885-0.007387045327557994*I	0.009011012608802658-0.003658542910601928*I	-0.007484973205438865+0.009155277459051122*I	-0.00012879343900574288-0.0038424054808723004*I	0.006401575171598916-0.004973369337075729*I	-0.006076227830501506+0.006804269291200552*I
0.021471961632399228+0.006616896380016608*I	-0.01731594733280793-0.011978284294167054*I	-0.010388456311929375+0.009119727013756768*I	0.03107084909552004+0.007762341911995893*I	-0.014292974418432568-0.02902338458353515*I	-0.036814387244376794+0.026977419820238074*I	0.0771278048273459+0.02432560555868096*I	-0.04353292174975046-0.12074708641583506*I	-0.1143275833538012+0.21929939528711487*I	0.4451157031484202-0.26326445274370003*I	-0.11814481887715915+0.22408309128717144*I	-0.039284826204628365-0.12464502285447585*I	0.07633587314888601+0.022609421402029803*I	-0.040307576421536276+0.03236096235935374*I	-0.009950990182744101-0.03132099814336691*I	0.03089768143102521+0.0032232240028304197*I	-0.016115784929919986+0.016167064249998638*I	-0.009969991615786229-0.013159617518216751*I	0.019920812244215626-0.0007701489475407701*I	-0.007560916750642747+0.008151223479909236*I	-0.010820863493092206-0.004077921217459832*I	0.015697193416317867-0.0030195285363615264*I	-0.0036677376820820795+0.0043715814589959*I	-0.011063069791640918-0.0005834834164733058*I	0.012645985431607634-0.0017826132904675807*I
