0.32651486961365483-0.6741868007414997*I	-0.2639658535259259-0.34298890497133483*I	-0.16880890725851364+0.1890879693152699*I
-0.263965853525919-0.3429889049713393*I	0.15770596235514445-0.48509883142622934*I	-0.26396585352592794-0.3429889049713294*I
-0.16880890725850434+0.18908796931526312*I	-0.26396585352592133-0.34298890497133394*I	0.3265148696136518-0.6741868007414918*I
