0.5403176832947687-0.3459322814616094*I	0.014546339291399056-0.3680217513441064*I	-0.20999089167937732-0.1151500963948242*I	-0.06941793622492998+0.09298509444550399*I	0.08584402463357005+0.07586198785876397*I	0.03304170220221719-0.038487855260000856*I	-0.06002680371633191-0.05572810093855734*I	-0.01731333770445536+0.019507275331753948*I	0.05022790266505192+0.04765318191772045*I	0.007648378635869299-0.008512040389184433*I	-0.04652171458681567-0.044517758150986866*I
0.01454633929139742-0.3680217513441086*I	0.3303267916153921-0.46108237785643796*I	-0.05487159693352632-0.27503665689860946*I	-0.12414686704580355-0.03928810853607067*I	-0.03637623402271457+0.05449723918549207*I	0.025817220917231987+0.020133886920197692*I	0.01572836449775568-0.01898057992825197*I	-0.009798901051284418-0.008074919020839046*I	-0.009664959068591026+0.010995234942568021*I	0.0037061880782290613+0.0031354237667324363*I	0.0076483786358633905-0.008512040389185096*I
-0.20999089167938073-0.11515009639482945*I	-0.05487159693352928-0.2750366568986143*I	0.41617081624896946-0.38522038999768915*I	-0.021829894731306858-0.3135245121586283*I	-0.18417367076214375-0.09501620947464395*I	-0.053689571727182354+0.07400451451723669*I	0.07604512358227428+0.06778706883791519*I	0.023376743133617484-0.027492620317436718*I	-0.05632061563811072-0.05259267717182649*I	-0.00966495906860372+0.010995234942567475*I	0.05022790266503855+0.04765318191771915*I
-0.06941793622492981+0.09298509444549567*I	-0.12414686704580498-0.039288108536078524*I	-0.021829894731309536-0.31352451215863075*I	0.3561440125326313-0.44094849093625965*I	-0.03914323243577452-0.29401723682687964*I	-0.13394576809710157-0.04736302755691946*I	-0.04604119309131899+0.06549247412805925*I	0.02952340899545229+0.02326931068693258*I	0.02337674313360789-0.027492620317435733*I	-0.009798901051300865-0.008074919020839351*I	-0.01731333770446795+0.019507275331752606*I
0.08584402463357359+0.07586198785875313*I	-0.03637623402271285+0.05449723918548196*I	-0.1841736707621455-0.09501620947464554*I	-0.03914323243577708-0.29401723682687625*I	0.40637191519767674-0.39329530901852666*I	-0.031494853799905645-0.3025292772160478*I	-0.1804674826839186-0.0918807857078957*I	-0.04604119309132486+0.06549247412806222*I	0.07604512358226535+0.06778706883791831*I	0.015728364497748323-0.018980579928253083*I	-0.060026803716335245-0.05572810093856031*I
0.03304170220222011-0.038487855260012874*I	0.025817220917234266+0.02013388692018765*I	-0.05368957172718202+0.07400451451723813*I	-0.13394576809710176-0.04736302755691168*I	-0.031494853799904604-0.30252927721604417*I	0.35985020061086576-0.43781306716950247*I	-0.031494853799907956-0.30252927721604483*I	-0.13394576809710487-0.04736302755691196*I	-0.053689571727182965+0.07400451451723969*I	0.025817220917235442+0.020133886920190275*I	0.033041702202221086-0.03848785526001075*I
-0.06002680371633404-0.05572810093856637*I	0.015728364497754332-0.018980579928258166*I	0.07604512358227683+0.06778706883791828*I	-0.0460411930913133+0.065492474128064*I	-0.18046748268391338-0.09188078570789657*I	-0.03149485379990527-0.30252927721604905*I	0.406371915197678-0.39329530901852316*I	-0.03914323243577095-0.2940172368268692*I	-0.1841736707621389-0.09501620947464297*I	-0.03637623402271034+0.05449723918547665*I	0.08584402463357249+0.07586198785874593*I
-0.017313337704461865+0.01950727533175141*I	-0.009798901051288616-0.008074919020838678*I	0.023376743133622008-0.027492620317433533*I	0.029523408995461433+0.023269310686931693*I	-0.04604119309131662+0.06549247412805402*I	-0.13394576809710124-0.0473630275569224*I	-0.0391432324357687-0.29401723682687375*I	0.35614401253264116-0.44094849093625066*I	-0.02182989473130262-0.31352451215863036*I	-0.12414686704580538-0.03928810853608897*I	-0.0694179362249332+0.09298509444548449*I
0.050227902665045676+0.04765318191772372*I	-0.009664959068594457+0.010995234942572657*I	-0.056320615638105476-0.05259267717182482*I	0.023376743133616373-0.02749262031744018*I	0.07604512358227136+0.0677870688379101*I	-0.05368957172718189+0.07400451451723364*I	-0.18417367076213823-0.09501620947464351*I	-0.021829894731300953-0.31352451215862787*I	0.41617081624897206-0.3852203899976924*I	-0.05487159693353-0.2750366568986209*I	-0.2099908916793815-0.11515009639483528*I
0.007648378635866492-0.008512040389180603*I	0.003706188078228416+0.0031354237667360688*I	-0.009664959068600057+0.01099523494256717*I	-0.009798901051297326-0.008074919020842328*I	0.015728364497747976-0.018980579928254068*I	0.025817220917232653+0.020133886920195493*I	-0.0363762340227117+0.05449723918548488*I	-0.12414686704580391-0.0392881085360825*I	-0.054871596933528805-0.27503665689861867*I	0.3303267916153924-0.4610823778564397*I	0.014546339291399701-0.3680217513441062*I
-0.046521714586816185-0.04451775815098513*I	0.007648378635863928-0.00851204038918428*I	0.050227902665039986+0.04765318191771803*I	-0.017313337704467913+0.01950727533175209*I	-0.06002680371633834-0.055728100938556735*I	0.033041702202217804-0.03848785526000209*I	0.08584402463357088+0.07586198785875539*I	-0.06941793622493253+0.09298509444549069*I	-0.20999089167938056-0.11515009639483303*I	0.014546339291400145-0.3680217513441059*I	0.5403176832947718-0.3459322814616049*I
