0.3609128700258432-0.6586528630253204*I	-0.23065792806673094-0.3460776816829593*I	-0.19501444551022953+0.16919315790403305*I
-0.2306579280667284-0.3460776816829602*I	0.1658984245156151-0.48945970512128556*I	-0.23065792806673152-0.3460776816829558*I
-0.19501444551022595+0.1691931579040321*I	-0.23065792806672936-0.3460776816829566*I	0.36091287002584194-0.6586528630253157*I
