0.5165173095040199-0.29698338273745306*I	0.08268636570493074-0.3334064536254001*I	-0.13933579606116803-0.1339714484547497*I	-0.10245077525637189+0.05584079555088269*I	0.021243131550892514+0.07414596066623207*I	0.05557167497443509-0.008955811895566762*I	0.0012496957504031581-0.04430755203598554*I	-0.034319494807290886-0.004005144457226531*I	-0.00903425366759845+0.028900741430977095*I	0.02172755761003056+0.009049659568195883*I	0.011829186566923305-0.019226561332686406*I	-0.013248520501037576-0.010947665439840817*I	-0.012324978850407627+0.01256409639122093*I	0.007187996989011473+0.011342322086713362*I	0.01159472830131971-0.0077256748567949285*I	-0.0027591220633017273-0.01092289155384603*I	-0.010159540548918313+0.0041351986800454675*I	-0.00044987739227908655+0.010068305440871523*I	0.008319787068831163-0.0014350478817406977*I	0.0026723509892575487-0.008975767315387176*I	-0.006291583087083158-0.0005921797055755801*I	-0.00407952798977281+0.007766736787327924*I	0.0042203896700060695+0.0020873538032565976*I	0.004787659023795582-0.006539561871282593*I	-0.002232614415222743-0.0031833157778947034*I	-0.004904330733540666+0.005334527854164463*I	0.0004246713347044021+0.003974014542755138*I	0.0045213195071964-0.0041648315485107125*I	0.00111254105337257-0.004513408725102384*I	-0.0037470630525016355+0.0030565723854925567*I	-0.002326614393962411+0.004867288026492964*I	0.002670704201233067-0.0020065211761479363*I	0.0031695905100212925-0.005084928031105852*I	-0.001379816030370094+0.0009920695751886532*I	-0.0035882338550211287+0.0051855514101292275*I
0.08268636570493097-0.33340645362540006*I	0.37718151344285256-0.43095483119220257*I	-0.01976440955144138-0.2775656580745172*I	-0.11809266451027568-0.05982548778851736*I	-0.04687910028193617+0.04688498365531591*I	0.022492827301296783+0.029838408630245616*I	0.021252180167144783-0.012960956352794548*I	-0.007784557917195674-0.015406810605008921*I	-0.012591937197261116+0.005044515110970499*I	0.002794932899324683+0.009674180098292842*I	0.008479037108993689-0.0018980058716431918*I	-0.0004957922834832876-0.0066624649414651835*I	-0.006060523512025229+0.0003946566468715936*I	-0.0007302505490870765+0.004838421534424766*I	0.004428874925711029+0.00041943053286664544*I	0.001435187752403167-0.00359047617674933*I	-0.0032089994555791024-0.0008545861129736539*I	-0.0018397534800861548+0.0027001507983061244*I	0.0022224735969786215+0.001092538125485806*I	0.0020282039817480224-0.002027227587315176*I	-0.0014071770005143697-0.0012090305280587428*I	-0.002071193417074864+0.0014951740976810691*I	0.0007081310340258018+0.0012271749160452396*I	0.001987775254786028-0.00109596197463807*I	-0.0001166717097434953-0.0012050340171177853*I	-0.0018079430805177875+0.0007906987648612618*I	-0.00038301122634420157+0.0011696963056551386*I	0.0015372123880768467-0.0005393941823455589*I	0.000774256454694397-0.0011082591630167061*I	-0.0012140733405903606+0.00035387930139136323*I	-0.0010763588512686512+0.001050051209344688*I	0.0008429761160598914-0.00021764000461327223*I	0.0012908881708651215-0.0010144516009598429*I	-0.0004186433449973567+0.00010062337902285206*I	-0.0013798160303684496+0.0009920695751883266*I
-0.13933579606116753-0.1339714484547497*I	-0.019764409551441108-0.2775656580745171*I	0.3984246449937438-0.35680887052596977*I	0.035807265422993645-0.2865214699700839*I	-0.11684296875987099-0.10413303982450392*I	-0.0811985950892253+0.04287983919808733*I	0.013458573633698494+0.05873915006122131*I	0.042979737777173954-0.003911296784597701*I	0.00404462864972643-0.0346333719376923*I	-0.02584045769829825-0.005903150328867257*I	-0.00953004595108106+0.022238276489514812*I	0.015667034098007265+0.009444316215069123*I	0.01109893601783809-0.014388139798261734*I	-0.008819645575325235-0.01052823490697518*I	-0.010889791098002985+0.008973620214470703*I	0.003978997533434725+0.010487735973739516*I	0.009754974821236374-0.005025524058488109*I	-0.0005366484663209826-0.009830353428358696*I	-0.0081313365671696+0.0021079710927322448*I	-0.001857054392793725+0.008859274912814442*I	0.00624859365175646+0.00006012621594125338*I	0.003380482023285149-0.007748592399341769*I	-0.004303807832293689-0.001688141680213843*I	-0.0041961996995124925+0.006561702770209835*I	0.002412446589490822+0.002878052568117703*I	0.004404647797451948-0.00536986556562694*I	-0.0006954020271466539-0.0037227099602385803*I	-0.004130074278847209+0.0042262686911504034*I	-0.0007894020058865676+0.0043278938441490816*I	0.0034449606559273-0.003114780339164534*I	0.0019555171694322104-0.004731048729715458*I	-0.0024561748816357546+0.002042120784532147*I	-0.002745257738957156+0.0049679114055150445*I	0.0012908881708687467-0.0010144516009603626*I	0.003169590510025182-0.005084928031106476*I
-0.10245077525637183+0.055840795550883934*I	-0.11809266451027556-0.059825487788516145*I	0.03580726542299392-0.2865214699700833*I	0.39967434074414787-0.40111642256195695*I	0.00148777061570387-0.2905266144273125*I	-0.1258772224274695-0.07523229839352773*I	-0.059471037479196125+0.051929498766284894*I	0.02528776020062028+0.039512588728538404*I	0.029731217276136063-0.014858962224435595*I	-0.008280350200679878-0.02206927554647117*I	-0.018652460709284526+0.00543917175784369*I	0.0020646823502407452+0.01451260163271734*I	0.012907912034707106-0.001478575338777178*I	0.0009393954689212114-0.010252941118213997*I	-0.009269522967602762-0.00045992946610047655*I	-0.0025700040291707356+0.007538572332732551*I	0.006651348522692049+0.0015119686583537988*I	0.0034633917341520314-0.0056177037640632345*I	-0.00461617645609422-0.0020636166410313195*I	-0.0039109468971618684+0.004195324895987419*I	0.002930604631004957+0.0023197130415302442*I	0.004015979236536076-0.003123189561954385*I	-0.0015238487102555603-0.002414064545177384*I	-0.0038791364975916207+0.0022858728625416874*I	0.0003251198076804016+0.002396871221699909*I	0.003524987642859632-0.0016353561569831577*I	0.0006575847449468952-0.0023132931801323345*I	-0.003022016421111314+0.0011445780662557676*I	-0.0014593700776143156+0.0022197475150020373*I	0.0023801885041367698-0.0007570341869587941*I	0.002065144625560607-0.0021227107639780764*I	-0.0016327166855853459+0.00045450268041263717*I	-0.0024561748816330268+0.002042120784532196*I	0.0008429761160648804-0.00021764000461352675*I	0.0026707042012371514-0.0020065211761482434*I
0.02124313155089223+0.0741459606662341*I	-0.04687910028193669+0.04688498365531783*I	-0.11684296875987184-0.10413303982450332*I	0.0014877706157031747-0.2905266144273127*I	0.390640087076548-0.3722156811309807*I	0.02321532822573224-0.2814769548591143*I	-0.11404803586054806-0.09445885972621*I	-0.07271955798023431+0.040981833326447496*I	0.012962781350213476+0.052076685119759804*I	0.036919214265149276-0.0035166401377250407*I	0.003314378100641539-0.029794950403270022*I	-0.021411582772585185-0.00548371979600413*I	-0.008094858198677191+0.018647800312764775*I	0.012458034642427993+0.008589730102098759*I	0.00925918253775184-0.011687988999950794*I	-0.006597171978346726-0.009435696781486319*I	-0.008861587116256137+0.0069463926271557735*I	0.0025718205329178577+0.009278705445679278*I	0.00768378140415914-0.0035303499608092277*I	0.00017148256770432263-0.008603178512316153*I	-0.00614356131238239+0.0010120091180912077*I	-0.0019737261025366704+0.007654240895694241*I	0.004440650571236322+0.0008508249808012278*I	0.0029974707969354156-0.006578896093687062*I	-0.002766595444224008-0.002227535862559388*I	-0.0034219432448250485+0.005453443607193756*I	0.0011983732488950315+0.0032319318695103755*I	0.0033282889461802244-0.004319814356281294*I	0.00014757408891286335-0.003940349964852668*I	-0.0028391861079802754+0.003211817090187927*I	-0.0012080453508810903+0.0044285172231691965*I	0.0020651446255616746-0.002122710763977264*I	0.001955517169434453-0.004731048729714619*I	-0.0010763588512663397+0.001050051209345454*I	-0.002326614393961081+0.0048672880264935105*I
0.055571674974435416-0.008955811895565838*I	0.02249282730129649+0.029838408630247035*I	-0.08119859508922674+0.04287983919808876*I	-0.125877222427471-0.07523229839352719*I	0.02321532822573167-0.28147695485911506*I	0.40246927364346957-0.391442242463664*I	0.009966807724693662-0.29242462029895266*I	-0.12637301471095502-0.08189476333498884*I	-0.06553156099122118+0.05232415541315941*I	0.024557509651534824+0.04435101026296313*I	0.03416009220184815-0.014439531691571965*I	-0.006845162448277244-0.025659751723223743*I	-0.021861460164865253+0.0045845856448699165*I	0.00022492887015289283+0.017212752431026955*I	0.01513038563168413-0.0003860372132873581*I	0.0029675994506669786-0.01228016870552837*I	-0.0106766999681204-0.0016689599941623167*I	-0.004641197446248782+0.009033746430409047*I	0.007359479556716524+0.002739143574395459*I	0.005451166988939118-0.006713665738703508*I	-0.004732848165836063-0.0032686506581509006*I	-0.005718889977680231+0.004986023660846973*I	0.0025475934046565287+0.0034894093471845205*I	0.005553191624606203-0.0036625837442992976*I	-0.0007495922555676604-0.0035223237081922617*I	-0.005093209838185989+0.00263975216393493*I	-0.0007512390435890419+0.003446922431045305*I	0.004367963758921351-0.0018529961615975918*I	0.0019484729158152862-0.0033277447810948105*I	-0.0034406597661052135+0.001245201445276098*I	-0.0028391861079802333+0.0032118170901897533*I	0.002380188504137486-0.0007570341869569397*I	0.0034449606559273627-0.0031147803391632072*I	-0.0012140733405921497+0.0003538793013926182*I	-0.0037470630525037957+0.0030565723854935572*I
0.0012496957504041653-0.04430755203598674*I	0.021252180167145165-0.012960956352794699*I	0.013458573633697485+0.0587391500612234*I	-0.05947103747919753+0.05192949876628727*I	-0.11404803586054875-0.09445885972620942*I	0.009966807724693716-0.29242462029895383*I	0.39014429479306245-0.37887814607244447*I	0.017154804713706485-0.2810822982122421*I	-0.11477828640963365-0.08962043819178472*I	-0.06829068305452174+0.04140126385931497*I	0.014397969102616068+0.04848620894301118*I	0.03371021480956751-0.004371226250698407*I	0.0014746246205526714-0.027094799604963457*I	-0.019189109175607982-0.004391181670517625*I	-0.006066654216929874+0.016620572725448958*I	0.011050857641912475+0.007380699574036247*I	0.00718798912067569-0.010192814902275752*I	-0.005889040944320945-0.008208521865445795*I	-0.006873811861468456+0.005850430652517033*I	0.002455148823176277+0.008073671428563889*I	0.005875838323641864-0.0027396511959457983*I	-0.0002115286586409859-0.007433482206660782*I	-0.004606348924307171+0.0004726149357453954*I	-0.0011994696478431393+0.0065459817326791025*I	0.003226577230646892+0.0012047042821961159*I	0.0019211119456703197-0.005528844884339108*I	-0.0019236193281579707-0.0024451758671717857*I	-0.002131055073952804+0.00443899200623251*I	0.0007797299039033241+0.003332555248531697*I	0.0019484729158145088-0.00332774478109239*I	0.00014757408891288298-0.003940349964849476*I	-0.001459370077613953+0.002219747515003919*I	-0.0007894020058880462+0.004327893844149604*I	0.0007742564546904885-0.0011082591630163805*I	0.0011125410533689545-0.004513408725101929*I
-0.034319494807289935-0.004005144457228355*I	-0.007784557917195056-0.01540681060500978*I	0.04297973777717355-0.003911296784595805*I	0.02528776020061936+0.0395125887285416*I	-0.07271955798023447+0.04098183332644918*I	-0.12637301471095455-0.08189476333498949*I	0.01715480471370734-0.2810822982122435*I	0.401739023094384-0.3866038209292413*I	0.01439568265040677-0.2920051897660878*I	-0.12493782695855098-0.08548523951173675*I	-0.06874056044680167+0.051469569300189096*I	0.02271775617144586+0.04705116106127188*I	0.03638256579882503-0.013346993566085626*I	-0.004816958466528563-0.02768697931054069*I	-0.023268637165377522+0.0033755551168071626*I	-0.0018462645469199217+0.01870792652870244*I	0.01583851666571207+0.0008411377027528393*I	0.004955374705455934-0.01337613068016783*I	-0.01079337167786122-0.002873994011276626*I	-0.006449140526766391+0.009824445195276114*I	0.006976468330369696+0.003908839880054595*I	0.006988379377013219-0.0072530599210485465*I	-0.003958591711141481-0.0043769098211683816*I	-0.006932963318266854+0.005339902962239359*I	0.0014712345533938085+0.0045394605565324195*I	0.006396167740672979-0.0038802237489096014*I	0.0005412959153044984-0.0045367753091514786*I	-0.005511853183177566+0.0027403755429567926*I	-0.002131055073954611+0.0044389920062336595*I	0.004367963758921122-0.0018529961615949672*I	0.003328288946181687-0.004319814356279069*I	-0.0030220164211107866+0.0011445780662559973*I	-0.004130074278849289+0.0042262686911491865*I	0.0015372123880733036-0.0005393941823466481*I	0.004521319507193814-0.004164831548511063*I
-0.009034253667597839+0.028900741430976935*I	-0.012591937197260632+0.005044515110970448*I	0.004044628649726282-0.03463337193769175*I	0.02973121727613564-0.014858962224434056*I	0.012962781350213679+0.05207668511976172*I	-0.06553156099122036+0.052324155413160184*I	-0.11477828640963271-0.0896204381917857*I	0.014395682650407153-0.292005189766089*I	0.39157948254546693-0.38246862224919514*I	0.013945805258127851-0.2819368843252159*I	-0.11661803988972072-0.08692028739347712*I	-0.06606820945754475+0.04249380198480257*I	0.01642617308436372+0.046458981355696476*I	0.032303037809055433-0.005580256778758874*I	-0.0005965687965181432-0.02559962550728559*I	-0.018480978141578362-0.003164006754475137*I	-0.004078878962141113+0.015524610750810486*I	0.010934185932170673+0.0061756655569209125*I	0.005380046040157876-0.00940211613741037*I	-0.006272052170668101-0.007038825559787173*I	-0.005336599473397051+0.005311036470172424*I	0.0032294052778655638+0.006965412265545544*I	0.004661764983049694-0.0023857718945566753*I	-0.0012878875099077412-0.00638343099731672*I	-0.0037633728082438005+0.0002549749311333411*I	0.000091418523024575+0.005531530131720451*I	0.0028079338856500514+0.0013053276612185062*I	0.0005412959153004422-0.004536775309152267*I	-0.00192361932816044-0.0024451758671722914*I	-0.0007512390435868109+0.0034469224310452605*I	0.0011983732488986742+0.003231931869509597*I	0.0006575847449474076-0.002313293180134495*I	-0.000695402027149198-0.0037227099602409903*I	-0.0003830112263465872+0.0011696963056539455*I	0.0004246713347036146+0.003974014542755053*I
0.021727557610031676+0.009049659568197605*I	0.002794932899325698+0.009674180098293702*I	-0.02584045769829838-0.0059031503288684145*I	-0.008280350200680691-0.022069275546472124*I	0.03691921426514909-0.003516640137723727*I	0.024557509651535712+0.04435101026296534*I	-0.06829068305452049+0.04140126385931534*I	-0.12493782695855041-0.08548523951173849*I	0.01394580525812789-0.28193688432521724*I	0.3998992696142977-0.38390367013093607*I	0.016618156247385517-0.29091265164060226*I	-0.12290962297680309-0.08751246709905144*I	-0.07014773744731578+0.05026053877213033*I	0.02064656275437285+0.04854633515895152*I	0.03709069683285409-0.01211981865004181*I	-0.0028291832117399245-0.028782941285177718*I	-0.023385308875121007+0.002170521099692973*I	-0.003654207627440243+0.01949862529356711*I	0.015455505439363975+0.002010834008408651*I	0.006492587093528359-0.013915524862515514*I	-0.010019115223171603-0.003982253174296744*I	-0.007663213867361305+0.01017832449666401*I	0.005900109479097992+0.004958891089396494*I	0.00783135549307201-0.007470699925663248*I	-0.0026677035402770523-0.005391361422128233*I	-0.00735160666326684+0.005440526341262402*I	0.00009141852302019418+0.005531530131719725*I	0.006396167740667264-0.003880223748911741*I	0.001921111945669081-0.005528844884341835*I	-0.005093209838181991+0.0026397521639322115*I	-0.003421943244821132+0.005453443607190626*I	0.003524987642859235-0.0016353561569865615*I	0.004404647797449033-0.0053698655656290286*I	-0.0018079430805192538+0.0007906987648615628*I	-0.004904330733540277+0.005334527854165744*I
