0.47936315150258574-0.1487444443059737*I	-0.17556415023657457+0.2100059390861055*I	-0.013142548869241471-0.16028095851970836*I	0.08260839348746611+0.05184770339145211*I	-0.05687085074171286+0.03427666237850063*I	-0.0006648858713213595-0.051735774623840734*I	0.03195845437105912+0.015844649687448076*I	-0.022028709848616705+0.022716825255576348*I	-0.004648528655361171-0.027462822502593128*I	0.017872891529825824+0.0031465297254066366*I	-0.009827951962887344+0.019000987253295968*I	-0.0051142868685042-0.01688250669353069*I	0.010648747835860835-0.0026546725509058746*I	-0.004446542310333541+0.015939203451940512*I	-0.003996614065069988-0.009563199111906544*I	0.0061700711699270135-0.00693850680437465*I	-0.0022886708756428816+0.014034904512365805*I	-0.002070050432099292-0.0044450801450602985*I	0.00327865740796492-0.009819421250770712*I	-0.00197256718764765+0.01207145652714336*I
-0.17556415023657443+0.21000593908610582*I	0.46622060263334403-0.3090254028256828*I	-0.09295575674910846+0.26185364247755855*I	-0.07001339961095408-0.12600429614120887*I	0.08194350761614438+0.00011192876761246224*I	-0.024912396370653254+0.050121312065947964*I	-0.022693595719938692-0.029018949368264012*I	0.02730992571569896-0.011618172815145218*I	-0.00415581831879238+0.025863354980983168*I	-0.014476480618246716-0.008461835249297571*I	0.012758604661319922-0.013735976968123384*I	0.0008207958729747608+0.016346314702389352*I	-0.009560829178838581-0.0009433032415895956*I	0.006652133770791495-0.01221787166281266*I	0.0017235288595927462+0.009000696647565778*I	-0.0062852849407120685+0.004471705400459569*I	0.0041000207378270905-0.011383586949435295*I	0.0009899865323222657+0.004215483261595349*I	-0.0040426176197468095+0.00762637638208292*I	0.0032786574079647153-0.009819421250770661*I
-0.013142548869242035-0.1602809585197093*I	-0.0929557567491079+0.26185364247755966*I	0.40934975189163164-0.2747487404471845*I	-0.09362064262043071+0.2101178678537204*I	-0.03805494523989377-0.11015964645376308*I	0.05991479776752643+0.02282875402319013*I	-0.029560925026012683+0.022658489563354398*I	-0.004820704190115557-0.025872419642857285*I	0.017481973752815246+0.007382814438150336*I	-0.009270105187300525+0.008980848287453595*I	-0.003827732782382531-0.011116507800205075*I	0.008312062350984074+0.002203226483818702*I	-0.003175818192093674+0.0067831155904818355*I	-0.0033907580089130394-0.007881810045964062*I	0.00436346289515039+0.001817032849553559*I	-0.0003465215725083028+0.004555616502504841*I	-0.0030066275327460786-0.005347715850310629*I	0.0021274535501793856+0.0006878695777077916*I	0.0009899865323216915+0.004215483261595433*I	-0.0020700504320987387-0.004445080145060433*I
0.08260839348746706+0.05184770339145334*I	-0.07001339961095521-0.12600429614121056*I	-0.09362064262042984+0.21011786785372158*I	0.44130820626269185-0.2589040907597393*I	-0.11564935246904919+0.23283469310929902*I	-0.04270347389525283-0.13762246895635716*I	0.07778768929734935+0.025975283748596794*I	-0.039388876988896045+0.04165947681665041*I	-0.009934991058624464-0.04275492633638724*I	0.028130721588680515+0.004728141887242716*I	-0.013716647497637341+0.02492005173939623*I	-0.007824346847450467-0.020679706912113217*I	0.01448213352090951-0.004735280320555418*I	-0.005464489067734615+0.020818020102848046*I	-0.005460808441014669-0.012326890191025123*I	0.007642120303117232-0.008002388401216627*I	-0.002319088760156599+0.01662707302964814*I	-0.003006627532746746-0.005347715850310878*I	0.0041000207378281105-0.011383586949435254*I	-0.00228867087564363+0.014034904512365918*I
-0.05687085074171361+0.03427666237849955*I	0.08194350761614545+0.00011192876761426404*I	-0.0380549452398946-0.11015964645376482*I	-0.11564935246904906+0.23283469310930016*I	0.43665967760733376-0.28636691326233354*I	-0.09777646093922639+0.23598122283470555*I	-0.052531425858136686-0.11862148170306036*I	0.07267340242884122+0.009092777055065783*I	-0.028740129153031507+0.03900480426574359*I	-0.014381533368960652-0.026815722884444823*I	0.024134107523611864-0.004835057224665527*I	-0.007546576327711016+0.017981544935022128*I	-0.010113017723092336-0.0066448023997466785*I	0.012412083088808451-0.009180360465616981*I	-0.0021858316597677865+0.01099859885207814*I	-0.007433375628663303-0.00025543366388161364*I	0.007642120303116749-0.008002388401217503*I	-0.00034652157250754444+0.004555616502505794*I	-0.006285284940712795+0.004471705400459092*I	0.0061700711699274515-0.006938506804374578*I
-0.0006648858713211477-0.0517357746238404*I	-0.02491239637065359+0.05012131206594718*I	0.05991479776752676+0.022828754023191348*I	-0.0427034738952531-0.13762246895635835*I	-0.09777646093922612+0.2359812228347063*I	0.42683172564444943-0.26736592600903647*I	-0.10289074780773357+0.2190987161411736*I	-0.04188267802227351-0.12127615425396604*I	0.06822686011850661+0.02503198050700736*I	-0.032736743218101765+0.02944160515383564*I	-0.008211462199032713-0.033754229688819*I	0.02184543664796845+0.00919984728770135*I	-0.009616626759810716+0.013536464789959773*I	-0.00683436031512642-0.01646422365051564*I	0.01043951590116018+0.002891096061525952*I	-0.002185831659768252+0.0109985988520772*I	-0.0054608084410142695-0.012326890191023423*I	0.004363462895150438+0.0018170328495518825*I	0.0017235288595922895+0.009000696647566834*I	-0.003996614065069567-0.00956319911190696*I
0.0319584543710596+0.015844649687448493*I	-0.022693595719939362-0.029018949368264435*I	-0.02956092502601223+0.022658489563354308*I	0.07778768929734926+0.025975283748597415*I	-0.05253142585813686-0.11862148170306129*I	-0.10289074780773347+0.2190987161411743*I	0.4374804734803122-0.27002059855994137*I	-0.10733729011806725+0.23503791959311443*I	-0.045879292087344974-0.13083935336587357*I	0.07439693128843573+0.018093473702633256*I	-0.035025414093746335+0.04347650966620231*I	-0.010281512631131352-0.03819930983388155*I	0.025124094055933462-0.0006195739630668615*I	-0.011589193947458361+0.025607921317101694*I	-0.006834360315127144-0.0164642236505158*I	0.012412083088809167-0.009180360465616141*I	-0.005464489067734429+0.02081802010284653*I	-0.0033907580089144536-0.00788181004596231*I	0.006652133770793545-0.012217871662814087*I	-0.00444654231033503+0.01593920345194128*I
-0.022028709848617666+0.02271682525557564*I	0.02730992571570029-0.011618172815144148*I	-0.0048207041901164914-0.02587241964285817*I	-0.03938887698889588+0.041659476816650755*I	0.07267340242884164+0.009092777055066038*I	-0.04188267802227398-0.12127615425396662*I	-0.10733729011806703+0.2350379195931147*I	0.43348385941524037-0.27958379767184854*I	-0.10116721894813781+0.22809941278874013*I	-0.0481679629629897-0.11680444885350734*I	0.07232688085633711+0.01364839355757137*I	-0.03174675668578136+0.03365708841543375*I	-0.012254079818778919-0.026127853306739866*I	0.025124094055932668-0.0006195739630663926*I	-0.009616626759809453+0.013536464789958952*I	-0.010113017723093067-0.0066448023997460375*I	0.01448213352090869-0.004735280320555338*I	-0.0031758181920911524+0.006783115590480921*I	-0.009560829178841782-0.0009433032415883129*I	0.01064874783586306-0.0026546725509067905*I
-0.004648528655360117-0.027462822502592767*I	-0.004155818318793763+0.025863354980982398*I	0.017481973752816057+0.007382814438151375*I	-0.009934991058624323-0.04275492633638823*I	-0.028740129153032333+0.03900480426574421*I	0.06822686011850743+0.025031980507007334*I	-0.04587929208734537-0.1308393533658739*I	-0.10116721894813781+0.22809941278874055*I	0.43119518853959593-0.26554889315948244*I	-0.10323726938023718+0.2236543326436789*I	-0.044889305555023705-0.12662387010427678*I	0.07035431366868879+0.02571985008471378*I	-0.03174675668578169+0.03365708841543388*I	-0.01028151263113027-0.038199309833882554*I	0.021845436647967002+0.00919984728770347*I	-0.0075465763277102315+0.017981544935019633*I	-0.007824346847449579-0.020679706912111462*I	0.008312062350981402+0.0022032264838183296*I	0.0008207958729781013+0.01634631470238864*I	-0.00511428686850651-0.016882506693529906*I
0.0178728915298249+0.0031465297254068933*I	-0.014476480618245621-0.008461835249297642*I	-0.00927010518730089+0.00898084828745305*I	0.028130721588679804+0.0047281418872438296*I	-0.014381533368959292-0.02681572288444597*I	-0.03273674321810292+0.029441605153836196*I	0.07439693128843608+0.018093473702633478*I	-0.04816796296298926-0.11680444885350805*I	-0.10323726938023768+0.2236543326436795*I	0.43447384594756266-0.2753683144102525*I	-0.10520983656788627+0.23572578917082201*I	-0.04488930555502358-0.12662387010427736*I	0.07232688085633723+0.013648393557571603*I	-0.03502541409374722+0.04347650966620331*I	-0.008211462199031249-0.03375422968882146*I	0.024134107523610712-0.004835057224662407*I	-0.013716647497637511+0.024920051739393666*I	-0.0038277327823807634-0.011116507800203849*I	0.0127586046613174-0.01373597696812337*I	-0.009827951962885518+0.019000987253295576*I
