0.4645620833834915-0.10565174023859021*I	0.19497972328484642-0.16010095628155033*I	0.02498657913233587-0.14299156295465232*I	-0.0607018452730804-0.07488416227822099*I	-0.0662764997391902-0.0008867200956883377*I	-0.023598580620955385+0.03959884700138714*I	0.020202981629417704+0.035703467377171456*I	0.032708587973383406+0.006138963734579593*I	0.013869721450173471-0.019328086055443065*I	-0.012078266996856143-0.02237298888557757*I	-0.021154291513674747-0.0062347012191255255*I	-0.009084133678461323+0.011667987302104652*I	0.009073354251997756+0.016182143862429044*I	0.015595210546861997+0.005997939461628875*I	0.0063190695957985035-0.007756185297526826*I	-0.007674980221351298-0.012720708615487492*I	-0.01242895614818533-0.005825320938786084*I	-0.0045168199593700045+0.0053902300063481505*I	0.006964185626835163+0.01055950465185612*I	0.010433375612240907+0.005754804292916076*I	0.003227623432455006-0.0037814922098015997*I	-0.006615157597501469-0.009108220616623053*I	-0.009092896296706558-0.005778571842618612*I	-0.0022324802714781414+0.0025835804072229726*I	0.006489713134169177+0.008085453789615973*I	0.008155491108923718+0.005890067040905761*I	0.0014086831080494032-0.0016183912912173803*I	-0.006528031245399673-0.007342096664350617*I	-0.007489285916502758-0.006089936109041083*I	-0.00068237462835253+0.0007802515446534339*I	0.006704858743073971+0.006791474738420409*I	0.007019244332239338+0.0063842941043336775*I
0.19497972328484647-0.16010095628155047*I	0.4895486625158274-0.24864330319324265*I	0.134277878011766-0.23498511855977142*I	-0.04128992060685437-0.14387828305034064*I	-0.08430042589403572-0.035285315276833866*I	-0.04607351810977261+0.0348167472814831*I	0.00911000735242779+0.045737810735966625*I	0.034072703079590816+0.016375381321728277*I	0.020630320976526867-0.016234025150998022*I	-0.007284570063501635-0.02556278727456845*I	-0.021162400675317734-0.010705001583472625*I	-0.012080937261677204+0.00994744264330385*I	0.006511076868400489+0.01766592676373369*I	0.015392423847796067+0.008425958564902082*I	0.007920230325510473-0.00672276915385904*I	-0.006109886552387071-0.013581506236313476*I	-0.01219180018072152-0.007330478609139858*I	-0.005464770521350346+0.004734183713069688*I	0.005916555652870779+0.011145034299264039*I	0.010191809059290109+0.006778012442054417*I	0.0038182180147394197-0.0033534163237070934*I	-0.005865272864251558-0.009560064052420374*I	-0.008847637868979637-0.006524640209400267*I	-0.002603183162537447+0.002306881946997184*I	0.00592301083744548+0.00847364744812858*I	0.007898396242218466+0.006467062498398449*I	0.0016274598635239385-0.0014520296234449878*I	-0.006080602808453472-0.007708327400258554*I	-0.007210405873752332-0.006561845119697182*I	-0.0007844271734289319+0.0007015386293794229*I	0.006336869703886674+0.0071645456489872585*I	0.006704858743073887+0.006791474738420516*I
0.02498657913233573-0.14299156295465273*I	0.13427787801176583-0.23498511855977208*I	0.42327216277663704-0.24953002328893115*I	0.11067929739081066-0.1953862715583842*I	-0.021086938977436655-0.10817481567316901*I	-0.0515918379206527-0.029146351542254284*I	-0.03220379665959987+0.015488661226039804*I	-0.0029682596444293246+0.02336482185038876*I	0.012918411565915083+0.010140680102602702*I	0.011546187298064753-0.004566037848892991*I	0.0017887841884955714-0.009380643412138697*I	-0.005567190128456158-0.0047070621218431*I	-0.0057618676658791135+0.0021912573457771732*I	-0.0011639033529513157+0.004945218148245654*I	0.002963467699610122+0.0026006376261149176*I	0.003403410366139846-0.0013325391475121212*I	0.0008542990744475496-0.003022001584458349*I	-0.0017584245684810203-0.001575674316224394*I	-0.002237147088895576+0.0009526915032677738*I	-0.0006986019446307741+0.002036813682640761*I	0.001098912762583556+0.0009994405994355117*I	0.001585737743261285-0.0007698359164844976*I	0.0006244402699175638-0.001474610262804793*I	-0.00069214676005605-0.0006345731684948502*I	-0.0011945000544882243+0.0006884906557795084*I	-0.0006050204079543704+0.0011315507837776977*I	0.0004091103257155424+0.000377126389357157*I	0.000945085235171225-0.000671778078791618*I	0.0006242559346202645-0.0009168526618380006*I	-0.00019116154151327207-0.0001775510153631911*I	-0.0007844271734291785+0.0007015386293797523*I	-0.0006823746283527746+0.0007802515446537392*I
-0.06070184527308072-0.07488416227822177*I	-0.04128992060685476-0.14387828305034167*I	0.11067929739081052-0.195386271558385*I	0.4434751444060549-0.21382655591175947*I	0.14338788536419383-0.18924730782380436*I	-0.00721721752726413-0.12750290172861203*I	-0.06367010491751034-0.051519340427832086*I	-0.05335808817327629+0.009253960006914063*I	-0.01205239332289206+0.035032809152493564*I	0.021991765817911898+0.02632282396503238*I	0.027141397844926182+0.0014319016127367088*I	0.008107853784293595-0.017136828709665028*I	-0.01324217034980808-0.017427770737330824*I	-0.01819082381406531-0.003634063593009912*I	-0.005680723312322325+0.01033544815459238*I	0.009927653326444318+0.013160142277969697*I	0.01383678597837996+0.00442226514540304*I	0.004081922506902029-0.006803493794260408*I	-0.00837358216598274-0.010683894932847677*I	-0.011330043385602171-0.004825880339351106*I	-0.00293108221610884+0.004620394089863316*I	0.007588625896752802+0.00908489438905099*I	0.009741228852185+0.005120231124420819*I	0.0020331233779668965-0.0030930015540225043*I	-0.007220178005455801-0.007976669832845697*I	-0.008683785970991018-0.005401445453261728*I	-0.0012873950363069145+0.0019118023284311015*I	0.007113969068789448+0.007168601127777741*I	0.007964329567410387+0.005712516025542457*I	0.0006242559346200174-0.0009168526618375079*I	-0.007210405873752799-0.006561845119696512*I	-0.007489285916503139-0.006089936109040624*I
-0.06627649973919048-0.0008867200956891711*I	-0.08430042589403615-0.03528531527683504*I	-0.02108693897743697-0.10817481567317001*I	0.14338788536419367-0.18924730782380486*I	0.4573448658562271-0.23315464196720193*I	0.13130961836733593-0.21162029670938168*I	-0.02837150904094101-0.1337376029477375*I	-0.07275423859597359-0.039851353125727386*I	-0.04428473392127992+0.0254361038693434*I	0.003542817223969208+0.041030748614122925*I	0.028310835413710017+0.018566638667505873*I	0.01946641762357448-0.01128880700275095*I	-0.004321102363892462-0.02296214964845187*I	-0.017758990309179146-0.012037540730983813*I	-0.011226638187231344+0.0069254410588451155*I	0.004752652299917492+0.01609025244750776*I	0.013155276758898526+0.00937865006816785*I	0.007221628380878073-0.004685955471219999*I	-0.005010973789804621-0.01258206563687905*I	-0.010606062437460767-0.008100314525624947*I	-0.00484033025143279+0.0032595734502644607*I	0.005224408892815068+0.01051046113076868*I	0.008997309004802367+0.007466503097833351*I	0.003213197606785508-0.0022218655399298777*I	-0.005456162538535614-0.009182937663063518*I	-0.007902552633808022-0.007196418288192059*I	-0.001978927227916756+0.00139002928515904*I	0.0057318492959326+0.008296096432765297*I	0.007113969068789479+0.007168601127778317*I	0.0009450852351710306-0.0006717780787907811*I	-0.0060806028084538786-0.007708327400257798*I	-0.0065280312454000155-0.007342096664350189*I
-0.0235985806209555+0.039598847001386356*I	-0.04607351810977275+0.03481674728148199*I	-0.05159183792065287-0.029146351542255197*I	-0.0072172175272642745-0.12750290172861248*I	0.1313096183673358-0.21162029670938154*I	0.4361905743425502-0.23938934318632682*I	0.12222548468887233-0.1999523094072766*I	-0.019298154788944904-0.11755545908530825*I	-0.057159028049112486-0.03385341366409845*I	-0.03796566432548161+0.0176799185718164*I	-0.004132162997382146+0.028310039998634854*I	0.015881879265524403+0.0127413177287189*I	0.014949597664203748-0.005898576996403785*I	0.002643083262941672-0.012402644996596471*I	-0.007325614696939292-0.0062827364380679575*I	-0.007999014754777156+0.0031439488490437803*I	-0.0018625052975844198+0.006982031830885186*I	0.004062380462191889+0.0036000782255496216*I	0.0049891481094000885-0.0021023750639969463*I	0.0014787393443648274-0.004496611847263266*I	-0.0024505713285367303-0.0022102474847194476*I	-0.0034316471433830467+0.0016411821590469355*I	-0.0013036223525841905+0.0031683644664181245*I	0.0015080230883001223+0.0013765669887925414*I	0.0025308229784335727-0.0014416139952759931*I	0.0012486962045389445-0.002391462924642514*I	-0.0008833083015681968-0.0008121241838576962*I	-0.001978927227916421+0.0013900292851596926*I	-0.0012873950363064977+0.0019118023284320522*I	0.00040911032571577067+0.00037712638935797423*I	0.0016274598635239205-0.0014520296234445185*I	0.0014086831080493026-0.0016183912912172093*I
0.020202981629417797+0.035703467377171005*I	0.00911000735242793+0.045737810735966014*I	-0.0322037966595998+0.015488661226039382*I	-0.06367010491751035-0.051519340427832114*I	-0.02837150904094098-0.13373760294773732*I	0.12222548468887241-0.19995230940727654*I	0.4452639285945462-0.22320719932389757*I	0.1378206952357334-0.19395436994564783*I	-0.012979085193146637-0.12531164438283565*I	-0.06483400827046362-0.046574122279586926*I	-0.05039462047366689+0.011854597633029006*I	-0.0086489829567524+0.03370027000498178*I	0.022846064892358953+0.023300822380574262*I	0.025382973276443944-0.00014377270348775667*I	0.00587070669539617-0.016184137206397504*I	-0.013940772294440918-0.015390957054690194*I	-0.01709191105148353-0.0026346229935741705*I	-0.0040949855690622285+0.009565612238108437*I	0.0105520935963614+0.011685532015165522*I	0.013144639218324112+0.003787691976908617*I	0.0028874224524145647-0.006115003138480744*I	-0.008978602573935927-0.009552344149069946*I	-0.010920933059885158-0.004448753949993809*I	-0.0019859969809359734+0.003948616011072081*I	0.008212881831374788+0.008168041727213608*I	0.009550067310673418+0.004942680109058401*I	0.0012486962045392444-0.0023914629246418817*I	-0.007902552633807335-0.00719641828819102*I	-0.008683785970990128-0.005401445453260781*I	-0.0006050204079535555+0.001131550783778161*I	0.007898396242219025+0.006467062498398426*I	0.008155491108923982+0.005890067040905589*I
0.03270858797338365+0.006138963734579485*I	0.03407270307959118+0.016375381321728194*I	-0.002968259644429034+0.023364821850388892*I	-0.05335808817327614+0.009253960006914448*I	-0.07275423859597359-0.03985135312572689*I	-0.01929815478894503-0.11755545908530782*I	0.1378206952357332-0.1939543699456476*I	0.45158299819034436-0.23096338462142504*I	0.1301457150143823-0.2066750785611364*I	-0.02540804134133172-0.13113696532162314*I	-0.06935082822983371-0.041183892273240166*I	-0.043430434846832074+0.022414102284884278*I	0.0017843926554880739+0.039455074297897706*I	0.026073688324813826+0.01951933017077311*I	0.018767815678942784-0.009251993320110155*I	-0.0032221896013097445-0.021962709049015663*I	-0.016173252565918353-0.01280737664746716*I	-0.010602197917313845+0.005450830796041526*I	0.004060505539861735+0.015455679279013819*I	0.011960776704410935+0.010067140723947892*I	0.0066166079729246974-0.0035544046874420093*I	-0.00460186346408766-0.012204939247521597*I	-0.009660977202287735-0.008772092604416094*I	-0.004216074316810527+0.002342720788427141*I	0.005033247351303705+0.010332910115406324*I	0.008212881831374738+0.008168041727214033*I	0.0025308229784338117-0.001441613995275171*I	-0.005456162538534919-0.009182937663062614*I	-0.007220178005454702-0.007976669832845144*I	-0.00119450005448699+0.0006884906557794943*I	0.005923010837446532+0.008473647448128162*I	0.0064897131341697745+0.008085453789615584*I
0.013869721450173692-0.01932808605544284*I	0.020630320976527183-0.01623402515099767*I	0.012918411565915323+0.010140680102603154*I	-0.012052393322891989+0.03503280915249397*I	-0.04428473392127994+0.02543610386934367*I	-0.0571590280491126-0.03385341366409827*I	-0.01297908519314675-0.1253116443828354*I	0.1301457150143822-0.20667507856113643*I	0.4391540420421595-0.23678870556021267*I	0.12562889505501232-0.20128484855478962*I	-0.018443855714496894-0.1205774606697678*I	-0.05891745261759321-0.03542908798032421*I	-0.04020281141437712+0.018632610075082944*I	-0.004830764942012825+0.030346853681274936*I	0.016980792028108333+0.013740758328154414*I	0.016535335407465813-0.0066684129128877214*I	0.003267523532860262-0.013877255259400501*I	-0.008017761456994366-0.006917309606562221*I	-0.009193514809264612+0.0038324395048235384*I	-0.0024675257055381448+0.008113582614662896*I	0.004471490787908267+0.003977204614906773*I	0.005934233344572622-0.0027741531427883832*I	0.002102995278986862-0.005413464509100833*I	-0.002641732870048151-0.002387798500082017*I	-0.004216074316810841+0.0023427207884273793*I	-0.0019859969809364175+0.003948616011072497*I	0.001508023088299886+0.0013765669887929835*I	0.0032131976067857836-0.002221865539929613*I	0.002033123377967786-0.003093001554022578*I	-0.0006921467600547494-0.000634573168495259*I	-0.0026031831625361653+0.002306881946996641*I	-0.0022324802714773465+0.0025835804072225923*I
-0.012078266996856102-0.022372988885577184*I	-0.007284570063501608-0.025562787274567903*I	0.011546187298064704-0.004566037848892556*I	0.021991765817911728+0.02632282396503248*I	0.003542817223968986+0.04103074861412269*I	-0.03796566432548178+0.01767991857181611*I	-0.06483400827046368-0.04657412227958702*I	-0.025408041341331632-0.13113696532162303*I	0.12562889505501243-0.20128484855478956*I	0.44611822766899445-0.22622920090835708*I	0.13606227066725268-0.19553004426187348*I	-0.015216232282042188-0.12435895287956897*I	-0.06553261021509424-0.04453730859694704*I	-0.049295707711082555+0.012854038232463906*I	-0.007063245213489556+0.03293043408849683*I	0.02347050516227861+0.021826212117769046*I	0.024690826516389878-0.0007783458719831586*I	0.004676206640909254-0.01549564655061873*I	-0.01454579270239479-0.014259406270913327*I	-0.016682800725767943-0.002257496604217802*I	-0.0031499003338907533+0.008893834159316237*I	0.011176349530982538+0.010768679353327277*I	0.01295347767681221+0.0036101409615455515*I	0.0021029952789866145-0.005413464509100596*I	-0.009660977202288366-0.008772092604415782*I	-0.010920933059886052-0.004448753949993682*I	-0.0013036223525849902+0.003168364466417908*I	0.008997309004802077+0.007466503097832799*I	0.00974122885218547+0.005120231124420096*I	0.000624440269918668-0.0014746102628054748*I	-0.008847637868978376-0.006524640209400755*I	-0.009092896296705726-0.005778571842618858*I
