0.30234642944595996-0.00001362858423689703*I	0.10469285451194958-0.00001213976287077213*I	0.042061821442610996-9.477220530015128*^-6*I	0.019520979589424118-7.453439623128547*^-6*I	0.01026896180369366-6.032601119606343*^-6*I	0.005974580180017603-5.015339786620465*^-6*I	0.003758151435539517-4.258567804729663*^-6*I	0.002510128122841087-3.674031328588107*^-6*I	0.0017564882995867808-3.207626002617431*^-6*I	0.0012751020943230793-2.82518194294572*^-6*I	0.0009532650355782268-2.504299152421224*^-6*I	0.0007298328256675056-2.2297543312006353*^-6*I	0.0005697191214436573-1.990860693056099*^-6*I	0.0004518168150272161-1.7798986869922146*^-6*I	0.00036290853827442867-1.5911499045703844*^-6*I	0.00029442695082960665-1.4202822718515935*^-6*I	0.00024064925145437507-1.2639467940384797*^-6*I	0.00019764959158590384-1.119505748690456*^-6*I	0.00016266939703231558-9.84844900258614*^-7*I	0.00013372686249123628-8.58240794392143*^-7*I	0.00010936787322360146-7.382649720823752*^-7*I	0.00008850298805726892-6.237134120975638*^-7*I	0.0000702981156572917-5.135534914260576*^-7*I	0.00005409940443586901-4.0688326015926704*^-7*I	0.000039380296440572135-3.0289943645619015*^-7*I	0.00002570308277849259-2.008715760501621*^-7*I	0.000012689936549754819-1.0012056038905152*^-7*I
0.10469285451194955-0.000012139762870772128*I	0.344408250888571-0.000023105804766912158*I	0.12421383410137365-0.000019593202493900683*I	0.05233078324630469-0.00001550982164962148*I	0.025495559769441723-0.00001246877940974901*I	0.014027113239233184-0.000010291168924336006*I	0.008484708302858694-8.68937111520857*^-6*I	0.005514639735126301-7.466193807347098*^-6*I	0.0037852302171641674-6.499213271533829*^-6*I	0.002709753335165008-5.7119251550386545*^-6*I	0.002004934919990586-5.054936274146358*^-6*I	0.0015229841570218849-4.495159845477325*^-6*I	0.0011816496406947216-4.009653018192853*^-6*I	0.0009326276597180857-3.5820105976264838*^-6*I	0.0007462437658568224-3.2001809588438075*^-6*I	0.0006035577897288036-2.855096698608865*^-6*I	0.0004920765424155107-2.539788020542049*^-6*I	0.00040331864848669046-2.248791694297095*^-6*I	0.0003313764540771402-1.9777465430825994*^-6*I	0.000272037270255917-1.7231098723409893*^-6*I	0.0002222298505485053-1.4819542064897077*^-6*I	0.00017966598888089324-1.2518184635084338*^-6*I	0.0001426023924931379-1.0305966722568311*^-6*I	0.00010967841209786382-8.164529278822479*^-7*I	0.00007980248721436162-6.077548362094293*^-7*I	0.00005207023299032696-4.0301999684524206*^-7*I	0.00002570308277849259-2.008715760501622*^-7*I
0.04206182144261101-9.477220530015137*^-6*I	0.12421383410137372-0.000019593202493900693*I	0.3546772126922646-0.00002913840588651852*I	0.13018841428139127-0.000024608542280521166*I	0.05608893468184422-0.00001976838945435115*I	0.028005687892282815-0.000016142810738337127*I	0.01578360153881997-0.000013498794926953449*I	0.009759810397181769-0.000011514553058154299*I	0.006467904770704529-9.970492959768323*^-6*I	0.00451506304283167-8.728967602734466*^-6*I	0.003279472456608669-7.70278584809476*^-6*I	0.002456751735017803-6.8348349611385766*^-6*I	0.0018858926952963148-6.086309750047713*^-6*I	0.001476076591524329-5.429935290044447*^-6*I	0.0011732769111724608-4.845957391664962*^-6*I	0.0009438933574427264-4.319686707534261*^-6*I	0.0007662271867611191-3.839941598867479*^-6*I	0.0006258034049067469-3.398028814934193*^-6*I	0.000512686521710292-2.9870566663794702*^-6*I	0.00041987944213440906-2.6014599551801653*^-6*I	0.00034233538591320876-2.2366633637670484*^-6*I	0.00027632925498437434-1.8888374666489752*^-6*I	0.0002190462853214653-1.5547178999646235*^-6*I	0.00016830547527163053-1.2314682483069931*^-6*I	0.00012236834864761867-9.165734882712994*^-7*I	0.00007980248721436166-6.077548362094295*^-7*I	0.000039380296440572155-3.028994364561903*^-7*I
0.019520979589424125-7.453439623128548*^-6*I	0.05233078324630468-0.000015509821649621483*I	0.13018841428139127-0.00002460854228052116*I	0.35843536412780425-0.000033396973691248184*I	0.13269854240423246-0.00002828257360910925*I	0.05784542298143097-0.00002297601545696858*I	0.0292807899866059-0.00001896799268128284*I	0.01673686657439821-0.000016003094079374668*I	0.010489643222849279-0.00001374430738935493*I	0.007037623892148191-0.000011961353652824423*I	0.004966879857858892-0.000010508866289726692*I	0.003642380994883099-9.29393575266515*^-6*I	0.002751178685847412-8.255117232990173*^-6*I	0.0021265419467506896-7.350256544086188*^-6*I	0.0016737261831102316-6.5494410387348954*^-6*I	0.0013359463082047755-5.830802291923573*^-6*I	0.0010776202199339622-5.177927501926405*^-6*I	0.00087559505998472-4.578206570949852*^-6*I	0.0007143063929640151-4.021742227031757*^-6*I	0.0005829846373675836-3.5006101578055274*^-6*I	0.0004739788465702781-3.0083432153394313*^-6*I	0.00038171568235378093-2.539562800223238*^-6*I	0.00030203233776286676-2.089709042699137*^-6*I	0.00023173622187122004-1.654838460353675*^-6*I	0.00016830547527163048-1.2314682483069925*^-6*I	0.00010967841209786387-8.16452927882248*^-7*I	0.00005409940443586905-4.068832601592672*^-7*I
0.01026896180369366-6.032601119606348*^-6*I	0.02549555976944173-0.000012468779409749014*I	0.05608893468184422-0.00001976838945435114*I	0.13269854240423243-0.000028282573609109265*I	0.360191852427391-0.00003660459969386561*I	0.1339736444985554-0.00003110775555205496*I	0.05879868801700918-0.000025480314609389786*I	0.0300106228122734-0.000021197747012483474*I	0.017306585695841845-0.000017993954772430763*I	0.010941460037876492-0.00001552420607634715*I	0.007400532430422619-0.000013552503557394816*I	0.005261306808688499-0.000011929148561578286*I	0.0038830302463374725-0.000010557882546703626*I	0.0029488282774333113-9.374622981680618*^-6*I	0.0022892113437830005-8.335101444344794*^-6*I	0.001807453045601466-7.40768183312703*^-6*I	0.001445314181428375-6.5690672640059396*^-6*I	0.0011661232079912287-5.801640914023962*^-6*I	0.0009458931756420101-5.091760062375905*^-6*I	0.0007684057973998831-4.4286254871910195*^-6*I	0.000622364933808155-3.803509594261715*^-6*I	0.00049968192934877-3.209214791389592*^-6*I	0.00039440561890353515-2.6396833606122868*^-6*I	0.00030203233776286654-2.0897090426991343*^-6*I	0.00021904628532146503-1.5547178999646218*^-6*I	0.00014260239249313782-1.03059667225683*^-6*I	0.00007029811565729166-5.135534914260571*^-7*I
0.005974580180017598-5.015339786620464*^-6*I	0.014027113239233174-0.000010291168924336005*I	0.028005687892282787-0.000016142810738337107*I	0.05784542298143098-0.000022976015456968562*I	0.13397364449855542-0.00003110775555205496*I	0.361145117462969-0.0000391088988462868*I	0.13470347732422297-0.000033337509883255595*I	0.05936840713845286-0.000027471175302445908*I	0.030462439627300615-0.000022977645699475693*I	0.01766949423411628-0.000019585104677001153*I	0.01123588698870611-0.00001694448834819876*I	0.007641181681876996-0.0000148164503514333*I	0.005458956400274405-0.000013048654310268743*I	0.004045699643369784-0.000011542727446962233*I	0.003082555139924547-0.000010232863776072752*I	0.002398579217006602-9.073366416427162*^-6*I	0.0018959560336587334-8.031395245224585*^-6*I	0.0015156122970856661-7.0826207554319925*^-6*I	0.0012202226124270977-6.208524174183225*^-6*I	0.0009852734720825825-5.3946594988320934*^-6*I	0.0007941088801783761-4.6294970632411794*^-6*I	0.0006350548703579098-3.903630154650766*^-6*I	0.0004996819293487698-3.209214791389589*^-6*I	0.0003817156823537803-2.5395628002232342*^-6*I	0.0002763292549843738-1.8888374666489723*^-6*I	0.00017966598888089297-1.251818463508432*^-6*I	0.0000885029880572688-6.237134120975632*^-7*I
0.003758151435539516-4.258567804729666*^-6*I	0.008484708302858683-8.689371115208574*^-6*I	0.01578360153881996-0.000013498794926953442*I	0.029280789986605882-0.000018967992681282843*I	0.058798688017009215-0.000025480314609389796*I	0.1347034773242229-0.0000333375098832556*I	0.3617148365844128-0.000041099759539342934*I	0.13515529413925023-0.00003511740857024784*I	0.05973131567672732-0.000029062325207016312*I	0.03075686657813023-0.000024397927971327307*I	0.017910143485570667-0.000020849051471039663*I	0.011433536580292017-0.00001806399409688922*I	0.0078038510789093145-0.000015801295251691917*I	0.005592683262765639-0.00001390689510466087*I	0.004155067516593384-0.000012280992419044592*I	0.0031710581279818136-0.000010856577188170305*I	0.002468877332663891-9.586919907853208*^-6*I	0.0019500554380946005-8.43827850538385*^-6*I	0.001554992593526237-7.385520191888183*^-6*I	0.0012459256952055897-6.409395750233388*^-6*I	0.000997963408632337-5.494780059221145*^-6*I	0.0007941088801783761-4.6294970632411794*^-6*I	0.0006223649338081545-3.8035095942617124*^-6*I	0.0004739788465702772-3.008343215339427*^-6*I	0.00034233538591320805-2.236663363767045*^-6*I	0.00022222985054850487-1.4819542064897058*^-6*I	0.0001093678732236013-7.382649720823748*^-7*I
0.0025101281228410853-3.6740313285881056*^-6*I	0.005514639735126298-7.466193807347098*^-6*I	0.009759810397181769-0.000011514553058154293*I	0.016736866574398185-0.000016003094079374674*I	0.030010622812273385-0.000021197747012483467*I	0.05936840713845287-0.000027471175302445894*I	0.1351552941392502-0.000035117408570247834*I	0.3620777451226873-0.00004269090944391334*I	0.13544972109007983-0.000036537690842099455*I	0.0599719649281817-0.00003032627200105481*I	0.030954516169716152-0.00002551743372001779*I	0.018072812882602988-0.000021833896371298282*I	0.011567263442783257-0.00001892223489128137*I	0.007913218952132912-0.00001653956022377427*I	0.005681186250822903-0.000014530608516758417*I	0.004225365632250675-0.000012794545910470639*I	0.0032251575324176787-0.00001126346044832956*I	0.002508257629104462-9.889819344309391*^-6*I	0.0019757585208730927-8.639150081434009*^-6*I	0.0015676825300759917-7.485640752277232*^-6*I	0.0012459256952055899-6.409395750233385*^-6*I	0.0009852734720825827-5.394659498832093*^-6*I	0.000768405797399883-4.428625487191014*^-6*I	0.0005829846373675827-3.500610157805521*^-6*I	0.0004198794421344082-2.601459955180159*^-6*I	0.0002720372702559166-1.7231098723409872*^-6*I	0.00013372686249123612-8.58240794392142*^-7*I
0.0017564882995867801-3.207626002617432*^-6*I	0.003785230217164166-6.499213271533827*^-6*I	0.006467904770704527-9.970492959768322*^-6*I	0.010489643222849277-0.000013744307389354938*I	0.017306585695841845-0.000017993954772430776*I	0.030462439627300622-0.000022977645699475716*I	0.05973131567672731-0.000029062325207016305*I	0.13544972109007983-0.00003653769084209946*I	0.3623183943741417-0.00004395485623795186*I	0.13564737068166577-0.00003765719659078993*I	0.060134634325214056-0.00003131111690131345*I	0.0310882430322074-0.00002637567451440994*I	0.018182180755826605-0.000022572161343380662*I	0.011655766430840524-0.00001954594830337892*I	0.007983517067790201-0.000017053113715200326*I	0.005735285655258771-0.00001493749177691768*I	0.004264745928691243-0.000013097445346926825*I	0.0032508606151961717-0.000011464332024379728*I	0.0025209475656542166-9.989939904698446*^-6*I	0.0019757585208730927-8.639150081434012*^-6*I	0.001554992593526237-7.385520191888183*^-6*I	0.0012202226124270975-6.208524174183224*^-6*I	0.00094589317564201-5.091760062375902*^-6*I	0.000714306392964014-4.021742227031747*^-6*I	0.000512686521710291-2.987056666379464*^-6*I	0.0003313764540771397-1.977746543082597*^-6*I	0.00016266939703231536-9.848449002586133*^-7*I
0.0012751020943230786-2.825181942945719*^-6*I	0.0027097533351650048-5.711925155038653*^-6*I	0.004515063042831669-8.728967602734463*^-6*I	0.007037623892148185-0.000011961353652824423*I	0.010941460037876488-0.00001552420607634714*I	0.017669494234116276-0.00001958510467700114*I	0.03075686657813022-0.000024397927971327293*I	0.05997196492818167-0.00003032627200105478*I	0.13564737068166563-0.0000376571965907899*I	0.36248106377117384-0.000044939701138210456*I	0.13578109754415688-0.000038515437385182075*I	0.060244002198437605-0.00003204938187339581*I	0.03117674602026466-0.000026999387926507486*I	0.01825247887148386-0.000023085714834806677*I	0.011709865835276372-0.00001995283156353814*I	0.008022897364230765-0.000017356013151656486*I	0.005760988738037252-0.000015138363352967817*I	0.004277435865240992-0.000013197565907315862*I	0.0032508606151961657-0.000011464332024379708*I	0.0025082576291044576-9.889819344309381*^-6*I	0.0019500554380945982-8.438278505383838*^-6*I	0.0015156122970856635-7.0826207554319815*^-6*I	0.001166123207991227-5.801640914023949*^-6*I	0.0008755950599847173-4.578206570949836*^-6*I	0.0006258034049067444-3.398028814934179*^-6*I	0.00040331864848668937-2.2487916942970876*^-6*I	0.00019764959158590328-1.1195057486904531*^-6*I
