0.4651385115976669-0.10511194208272667*I	0.19553709374773112-0.15953859579469054*I	0.0249465422488013-0.14294792392187428*I	-0.061302938275837215-0.0754061196572216*I	-0.06681991169703004-0.001477160126068725*I	-0.023517386489911963+0.03950996276585519*I	0.020835150986892863+0.0362114227975489*I	0.033242863316532034+0.006763533562866146*I	0.013744946534026211-0.019191273593493288*I	-0.01274928175574771-0.022870647761068025*I	-0.02168448669377337-0.006900671160860294*I	-0.008912160751065839+0.011479300877658919*I	0.009792548630606081+0.016673699118504536*I	0.016126669685040253+0.0067150827715786385*I	0.006094640557329246-0.007509101382330909*I	-0.008453959465941404-0.013210220199603*I	-0.01296757769910382-0.006606264268429588*I	-0.004232426654679737+0.005074684910052384*I	0.007817847925112984+0.01104985893553343*I	0.010985870897280838+0.0066138679995282655*I	0.0028721503451530754-0.0033860110114398993*I	-0.007564222002700761-0.009605133126807025*I	-0.009668927547674417-0.006737376394228013*I	-0.0017917286377153085+0.0020899534401943435*I	0.007561252915011421+0.008594762138927691*I	0.008767141768850953+0.006978156572048213*I	0.0008622521035905442-0.0009995981880309493*I	-0.007759873277022275-0.007869123557042553*I	-0.008152890690372679-0.007346281528787474*I
0.19553709374773126-0.15953859579469065*I	0.4900850538464685-0.24805986600460106*I	0.134234155471894-0.23494471545191223*I	-0.041873369448228705-0.144425084047943*I	-0.08482032476574916-0.03589615689136641*I	-0.045984760710137226+0.03473426267148009*I	0.009725476826620116+0.04627349632872126*I	0.034580097520919235+0.017020149204055555*I	0.020493581560784534-0.016107114198201766*I	-0.00793954015974687-0.026091944754353277*I	-0.02166144250681322-0.01139134688340867*I	-0.011891938063166976+0.009773027957644691*I	0.007214508933974643+0.01819438364923787*I	0.01588718918793547+0.009164597736173744*I	0.0076727102190988945-0.006495137428024378*I	-0.006872937141774526-0.014115365650760553*I	-0.012686386120620997-0.008135535289550596*I	-0.005149729773990534+0.00444359466710396*I	0.006753444242601559+0.011688552909580804*I	0.010689998270266619+0.007663847924093655*I	0.003421648894580648-0.0029912651272787217*I	-0.006796777202520835-0.010123387405667948*I	-0.009355950640415667-0.007515179686612744*I	-0.0021076746326626995+0.0018573857446996485*I	0.006975413131135839+0.009068110012242584*I	0.00842350501860209+0.0075951639508968225*I	0.001007268491828744-0.0008909669849942412*I	-0.007290638586782108-0.008345879716818343*I	-0.007759873277022263-0.007869123557042505*I
0.02494654224880144-0.14294792392187422*I	0.13423415547189407-0.23494471545191234*I	0.4232651421494384-0.24953702613066975*I	0.1107167689819819-0.19543475268605706*I	-0.02103821846133588-0.10821366125039426*I	-0.05157746144921718-0.029132623328500515*I	-0.03223981417611084+0.015542989077986572*I	-0.0030238049291272393+0.023402848567653234*I	0.012895610827146423+0.010119478043195664*I	0.011581420809719467-0.004627813320542055*I	0.001853008470860049-0.009418245635847748*I	-0.005534772821772258-0.004676264111829163*I	-0.005797297505837259+0.0022639265753142787*I	-0.0012394505319665585+0.004984163449634987*I	0.002919611488831709+0.002558333467744057*I	0.003440283564419312-0.0014204525179720704*I	0.0009449107833389267-0.0030655067152270043*I	-0.0017005152233392892-0.0015216672900220465*I	-0.002277579428836259+0.0010575836556643787*I	-0.0008107777600978627+0.0020834197827739867*I	0.0010210707225934757+0.0009264715298656786*I	0.001629920256866404-0.0009013116870844626*I	0.0007644757124914001-0.0015286252667403544*I	-0.0005888088715641316-0.000537023114564542*I	-0.0012454225290717442+0.0008577875566687979*I	-0.000784460145886155+0.0011989864552002108*I	0.0002706143282295843+0.0002488824221095351*I	0.001007268491828839-0.0008909669849940992*I	0.0008622521035906115-0.0009995981880308103*I
-0.06130293827583715-0.07540611965722185*I	-0.04187336944822857-0.14442508404794333*I	0.11071676898198211-0.19543475268605742*I	0.4441002931363313-0.21332560333312106*I	0.14395963229851386-0.1886712191231912*I	-0.00729327192730964-0.12740493484388785*I	-0.06432674320496458-0.052003271089568634*I	-0.05392430086988356+0.008642317917126559*I	-0.011935965680192085+0.03488214944531287*I	0.022688159457753727+0.02679317716170127*I	0.027708090494760893+0.002087269451037701*I	0.007947649028190172-0.016927347018177857*I	-0.013988732287713225-0.017886484311431822*I	-0.018764875204941012-0.00434233769311536*I	-0.005471877186646296+0.010058848359687197*I	0.010737459413945008+0.013608192403277456*I	0.014426154461701032+0.0051934154815563875*I	0.003817061128493456-0.006451517726666568*I	-0.009264737226038237-0.011126800416828772*I	-0.01194650697650885-0.005679792738563495*I	-0.0026025063978116136+0.004173373222968304*I	0.008582323637606075+0.00952123366879326*I	0.010397062025718192+0.006076844884963687*I	0.0016267278160825584-0.0025282234547712597*I	-0.008348682148585924-0.008406146671606952*I	-0.009398313219444046-0.006488493972118503*I	-0.0007844601458858807+0.001198986455200347*I	0.008423505018602432+0.00759516395089706*I	0.00876714176885117+0.006978156572048401*I
-0.06681991169702997-0.0014771601260690007*I	-0.08482032476574905-0.035896156891366854*I	-0.02103821846133579-0.10821366125039467*I	0.14395963229851386-0.18867121912319126*I	0.4578452396703569-0.23251687692661446*I	0.13121035054276625-0.21154186688425924*I	-0.028977758621082518-0.1343056060047479*I	-0.07323890395602946-0.040523970211909136*I	-0.04413175223927621+0.02531601703563188*I	0.004190704004849501+0.04159723221689238*I	0.028782800015084077+0.019284075779370958*I	0.019254131028820107-0.01112295074856509*I	-0.005019928670913564-0.02353361128660755*I	-0.01822115894239315-0.012811799401379676*I	-0.010947027279828051+0.006707521242417931*I	0.005513993710635087+0.016672716359215495*I	0.013609609759099334+0.010222181391837698*I	0.006861932459002062-0.0044117176452505*I	-0.005851866419179028-0.013188894120894523*I	-0.01105646586375191-0.009036846976634441*I	-0.004385254061496304+0.0029149694003641684*I	0.006164635371039983+0.011151529795016529*I	0.009444575741196993+0.008521635480762384*I	0.0026371887486962373-0.0017922786720787791*I	-0.006526162874289759-0.009874504983558682*I	-0.008348682148585532-0.008406146671606973*I	-0.0012454225290710202+0.0008577875566688713*I	0.006975413131136611+0.009068110012242735*I	0.007561252915011911+0.008594762138927809*I
-0.023517386489911883+0.03950996276585491*I	-0.04598476071013708+0.03473426267147958*I	-0.051577461449217085-0.02913262332850097*I	-0.007293271927309587-0.1274049348438881*I	0.13121035054276636-0.21154186688425924*I	0.43616075297658435-0.23941754808747445*I	0.12229818979170141-0.20006256600659966*I	-0.01918520999047527-0.1176319068862426*I	-0.057112234270987994-0.033808887440330004*I	-0.038037111681945936+0.017806915653301118*I	-0.004263255461091338+0.02838701201728908*I	0.015815222315980274+0.012677811510940874*I	0.015021704374140004-0.0060482658385131475*I	0.002797919254199098-0.01248375235107435*I	-0.007235288045112168-0.006197931401851453*I	-0.00807487693467413+0.003321510230978003*I	-0.0020502282920642095+0.007067583232408306*I	0.003940682211426629+0.0034848049976094063*I	0.005070203821288216-0.002321764205056401*I	0.0017093864958332588-0.004594131981966895*I	-0.002289324094900748-0.0020586904045860697*I	-0.00352300195790598+0.00191537121233349*I	-0.0015952379059826082+0.003282406237974185*I	0.0012916850508241612+0.0011753539519749167*I	0.0026371887486963423-0.001792278672078987*I	0.0016267278160832191-0.002528223454771553*I	-0.0005888088715629295-0.0005370231145647954*I	-0.0021076746326613807+0.0018573857446994935*I	-0.0017917286377144505+0.0020899534401942776*I
0.02083515098689297+0.03621142279754872*I	0.009725476826620222+0.046273496328720916*I	-0.03223981417611076+0.015542989077986222*I	-0.06432674320496455-0.052003271089568995*I	-0.028977758621082407-0.13430560600474803*I	0.12229818979170136-0.20006256600659977*I	0.44595330160719154-0.22274384896896923*I	0.13842485947674277-0.1933474832350206*I	-0.013090569433145093-0.12514100826857358*I	-0.065566193736929-0.04701910763993355*I	-0.05100468938104996+0.011200651384870683*I	-0.008495682115771636+0.033461696927340745*I	0.023633070241092725+0.02372767044647398*I	0.02600757527142076+0.0005656021610151173*I	0.0056700695993527565-0.015869763362514246*I	-0.014799510047811769-0.015803064528658782*I	-0.01774380448234712-0.0034158661632506192*I	-0.003841956929778298+0.009157536672602006*I	0.011501935126438696+0.012079567136536776*I	0.01383734559013911+0.004656392366991996*I	0.0025716385994231784-0.0055937301699972965*I	-0.010049197371923908-0.00992781396162807*I	-0.011675892648279484-0.005430910316453774*I	-0.0015952379059831381+0.0032824062379739325*I	0.009444575741196682+0.008521635480761817*I	0.010397062025718752+0.006076844884962929*I	0.0007644757124928983-0.0015286252667410963*I	-0.009355950640413835-0.0075151796866132934*I	-0.009668927547673165-0.006737376394228304*I
0.03324286331653222+0.006763533562866205*I	0.034580097520919444+0.017020149204055538*I	-0.0030238049291271244+0.02340284856765304*I	-0.05392430086988356+0.008642317917126148*I	-0.07323890395602951-0.04052397021190957*I	-0.019185209990475217-0.11763190688624292*I	0.13842485947674282-0.1933474832350206*I	0.45204794216452154-0.2302529503513*I	0.12997090001080158-0.206557703434624*I	-0.026058147132249323-0.13174727253700386*I	-0.06979862039160958-0.04194442272988175*I	-0.04318684145593777+0.022250510320403982*I	0.002490188781508963+0.040075564926869256*I	0.026505220586246343+0.020341659435034336*I	0.018443353268721166-0.009039530965792065*I	-0.003998857948320296-0.02260713975674297*I	-0.016591238685525964-0.013713111088465384*I	-0.010182551567335165+0.005178895975676412*I	0.004925184839072554+0.01613569324465025*I	0.012364187230028661+0.011079968948506545*I	0.006077472313115987-0.003212731190049593*I	-0.005581252090950431-0.01294001169878412*I	-0.010049197371924768-0.009927813961628076*I	-0.00352300195790745+0.0019153712123330946*I	0.0061646353710388055+0.011151529795015635*I	0.008582323637606106+0.009521233668792066*I	0.0016299202568678655-0.0009013116870856378*I	-0.006796777202518692-0.010123387405668828*I	-0.007564222002699207-0.009605133126807486*I
0.013744946534026638-0.019191273593492975*I	0.020493581560785082-0.016107114198201416*I	0.012895610827146742+0.010119478043195683*I	-0.011935965680192114+0.03488214944531245*I	-0.044131752239276366+0.02531601703563123*I	-0.057112234270987966-0.033808887440330504*I	-0.013090569433144803-0.1251410082685737*I	0.1299709000108021-0.2065577034346238*I	0.43908036446541776-0.23685921461972997*I	0.12573847335612104-0.2014830185245717*I	-0.018240299207137396-0.12069741360147*I	-0.05881274949432927-0.03533055473035264*I	-0.04031469111078418+0.018864499308964902*I	-0.005074033221190448+0.030470431800062488*I	0.01683629303857355+0.01360428304080577*I	0.016651624631007115-0.006949577525598804*I	0.003562394966691658-0.014012377617816209*I	-0.007824096916675143-0.00673495451641733*I	-0.009320299463745072+0.0041792977876462115*I	-0.0028346884379501685+0.008266569687608971*I	0.004211296539655613+0.0037336874197201795*I	0.006077472313115602-0.003212731190049181*I	0.002571638599421763-0.005593730169997038*I	-0.0022893240949029975-0.0020586904045863893*I	-0.004385254061498335+0.002914969400363199*I	-0.0026025063978122524+0.004173373222966944*I	0.001021070722594624+0.0009264715298643195*I	0.003421648894582789-0.0029912651272797548*I	0.002872150345154723-0.0033860110114404458*I
-0.012749281755747032-0.0228706477610676*I	-0.007939540159745953-0.026091944754352787*I	0.011581420809720086-0.004627813320541906*I	0.0226881594577538+0.026793177161700897*I	0.004190704004849282+0.04159723221689166*I	-0.03803711168194598+0.017806915653300535*I	-0.06556619373692864-0.0470191076399337*I	-0.026058147132248657-0.1317472725370037*I	0.12573847335612143-0.2014830185245714*I	0.4468982123905293-0.22580935568419574*I	0.13672434425340094-0.19486915052504186*I	-0.015368148861984138-0.12408342461290826*I	-0.06637697149702865-0.044935687857158735*I	-0.049983618658456706+0.012127122914736724*I	-0.006865761858904142+0.03256038524025579*I	0.024397545953585727+0.02219904517973235*I	0.02541876639985795+0.00002857904644902874*I	0.004424647070281709-0.015011975805846471*I	-0.0155839701936977-0.014604078073458468*I	-0.01747319015411758-0.0031669837411398443*I	-0.002834688437949724+0.008266569687609724*I	0.012364187230028622+0.011079968948507525*I	0.013837345590137865+0.004656392366992637*I	0.0017093864958309707-0.0045941319819669205*I	-0.011056465863754162-0.009036846976635139*I	-0.011946506976509817-0.005679792738564631*I	-0.0008107777600970475+0.002083419782772748*I	0.010689998270268508+0.007663847924092639*I	0.010985870897282356+0.006613867999527699*I
