0.30234713313565065-0.000013648445779832717*I	0.10469426661875857-0.000012179521117770755*I	0.04206395148685364-9.536946038829787*^-6*I	0.019523842016758598-7.5332388223889784*^-6*I	0.010272576187696286-6.132617028405096*^-6*I	0.005978971499705273-5.135752989501916*^-6*I	0.0037633504345442443-4.399597695873234*^-6*I	0.002516171759067443-3.835937643032353*^-6*I	0.0017634202966424627-3.3907106568649067*^-6*I	0.0012829736089091676-3.029791212340324*^-6*I	0.0009621354584871933-2.7308262184439065*^-6*I	0.0007397707382235094-2.478642238456609*^-6*I	0.0005808034343348855-2.2626057634339193*^-6*I	0.00046413812278436883-2.0750544475147236*^-6*I	0.0003765707304801148-1.9103315961403783*^-6*I	0.000309549130939368-1.7641720188071882*^-6*I	0.00025736802644790984-1.6332995296569265*^-6*I	0.00021612181130914592-1.5151560101217028*^-6*I	0.00018307544205299294-1.4077146286004108*^-6*I	0.0001562746049355227-1.3093483027174464*^-6*I	0.000134297468233063-1.218735277455951*^-6*I	0.00011609269671704419-1.1347901685981779*^-6*I	0.00010087141695396729-1.0566128120396452*^-6*I	0.00008803372879976185-9.834497789005406*^-7*I	0.00007711781342177586-9.146650418743893*^-7*I	0.00006776410988458632-8.497173482560368*^-7*I	0.000059689718785275356-7.881425724527891*^-7*I	0.00005266985976387147-7.295398098846923*^-7*I	0.00004652426676688816-6.735603128561373*^-7*I	0.00004110708712589334-6.198986068668268*^-7*I	0.00003629929829733085-5.682852951377131*^-7*I	0.000032002954672366865-5.184811811028309*^-7*I	0.00002813677883844044-4.7027242748684585*^-7*I	0.00002463275015109411-4.234665360097863*^-7*I	0.000021433439603255443-3.778889803791115*^-7*I	0.000018489907478073452-3.3338036167073783*^-7*I	0.000015760028165193832-2.8979398272144*^-7*I	0.000013207140822873584-2.469937590711696*^-7*I	0.00001079894933514004-2.0485239996751855*^-7*I	8.506613008670983*^-6-1.6324980517815963*^-7*I	6.303982580000859*^-6-1.2207163272572525*^-7*I	4.166945677829556*^-6-8.120799980243553*^-8*I	2.072852824326961*^-6-4.055228450573926*^-8*I
0.10469426661875861-0.000012179521117770761*I	0.34441108462250447-0.00002318539181866252*I	0.12421810863551717-0.00001971275994015974*I	0.05233652767454998-0.000015669563067234882*I	0.02550281351646386-0.000012668991811890906*I	0.014035926622240524-0.000010532214724278323*I	0.008495143258772713-8.971690632534271*^-6*I	0.005526770731186709-7.79030835273814*^-6*I	0.0037991453679766126-6.865728855372673*^-6*I	0.0027255557551296543-6.121536875308811*^-6*I	0.0020227443471326793-5.508433450796929*^-6*I	0.0015429388928220786-4.993431981877822*^-6*I	0.0012039088610078792-4.553696685971331*^-6*I	0.0009573741648150003-4.172937359574296*^-6*I	0.0007736872537237367-3.83922646632191*^-6*I	0.0006339387569280249-3.543631125797304*^-6*I	0.0005256709422485139-3.2793280289288903*^-6*I	0.0004404434685009029-3.041014158257335*^-6*I	0.0003723964162446686-2.824504312839147*^-6*I	0.00031737291028605564-2.6264499060563607*^-6*I	0.00027236730165256694-2.4441384713156235*^-6*I	0.00023516888518703032-2.2753480894955955*^-6*I	0.00020412642551680593-2.1182399474987187*^-6*I	0.00017798923037574315-1.9712778539140334*^-6*I	0.0001557978386843481-1.8331671271565772*^-6*I	0.00013680753220705124-1.7028076143271778*^-6*I	0.00012043396964845782-1.579257158140729*^-6*I	0.00010621398555216351-1.461702885308926*^-6*I	0.00009377694688976478-1.3494384167515187*^-6*I	0.00008282356506421909-1.2418456079938505*^-6*I	0.00007311004179826023-1.1383797879696577*^-6*I	0.00006443607713577131-1.038557722624559*^-6*I	0.000056635704823460984-9.419477171126171*^-7*I	0.000049570218441695906-8.481614078659575*^-7*I	0.000043122657629167585-7.568468976805242*^-7*I	0.00003719346776844927-6.676829631005514*^-7*I	0.000031697048300947035-5.803741207419077*^-7*I	0.00002655897750033387-4.946463826889583*^-7*I	0.000021713753831544564-4.102435642493291*^-7*I	0.000017102931915140895-3.2692403269324356*^-7*I	0.00001267355868650054-2.4445780498059515*^-7*I	8.376835404327816*^-6-1.626239172314645*^-7*I	4.1669456778295555*^-6-8.120799980243549*^-8*I
0.04206395148685366-9.536946038829789*^-6*I	0.12421810863551715-0.000019712759940159737*I	0.3546836608102006-0.000029318008847067606*I	0.13019708013522246-0.000024848512929661656*I	0.056099878109094205-0.00002006916076310812*I	0.02801898527553133-0.000016504929454923257*I	0.015799346918882996-0.000013922925381143234*I	0.00977811686768189-0.000012001481844874597*I	0.0064889061896739025-0.000010521134571182053*I	0.004538916106200123-9.344371093829284*^-6*I	0.0033063591894645426-8.38414263874273*^-6*I	0.0024868824699170494-7.583487898311655*^-6*I	0.0019195096233021946-6.903763578018206*^-6*I	0.0015134579919472474-6.317868704778519*^-6*I	0.00121474219126291-5.8062368892312195*^-6*I	0.000989809065032882-5.354382476443612*^-6*I	0.0008170141989810171-4.951345754397714*^-6*I	0.0006819455471840362-4.588676331646334*^-6*I	0.0005747409367339657-4.259749435713285*^-6*I	0.0004884891129617124-3.959294481437323*^-6*I	0.0004182443272400231-3.683062718096005*^-6*I	0.00036040103045232864-3.427588250216164*^-6*I	0.00031228669860880616-3.1900131313699855*^-6*I	0.0002718905354013924-2.9679572957547555*^-6*I	0.00023767894916101848-2.759420426366822*^-6*I	0.00020846769844821964-2.562706937041271*^-6*I	0.0001833317989739395-2.376367927183316*^-6*I	0.0001615410567743511-2.1991557650075543*^-6*I	0.00014251328384949446-2.029988180446638*^-6*I	0.00012577990156213177-1.8679195978543496*^-6*I	0.00011096034390265953-1.7121180354806958*^-6*I	0.00009774279194935432-1.561846323979444*^-6*I	0.0000858695167390267-1.4164467030036694*^-6*I	0.00007512561230153448-1.2753280787833556*^-6*I	0.00006533024660688973-1.137955390587398*^-6*I	0.00005632979845204117-1.0038406567516942*^-6*I	0.00004799241710358932-8.725353630680701*^-7*I	0.00004020366130961802-7.436239259200668*^-7*I	0.00003286296008033472-6.167180154146832*^-7*I	0.00002588069950937411-4.914515640517644*^-7*I	0.000019175784739467854-3.6747631719898274*^-7*I	0.000012673558686500541-2.444578049805951*^-7*I	6.303982580000859*^-6-1.2207163272572517*^-7*I
0.019523842016758594-7.5332388223889835*^-6*I	0.052336527674549944-0.000015669563067234885*I	0.13019708013522246-0.00002484851292966165*I	0.3584470112447448-0.00003371760654294085*I	0.13271325189428995-0.00002868445057269401*I	0.057863298405736674-0.00002345987141997303*I	0.02930195888444048-0.00001953472066726357*I	0.01676148237737018-0.000016653751599587138*I	0.010517887605905399-0.000014480124083331206*I	0.007069709624008784-0.000012783740334615962*I	0.00500305422898449-0.000011419425541344006*I	0.003682929919944656-0.000010294474234883107*I	0.0027964316008564152-9.347659917118843*^-6*I	0.002176877649750102-8.537063107675123*^-6*I	0.001729579803256391-7.83302471490022*^-6*I	0.001397817633315902-7.213951517831629*^-6*I	0.0011460836699684039-6.6637307791610525*^-6*I	0.0009513116672140796-6.17008103185366*^-6*I	0.0007980382439010798-5.723466500244508*^-6*I	0.0006756123536879327-5.316362247752925*^-6*I	0.0005765228417614742-4.942744260337863*^-6*I	0.0004953621406617987-4.59772775997039*^-6*I	0.00042816514033691455-4.277305598472198*^-6*I	0.000371976417394081-3.978155703822769*^-6*I	0.0003245603951652634-3.6974971056394435*^-6*I	0.0002842032159279065-3.432980739222958*^-6*I	0.00024957478557411267-3.182605543908094*^-6*I	0.00021963109727127014-2.944653222321026*^-6*I	0.00019354401144671787-2.7176369461103837*^-6*I	0.00017065006268793484-2.5002606079334823*^-6*I	0.00015041265171322567-2.2913861338641343*^-6*I	0.00013239378350591484-2.0900070158598062*^-6*I	0.00011623269942742766-1.89522668565018*^-6*I	0.00010162954490422054-1.7062406857251095*^-6*I	0.00008833275312440803-1.5223218378545245*^-6*I	0.00007612919594202973-1.3428077905549156*^-6*I	0.0000648364114607121-1.1670904619298531*^-6*I	0.00005429639968359013-9.946069957937942*^-7*I	0.00004437060698744753-8.248319257225016*^-7*I	0.000034935812904661665-6.572702999204219*^-7*I	0.000025880699509374086-4.91451564051764*^-7*I	0.000017102931915140884-3.269240326932433*^-7*I	8.506613008670974*^-6-1.6324980517815942*^-7*I
0.01027257618769629-6.132617028405099*^-6*I	0.02550281351646388-0.0000126689918118909*I	0.05609987810909422-0.000020069160763108138*I	0.13271325189428992-0.000028684450572694032*I	0.3602104315413876-0.00003710831719980577*I	0.13399622550319912-0.00003171424178503434*I	0.058825433864223856-0.000026190697638416923*I	0.030041729622663993-0.000022013362905720158*I	0.017342285811705067-0.000018916357363021048*I	0.01098202572868976-0.000016555178530845926*I	0.007446280354488898-0.000014694071930756336*I	0.005312603359923853-0.000013183597560151188*I	0.003940297946392561-0.000011927773764540025*I	0.0030125534121655598-0.000010862815927240533*I	0.0023599530918030935-9.944777736275531*^-6*I	0.0018858544081919134-9.142373017617657*^-6*I	0.0015321151015489638-8.432686795287569*^-6*I	0.0012621763666854477-7.798520947759227*^-6*I	0.0010521830841680457-7.226693843893297*^-6*I	0.0008860719727008405-6.7069162791450395*^-6*I	0.0007527301671097074-6.231027289627314*^-6*I	0.0006442869516460594-5.792461608593892*^-6*I	0.0005550518594470734-5.385870332423177*^-6*I	0.0004808350001007856-5.006845408356886*^-6*I	0.00041850068416096874-4.651716016678903*^-6*I	0.00036566748229115647-4.317395712506264*^-6*I	0.00032050251422523717-4.001266034360667*^-6*I	0.0002815777402464793-3.7010867250109204*^-6*I	0.0002477678761097103-3.4149256498078664*^-6*I	0.00021817676159781177-3.1411034821201677*^-6*I	0.00019208350229118993-2.878149588312591*^-6*I	0.000168902559191299-2.6247664955348687*^-6*I	0.0001481538116711085-2.379800998581244*^-6*I	0.00012943984025030127-2.1422204447213486*^-6*I	0.0001124284942393606-1.911093085692627*^-6*I	0.00009683936613307896-1.6855716430326831*^-6*I	0.00008243317852203052-1.4648794232806393*^-6*I	0.00006900335713854156-1.2482984617322873*^-6*I	0.000056369252507917016-1.0351592802995324*^-6*I	0.00004437060698744748-8.248319257225008*^-7*I	0.000032862960080334655-6.167180154146823*^-7*I	0.00002171375383154452-4.1024356424932845*^-7*I	0.00001079894933514002-2.0485239996751812*^-7*I
0.005978971499705278-5.135752989501917*^-6*I	0.014035926622240538-0.000010532214724278336*I	0.02801898527553134-0.000016504929454923264*I	0.05786329840573672-0.000023459871419973033*I	0.13399622550319917-0.000031714241785034344*I	0.3611725669998748-0.00003983914341824968*I	0.13473599624142266-0.00003419288402349094*I	0.059406237298558776-0.00002845330340185084*I	0.030505867745448376-0.0000240884173532349*I	0.01771885654218518-0.000020826688959161413*I	0.011291574859629137-0.000018319350549653096*I	0.007703648380936809-0.000016327371460413252*I	0.005528725171233001-0.000014698753570272886*I	0.0041233733884455575-0.000013335488393140426*I	0.003168828017101081-0.000012172164229957973*I	0.002494250560036154-0.000011163513013731466*I	0.0020019471049089557-0.000010277163186215824*I	0.0016329865185029293-9.489299607327204*^-6*I	0.0013502100954852075-8.781970726659751*^-6*I	0.001129300897589821-8.141358885767676*^-6*I	0.0009538360825854265-7.556633627401072*^-6*I	0.0008124198858949823-7.019169862080092*^-6*I	0.0006969568114099304-6.522001418478579*^-6*I	0.0006015761262139608-6.059430645279305*^-6*I	0.0005219420872266785-5.6267440152237064*^-6*I	0.0004547999824582996-5.220001311816613*^-6*I	0.0003976704369635232-4.8358768936090934*^-6*I	0.00034863929306367715-4.47153846184751*^-6*I	0.0003062104903975732-4.124553261020705*^-6*I	0.00026920131571296554-3.7928146301869777*^-6*I	0.00023666666907588504-3.4744838437909038*^-6*I	0.0002078435304563838-3.16794357103403*^-6*I	0.00018210970001417248-2.8717602546060375*^-6*I	0.00015895276100624865-2.5846533985487623*^-6*I	0.00013794645325897225-2.3054702498995077*^-6*I	0.00011873247681936141-2.0331647184183517*^-6*I	0.00010100631181090846-1.766779642835117*^-6*I	0.00008450603134635743-1.5054317077863775*^-6*I	0.00006900335713854155-1.2482984617322858*^-6*I	0.000054296399683590054-9.946069957937925*^-7*I	0.00004020366130961792-7.436239259200648*^-7*I	0.00002655897750033381-4.94646382688957*^-7*I	0.000013207140822873549-2.4699375907116897*^-7*I
0.003763350434544243-4.399597695873233*^-6*I	0.008495143258772719-8.971690632534271*^-6*I	0.01579934691888298-0.00001392292538114323*I	0.02930195888444049-0.000019534720667263556*I	0.058825433864223835-0.000026190697638416916*I	0.13473599624142255-0.00003419288402349092*I	0.3617533704342094-0.00004210174918168354*I	0.13520013436420691-0.000036267938471005616*I	0.05978280802903882-0.000030363634997991194*I	0.03081541687638771-0.000025852589372042045*I	0.017976224568633088-0.000022459988488818322*I	0.011507696670938268-0.00001983450655977478*I	0.007886723822989794-0.000017735086089013643*I	0.005684999776168516-0.000016008101872990305*I	0.004257670856678615-0.000014554223670596357*I	0.0032849207138181207-0.000013306954398556126*I	0.00259512197699012-0.000012220125825771092*I	0.002089980833708714-0.000011260612965116346*I	0.0017101043319247022-0.00001040396464920157*I	0.0014179742053697921-9.631688074915772*^-6*I	0.0011889906163750942-8.929501458220453*^-6*I	0.0010065059423492962-8.286173437285751*^-6*I	0.0008589441526618687-7.69273017493622*^-6*I	0.0007380638985358227-7.141900025345395*^-6*I	0.0006378754245112911-6.627715940417005*^-6*I	0.0005539450418990448-6.145225196326524*^-6*I	0.0004829367612967393-5.690273739303448*^-6*I	0.00042230318711461656-5.25934342961887*^-6*I	0.00037007273266693216-4.849427442226609*^-6*I	0.00032470039787564636-4.457933622691434*^-6*I	0.00028496134387815915-4.082608612908409*^-6*I	0.00024987380989875837-3.721477602862065*^-6*I	0.00021864247979152355-3.372795971001543*^-6*I	0.0001906163130228434-3.0350100597841945*^-6*I	0.0001652567435862493-2.7067250312744833*^-6*I	0.0001421133989368016-2.386678249701941*^-6*I	0.00012080532964368814-2.0737170029240873*^-6*I	0.00010100631181090827-1.7667796428351142*^-6*I	0.00008243317852203033-1.464879423280636*^-6*I	0.0000648364114607119-1.1670904619298493*^-6*I	0.000047992417103589126-8.725353630680666*^-7*I	0.00003169704830094691-5.803741207419052*^-7*I	0.000015760028165193768-2.8979398272143866*^-7*I
0.002516171759067443-3.83593764303235*^-6*I	0.005526770731186709-7.790308352738139*^-6*I	0.00977811686768189-0.00001200148184487459*I	0.01676148237737019-0.000016653751599587128*I	0.030041729622663986-0.00002201336290572016*I	0.05940623729855873-0.000028453303401850817*I	0.1352001343642069-0.00003626793847100562*I	0.3621299411646894-0.000044012080777823915*I	0.13550968349514625-0.00003803211048981282*I	0.06004017605548675-0.00003199693452764812*I	0.03103153868769687-0.00002736774538216376*I	0.01815930001068608-0.000023867703117418733*I	0.011663971275873796-0.00002114385486249222*I	0.008021021291222853-0.00001895382136646957*I	0.005801092472885562-0.000017142892041588463*I	0.004358542273632579-0.000015610836482635977*I	0.0033729544426178795-0.000014290404177456644*I	0.0026722397904118925-0.000013134790867645456*I	0.002157744943593298-0.000012110330313372358*I	0.0017697940507099765-0.00001119210722165434*I	0.0014706440651336623-0.000010361227884800455*I	0.0012355148831419817-9.603061771076572*^-6*I	0.0010476130294751877-8.906072044152568*^-6*I	0.0008952434509591988-8.261015470073923*^-6*I	0.0007700668532081886-7.660381206448216*^-6*I	0.0006660122033497309-7.097988367903849*^-6*I	0.0005785777920501384-6.568691732336307*^-6*I	0.0005043702008999943-6.068162719682553*^-6*I	0.0004407930945926896-5.592723791289604*^-6*I	0.00038583276083212583-5.139221424948047*^-6*I	0.00033790753869851947-4.7049273817626*^-6*I	0.0002957602932132988-4.287461012875925*^-6*I	0.0002583804229074292-3.884727408040225*^-6*I	0.0002249464623715243-3.4948676037272672*^-6*I	0.00019478325870067286-3.116218059586628*^-6*I	0.00016732959641057611-2.7472773157802214*^-6*I	0.00014211339893680148-2.3866782497019385*^-6*I	0.0001187324768193611-2.033164718418346*^-6*I	0.00009683936613307866-1.6855716430326772*^-6*I	0.00007612919594202945-1.3428077905549093*^-6*I	0.000056329798452040876-1.0038406567516885*^-6*I	0.0000371934677684491-6.676829631005478*^-7*I	0.000018489907478073354-3.3338036167073593*^-7*I
0.0017634202966424631-3.3907106568649055*^-6*I	0.0037991453679766126-6.865728855372673*^-6*I	0.006488906189673898-0.00001052113457118204*I	0.010517887605905395-0.000014480124083331197*I	0.017342285811705056-0.000018916357363021035*I	0.030505867745448355-0.000024088417353234885*I	0.059782808029038854-0.00003036363499799118*I	0.1355096834951463-0.00003803211048981281*I	0.36238730919113754-0.00004564538030748086*I	0.1357258053064554-0.000039547266499934526*I	0.06022325149753974-0.00003340464915624853*I	0.031187813292632385-0.000028677093684881206*I	0.018293597478919146-0.00002508643839487469*I	0.011780063972590833-0.000022278645031090375*I	0.008121892708176818-0.000020010434178509192*I	0.00588912620168532-0.000018126341820488993*I	0.004435660087054352-0.00001652550152451035*I	0.0034407185525024636-0.000015140121525712673*I	0.0027319295091971663-0.000013922933440098238*I	0.002210414803357168-0.00001283987012325704*I	0.0018163183174768637-0.000011865667534510465*I	0.0015117511522595543-0.000010981126491667267*I	0.0012718141814393117-0.000010171347066214275*I	0.0010796159841475552-9.42455322525539*^-6*I	0.0009233802297976389-8.731287897560756*^-6*I	0.0007946996033592826-8.083847742457994*^-6*I	0.0006874456429529858-7.475877348282951*^-6*I	0.0005970676995282114-6.902072094007039*^-6*I	0.0005201302290651878-6.357956702403989*^-6*I	0.00045400023541556316-5.839717550360771*^-6*I	0.00039663171016726553-5.3440738249155614*^-6*I	0.0003464141517071904-4.868177186940757*^-6*I	0.0003020642757932996-4.409532645601648*^-6*I	0.00026254736858525874-3.965935407842659*^-6*I	0.00022701931519585134-3.535419888233005*^-6*I	0.00019478325870067278-3.1162180595866265*^-6*I	0.00016525674358624915-2.7067250312744803*^-6*I	0.0001379464532589718-2.3054702498995005*^-6*I	0.00011242849423936016-1.91109308569262*^-6*I	0.00008833275312440765-1.5223218378545173*^-6*I	0.0000653302466068894-1.1379553905873914*^-6*I	0.00004312265762916733-7.568468976805201*^-7*I	0.000021433439603255324-3.7788898037910925*^-7*I
0.001282973608909169-3.02979121234032*^-6*I	0.0027255557551296565-6.121536875308808*^-6*I	0.004538916106200122-9.34437109382927*^-6*I	0.007069709624008785-0.000012783740334615951*I	0.01098202572868976-0.0000165551785308459*I	0.017718856542185177-0.000020826688959161423*I	0.03081541687638772-0.000025852589372042058*I	0.06004017605548677-0.00003199693452764812*I	0.13572580530645548-0.00003954726649993451*I	0.36257038463319025-0.00004705309493608124*I	0.13588207991139087-0.000040856614802651934*I	0.060357548965772806-0.000034623384433704465*I	0.03130390598934942-0.000029811883853479364*I	0.018394468895873102-0.000026143051206914286*I	0.011868097701390582-0.00002326209480999087*I	0.008199010521598585-0.00002092509922038356*I	0.005956890311569899-0.000018976059168744993*I	0.004495349805839619-0.000017313644096963107*I	0.003493388412266331-0.000015869661335597335*I	0.002778453775964051-0.000014596493752954339*I	0.00225152189048306-0.000013459768730123836*I	0.0018526176157741922-0.000012433952829648159*I	0.001543754106931919-0.000011499607672770067*I	0.0012999509602777503-0.0000106416194937011*I	0.0011042487342986464-9.84801976126515*^-6*I	0.0009448136694008932-9.10917687793985*^-6*I	0.000813189510837355-8.417228104128718*^-6*I	0.0007032056711181789-7.765671331004377*^-6*I	0.0006102748403510841-7.149065853078193*^-6*I	0.0005309291784003274-6.562809102371496*^-6*I	0.00046250684842423344-6.002967355538917*^-6*I	0.0004029356927472659-5.466145457641278*^-6*I	0.00035058109738501963-4.949385186743184*^-6*I	0.00030413712861762643-4.4500849301073844*^-6*I	0.0002625473685852586-3.965935407842655*^-6*I	0.00022494646237152403-3.494867603727263*^-6*I	0.00019061631302284295-3.035010059784188*^-6*I	0.000158952761006248-2.584653398548751*^-6*I	0.00012943984025030064-2.1422204447213384*^-6*I	0.00010162954490421998-1.7062406857250987*^-6*I	0.00007512561230153399-1.2753280787833463*^-6*I	0.000049570218441695574-8.481614078659516*^-7*I	0.00002463275015109395-4.2346653600978334*^-7*I
