0.5256503986660276-0.36027552532443713*I	0.01579532255714912-0.3693232528381746*I	-0.19505265934055202-0.10054638611675266*I	-0.0719851694726694+0.09568583815236532*I	0.07033666798795558+0.06073299847949851*I	0.037085109094468646-0.04276323369252965*I	-0.04358187405239234-0.039737055846508516*I	-0.02311630377713274+0.02566479696447561*I	0.03233596936662862+0.030337637251393292*I	0.015688391966371-0.017069918728716438*I	-0.02639504652797543-0.025179372593438082*I	-0.011050374236918145+0.011875600909532335*I	0.02288873665162357+0.022052763023374125*I	0.007823584322411918-0.00834197915429899*I	-0.020704911759510454-0.02007099021749563*I	-0.005381358568037316+0.005705204548045389*I	0.01933115217635343+0.018811635225065*I	0.003388404033373216-0.0035788509355725783*I	-0.01850973011852393-0.01806383688913711*I	-0.0016287250607161959+0.0017327246224005297*I	0.01814187392841226+0.01772169348098704*I
0.0157953225571438-0.3693232528381702*I	0.33059773932546715-0.4608219114411854*I	-0.05618984691553169-0.2736374146858073*I	-0.12471599135261364-0.039813387637252305*I	-0.0349000603782237+0.052922604459842246*I	0.02675479393553892+0.020995942633000617*I	0.0139688053173163-0.017098436728044786*I	-0.011245904685777844-0.009399418595112128*I	-0.007427911810773496+0.00859487823575468*I	0.005940922838641998+0.005158264657948223*I	0.004638017729442575-0.005194317819189427*I	-0.003506309876359859-0.0031266095700641966*I	-0.0032267899145135737+0.0035336217552397907*I	0.002183824892110027+0.0019817728058918694*I	0.0024422257543796626-0.0026367746062379697*I	-0.0013737595831462826-0.001259354992417992*I	-0.0019929545346598194+0.002126353612481114*I	0.0008214220578186901+0.0007477983359372972*I	0.0017596789726365902-0.0018461263131567744*I	-0.0003678561901288309-0.0003421434081302139*I	-0.0016287250607242565+0.0017327246224150342*I
-0.19505265934056645-0.10054638611674169*I	-0.05618984691554463-0.27363741468579617*I	0.40093440731339974-0.40008891296168153*I	-0.01910473782109175-0.3164006483783269*I	-0.168297865405039-0.07955044348374223*I	-0.05801636415538758+0.07858740142433723*I	0.059090763302142545+0.05133357988440291*I	0.029657197283664272-0.03416835545676473*I	-0.037640951213776336-0.03457879118855549*I	-0.018478286047712966+0.020470479145286095*I	0.028829659490249328+0.027211027681325415*I	0.012461602051842536-0.013536296973482907*I	-0.02421122163587766-0.02319759978754904*I	-0.008608148482549037+0.009238826303301395*I	0.021514977068475903+0.020793408030973192*I	0.005830629787763678-0.0062156255417994775*I	-0.01988348970167789-0.019323191881544795*I	-0.0036216795954025593+0.003859078234899935*I	0.018963295986204422+0.018469491816952007*I	0.001759678972624874-0.0018461263131318488*I	-0.01850973011853957-0.01806383688911009*I
-0.0719851694726862+0.09568583815237937*I	-0.12471599135262905-0.03981338763723331*I	-0.019104737821094595-0.31640064837831466*I	0.35735253326099237-0.4398259688081693*I	-0.0422210415982323-0.2907358514138267*I	-0.13596189603841555-0.049212806232336946*I	-0.04232797218902634+0.06151748269561256*I	0.03269571677414922+0.026154207290953*I	0.018606823046726943-0.02229275454722819*I	-0.014752214562165916-0.012526028165162021*I	-0.010654701725307802+0.012128499991005657*I	0.008124747730738492+0.0071400374638388095*I	0.007080243483812887-0.007831092425435062*I	-0.004880069459510085-0.004385964562484252*I	-0.0052197444491668575+0.0056599753677261*I	0.0030052469499417733+0.002729571141834218*I	0.004201904727020973-0.004482900919391284*I	-0.001741615773286881-0.001601498400539498*I	-0.00362167959540175+0.0038590782349148967*I	0.0008214220578107629+0.0007477983359599684*I	0.0033884040333622134-0.003578850935556474*I
0.07033666798794563+0.06073299847951101*I	-0.034900060378228646+0.052922604459858934*I	-0.16829786540503222-0.07955044348373001*I	-0.04222104159822631-0.2907358514138221*I	0.38968850262763405-0.4094883315567644*I	-0.02653264963185203-0.3078057701425498*I	-0.16235694256639507-0.0743921788257924*I	-0.05337834642595431+0.07339308360513876*I	0.05558445342577062+0.04820697031434142*I	0.02643040736914621-0.030634733701503266*I	-0.03545712632166486-0.0325970183826424*I	-0.016036060293329803+0.017833704539052038*I	0.027455899907111326+0.02595167268889627*I	0.01046864751719738-0.011409943361017149*I	-0.023389799578046686-0.022449801451626426*I	-0.0068484695099153385+0.007392699990130807*I	0.021147120878329297+0.02045126462283335*I	0.004201904727025253-0.004482900919385083*I	-0.01988348970167223-0.01932319188154296*I	-0.001992954534656568+0.002126353612476771*I	0.01933115217635431+0.01881163522505995*I
0.037085109094464504-0.04276323369252068*I	0.026754793935542504+0.020995942633007594*I	-0.058016364155373305+0.07858740142433623*I	-0.13596189603840536-0.04921280623234048*I	-0.026532649631852912-0.3078057701425511*I	0.36329345609965025-0.43466770415021716*I	-0.03758302386878847-0.29593016923302307*I	-0.1394682059147803-0.05233941580241253*I	-0.04555476210353132+0.06505110445084616*I	0.03487954166628192+0.028135980096846095*I	0.021049048801129323-0.024929529153464698*I	-0.016125974145296894-0.013785383157585703*I	-0.012647656259951845+0.014254853603477346*I	0.008946169788572657+0.007887835799770157*I	0.008839922456448466-0.009677218738592142*I	-0.0052479256496610035-0.004728107970611546*I	-0.00684846950991457+0.0073926999901436*I	0.003005246949939823+0.0027295711418319785*I	0.005830629787761615-0.006215625541820225*I	-0.0013737595831432318-0.0012593549924377397*I	-0.005381358568031375+0.005705204548037343*I
-0.04358187405240588-0.039737055846501605*I	0.013968805317309197-0.01709843672804471*I	0.0590907633021512+0.05133357988439013*I	-0.042327972189016794+0.061517482695599486*I	-0.16235694256640276-0.07439217882579542*I	-0.037583023868805215-0.29593016923302085*I	0.38618219275124355-0.41261494112683295*I	-0.029759439546384808-0.3042721483873155*I	-0.1601731176742764-0.07241040601991476*I	-0.0509361206715505+0.07075630899887501*I	0.0542106938426438+0.04694761532189697*I	0.024437452834494014-0.028508380089037087*I	-0.034635704263846274-0.03184922004670038*I	-0.014276381320704188+0.01598757822591838*I	0.027088043716957586+0.025609529280800705*I	0.008839922456447647-0.009677218738567327*I	-0.02338979957805258-0.022449801451605078*I	-0.005219744449180192+0.005659975367715604*I	0.021514977068462542+0.02079340803094775*I	0.002442225754373986-0.002636774606245968*I	-0.02070491175950928-0.020070990217487625*I
-0.02311630377716033+0.025664796964479018*I	-0.011245904685804584-0.009399418595112488*I	0.029657197283659953-0.03416835545677253*I	0.03269571677415355+0.02615420729094209*I	-0.05337834642596451+0.07339308360513208*I	-0.13946820591480547-0.05233941580241186*I	-0.029759439546404996-0.30427214838731187*I	0.3654772809917364-0.43268593134432726*I	-0.035140798114415735-0.29856694383927185*I	-0.14084196549792397-0.053598770794850065*I	-0.04754771663819074+0.06717745806331113*I	0.03570096372409147+0.028883778432783634*I	0.02280872777373979-0.026775655466600132*I	-0.016493830335463984-0.014127526565680401*I	-0.014276381320708064+0.015987578225929343*I	0.008946169788563257+0.007887835799795451*I	0.01046864751718379-0.011409943360999682*I	-0.004880069459522634-0.0043859645624868115*I	-0.008608148482557644+0.00923882630329475*I	0.0021838248921047243+0.0019817728058999077*I	0.007823584322409483-0.008341979154283849*I
0.03233596936660274+0.03033763725139264*I	-0.007427911810804496+0.008594878235758822*I	-0.03764095121379292-0.03457879118854826*I	0.018606823046722735-0.022292754547226762*I	0.05558445342576397+0.048206970314332895*I	-0.04555476210354638+0.0650511044508399*I	-0.1601731176742954-0.07241040601990884*I	-0.035140798114427774-0.2985669438392614*I	0.38480843316808616-0.41387429611924287*I	-0.03175239408106112-0.30214579477481535*I	-0.15935169561647325-0.07166260768395402*I	-0.049176441698935716+0.06891018268574439*I	0.05384283765248149+0.04660547191379283*I	0.02280872777373973-0.026775655466606898*I	-0.03463570426385412-0.031849220046709675*I	-0.01264765625996624+0.014254853603473621*I	0.027455899907099495+0.025951672688901688*I	0.007080243483812479-0.007831092425420958*I	-0.024211221635872682-0.023197599787534676*I	-0.0032267899145116104+0.003533621755248923*I	0.022888736651622527+0.022052763023378164*I
0.01568839196636313-0.017069918728719158*I	0.005940922838625457+0.005158264657955899*I	-0.01847828604773313+0.020470479145303765*I	-0.014752214562181204-0.012526028165154154*I	0.02643040736913942-0.030634733701513952*I	0.03487954166627969+0.028135980096834337*I	-0.05093612067155517+0.0707563089988806*I	-0.14084196549793074-0.05359877079483312*I	-0.03175239408106529-0.3021457947748086*I	0.3662987030495397-0.4319381330083525*I	-0.03338111914179752-0.30041307015239455*I	-0.14120982168807356-0.05394091420295496*I	-0.049176441698931886+0.0689101826857367*I	0.0357009637240904+0.02888377843276852*I	0.02443745283448485-0.02850838008906321*I	-0.01612597414530762-0.013785383157610917*I	-0.016036060293332634+0.017833704539047136*I	0.008124747730742522+0.007140037463855837*I	0.012461602051844697-0.013536296973464444*I	-0.0035063098763635863-0.003126609570060114*I	-0.011050374236922705+0.011875600909527176*I
