0.5088590388913163-0.30839194312747575*I	0.0739858237190115-0.34046751509148204*I	-0.13724080348365403-0.12750573107274124*I	-0.09705865718035661+0.0652586937073249*I	0.018112666092482053+0.07179616484823838*I	0.05014139853789847-0.019315409060159733*I	0.005268124675660339-0.04546188900199808*I	-0.02762524507027988+0.007140693521348976*I	-0.013786418156259904+0.03409298166614813*I	0.012545842675795314-0.0024192925979635883*I	0.016925555632222013-0.029469975762804957*I
0.07398582371901077-0.34046751509148376*I	0.3716182354076619-0.43589767420021946*I	-0.023072833461343964-0.27520882138416003*I	-0.11912813739117072-0.05570956622450485*I	-0.04691725864245838+0.045943284647164795*I	0.02338079076814093+0.026334275846241612*I	0.02251615346761736-0.012174715538808258*I	-0.008518293480599817-0.011368907335847233*I	-0.015079402394484704+0.00472140092338737*I	0.0031391374759611457+0.004623005903344233*I	0.012545842675794188-0.0024192925979632123*I
-0.13724080348365533-0.1275057310727445*I	-0.023072833461344963-0.275208821384163*I	0.3897309015001471-0.3641015093519855*I	0.027068565076556594-0.29452423044432224*I	-0.11386001271551138-0.10117145522650228*I	-0.07454250371274077+0.053083978168517267*I	0.00959437261187975+0.06042725751239437*I	0.03506199614341304-0.01459400813676824*I	0.008407262151622234-0.04083888309865053*I	-0.015079402394485793+0.0047214009233876066*I	-0.013786418156261488+0.0340929816661489*I
-0.09705865718035744+0.06525869370732268*I	-0.11912813739117145-0.05570956622450816*I	0.02706856507655655-0.2945242304443246*I	0.3949990261758088-0.40956339835398353*I	-0.0005566799937242791-0.28738353692297053*I	-0.12764643087177244-0.06707847356034989*I	-0.061996661036945004+0.050664685570556624*I	0.026519928244103128+0.030957281749589418*I	0.03506199614341407-0.014594008136770292*I	-0.008518293480598668-0.011368907335847882*I	-0.027625245070279227+0.0071406935213496996*I
0.018112666092482868+0.07179616484823927*I	-0.04691725864245703+0.04594328464716484*I	-0.11386001271550998-0.10117145522650385*I	-0.0005566799937236417-0.2873835369229722*I	0.3812126080195483-0.37547041668783115*I	0.011989162682071732-0.28980282952093145*I	-0.11072087523954882-0.09654844932315598*I	-0.06199666103694314+0.05066468557055236*I	0.009594372611883646+0.060427257512389754*I	0.022516153467622105-0.012174715538809604*I	0.005268124675663676-0.04546188900199723*I
0.05014139853789961-0.019315409060157142*I	0.023380790768143353+0.026334275846243815*I	-0.07454250371273766+0.053083978168516864*I	-0.12764643087177038-0.06707847356035182*I	0.011989162682072209-0.2898028295209324*I	0.3981381636517716-0.4049403924506358*I	0.011989162682073333-0.28980282952093467*I	-0.12764643087176863-0.06707847356035528*I	-0.07454250371273566+0.053083978168513624*I	0.02338079076814526+0.026334275846241772*I	0.05014139853790077-0.019315409060158*I
0.005268124675659793-0.04546188900199726*I	0.022516153467618257-0.012174715538808164*I	0.009594372611882646+0.06042725751239289*I	-0.06199666103694239+0.05066468557055501*I	-0.11072087523954867-0.09654844932315619*I	0.011989162682072035-0.289802829520934*I	0.3812126080195509-0.37547041668783293*I	-0.0005566799937197411-0.28738353692297136*I	-0.11386001271550793-0.10117145522650113*I	-0.04691725864245898+0.04594328464716742*I	0.01811266609247978+0.07179616484824052*I
-0.027625245070282148+0.007140693521347301*I	-0.008518293480601265-0.011368907335850678*I	0.035061996143414036-0.014594008136772236*I	0.026519928244104506+0.03095728174958729*I	-0.06199666103694424+0.050664685570553196*I	-0.12764643087177147-0.06707847356035304*I	-0.0005566799937215122-0.28738353692297014*I	0.3949990261758129-0.40956339835397854*I	0.02706856507655828-0.2945242304443176*I	-0.11912813739117402-0.055709566224502766*I	-0.09705865718036094+0.06525869370732507*I
-0.013786418156261877+0.03409298166614683*I	-0.015079402394486716+0.004721400923383642*I	0.008407262151621209-0.04083888309865595*I	0.03506199614341299-0.01459400813677415*I	0.009594372611881225+0.06042725751238984*I	-0.07454250371273827+0.05308397816851614*I	-0.11386001271550893-0.1011714552264996*I	0.027068565076558526-0.29452423044431814*I	0.3897309015001491-0.3641015093519828*I	-0.023072833461342673-0.27520882138416314*I	-0.1372408034836537-0.12750573107274565*I
0.01254584267579517-0.002419292597962363*I	0.003139137475960502+0.0046230059033433414*I	-0.015079402394487497+0.004721400923383074*I	-0.00851829348060153-0.011368907335852985*I	0.022516153467619177-0.01217471553881141*I	0.023380790768144+0.026334275846242802*I	-0.0469172586424576+0.04594328464716766*I	-0.11912813739117123-0.05570956622450497*I	-0.02307283346134075-0.27520882138416564*I	0.37161823540767036-0.4358976742002281*I	0.07398582371901863-0.3404675150914901*I
0.016925555632222845-0.029469975762802823*I	0.012545842675794576-0.0024192925979622114*I	-0.013786418156262642+0.03409298166614661*I	-0.027625245070281662+0.00714069352134588*I	0.005268124675661706-0.04546188900199939*I	0.05014139853790073-0.019315409060158103*I	0.018112666092481855+0.07179616484824011*I	-0.09705865718035817+0.0652586937073228*I	-0.13724080348365159-0.12750573107274848*I	0.07398582371901946-0.34046751509149153*I	0.5088590388913238-0.30839194312748225*I
