0.5103778698820939-0.4025320880026281*I	-0.013438648868312092-0.37979564464454096*I	-0.19735718086311255-0.06686877298011151*I	-0.05610255425061745+0.10766417144198305*I	0.06939089405323695+0.03350579507566367*I	0.025223117061347028-0.0522384383719731*I	-0.04062573077124999-0.014647716267561102*I	-0.013641063306317713+0.03368584806010511*I	0.0279537659580869+0.006443885585703498*I	0.007991329172498101-0.024040184386353865*I	-0.020919269296350778-0.001985544975813944*I	-0.004867186126356796+0.018075545857699177*I	0.016494027289013773-0.0007141564199123015*I	0.0030063957158155416-0.01395458460643508*I	-0.013494165414363081+0.0024624167446706995*I	-0.0018299927772042494+0.01087205207621437*I	0.01140788668727636-0.0036441910825159613*I	0.0011038491135971138-0.008422735076709547*I	-0.00990585489807124+0.004457824372058037*I	-0.0006499883603518918+0.006370393446301595*I	0.008823446388808824-0.005028746008665233*I	0.00035655991746549496-0.004588186747144855*I	-0.008087485172702536+0.005412752697775941*I	-0.00018596925797619755+0.0029778749932192314*I	0.0076176069952491625-0.005649308011213059*I	0.00007622163804471923-0.0014734395407008443*I	-0.0073926946042731645+0.005750172523779157*I
-0.013438648868299003-0.379795644644546*I	0.3130206890189978-0.4694008609827497*I	-0.06954120311891143-0.2721314732025691*I	-0.12796628680984573-0.033362977904457136*I	-0.030879437189230072+0.05542573306999666*I	0.028765163282021566+0.0188580788080819*I	0.011582053755040312-0.01855259031189665*I	-0.012671964813175373-0.008203830681883831*I	-0.005649734133841979+0.00964566367373134*I	0.007034496661719433+0.004458340609870507*I	0.003124143046141685-0.0059646385286759715*I	-0.004425242007320811-0.0026997013957463733*I	-0.0018607904105262987+0.004120961251251819*I	0.0029998618746501075+0.0017482603247508028*I	0.0011764029385916313-0.003082532530225883*I	-0.002086278727112929-0.0011817743378472148*I	-0.0007261436636282064+0.0024493169995055742*I	0.0015020317891963086+0.0008136332895393966*I	0.0004538607532541834-0.002052341630421703*I	-0.0010824085092408058-0.000570921636627621*I	-0.00029342844286400473+0.0017822066991404243*I	0.0007359612161249129+0.0003840066891050694*I	0.00017059065951573665-0.001610311753926923*I	-0.00046987817741294904-0.00023655531343625335*I	-0.00010974761989811636+0.001504435452526424*I	0.0002249123909829233+0.00010086451258480623*I	0.00007622163803455706-0.0014734395406837825*I
-0.19735718086308238-0.06686877298012567*I	-0.06954120311888808-0.2721314732025785*I	0.382411583072265-0.4358950659070984*I	-0.044318086057519024-0.32436991157456246*I	-0.16859201758104142-0.04801069417205345*I	-0.04452050049551145+0.08911158113005567*I	0.05671892924011261+0.02530196439374613*I	0.01957338292751746-0.042592774698274334*I	-0.033591234109552025-0.010189375657719109*I	-0.010516920260208194+0.027721209531401697*I	0.023528523950746207+0.0037441841899298308*I	0.006130538761975735-0.019919223135125137*I	-0.017919407421682985-0.00023728465107960994*I	-0.003690783187754762+0.014993013327458003*I	0.014407748561891252-0.0018959307577770925*I	0.002280252052161302-0.011505267606938015*I	-0.011992133625200824+0.00327605003421794*I	-0.001376132023983015+0.008819710445805897*I	0.010325478178022708-0.004215112719145949*I	0.0008104206707535784-0.006640528377592876*I	-0.009169893681910462+0.004841831061136197*I	-0.00047939770081020653+0.004760081692362025*I	0.0083535682114154-0.005265301322103292*I	0.00024681229760581424-0.003083751294620298*I	-0.007862572781662937+0.005513617210361008*I	-0.00010974761990467511+0.0015044354525513934*I	0.007617606995248938-0.005649308011184906*I
-0.056102554250581485+0.10766417144196128*I	-0.1279662868098143-0.03336297790447764*I	-0.04431808605751295-0.3243699115745694*I	0.3417858523010369-0.4505427821746935*I	-0.05795914936382858-0.29068406351450693*I	-0.14063825162296217-0.04156680858639003*I	-0.0365291713230254+0.06507139674369278*I	0.035799659943757146+0.023316419417937263*I	0.01470619680117402-0.024517228840582037*I	-0.017097206820508096-0.010903532077645623*I	-0.0075105245443662155+0.013766624924968282*I	0.010034358536382184+0.00620660093462254*I	0.0043005459847395575-0.009047171058891796*I	-0.0065115207344424025-0.0038814757335939995*I	-0.0025869340741653717+0.0065702782507449835*I	0.004501893663836567+0.002561893614288732*I	0.001630263691829036-0.005134874160626065*I	-0.003168687236377109-0.001752695974450915*I	-0.0010195721065027754+0.004231523698645681*I	0.00223799300533761+0.00119763997862122*I	0.0006244514127953175-0.003662653384368467*I	-0.0015522866866425093-0.0008074769500685059*I	-0.0004031760627557757+0.00328664215166879*I	0.0009608736071307457+0.00048487120168727897*I	0.00024681229758046006-0.0030837512946090494*I	-0.000469878177404092-0.00023655531342173355*I	-0.0001859692579417871+0.0029778749932273564*I
0.0693908940532741+0.03350579507563614*I	-0.03087943718919784+0.05542573306995863*I	-0.16859201758103898-0.04801069417207642*I	-0.05795914936383656-0.29068406351450965*I	0.36973961825909085-0.4440988965890248*I	-0.04996782019136182-0.31472424790086584*I	-0.1615575209193171-0.04355235356219144*I	-0.04139635744935402+0.0831469426013953*I	0.05229368723281707+0.022602262998019044*I	0.017712592517025953-0.038471813447009784*I	-0.030591372234868987-0.008441115332944813*I	-0.009340517321606094+0.02463867700122017*I	0.021442245223613026+0.002562409852133747*I	0.005404395098322096-0.017469906135585855*I	-0.01641737563249189+0.0005763486384790551*I	-0.003236922434481783+0.012940671697059146*I	0.013325340052675223-0.0024668523943782864*I	0.0019868236093145216-0.009723060907787798*I	-0.011256172409066682+0.0036600567233111866*I	-0.0012055413644698682+0.007209398691866887*I	0.009855600000595445-0.004451668032580767*I	0.0007006730508392486-0.00513609292506012*I	-0.008944981290938774+0.004942695573716645*I	-0.0004031760627938557+0.003286642151668141*I	0.008353568211380837-0.0052653013221089975*I	0.0001705906595402858-0.0016103117539427673*I	-0.008087485172653341+0.005412752697758061*I
0.02522311706138203-0.05223843837200525*I	0.028765163282052718+0.01885807880803006*I	-0.044520500495512746+0.08911158113001157*I	-0.1406382516229818-0.04156680858640516*I	-0.0499678201913764-0.3147242479008647*I	0.34882034896272684-0.44608444156483357*I	-0.054835006317699456-0.2966487020431846*I	-0.14506349363027102-0.04426650998213049*I	-0.03838996173352434+0.06919235799495552*I	0.0387995218184342+0.025064679742706174*I	0.01588259973978-0.027599761370780573*I	-0.019183485547624474-0.012085306415457017*I	-0.008236668208010126+0.016215941924514428*I	0.011536390325565679+0.007020234224202423*I	0.00475440673799233-0.011099512689278057*I	-0.007593929243667794-0.004452397370200782*I	-0.002880362516999653+0.00835248494988553*I	0.005237854879994469+0.0029459003033751098*I	0.001800854351361255-0.006745185914576379*I	-0.0036385654137952948-0.0019892512879002597*I	-0.0011293197264113574+0.005735959151171593*I	0.0024629053963191915+0.0012985044912076286*I	0.0007006730508243778-0.005136092925058049*I	-0.0015522866866644822-0.0008074769500800146*I	-0.0004793977008179985+0.004760081692338841*I	0.0007359612161362537+0.00038400668908399575*I	0.0003565599174795153-0.004588186747157219*I
-0.04062573077122528-0.0146477162675938*I	0.011582053755058436-0.018552590311940963*I	0.05671892924009882+0.025301964393707445*I	-0.0365291713230618+0.06507139674366416*I	-0.16155752091935358-0.04355235356220986*I	-0.05483500631771973-0.29664870204319266*I	0.36531437625176816-0.4467985979847932*I	-0.05182861060187983-0.31060328664963543*I	-0.15855765904467806-0.041804093237440325*I	-0.04021995451080635+0.08006441007117958*I	0.05020740850565584+0.021420488660166083*I	0.016986448853381776-0.036022496447522236*I	-0.029089340445654456-0.007627482043413551*I	-0.008886656568335342+0.022586335370801507*I	0.020359836714375353+0.001991488215494706*I	0.005110966655459429-0.015687699436478176*I	-0.01568141441635532+0.0009603553275479861*I	-0.003066331774955947+0.011330359943109864*I	0.012855461875268247-0.002703407707829602*I	0.0018770759894353932-0.008218625455276084*I	-0.011031260018047056+0.0037609212358889615*I	-0.001129319726404122+0.005735959151192705*I	0.009855600000604429-0.004451668032566161*I	0.0006244514128098979-0.0036626533843764656*I	-0.009169893681897457+0.0048418310611207105*I	-0.0002934284428674737+0.0017822066991410607*I	0.008823446388795064-0.005028746008655716*I
-0.013641063306319446+0.03368584806007047*I	-0.012671964813181334-0.008203830681908778*I	0.019573382927496673-0.04259277469827886*I	0.0357996599437125+0.023316419417918444*I	-0.04139635744941287+0.08314694260135405*I	-0.14506349363030965-0.04426650998216068*I	-0.0518286106018844-0.31060328664963816*I	0.3518202108373837-0.4443361812400852*I	-0.05365860337915037-0.2997312345733829*I	-0.14714977235746735-0.04544828431996438*I	-0.039116105397220886+0.07164167499443153*I	0.04030155360761909+0.025878313032200752*I	0.016336460493057543-0.02965210300123273*I	-0.02026589405684882-0.012656228052119061*I	-0.00853009665087184+0.01799814862358598*I	0.012272351541697004+0.007404240913226674*I	0.004924997397512587-0.012709824443244262*I	-0.008063807421092603-0.0046889526836262595*I	-0.002990110136905342+0.009856920402427779*I	0.005462767271011609+0.003046764815955015*I	0.0018770759894546972-0.008218625455258892*I	-0.003638565413760913-0.0019892512878690524*I	-0.001205541364441688+0.0072093986918949715*I	0.002237993005349896+0.0011976399786375626*I	0.0008104206707609222-0.006640528377583618*I	-0.0010824085092247177-0.0005709216366222115*I	-0.0006499883603372503+0.006370393446302691*I
0.027953765958059002+0.006443885585667843*I	-0.005649734133858586+0.00964566367371026*I	-0.03359123410954527-0.010189375657708175*I	0.014706196801163187-0.024517228840578737*I	0.052293687232770864+0.022602262997990695*I	-0.03838996173356077+0.06919235799492605*I	-0.15855765904466582-0.04180409323743875*I	-0.05365860337911474-0.29973123457336615*I	0.363228097524633-0.44798037232258436*I	-0.05255475426553883-0.3081539696501108*I	-0.15705562725548838-0.04099045994791588*I	-0.03976609375753994+0.07801206844074415*I	0.04912499999641597+0.020849567023533695*I	0.016693020410504793-0.03424028974840761*I	-0.028353379229530632-0.007243475354363654*I	-0.008716065908799992+0.02097602361683216*I	0.019889958536974627+0.0017549329020649133*I	0.005001219035551526-0.014183263983916231*I	-0.015456502025377688+0.0010612198401513757*I	-0.0029901101369041007+0.009856920402420517*I	0.012855461875288066-0.0027034077078263636*I	0.0018008543513974966-0.006745185914567706*I	-0.011256172409043235+0.003660056723327036*I	-0.001019572106507159+0.004231523698672558*I	0.010325478178022741-0.004215112719126462*I	0.0004538607532938206-0.0020523416304344113*I	-0.009905854898022093+0.004457824372030128*I
0.007991329172468782-0.024040184386377433*I	0.00703449666171374+0.004458340609845845*I	-0.010516920260168082+0.027721209531395674*I	-0.017097206820468388-0.010903532077638911*I	0.01771259251702606-0.03847181344700701*I	0.038799521818423235+0.025064679742706736*I	-0.04021995451078187+0.08006441007119001*I	-0.14714977235741078-0.045448284319938366*I	-0.052554754265502504-0.3081539696500876*I	0.35332224262661793-0.44352254795053037*I	-0.05320474262584003-0.30178357620379526*I	-0.14823218086667275-0.04601920595657352*I	-0.039409533840089744+0.07342388169359045*I	0.04103751482372596+0.026262319721313307*I	0.016507051152573126-0.031262414755148106*I	-0.02073577223424538-0.012892783365521803*I	-0.008639844270752822+0.01950258407615818*I	0.01249726393268928+0.007505105425833542*I	0.005001219035551028-0.014183263983942457*I	-0.008063807421097385-0.004688952683655082*I	-0.0030663317749554404+0.01133035994309252*I	0.005237854880007844+0.0029459003033626206*I	0.001986823609332929-0.009723060907791167*I	-0.0031686872363670036-0.001752695974436421*I	-0.0013761320239737763+0.00881971044582199*I	0.0015020317892152151+0.0008136332895307424*I	0.0011038491136183895-0.008422735076732444*I
