0.44703033763233924-0.16749273543480178*I	0.175549777468027-0.2368524826313726*I	0.047030338712136174-0.1674736878158251*I
0.17554977746802697-0.23685248263137262*I	0.4940606763444754-0.33496642325062703*I	0.17554977746802694-0.23685248263137254*I
0.04703033871213617-0.16747368781582514*I	0.17554977746802697-0.23685248263137257*I	0.4470303376323391-0.16749273543480164*I
