0.5290900998307712-0.35689104301199376*I	0.015560230491328406-0.3690890951386181*I	-0.19853852097522523-0.10396976986700412*I	-0.07152240362147172+0.09520124979629022*I	0.07389525568490334+0.06422135428018433*I	0.036376327224783-0.04202126953496139*I	-0.0472499340005299-0.04333733942425224*I	-0.02212626610299214+0.02463847161178677*I	0.036171072304447674+0.034106130516204945*I	0.014377575739946379-0.015702788517408448*I	-0.030471955893305577-0.02915550475524741*I	-0.009380794724664632+0.010125876672360389*I	0.027277342157525804+0.026321014946128644*I	0.005715305904164393-0.00612340433370729*I	-0.025509201064749847-0.02472737792933958*I	-0.0027084610019891056+0.0029150409292295204*I	0.024725638664476534+0.024031395092867083*I
0.01556023049133467-0.3690890951386267*I	0.33055157885555936-0.460860812879007*I	-0.055962173130127246-0.27388784534233207*I	-0.12464326529031187-0.03974841558682486*I	-0.0351460763966897+0.05317998026131551*I	0.026645321684367666+0.020884014855910547*I	0.014250061121791379-0.017382797923196903*I	-0.01107886169607371-0.009231208908064958*I	-0.007748690363036318+0.008935683094364242*I	0.005699116411146063+0.004950625760945078*I	0.004996781015280198-0.005576911845058351*I	-0.0031946137357856336-0.0028344898091277188*I	-0.0036654888205109068+0.0040024723386429175*I	0.001768141092762702+0.0015936370167758005*I	0.003006844902167169-0.003208363404491445*I	-0.0007835624002720913-0.000695982836482192*I	-0.002708461001984001+0.0029150409292252617*I
-0.19853852097521268-0.1039697698670215*I	-0.05596217313011781-0.2738878453423483*I	0.40444683454048047-0.39663945859882954*I	-0.01958584590534055-0.31590911487730766*I	-0.1718931992908511-0.08308575501110693*I	-0.05727234249968692+0.07781845187306509*I	0.06281639398882459+0.05499014537208505*I	0.028627636861753573-0.03308558644062681*I	-0.041550817589370154-0.03838671366333202*I	-0.017129485087701592+0.019061559766702412*I	0.03297645856866496+0.031271640707052316*I	0.010712086919432803-0.01170031617878466*I	-0.028703814800553416-0.027561867738487622*I	-0.006373949822517086+0.006917513267849611*I	0.026493779757234194+0.02562503210962392*I	0.003006844902174108-0.003208363404500328*I	-0.025509201064743393-0.0247273779293496*I
-0.07152240362146181+0.09520124979627623*I	-0.12464326529030365-0.03974841558684332*I	-0.019585845905338906-0.315909114877319*I	0.3571969005399371-0.4399767980231048*I	-0.041712112008339755-0.29127064326555285*I	-0.13572212698639427-0.04897962449492502*I	-0.04289476675972295+0.06211566335564971*I	0.03234443809552748+0.025834640616835082*I	0.019246842137082824-0.022959709768278082*I	-0.01427347543185684-0.012065698717224915*I	-0.011414179183548645+0.012938155432972647*I	0.007467257503905148+0.0065442627776933025*I	0.008003625917436603-0.008785275249572686*I	-0.003978176136075227-0.003530472645634778*I	-0.006373949822507177+0.006917513267844339*I	0.0017681410927645946+0.0015936370167612644*I	0.005715305904159355-0.006123404333721126*I
0.07389525568490123+0.06422135428017982*I	-0.0351460763966934+0.05317998026130926*I	-0.17189319929085423-0.08308575501111204*I	-0.04171211200834032-0.29127064326555363*I	0.3933679728443954-0.4058706675069092*I	-0.027334536268375-0.3069734317829534*I	-0.16619408287969245-0.07813512925015792*I	-0.05227556148439799+0.07224154002801614*I	0.05962178025303476+0.05215565556295765*I	0.02496214804122999-0.029083114101998327*I	-0.03978267649661954-0.03679307664657722*I	-0.014122640185542656+0.015853196362194545*I	0.03219289616839168+0.030575657870559488*I	0.008003625917457409-0.00878527524956721*I	-0.02870381480053729-0.027561867738491688*I	-0.003665488820521208+0.004002472338625961*I	0.02727734215750548+0.02632101494611197*I
0.0363763272247716-0.042021269534967334*I	0.026645321684356557+0.02088401485591091*I	-0.05727234249968875+0.07781845187307654*I	-0.13572212698639108-0.048979624494912236*I	-0.027334536268373195-0.30697343178294956*I	0.3628960169510952-0.43502617226214346*I	-0.03671533099305229-0.2968475551105932*I	-0.13891674072218532-0.05181411430404101*I	-0.04656025558024675+0.06611813569429811*I	0.03411257918827543+0.027428277633614516*I	0.022253687039233767-0.026168073172765552*I	-0.015057037832140269-0.01276168155370218*I	-0.014122640185527219+0.01585319636220709*I	0.007467257503929774+0.006544262777706405*I	0.010712086919445309-0.011700316178787317*I	-0.0031946137357981626-0.002834489809148199*I	-0.009380794724683702+0.010125876672340262*I
-0.04724993400053791-0.04333733942426868*I	0.014250061121787285-0.017382797923201916*I	0.0628163939888306+0.054990145372106426*I	-0.042894766759715694+0.06211566335567694*I	-0.166194082879691-0.07813512925015004*I	-0.0367153309930551-0.2968475551106011*I	0.39017335910860174-0.4087051573160486*I	-0.031000025088895343-0.30297095944433305*I	-0.16442594178693415-0.07654149223339317*I	-0.0492687165822348+0.06903317662353378*I	0.05883821785275557+0.051459672726492746*I	0.022253687039243283-0.026168073172756802*I	-0.039782676496612754-0.03679307664656049*I	-0.01141417918354877+0.012938155432985647*I	0.032976458568662784+0.03127164070704897*I	0.004996781015279582-0.005576911845079913*I	-0.03047195589330471-0.02915550475526827*I
-0.02212626610298689+0.024638471611769616*I	-0.011078861696066585-0.009231208908073402*I	0.028627636861758985-0.03308558644061052*I	0.032344438095529025+0.02583464061685841*I	-0.05227556148439799+0.07224154002802086*I	-0.1389167407221853-0.05181411430405744*I	-0.031000025088897473-0.30297095944434915*I	0.36466415804385405-0.4334325352454122*I	-0.03370848609088074-0.3000559185151043*I	-0.13970030312244938-0.052510097140518304*I	-0.049268716582219235+0.06903317662353464*I	0.03411257918828807+0.02742827763362037*I	0.024962148041222283-0.029083114101987634*I	-0.014273475431881563-0.012065698717215065*I	-0.01712948508771678+0.019061559766701416*I	0.005699116411155319+0.004950625760931575*I	0.01437757573996329-0.015702788517422437*I
0.03617107230446316+0.034106130516200095*I	-0.007748690363025097+0.00893568309436132*I	-0.041550817589374886-0.03838671366332927*I	0.019246842137072312-0.022959709768273693*I	0.05962178025303361+0.05215565556295425*I	-0.046560255580237936+0.06611813569428451*I	-0.16442594178692996-0.0765414922334098*I	-0.033708486090885025-0.3000559185151154*I	0.38938979670833285-0.4094011401525349*I	-0.033708486090870536-0.3000559185151043*I	-0.16442594178691275-0.07654149223339751*I	-0.04656025558022889+0.06611813569429348*I	0.05962178025303148+0.05215565556296051*I	0.019246842137062285-0.022959709768266827*I	-0.04155081758938452-0.03838671366332339*I	-0.00774869036303083+0.008935683094363073*I	0.03617107230446069+0.034106130516199026*I
0.014377575739958187-0.015702788517405027*I	0.005699116411151696+0.004950625760945385*I	-0.017129485087711734+0.019061559766696524*I	-0.014273475431869239-0.012065698717231775*I	0.02496214804123319-0.029083114101999926*I	0.03411257918829041+0.027428277633615078*I	-0.04926871658222307+0.0690331766235284*I	-0.13970030312245313-0.05251009714052904*I	-0.03370848609087995-0.3000559185151102*I	0.3646641580438614-0.4334325352454059*I	-0.031000025088883273-0.30297095944433927*I	-0.13891674072216825-0.051814114304057086*I	-0.052275561484385585+0.07224154002801111*I	0.032344438095530975+0.025834640616849397*I	0.0286276368617514-0.03308558644060812*I	-0.011078861696076053-0.00923120890806127*I	-0.022126266102992027+0.024638471611780333*I
