0.1634933445034414-0.8143878366435083*I	-0.46998385875926735-0.14746326700818485*I	-0.03816000794750029+0.19165083445845507*I	0.03990832507266926-0.034673470101912636*I	-0.03553688869631074+0.01861874160193758*I	0.026607536405659597+0.0057306264467560635*I	-0.015437352921489603-0.013403287239901593*I	0.004593327146063858+0.016843081905919117*I	0.0037912175717177534-0.013700217290504068*I	-0.008510829181530141+0.007911427849996155*I	0.009391199270600989-0.001062952935868065*I	-0.007194128424805943-0.004459468940012463*I	0.003310567351650385+0.007453490247103644*I	0.0007292925695229558-0.007483983854346722*I	-0.003665443545266607+0.005125723133197204*I	0.004813659636243382-0.0014639580152441263*I	-0.004185116097814742-0.002140521282112964*I	0.0023241367481241825+0.00451176392696842*I	-0.00004313939154624266-0.005056383869513979*I	-0.0018512980598922666+0.003843545909990254*I	0.002805484760343476-0.001454377855733568*I	-0.002658248997971447-0.0011951910439393911*I	0.0016559413466785947+0.003167350009522836*I	-0.00028816215599566475-0.0038589080540363725*I	-0.0009497483561889419+0.003159170380208162*I	0.0016784087520592308-0.0014170852997881633*I	-0.0017163935381386867-0.0006963358121361417*I	0.0011676283491660856+0.002433425501273906*I	-0.00034546105892537763-0.0032054603080030313*I	-0.0004340190497787886+0.0027834184666039917*I	0.0009396771318506027-0.0014069117072152688*I	-0.001039885747274644-0.00039095191108601577*I	0.0007726100214743401+0.0019953951647324357*I	-0.0003203086097714735-0.002825296528647618*I	-0.00011787833832029082+0.002594751811650173*I	0.0004056494021505197-0.0014526591858999088*I	-0.0004901499236856057-0.00017599661218746797*I	0.0004020464607291253+0.0017234578018321869*I	-0.00023696669750664876-0.0026210653575496*I	0.00009633986314810665+0.00254676378303791*I	-0.000023694335856444537-0.0015503957792255552*I
-0.46998385875926907-0.14746326700817272*I	0.12533333655594517-0.6227370021850605*I	-0.43007553368658896-0.18213673711008946*I	-0.07369689664380312+0.21026957606039626*I	0.06651586147835044-0.02894284365516117*I	-0.05097424161778903+0.005215454362034678*I	0.031200863551711335+0.022573708352656388*I	-0.011646135349775003-0.02710350453041012*I	-0.003917502035465929+0.02475450975592023*I	0.013182416842322091-0.01476317022636922*I	-0.015704957606340053+0.0034519589100050958*I	0.012701766622234387+0.00639053731126109*I	-0.006464835855286092-0.011943452794339256*I	-0.0003548761936199552+0.012579213380303763*I	0.0055429522057702215-0.008947941869587233*I	-0.007850559643064354+0.0029852018510990374*I	0.007137796384376281+0.003047805911712948*I	-0.004228255489347679-0.007196905151647234*I	0.00047283868823438485+0.008355309836945535*I	0.002762345368796524-0.0065107617252459365*I	-0.00450954705785648+0.002648354866073171*I	0.0044614261070223225+0.0017129721537844378*I	-0.0029464111539491146-0.005054099097985323*I	0.0007061929904976255+0.006326520389754653*I	0.0013902465960467544-0.005275993353801178*I	-0.0026661418943394392+0.0024628345680889163*I	0.002846037101202497+0.001016340201494775*I	-0.0020618545970754677-0.0039017961201470823*I	0.0007336092993947861+0.005216843967868838*I	0.0005942160729290448-0.004612372015213454*I	-0.0014739047970434283+0.002392466555521643*I	0.0017122871533254884+0.0005884834575066951*I	-0.0013601943570423153-0.003216248439732084*I	0.0006547316831675525+0.004590146976389261*I	0.00008534079238319207-0.004277955714547921*I	-0.000608028261994064+0.0024187551994621693*I	0.0008076958628933764+0.00027079861590431794*I	-0.00072711662117615-0.0027970619697601493*I	0.0004983863238903442+0.004270221584877805*I	-0.00026066103336170514-0.004171461136770857*I	0.00009633986316306964+0.0025467637830419443*I
-0.03816000794750811+0.19165083445846115*I	-0.4300755336865992-0.18213673711009593*I	0.08979644785964565-0.6041182605831217*I	-0.40346799728092536-0.17640611066333786*I	-0.08913424956529725+0.19686628882049367*I	0.07110918862439777-0.0120997617492414*I	-0.04718302404608587-0.008484762928474868*I	0.02269003437018945+0.030485136202655142*I	-0.002254936079165089-0.028166457466269463*I	-0.011111630460281656+0.02029504081591765*I	0.01649298419395745-0.007309679979268974*I	-0.014975665036824922-0.0040320249443545056*I	0.009036323076969078+0.011516260444445174*I	-0.0016511762190300977-0.013407410809596138*I	-0.004539992291426903+0.010438692098196806*I	0.007867088953887403-0.004436177942618228*I	-0.007893699034606023-0.0020711820184288634*I	0.005286498324492356+0.006891351821706704*I	-0.0014227707290132238-0.008651283007367862*I	-0.002185410309749987+0.007160118793019977*I	0.0044182867154612965-0.0033434117157311784*I	-0.0047977092138535024-0.0012105531879931493*I	0.0035116777508389183+0.004872142534001456*I	-0.001268002401911296-0.006471184397740864*I	-0.0010102005476731986+0.005630184577606105*I	0.0025578749452073164-0.00284256785257143*I	-0.003011602953245138-0.0007426257399235172*I	0.0024120180514313337+0.00379975866811798*I	-0.001122177465232199-0.005308707827367758*I	-0.0003062764478802312+0.00482589205676674*I	0.0013668260943977112-0.002616976850482829*I	-0.0017942134068113487-0.0004328299731111383*I	0.0015944088150235463+0.0031832352691758456*I	-0.0009545449548917418-0.004668907625646261*I	0.00016458175948172582+0.004414150364189604*I	0.0004873872531283392-0.0025544979127002285*I	-0.0008449949594801639-0.00020231015808149695*I	0.0009040357260385014+0.0028175623989533725*I	-0.0007508109570722463-0.004347457748971365*I	0.0004983863238806453+0.004270221584871441*I	-0.00023696669748463073-0.002621065357559682*I
0.03990832507267477-0.03467347010191586*I	-0.07369689664380619+0.21026957606039007*I	-0.40346799728092275-0.1764061106633413*I	0.07435909493814907-0.6175215478230287*I	-0.3988746701348764-0.15956302875742473*I	-0.08534303199357002+0.18316607152999564*I	0.06259835944287769-0.004188333899247758*I	-0.03779182477547826-0.009547715864336712*I	0.015495905945387705+0.026025667262671488*I	0.0010556312724741908-0.020712967219161202*I	-0.010382337890775235+0.012811056961555562*I	0.012827540648683073-0.0021839568460688646*I	-0.01016200540056182-0.005495982959584885*I	0.004851206979173099+0.009375739162338644*I	0.0006729605290856942-0.008895646882632407*I	-0.0045831316829799094+0.005382308228671083*I	0.006015790893992999-0.0005926320326329204*I	-0.005088214274256738-0.003525559874147808*I	0.0026282493265251247+0.005696160777788443*I	0.00023317061764938437-0.005483932997851349*I	-0.002473572465739732+0.0033012107389579627*I	0.003468538359299531-0.00018424133552435534*I	-0.003119300461789248-0.002627638487758794*I	0.0017952842126771902+0.0041758067218609736*I	-0.00010037405277394209-0.004037758896504665*I	-0.0013556616065843752+0.0024247242695934726*I	0.0021238558954541336-0.000059149385934605914*I	-0.0020719258214044415-0.0021495374471281426*I	0.001372132304154992+0.0034088067570108285*I	-0.0003495674437515189-0.0033133126626246597*I	-0.0006265850576446767+0.002000595528150496*I	0.0012489477561011201-0.00002222503882496803*I	-0.001388564004662548-0.0018854891590133385*I	0.0011042588913069576+0.003007238656976602*I	-0.0005524984941680512-0.0029454498238277883*I	-0.00007238493799343885+0.0017930850066466182*I	0.0005837271162875459-7.734129665363749*^-6*I	-0.0008686892953750359-0.0017527059373146595*I	0.0009040357260149543+0.002817562398958713*I	-0.0007271166211929149-0.002797061969756578*I	0.0004020464607504409+0.0017234578018237023*I
-0.03553688869630821+0.018618741601928036*I	0.06651586147834711-0.028942843655155166*I	-0.08913424956528675+0.1968662888204868*I	-0.398874670134869-0.15956302875743417*I	0.07815031250987098-0.6312217651135306*I	-0.40738549931639023-0.15165160090742483*I	-0.07595183272297562+0.18210311859413003*I	0.055404231018057346-0.00864780283924637*I	-0.034481257423822784-0.002094225617225869*I	0.016225198514904032+0.018541683408313882*I	-0.0026098122728175177-0.015587244085961585*I	-0.005568678254515692+0.011347098946344445*I	0.008642424550893498-0.004324478128168994*I	-0.007837868652449337-0.0009842190326351979*I	0.00480806758763263+0.004319355292811693*I	-0.0011783375307921663-0.005052100972654446*I	-0.001777646922628531+0.00392793037293356*I	0.0033575418960377005-0.0017878230765659446*I	-0.0034322729275879107-0.0003582098646402063*I	0.0023400871705183653+0.0018372527237262033*I	-0.0007165777385194059-0.002324762617640368*I	-0.0007951637136633955+0.001884125439198446*I	0.0017521448211480827-0.0008805771476594024*I	-0.0019516721126515268-0.00019421298651249385*I	0.0014498231537531407+0.0009703464138669384*I	-0.0005343931025334493-0.0012543404298665701*I	-0.00041598447474234916+0.0010178125623884202*I	0.0010839701481564258-0.00045010129704166514*I	-0.0012993157999326482-0.0001541422824042124*I	0.001051823694409707+0.0005835102284014692*I	-0.0004674457820529491-0.0007185608509578162*I	-0.00022093565550505747+0.0005479363422281914*I	0.0007587978323971631-0.00019822165101792715*I	-0.0009865175439364318-0.00016203135719274425*I	0.0008672921938365519+0.0003861732994155179*I	-0.000456158631003716-0.0003986860407852438*I	-0.00009607927389108215+0.00024268922740405694*I	0.0005837271162860077-7.73412968266076*^-6*I	-0.0008449949594827496-0.0002023101580911245*I	0.0008076958628763186+0.00027079861591621814*I	-0.0004901499236946161-0.000175996612207574*I
0.026607536405660506+0.005730626446745153*I	-0.05097424161779589+0.005215454362042286*I	0.07110918862439757-0.012099761749257058*I	-0.0853430319935845+0.1831660715299728*I	-0.407385499316399-0.15165160090743005*I	0.08754151178048117-0.6322847180493932*I	-0.41457962774121454-0.1561110698474209*I	-0.072641265371349+0.18955660884121403*I	0.05613352358758274-0.016131786693616073*I	-0.038146700969101055+0.0030314975159714706*I	0.021038858151150724+0.017077725393072556*I	-0.006794928370606782-0.017727765368078185*I	-0.0032445415064006654+0.015858862873277216*I	0.008599285159344815-0.009380861997702314*I	-0.009689166712327264+0.0028593268773530107*I	0.007613552347981362+0.002864977437072181*I	-0.003836586528769623-0.006247292016568881*I	-0.00012170557598036803+0.0070952803824569114*I	0.0030693797400302906-0.00564673113062476*I	-0.0043820212837769+0.0028009605155712605*I	0.004018495922560506+0.00042016742395222835*I	-0.002432971276676185-0.0030210984297731583*I	0.00037246463546857753+0.004317550940447804*I	0.0014066837622197174-0.004086037455657564*I	-0.002385691162404387+0.0025892054801174586*I	0.002389500285595889-0.00043656529336547246*I	-0.001574278849815399-0.0016452923409663186*I	0.0003566255467377554+0.0030132077271216896*I	0.0007636615384113373-0.00327539782567421*I	-0.001417194138227662+0.0024406095292578076*I	0.0014574730965319195-0.0008691489575304255*I	-0.0009575957057605905-0.0008945574631528636*I	0.0001811108052404657+0.0022713941440690847*I	0.0005218311349301161-0.0028192870085845968*I	-0.0008901776807673128+0.0023847324258456973*I	0.0008435978579350472-0.001164222479796612*I	-0.000456158631010412-0.0003986860407729343*I	-0.00007238493798484632+0.0017930850066321064*I	0.00048738725313522387-0.002554497912716177*I	-0.0006080282620097815+0.0024187551994672317*I	0.00040564940213114187-0.0014526591859291837*I
-0.015437352921469761-0.013403287239905805*I	0.031200863551720123+0.02257370835266324*I	-0.047183024046088255-0.008484762928482603*I	0.06259835944286371-0.004188333899264119*I	-0.07595183272296692+0.18210311859411982*I	-0.41457962774117996-0.15611106984742779*I	0.09085207913211875-0.6248312278023026*I	-0.4138503351717073-0.16359505370178898*I	-0.07630670891660286+0.1946823319744334*I	0.060947183223848914-0.017595744708828878*I	-0.042331817066903026+0.0008909762338584405*I	0.02336299489926853+0.021589489320022845*I	-0.006838067762143824-0.022784149237593938*I	-0.005095839566278044+0.019702408783282006*I	0.011404769919687434-0.010835239853438481*I	-0.012347415710303985+0.0016641358334241359*I	0.009269493694625932+0.006032327446607343*I	-0.004124748684777232-0.010106200070621138*I	-0.0010714539321296783+0.010254450762673043*I	0.004747788492088971-0.007063816430394511*I	-0.006098414821945486+0.002104624703429234*I	0.005186124271730627+0.002853592925217132*I	-0.0027784323355728707-0.006226558737765998*I	-0.00006155441428995973+0.0071009694070723875*I	0.0023463608940564405-0.005492949162885011*I	-0.00342557690970357+0.0021982535690244697*I	0.0031621103070726304+0.001558829871396809*I	-0.0018945874595462859-0.004470588869604486*I	0.0002387472084480776+0.005607959538768218*I	0.001169310940529234-0.004728057011581178*I	-0.0019073440619335556+0.002264612917055583*I	0.0018595195572977915+0.0008543088443020824*I	-0.0011945624032376097-0.0035156228207110967*I	0.00027745066837692807+0.004818157927094562*I	0.0004981367990265783-0.004369682787804094*I	-0.0008901776807722696+0.002384732425854959*I	0.0008672921938479104+0.000386173299426096*I	-0.0005524984941512288-0.0029454498238249333*I	0.00016458175947546932+0.004414150364184335*I	0.00008534079238964296-0.004277955714540703*I	-0.00011787833829638578+0.002594751811667323*I
0.0045933271460654596+0.01684308190591655*I	-0.011646135349776317-0.027103504530414557*I	0.0226900343701884+0.030485136202648352*I	-0.037791824775464125-0.009547715864339442*I	0.05540423101807421-0.00864780283925044*I	-0.07264126537132841+0.18955660884122014*I	-0.4138503351716912-0.16359505370178282*I	0.08718663558684359-0.6197055046690888*I	-0.40903667553541906-0.1650590117170036*I	-0.08049182501439478+0.19254181069232867*I	0.06327131997194708-0.01308398078188148*I	-0.04237495645844436-0.004165407635654284*I	0.02151169683939819+0.02543303523001886*I	-0.004032583001798311-0.024238527093347808*I	-0.007754088564248918+0.018507217739338073*I	0.013060711266352035-0.007667889843912109*I	-0.012635577866297501-0.0021947722206232053*I	0.008319745338475432+0.009191497826821304*I	-0.0024463399327036123-0.011523285370387106*I	-0.002787847470302557+0.009558114950532966*I	0.005915416841226826-0.004630390929138505*I	-0.0064438758808398255-0.0011008356045522172*I	0.0047521052219829454+0.005637011391844121*I	-0.001838755203753093-0.00763347044499909*I	-0.001101440161602754+0.006710017495974569*I	0.003118970915524984-0.0034975539981374933*I	-0.0037458855194407456-0.0006270429596057024*I	0.0030442319687793012+0.004153581683037585*I	-0.0014889380574391303-0.005923248055526155*I	-0.0002514027152742586+0.005431962926586376*I	0.0015713574012935533-0.0030045992097440205*I	-0.0021443107593932323-0.00035645244050526377*I	0.001955859420431113+0.003401072627332965*I	-0.0012182567391517882-0.005066018599938748*I	0.0002774506683798703+0.004818157927104773*I	0.0005218311349311773-0.0028192870085770433*I	-0.0009865175439207408-0.00016203135719760183*I	0.001104258891317125+0.0030072386569728275*I	-0.0009545449549101043-0.0046689076256516745*I	0.000654731683171112+0.004590146976388391*I	-0.0003203086097361696-0.0028252965286238996*I
0.0037912175717003892-0.013700217290503058*I	-0.003917502035481087+0.024754509755917968*I	-0.002254936079163943-0.02816645746627904*I	0.0154959059453974+0.02602566726265509*I	-0.03448125742382825-0.0020942256172415304*I	0.05613352358757811-0.01613178669360947*I	-0.07630670891660296+0.1946823319744335*I	-0.40903667553543327-0.16505901171702353*I	0.08300151948904622-0.6218460259512107*I	-0.40671253878731756-0.16054724779006097*I	-0.08053496440595448+0.18748542682278838*I	0.061420021912069425-0.009240434871889688*I	-0.03956947169809859-0.00561978549140181*I	0.018853447841417056+0.024237844186068343*I	-0.002376641655138433-0.02107117708381645*I	-0.00804225072024143+0.014648309685300898*I	0.012110962910179233-0.004508719463690318*I	-0.01095716911426329-0.0036118575203846195*I	0.006603351800296624+0.00849516201468748*I	-0.0012787115835597655-0.009089859869131923*I	-0.003133308529218406+0.006352654642534549*I	0.005481397791460435-0.0018469724625199144*I	-0.0055041987490192755-0.0025077473117901725*I	0.003712219474685169+0.005246059480744423*I	-0.0010661451822680042-0.005638075280249494*I	-0.00142174877134679+0.003884720967344459*I	0.003001092577229946-0.0009028021864790557*I	-0.003340236117312842-0.002079702145530436*I	0.002554082045077914+0.00397758507083825*I	-0.0010868915966717125-0.004199790253669444*I	-0.0004883694127488033+0.002810897569030086*I	0.0016676972644336801-0.0004578354267220516*I	-0.0021680050952847633-0.0019068482197166052*I	0.001955859420441874+0.0034010726273503485*I	-0.001194562403239487-0.0035156228207081615*I	0.00018111080522268042+0.0022713941440585107*I	0.000758797832389343-0.00019822165103077407*I	-0.0013885640046521926-0.001885489159014046*I	0.0015944088150262456+0.003183235269186631*I	-0.0013601943570547299-0.0032162484397350206*I	0.0007726100214657736+0.0019953951647227325*I
-0.008510829181530156+0.007911427849998917*I	0.01318241684232049-0.014763170226364176*I	-0.011111630460269336+0.020295040815912355*I	0.0010556312724759533-0.020712967219185505*I	0.01622519851489691+0.018541683408300272*I	-0.038146700969090376+0.0030314975159685567*I	0.06094718322385147-0.017595744708844778*I	-0.08049182501441088+0.19254181069232038*I	-0.40671253878731956-0.16054724779005308*I	0.08295838009750678-0.6269024098207185*I	-0.40856383684720154-0.1567037018800712*I	-0.07772947964559926+0.1860310489670518*I	0.058761772914104796-0.010435625915823083*I	-0.037913530351446185-0.0024524354818764747*I	0.01856528568541707+0.020378936132039494*I	-0.003326390011301098-0.017912006703595294*I	-0.006363841968197439+0.013231224385516408*I	0.010394569372001177-0.0052050552758235195*I	-0.009789540765101908-0.0011784320191277303*I	0.006257890741402838+0.005289701706670319*I	-0.001712730633314419-0.006306441402516166*I	-0.002193631397382205+0.0049457429353140315*I	0.0044415120441714095-0.0022379243736118768*I	-0.004731588727522182-0.0005123521470435943*I	0.0033919108649525325+0.0024207629521132384*I	-0.001184023520573719-0.003043323468582359*I	-0.0010160993692174378+0.0024320617814330902*I	0.0025109426535334313-0.0010787987986948945*I	-0.0029381896565510326-0.00035624434369641126*I	0.002317115347601554+0.0013565197133018098*I	-0.0009905517335377456-0.0016530264706387744*I	-0.0005120637486285284+0.0012605017897963353*I	0.001667697264443132-0.0004578354267143172*I	-0.002144310759400908-0.00035645244049421006*I	0.0018595195572968586+0.0008543088443014784*I	-0.0009575957057686648-0.0008945574631567607*I	-0.00022093565552655704+0.0005479363422336044*I	0.0012489477561114782-0.00002222503881814727*I	-0.0017942134067787374-0.00043282997310110883*I	0.0017122871533151616+0.0005884834575151818*I	-0.0010398857473167544-0.0003909519110909532*I
