0.5195138073664101-0.4448923200811356*I	-0.07000340249821982-0.3901382328909465*I	-0.23099164163036467-0.0360656947217258*I	-0.01336982665432454+0.11842124707943487*I	0.09290729480189527+0.014268456213978473*I	-0.01730547226611153-0.05729192849334859*I	-0.05485459031706331-0.0011696488649110826*I	0.030001048755173426+0.0358692594313955*I	0.03269258315906917-0.0019158907630174998*I	-0.036341563514489666-0.025429182755299595*I	-0.01551594343737317+0.001609134080893894*I	0.03910619343724116+0.020950621861992515*I
-0.0700034024982143-0.39013823289094607*I	0.2885221657360493-0.48095801480286415*I	-0.08337322915254033-0.2717169858115161*I	-0.1380843468284618-0.021797238507747757*I	-0.0306752989204353+0.06112931858608626*I	0.03805270448481874+0.01309880734905124*I	0.012695576489052132-0.021422669061991383*I	-0.022162007157986927-0.003085539627975569*I	-0.006340514759303972+0.010440076676057581*I	0.017176639721698188-0.00030675668214902654*I	0.0027646299227500268-0.0044785608933263325*I	-0.01551594343737097+0.001609134080880822*I
-0.23099164163035363-0.036065694721715*I	-0.08337322915253434-0.27171698581149795*I	0.38142946053794535-0.4666895585888713*I	-0.10067870141865407-0.3290089143048516*I	-0.19293893714553878-0.022966887372661712*I	-0.0006742501652831998+0.09699857801744899*I	0.07074528764388227+0.011182916585978586*I	-0.023645987025427223-0.04685185181734741*I	-0.03767795059535345-0.0014764055471252063*I	0.032765678677939614+0.03139069853801424*I	0.01717663972170594-0.0003067566821783399*I	-0.036341563514483144-0.02542918275533134*I
-0.013369826654320918+0.11842124707945664*I	-0.13808434682847073-0.021797238507711154*I	-0.10067870141867047-0.3290089143048245*I	0.32657487022085263-0.46785920745377624*I	-0.0706776526635019-0.29313965487347443*I	-0.16024635398647327-0.0248827781357099*I	-0.03701581367976492+0.07156939526212365*I	0.05522934420651179+0.012792050666859501*I	0.015460206411813116-0.025901229955364258*I	-0.037677950595341875-0.001476405547136763*I	-0.00634051475928521+0.010440076676018085*I	0.032692583159085346-0.0019158907630575004*I
0.09290729480188109+0.014268456213990047*I	-0.03067529892046006+0.06112931858610336*I	-0.1929389371455644-0.0229668873726451*I	-0.07067765266351184-0.2931396548734676*I	0.35926745337993204-0.46977509821683294*I	-0.10701921617796993-0.3185688376287988*I	-0.1757622974238361-0.023273644054819596*I	0.0020903797574752803+0.09252001712412933*I	0.05522934420651371+0.012792050666880578*I	-0.023645987025425474-0.04685185181732722*I	-0.022162007157974728-0.0030855396279896308*I	0.03000104875519072+0.03586925943136432*I
-0.01730547226613005-0.057291928493361635*I	0.03805270448480311+0.013098807349028178*I	-0.0006742501652839961+0.09699857801742541*I	-0.1602463539864678-0.024882778135723427*I	-0.10701921617796945-0.3185688376288006*I	0.34375150994257253-0.4681659641359578*I	-0.06791302274072895-0.2976182157668156*I	-0.17576229742383542-0.023273644054813372*I	-0.0370158136797718+0.07156939526216341*I	0.0707452876438624+0.011182916586031898*I	0.012695576489031413-0.021422669061974323*I	-0.05485459031707249-0.001169648864925564*I
-0.054854590317065396-0.0011696488649413916*I	0.012695576489062665-0.021422669062022753*I	0.0707452876439078+0.011182916585954994*I	-0.0370158136797441+0.0715693952620988*I	-0.17576229742383653-0.023273644054836548*I	-0.06791302274073883-0.2976182157668146*I	0.343751509942565-0.46816596413596323*I	-0.10701921617798185-0.31856883762879995*I	-0.16024635398648998-0.024882778135683903*I	-0.0006742501653143884+0.09699857801749112*I	0.038052704484768496+0.013098807349072428*I	-0.01730547226615532-0.05729192849335212*I
0.03000104875518403+0.03586925943135538*I	-0.022162007157976227-0.0030855396279915875*I	-0.023645987025421866-0.046851851817330745*I	0.05522934420650899+0.012792050666856764*I	0.0020903797574648997+0.09252001712409867*I	-0.1757622974238476-0.023273644054829064*I	-0.10701921617798392-0.3185688376287919*I	0.3592674533799206-0.46977509821683117*I	-0.07067765266350723-0.293139654873471*I	-0.19293893714555382-0.02296688737264853*I	-0.030675298920468275+0.06112931858609607*I	0.09290729480186166+0.014268456213979281*I
0.03269258315907145-0.0019158907630690836*I	-0.006340514759323179+0.010440076676032639*I	-0.03767795059539292-0.001476405547095494*I	0.015460206411774674-0.025901229955338723*I	0.055229344206495085+0.012792050666855515*I	-0.037015813679767154+0.07156939526212097*I	-0.1602463539864679-0.024882778135693118*I	-0.07067765266348869-0.2931396548734549*I	0.3265748702208731-0.4678592074537745*I	-0.10067870141864788-0.3290089143048379*I	-0.1380843468284475-0.021797238507729577*I	-0.013369826654304341+0.11842124707944288*I
-0.0363415635144978-0.025429182755346558*I	0.017176639721671827-0.00030675668219182217*I	0.03276567867789837+0.03139069853801646*I	-0.03767795059537782-0.0014764055471089277*I	-0.023645987025433024-0.04685185181732937*I	0.07074528764388852+0.011182916585990476*I	-0.0006742501652666766+0.09699857801746148*I	-0.19293893714552168-0.022966887372638356*I	-0.10067870141865076-0.32900891430481743*I	0.381429460537944-0.4666895585888371*I	-0.08337322915251433-0.27171698581147596*I	-0.2309916416303242-0.036065694721706426*I
-0.01551594343737317+0.0016091340808798982*I	0.0027646299227558346-0.004478560893353578*I	0.017176639721715015-0.00030675668219670715*I	-0.006340514759284432+0.010440076676028198*I	-0.022162007157968122-0.0030855396279722558*I	0.012695576489065066-0.021422669061979687*I	0.038052704484817734+0.013098807349054303*I	-0.03067529892045251+0.06112931858609483*I	-0.13808434682848492-0.021797238507715755*I	-0.0833732291525594-0.2717169858114678*I	0.28852216573603273-0.48095801480281997*I	-0.07000340249822522-0.3901382328909209*I
0.03910619343725008+0.020950621862003416*I	-0.01551594343734397+0.0016091340808810362*I	-0.03634156351444817-0.025429182755344226*I	0.03269258315910584-0.0019158907630600908*I	0.030001048755200932+0.03586925943138192*I	-0.05485459031705088-0.0011696488649076894*I	-0.017305472266128774-0.05729192849334852*I	0.09290729480185811+0.014268456213976544*I	-0.01336982665435249+0.11842124707944313*I	-0.23099164163038277-0.03606569472170462*I	-0.07000340249825276-0.39013823289092064*I	0.5195138073663733-0.44489232008111834*I
