0.5226512613944883-0.37166407345175684*I	-0.013371278041714205+0.3708510391790732*I	-0.19316918767089347-0.09050711349090795*I	0.07014130837869659-0.09702187409418513*I	0.06895482311646044+0.0508511282869937*I	-0.03620510096883759+0.04455226277793771*I	-0.042020368196236085-0.03062046461915566*I	0.02284630458663546-0.027168773794993967*I	0.030545678284986007+0.02151887696790075*I	-0.016020067143975542+0.018130762244614795*I	-0.0241098897274174-0.016116541194538637*I	0.011846065517525968-0.012842867798788338*I	0.019481541967685874+0.012743743840785965*I	-0.0074630992389065585+0.009026800839272868*I	-0.01838992097982952-0.009473143455235821*I	0.00583852324464504-0.007981918530872986*I	0.017244351818261762+0.008784990776157974*I	-0.005268298028679+0.006659059811825955*I	-0.015059793715881396-0.009432403762262573*I	0.0032991615634104967-0.0035452543325641727*I	0.014397706477907689+0.008443315265411292*I	-0.002011841523218136+0.0009014148357924223*I	-0.013715529239908956-0.0055266180253217626*I	0.00007351201530142614-0.002588376149623198*I	0.014761830624029807+0.007819557326915088*I
-0.013371278041753806+0.37085103917911566*I	0.3294820737236443-0.462171186942737*I	0.05677003033694516+0.2738291650849612*I	-0.12421436455440273-0.039655985203969554*I	0.03393620740982664-0.05246961131619684*I	0.02693445492025284+0.02023066366776585*I	-0.013358796382216254+0.017383488983031613*I	-0.011474689911255451-0.009101587651328288*I	0.0068262374426771855-0.009038011550332676*I	0.006435788557550498+0.005402335773326744*I	-0.004174001626450082+0.00528789444586944*I	-0.004628347759697851-0.0033727973538141523*I	0.004382966278561642-0.003816066959433196*I	0.001091620987909189+0.0032706003854479633*I	-0.0016245759942919336+0.0010448823084972607*I	-0.0011455691615437115-0.0006881526791435904*I	0.0005702252159214507-0.0013228587190185455*I	0.002184558102437523-0.0006474129861095651*I	-0.001969136465306875+0.0031138054792611077*I	-0.0006620872379628532-0.0009890884968598121*I	0.0012873200401832439-0.0026438394967303255*I	0.0006821772380227779+0.0029166972400138363*I	-0.0019383295079365957-0.0016869613137622272*I	0.0010463013841153276+0.0022929393015697318*I	0.00007351201531986321-0.0025883761496330116*I
-0.19316918767080146-0.09050711349099173*I	0.05677003033686052+0.2738291650850231*I	0.39843689684015693-0.4113200586558116*I	0.020564929368061393+0.31838142786295015*I	-0.1662347327505811-0.07027644982320262*I	0.056782511996406146-0.07963838511107393*I	0.05748013320526859+0.04174954063555511*I	-0.029378863526198208+0.03551425122771241*I	-0.03558457963867106-0.02521812884590301*I	0.0186723029601821-0.021880879349073783*I	0.025917330525293172+0.018146079614034305*I	-0.01163710086545125+0.014314695285244474*I	-0.02301826873942105-0.012845940809175128*I	0.010221489523129313-0.011797985490172936*I	0.018335972806213248+0.012055591161495733*I	-0.006892874023014609+0.0077039421203920055*I	-0.01620536287734881-0.01012055644144401*I	0.003869386779243373-0.00486811305155359*I	0.016582264580409987+0.007795902279274167*I	-0.003980977988569019+0.004015220315104909*I	-0.01437761647782125-0.006515706522285561*I	0.0013608320554312828-0.005232215646220606*I	0.015444007862073061+0.01073625456684008*I	-0.0019383295079181831-0.0016869613137496912*I	-0.013715529239929988-0.005526618025334477*I
0.07014130837860659-0.09702187409412297*I	-0.12421436455429775-0.039655985204017495*I	0.02056492936800962+0.31838142786295887*I	0.35641652864394663-0.44194052327499816*I	0.04341123395464294+0.2912126540680372*I	-0.13568905446554014-0.048757572855382125*I	0.04076244485239488-0.061507622866431126*I	0.033370243477884615+0.0256329994410223*I	-0.01753279800873698+0.022671383428946052*I	-0.016103037670878027-0.012474385005193458*I	0.011209203721156928-0.012854078509696536*I	0.007527409545561122+0.00867293615869507*I	-0.005798577620865844+0.006332776754460864*I	-0.005773916921128632-0.004060950033078891*I	0.004953191494424064-0.005138925678312538*I	0.0032761790903690063+0.002623187399204388*I	-0.003593712459655131+0.004158687787878572*I	-0.0018076563993820352-0.0016772411761057206*I	0.0018575452559650761-0.003966698215675688*I	0.002866735340561138+0.0022692842538473723*I	-0.003907465973318676+0.0014268441655986785*I	0.00038421414623242896+0.001303850804539888*I	0.0013608320554394078-0.005232215646194818*I	0.0006821772380298067+0.002916697239935537*I	-0.0020118415232322127+0.0009014148358727123*I
0.06895482311649156+0.0508511282869817*I	0.033936207409783786-0.05246961131619959*I	-0.16623473275054976-0.07027644982319307*I	0.04341123395463378+0.29121265406803803*I	0.3869622069289562-0.4204216463071604*I	0.027391166810657504+0.30934341631264245*I	-0.15979894419295973-0.06487411404987009*I	0.05260851036989668-0.07435049066522442*I	0.05285178544564853+0.03837674328173368*I	-0.02499589724774427+0.031698184268327795*I	-0.03449295865065241-0.021947528460520824*I	0.01704772696582198-0.020835997040508102*I	0.02477176136376619+0.017457926934826524*I	-0.011066875649512116+0.012991836566280468*I	-0.02083371063700858-0.013493353795320738*I	0.008252353057827214-0.00868418001086821*I	0.017673885568273925+0.011066502664563454*I	-0.005605553982864553+0.00506010262375093*I	-0.015523185639301886-0.007203859201516573*I	0.0019310572712927195-0.006555074365223814*I	0.01762856596453987+0.0100888415807256*I	-0.003907465973260454+0.0014268441655819963*I	-0.014377616477830578-0.006515706522331085*I	0.0012873200401338869-0.002643839496606408*I	0.01439770647795387+0.008443315265295777*I
-0.03620510096881982+0.04455226277794991*I	0.0269344549202346+0.020230663667753362*I	0.056782511996420204-0.07963838511105721*I	-0.13568905446556512-0.0487575728554046*I	0.027391166810685475+0.30934341631266404*I	0.3628523172014914-0.4365381875016571*I	0.03923723232821487+0.2965005485138736*I	-0.14031740222526914-0.05213037020920417*I	0.0451454111309737-0.06532368982579356*I	0.034461864465798436+0.0289035998263735*I	-0.019157374003017223+0.023716265737531734*I	-0.017248606832499375-0.013162537684408842*I	0.011779428937220256-0.014176937228654393*I	0.009711967647859705+0.00802552317253913*I	-0.007767714086103181+0.009446582233758442*I	-0.006436004159102248-0.0050500385299727425*I	0.006240511534624545-0.007782765175004961*I	0.003958356328328978+0.005539884639175035*I	-0.005532041967495429+0.002471726474178089*I	-0.0007613550153763018+0.0006156981253822201*I	0.0019310572713986212-0.006555074365253061*I	0.0028667353404519926+0.002269284253865067*I	-0.003980977988562261+0.004015220315154219*I	-0.0006620872379035753-0.0009890884969495682*I	0.003299161563365204-0.0035452543324958306*I
-0.042020368196240616-0.03062046461922422*I	-0.01335879638220786+0.017383488983103535*I	0.05748013320524118+0.041749540635517966*I	0.040762444852458495-0.061507622866417706*I	-0.15979894419302185-0.06487411404989253*I	0.03923723232823028+0.2965005485138913*I	0.3823338591692049-0.42379444366101277*I	0.03177413308927306+0.30552734935333564*I	-0.15870732320512468-0.061603513664584296*I	0.05098393437571885-0.07330560835658693*I	0.0517062162839553+0.03768859060248617*I	-0.024425672031667352+0.03037532554938779*I	-0.032308400548336426-0.02259494144670585*I	0.01507859050057523-0.01772219156114949*I	0.02410967412579857+0.016468838437836544*I	-0.009779555609338596+0.010347997069672706*I	-0.020151533399001807-0.010576656555387068*I	0.006314023549943273-0.01037114132456942*I	0.018720186952314602+0.013359441966052502*I	-0.005532041967461074+0.0024717264741960627*I	-0.015523185639397478-0.007203859201530986*I	0.0018575452560541882-0.003966698215646034*I	0.016582264580401112+0.007795902279223468*I	-0.0019691364653524556+0.0031138054792920382*I	-0.015059793715839586-0.009432403762269184*I
0.022846304586607916-0.027168773794894695*I	-0.011474689911222311-0.009101587651400202*I	-0.029378863526197063+0.035514251227696865*I	0.033370243477822706+0.025632999441068244*I	0.05260851036996648-0.07435049066522909*I	-0.14031740222527705-0.05213037020922145*I	0.03177413308923804+0.3055273493533398*I	0.3639439381894302-0.43326758711637064*I	0.037612656333932404+0.29754543082250706*I	-0.141462971386899-0.052818522888437185*I	0.04571563634700084-0.06664654854474913*I	0.036646422568206986+0.028256186840207656*I	-0.021126510468403206+0.026830071216855756*I	-0.01791069407034102-0.014151626181366454*I	0.013066748977317768-0.016820776725246872*I	0.01039414488592214+0.010942220412410508*I	-0.009706043594058338+0.007759620920115503*I	-0.005389702774959153-0.0027570992285147885*I	0.00631402354989652-0.010371141324524132*I	0.003958356328395031+0.005539884639084819*I	-0.005605553982891875+0.005060102623847501*I	-0.0018076563994127825-0.0016772411761857633*I	0.0038693867792629496-0.004868113051491418*I	0.002184558102474069-0.0006474129861459361*I	-0.005268298028737817+0.006659059811841754*I
0.030545678284992567+0.021518876967841005*I	0.006826237442644866-0.009038011550321273*I	-0.03558457963863263-0.02521812884584539*I	-0.01753279800872973+0.022671383428898382*I	0.05285178544560745+0.03837674328172069*I	0.045145411130962-0.06532368982577533*I	-0.15870732320503322-0.061603513664564125*I	0.03761265633383563+0.2975454308224837*I	0.3811882900077445-0.4244825963401992*I	0.03234435830515444+0.30420449063433025*I	-0.15652276510262436-0.06225092665070537*I	0.04901479791025002-0.07019180287729491*I	0.05104412904622232+0.03669950210557726*I	-0.023138351991673127+0.027731486052717514*I	-0.03162622331021404-0.01967824420675287*I	0.013140260992579398-0.01940915287483966*I	0.02515597550998448+0.01876177773933045*I	-0.00970604359409884+0.007759620920100912*I	-0.020151533398911202-0.010576656555429524*I	0.006240511534493937-0.0077827651749077945*I	0.017673885568355807+0.01106650266446391*I	-0.0035937124596395116+0.004158687787957273*I	-0.01620536287739207-0.010120556441523045*I	0.000570225215904134-0.0013228587189365183*I	0.017244351818316288+0.008784990776098739*I
-0.01602006714394256+0.018130762244622404*I	0.006435788557564911+0.005402335773334628*I	0.018672302960106656-0.02188087934906135*I	-0.016103037670831905-0.012474385005260451*I	-0.024995897247727595+0.03169818426842085*I	0.03446186446580875+0.02890359982633953*I	0.05098393437560512-0.07330560835662606*I	-0.14146297138674055-0.0528185228884016*I	0.03234435830506513+0.3042044906343313*I	0.3661284962919924-0.4339150001024878*I	0.03564351986845842+0.30065923630179187*I	-0.14212505862467048-0.0538076113853514*I	0.04700295638703451-0.06929038804141532*I	0.037328599806311216+0.031172884080181665*I	-0.02306483997639437+0.025143109903116266*I	-0.016864392686147592-0.011858686879817499*I	0.013140260992539708-0.019409152874887304*I	0.010394144885997585+0.010942220412485186*I	-0.009779555609423632+0.010347997069622512*I	-0.0064360041590374685-0.0050500385299624955*I	0.008252353057819205-0.008684180010868193*I	0.0032761790903283777+0.0026231873991909905*I	-0.006892874022968393+0.007703942120451318*I	-0.001145569161561983-0.0006881526792408922*I	0.0058385232446430905-0.007981918530790963*I
