0.5195916644198203-0.3528732944581051*I	0.04300702002869913-0.35883337430496093*I	-0.17231189174831488-0.09841244701073383*I	-0.08880098255788717+0.08462270412344637*I	0.049577482095002845+0.051600194140438954*I	0.0522895279670328-0.03476434274022667*I	-0.023458092760745224-0.027198272334673985*I	-0.03848294940836485+0.020097399780122246*I	0.012058697986231205+0.014909020252652058*I	0.03220484621719727-0.013911684683277508*I	-0.005266614264279677-0.006721214531860087*I	-0.02966238946254849+0.011479860183876821*I
0.04300702002869582-0.3588333743049581*I	0.34727977267150206-0.4512857414688329*I	-0.04579396252918918-0.2742106701815067*I	-0.12273440965331175-0.04681225287029057*I	-0.036511454590853164+0.049858361383218947*I	0.026119389334260175+0.024401921805763234*I	0.013806578558671772-0.014666942960103489*I	-0.01139939477451145-0.01228925208201922*I	-0.00627810319116835+0.006185715096846425*I	0.006792083721948487+0.008187805720793312*I	0.002542456754646285-0.0024318244993976248*I	-0.005266614264280534-0.006721214531856786*I
-0.1723118917483189-0.0984124470107288*I	-0.0457939625291917-0.2742106701815028*I	0.3968572547665079-0.39968554732838557*I	0.0064955654378476835-0.3089750129217324*I	-0.14619250241405252-0.07401052520496837*I	-0.07499440399921276+0.0699557611633409*I	0.03817808732049561+0.03931094205842025*I	0.04601142477586854-0.02857862764337716*I	-0.0166660090387966-0.019010466613879312*I	-0.0359404926537232+0.017665575280724488*I	0.00679208372194471+0.008187805720798923*I	0.03220484621719373-0.013911684683270292*I
-0.0888009825578844+0.08462270412345052*I	-0.12273440965330858-0.046812252870287514*I	0.006495565437849016-0.30897501292173274*I	0.3733991620057697-0.426883819663067*I	-0.03198738397051169-0.28887761314161287*I	-0.13413380442781894-0.05910150495231093*I	-0.04278955778201886+0.05604407648006964*I	0.032911473056207986+0.03258972752655969*I	0.0163490353133125-0.017098767459504408*I	-0.016666009038800837-0.019010466613879194*I	-0.0062781031911766025+0.006185715096851412*I	0.012058697986224408+0.01490902025265836*I
0.04957748209501153+0.05160019414043855*I	-0.03651145459084361+0.0498583613832175*I	-0.14619250241404866-0.07401052520497045*I	-0.0319873839705119-0.2888776131416143*I	0.38545785999200205-0.41197479941041015*I	0.0002174622466802282-0.30278929782488395*I	-0.13940041869210887-0.06582271948417094*I	-0.0724519472445744+0.06752393666394096*I	0.032911473056208486+0.03258972752655574*I	0.04601142477586426-0.02857862764338139*I	-0.011399394774519879-0.012289252082020596*I	-0.038482949408371755+0.02009739978012281*I
0.05228952796703768-0.034764342740230526*I	0.026119389334265036+0.024401921805760386*I	-0.07499440399921187+0.06995576116334129*I	-0.13413380442782075-0.059101504952310285*I	0.0002174622466789523-0.302789297824885*I	0.38019124572771223-0.4186960139422717*I	-0.02944492721587452-0.29130943764101386*I	-0.13940041869210426-0.06582271948417487*I	-0.04278955778201439+0.05604407648006487*I	0.038178087320496046+0.039310942058415385*I	0.013806578558669277-0.01466694296010921*I	-0.023458092760747402-0.027198272334678624*I
-0.02345809276074896-0.027198272334676258*I	0.013806578558665752-0.014666942960103667*I	0.03817808732049041+0.03931094205842332*I	-0.04278955778202125+0.05604407648007153*I	-0.13940041869210967-0.06582271948417324*I	-0.02944492721587593-0.291309437641017*I	0.38019124572771634-0.4186960139422764*I	0.00021746224668679412-0.30278929782488817*I	-0.13413380442781328-0.059101504952311784*I	-0.07499440399920809+0.06995576116334004*I	0.02611938933426467+0.02440192180575871*I	0.0522895279670361-0.03476434274023192*I
-0.0384829494083693+0.020097399780124488*I	-0.011399394774518741-0.01228925208201739*I	0.04601142477586277-0.02857862764337815*I	0.03291147305620723+0.032589727526556235*I	-0.07245194724457328+0.06752393666393709*I	-0.1394004186921068-0.06582271948417774*I	0.00021746224668162117-0.30278929782488967*I	0.38545785999200394-0.41197479941041165*I	-0.031987383970509556-0.28887761314161237*I	-0.14619250241404821-0.0740105252049685*I	-0.036511454590847106+0.04985836138321726*I	0.04957748209500732+0.05160019414043735*I
0.012058697986232998+0.0149090202526572*I	-0.006278103191168042+0.006185715096847399*I	-0.016666009038797724-0.019010466613887153*I	0.01634903531331319-0.01709876745951449*I	0.03291147305621025+0.03258972752655148*I	-0.042789557782017595+0.05604407648006601*I	-0.13413380442782216-0.05910150495231107*I	-0.03198738397051693-0.2888776131416131*I	0.3733991620057675-0.4268838196630691*I	0.006495565437849911-0.30897501292173646*I	-0.12273440965330826-0.04681225287029017*I	-0.08880098255788554+0.0846227041234496*I
0.032204846217199296-0.013911684683273107*I	0.006792083721950013+0.008187805720793988*I	-0.03594049265372282+0.017665575280717914*I	-0.016666009038799556-0.01901046661388653*I	0.04601142477586628-0.028578627643382565*I	0.03817808732049519+0.039310942058418855*I	-0.07499440399921353+0.06995576116334191*I	-0.14619250241405454-0.0740105252049695*I	0.006495565437846504-0.30897501292173746*I	0.3968572547665099-0.39968554732839034*I	-0.045793962529187354-0.274210670181503*I	-0.17231189174831554-0.09841244701072668*I
