0.39037652821333685-0.03520186848098589*I	0.17727708010720702-0.0603710654643402*I	0.0791325162655184-0.0691048038499179*I	0.02205082243767619-0.06072277696390994*I	-0.011919814149444105-0.04015695780222518*I	-0.027168840704690125-0.015704808279870947*I	-0.027001078671258533+0.0043341943746139176*I	-0.0166325559129568+0.014707484900844617*I	-0.002619898593266928+0.014727666647756*I	0.008947001264036174+0.007772617631107669*I	0.014175891863860542-0.0008194947974876529*I	0.012253509249136292-0.006382895064439528*I	0.005208970689432433-0.006865872273160953*I	-0.003251806746883993-0.003282236609342799*I	-0.009344172107228519+0.0013677205021790264*I	-0.010646008740180794+0.004018990389810548*I	-0.006906666284777065+0.0032634628303015996*I
0.177277080107207-0.0603710654643402*I	0.4695090444788551-0.10430667233090377*I	0.19932790254488325-0.12109384242825012*I	0.06721270211607422-0.10926176165214313*I	-0.005118018267014031-0.0764275852437809*I	-0.038920892820702754-0.035822763427611315*I	-0.04380139661764704-0.0009973233790263778*I	-0.02962097726452556+0.01906186102236988*I	-0.007685554648920703+0.02248010253195224*I	0.011555993270593553+0.013908171850268313*I	0.021200510513172403+0.0013897225666681273*I	0.019384862553292893-0.007685367070648605*I	0.009001702502252188-0.00966513167378231*I	-0.004135201417796228-0.005498151770981903*I	-0.013897815487064933+0.0007367537804677769*I	-0.016250838392005706+0.004631183332480651*I	-0.010646008740180861+0.0040189903898105615*I
0.0791325162655183-0.06910480384991786*I	0.1993279025448831-0.12109384242825014*I	0.457589230329411-0.144463630133129*I	0.17215906184019283-0.13679865070812117*I	0.040211623444815416-0.10492756727752926*I	-0.021750574179971126-0.061720100342936415*I	-0.041540791413969956-0.021095096779855414*I	-0.034854395353611116+0.006775294252081195*I	-0.015445085400665194+0.018242366224882133*I	0.004567954600215429+0.016097207467512656*I	0.016764963960025796+0.00704229957710734*I	0.017948703766288154-0.0018925140426746538*I	0.010040690446064045-0.006317646568469527*I	-0.0016443062379289824-0.00564614128397169*I	-0.011041867702573647-0.0022346889406802237*I	-0.01389781548706519+0.0007367537804678396*I	-0.009344172107228748+0.0013677205021790787*I
0.022050822437676074-0.06072277696390997*I	0.06721270211607404-0.10926176165214319*I	0.17215906184019264-0.13679865070812128*I	0.4305881516581522-0.14012943575851528*I	0.15552650592723552-0.12209116580727673*I	0.037591724851547985-0.09019990062977348*I	-0.012803572915935405-0.05394748271182888*I	-0.027364899550109786-0.02191459157734322*I	-0.02260088610447508+0.00039239918764154015*I	-0.010236114711233014+0.011376493951721103*I	0.0013161478533311188+0.012814970858169841*I	0.007420791852796851+0.008410020079286418*I	0.007302695026106828+0.002126476347136005*I	0.003134024161286408-0.0030541837381677806*I	-0.0016443062379294787-0.0056461412839715445*I	-0.004135201417796892-0.005498151770981719*I	-0.003251806746884448-0.0032822366093426775*I
-0.011919814149444307-0.04015695780222524*I	-0.005118018267014364-0.07642758524378103*I	0.04021162344481507-0.1049275672775294*I	0.1555265059272353-0.12209116580727679*I	0.42796825306488445-0.12540176911075943*I	0.16447350719127113-0.11431854817616925*I	0.05176761671540805-0.09101939542726128*I	-0.000550063666799479-0.06033037777626861*I	-0.02215592886067764-0.028780463850504322*I	-0.025852692851359396-0.0028898374217013363*I	-0.019580286818461964+0.012744214453900142*I	-0.009329860886850228+0.01683396124798051*I	0.0005141255680191494+0.011673482909588221*I	0.007302695026106217+0.0021264763471362464*I	0.01004069044606302-0.006317646568469164*I	0.009001702502251135-0.00966513167378196*I	0.0052089706894317776-0.006865872273160739*I
-0.027168840704690393-0.01570480827987104*I	-0.03892089282070318-0.03582276342761145*I	-0.021750574179971605-0.06172010034293652*I	0.03759172485154761-0.0901999006297735*I	0.1644735071912709-0.11431854817616924*I	0.4421441449287445-0.12622126390824726*I	0.176727016440407-0.12070144324060894*I	0.05697658740484019-0.09788526770042248*I	-0.003801870413683736-0.06361261438561154*I	-0.03150010096790649-0.027412743348325348*I	-0.03649870159154063+0.001129152968109275*I	-0.026486953103239574+0.016007677284201934*I	-0.009329860886850795+0.0168339612479808*I	0.007420791852795766+0.008410020079286942*I	0.017948703766286798-0.0018925140426740365*I	0.019384862553291637-0.007685367070648059*I	0.012253509249135548-0.006382895064439208*I
-0.02700107867125882+0.004334194374613779*I	-0.04380139661764752-0.0009973233790265817*I	-0.041540791413970504-0.02109509677985559*I	-0.012803572915935849-0.05394748271182897*I	0.05176761671540779-0.09101939542726127*I	0.17672701644040695-0.12070144324060887*I	0.44735311561817676-0.13308713618140824*I	0.17347520969352292-0.12398367984995189*I	0.04763241529761144-0.09651754719824346*I	-0.014447879153864846-0.05959362399580096*I	-0.038406767252683965-0.024149280518023595*I	-0.03649870159154108+0.0011291529681095565*I	-0.019580286818462866+0.012744214453900709*I	0.0013161478533298553+0.012814970858170635*I	0.016764963960024415+0.007042299577108202*I	0.021200510513171213+0.0013897225666688598*I	0.014175891863859858-0.0008194947974872328*I
-0.016632555912957085+0.014707484900844456*I	-0.029620977264526036+0.01906186102236965*I	-0.03485439535361163+0.006775294252080991*I	-0.027364899550110185-0.021914591577343306*I	-0.0005500636667996783-0.06033037777626855*I	0.05697658740484019-0.09788526770042229*I	0.17347520969352298-0.1239836798499518*I	0.43800894351094843-0.1317194156792294*I	0.1628292009533419-0.11996468946014138*I	0.04072574901283409-0.09325408436794183*I	-0.014447879153865188-0.05959362399580075*I	-0.031500100967907174-0.02741274334832484*I	-0.02585269285136036-0.0028898374217005535*I	-0.010236114711234158+0.011376493951722095*I	0.004567954600214305+0.01609720746751369*I	0.011555993270592646+0.01390817185026917*I	0.008947001264035666+0.0077726176311081535*I
-0.0026198985932671683+0.014727666647755844*I	-0.007685554648921098+0.022480102531952026*I	-0.015445085400665609+0.018242366224881963*I	-0.02260088610447538+0.0003923991876415171*I	-0.02215592886067775-0.02878046385050415*I	-0.003801870413683674-0.06361261438561122*I	0.0476324152976116-0.09651754719824318*I	0.16282920095334202-0.11996468946014122*I	0.43110227722617095-0.12845595284892775*I	0.1628292009533416-0.1199646894601412*I	0.04763241529761097-0.09651754719824308*I	-0.0038018704136844406-0.06361261438561089*I	-0.02215592886067849-0.02878046385050343*I	-0.02260088610447599+0.00039239918764259795*I	-0.015445085400666022+0.018242366224883202*I	-0.007685554648921332+0.022480102531953115*I	-0.002619898593267267+0.014727666647756488*I
0.00894700126403597+0.007772617631107555*I	0.011555993270593229+0.013908171850268157*I	0.004567954600215121+0.016097207467512555*I	-0.010236114711233197+0.011376493951721146*I	-0.025852692851359382-0.002889837421701118*I	-0.031500100967906335-0.027412743348324983*I	-0.014447879153864602-0.059593623995800565*I	0.04072574901283429-0.09325408436794147*I	0.16282920095334175-0.119964689460141*I	0.43800894351094777-0.131719415679229*I	0.1734752096935223-0.12398367984995134*I	0.05697658740483949-0.0978852677004217*I	-0.0005500636668002701-0.060330377776267714*I	-0.02736489955011061-0.02191459157734223*I	-0.034854395353611886+0.006775294252082158*I	-0.029620977264526137+0.019061861022370646*I	-0.016632555912957113+0.01470748490084504*I
