0.302346711123093-0.000013634732578509663*I	0.10469342018217395-0.000012152073616880055*I	0.042062675775360416-9.495721921694089*^-6*I	0.01952212968363524-7.4781743121315*^-6*I	0.010270417304368697-6.0636265217970985*^-6*I	0.005976353438457281-5.052728562145165*^-6*I	0.003760257717619997-4.3024084728824625*^-6*I	0.0025125858711221066-3.7244290277115448*^-6*I	0.0017593194566931378-3.2647034080487196*^-6*I	0.0012783324970125738-2.889080359058719*^-6*I	0.0009569248912921856-2.5751797983181063*^-6*I	0.0007339572862754449-2.3077998436942978*^-6*I	0.0005743489724964236-2.0762768753984015*^-6*I	0.00045699930332324253-1.8729165375215473*^-6*I	0.00036869836618286803-1.6920279662960394*^-6*I	0.00030088747294588667-1.5293093522396232*^-6*I	0.00024785391824358477-1.381445114264822*^-6*I	0.00020568369630529398-1.2458345938283387*^-6*I	0.0001716321972333105-1.120404856839996*^-6*I	0.0001437341668904913-1.0034786802633196*^-6*I	0.00012055521021230857-8.936795864170769*^-7*I	0.00010102950566606045-7.898622620840075*^-7*I	0.00008435140729321922-6.910606881478107*^-7*I	0.00006990151419186544-5.964488217162531*^-7*I	0.00005719523794387952-5.053102943222011*^-7*I	0.00004584631451860335-4.170146549397815*^-7*I	0.00003554038611836948-3.3099839780641295*^-7*I	0.000026015436746222813-2.4674949641661647*^-7*I	0.00001704690885236012-1.6379449389483872*^-7*I	8.435992336363436*^-6-8.168742524122401*^-8*I
0.104693420182174-0.00001215207361688006*I	0.3444093868984535-0.000023130454500203742*I	0.12421554986580918-0.00001963024792901155*I	0.05233309307972911-0.000015559348443491188*I	0.025498483122092526-0.000012530902874276657*I	0.014030675021988693-0.00001036603499467956*I	0.008488939309579386-8.777157589856708*^-6*I	0.005519577174313132-7.567111880931183*^-6*I	0.003790918368134679-6.613509386770267*^-6*I	0.0027162443479853216-5.8398832063668255*^-6*I	0.0020122897832880174-5.196880202753021*^-6*I	0.00153127386378861-4.6514566737165095*^-6*I	0.0011909565895986878-4.1807163812158465*^-6*I	0.0009430473386792918-3.76830484169444*^-6*I	0.0007578867762691293-3.40222588976117*^-6*I	0.0006165522844264529-3.0734730805608604*^-6*I	0.0005065711692511808-2.775143946067962*^-6*I	0.00041948611547689525-2.5018499711048174*^-6*I	0.00034941786319578523-2.2493132740916577*^-6*I	0.00029218740744561914-2.0140844432570723*^-6*I	0.0002447636725565517-1.7933409423473277*^-6*I	0.00020490661750552786-1.5847402745648878*^-6*I	0.0001709310198579259-1.38631108380026*^-6*I	0.00014154664523709877-1.196370982470012*^-6*I	0.00011574782871046878-1.0134634766560346*^-6*I	0.000092735624062249-8.363086921286136*^-7*I	0.00007186175126482616-6.637641513563977*^-7*I	0.00005258729497072962-4.947928917012514*^-7*I	0.000034451429082586254-3.2843692165784046*^-7*I	0.000017046908852360123-1.6379449389483865*^-7*I
0.04206267577536041-9.495721921694086*^-6*I	0.12421554986580917-0.000019630247929011543*I	0.35467980420282225-0.000029194081022000848*I	0.13019190330426655-0.00002468297649115672*I	0.05609335079734909-0.000019861756916373646*I	0.028011068993214625-0.00001625533190198821*I	0.01578999447868183-0.00001363073840272827*I	0.009767271806591961-0.000011666237948915437*I	0.006476502065605326-0.000010142291679249303*I	0.004524875654410128-8.921309230464572*^-6*I	0.003290593320481749-7.916160081765233*^-6*I	0.002469289086611263-7.069796740274571*^-6*I	0.0018999722299714791-6.343484640012554*^-6*I	0.001491844062544574-5.7100257334554696*^-6*I	0.0011909012569228763-5.149749955959263*^-6*I	0.0009635704725744231-4.648060483589511*^-6*I	0.0007881844816597634-4.1938779374008555*^-6*I	0.000650305336141672-3.7786226263312808*^-6*I	0.0005400413256892038-3.395529557521894*^-6*I	0.0004504473688618455-3.0391755361756643*^-6*I	0.00037653881473883813-2.7051451314048835*^-6*I	0.000314665186748417-2.38978976406358*^-6*I	0.0002621018554494073-2.0900505688870895*^-6*I	0.0002167773343765293-1.8033257387400418*^-6*I	0.00017708703135546822-1.5273693802764244*^-6*I	0.00014176326545669159-1.2602129730726508*^-6*I	0.00010978253291460912-1.0001031860234525*^-6*I	0.00008029774360118961-7.45451576597622*^-7*I	0.00005258729497072963-4.947928917012516*^-7*I	0.000026015436746222816-2.467494964166165*^-7*I
0.019522129683635224-7.478174312131492*^-6*I	0.05233309307972909-0.000015559348443491177*I	0.13019190330426642-0.000024682976491156698*I	0.3584400619204421-0.000033496489494883306*I	0.13270448917538857-0.000028407405518868255*I	0.057852670254042206-0.000023126460324422347*I	0.029289401490227174-0.000019144412261046913*I	0.016746919369974016-0.000016205918201046386*I	0.010501229092867416-0.000013974037792609737*I	0.007050851038101748-0.000012218568554647698*I	0.004981874957733371-0.000010794225767986116*I	0.0036592916866646174-9.608188048061274*^-6*I	0.00277017655955715-8.599106092514192*^-6*I	0.0021478261482150637-7.724929754277368*^-6*I	0.001697527758849868-6.955860327283805*^-6*I	0.0013625334541561868-6.270154812799256*^-6*I	0.001107304639464914-5.651539163852826*^-6*I	0.0009087396918720713-5.087557523817931*^-6*I	0.0007513348418077319-4.5684848884152865*^-6*I	0.0006243927329824228-4.086590245669702*^-6*I	0.0005203488830537108-3.6356243578919178*^-6*I	0.0004337340526827179-3.2104554257270846*^-6*I	0.0003605115012670206-2.806804419003361*^-6*I	0.00029764224156777694-2.4210489666935016*^-6*I	0.000242792771122752-2.050075235156658*^-6*I	0.0001941339402078283-1.6911638741712627*^-6*I	0.000150199257793055-1.3419003983138744*^-6*I	0.00010978253291460913-1.0001031860234523*^-6*I	0.00007186175126482618-6.637641513563981*^-7*I	0.00003554038611836949-3.30998397806413*^-7*I
0.010270417304368685-6.063626521797088*^-6*I	0.025498483122092488-0.000012530902874276643*I	0.05609335079734905-0.000019861756916373612*I	0.13270448917538843-0.000028407405518868242*I	0.3601993813771352-0.00003676119290293199*I	0.1339828216724011-0.000031296485877926956*I	0.05880959514533438-0.000025701640122740472*I	0.030023358776502633-0.000021452212104741232*I	0.017321268342470452-0.000018282195076444807*I	0.010958228396190664-0.000015846954330131295*I	0.00741954940428462-0.00001391059652094375*I	0.005282762430679262-0.000012323535120225748*I	0.003907145604908203-0.000010989633162326101*I	0.002975860255862444-9.84494068634253*^-6*I	0.0023194583454483747-8.845334611117366*^-6*I	0.00184126192574036-7.959339007547125*^-6*I	0.0014830886643684951-7.16383439921633*^-6*I	0.0012083341451309744-6.441401425936832*^-6*I	0.0009930910991652901-5.778618211965739*^-6*I	0.0008212363559995971-5.164933710131538*^-6*I	0.0006815879709263021-4.591900539991903*^-6*I	0.0005661951975723144-4.052639012831701*^-6*I	0.0004692744388010874-3.5414538235334975*^-6*I	0.0003865269380132433-3.053553915419978*^-6*I	0.0003146891504201368-2.5848434605883397*^-6*I	0.0002512287634591154-2.1317626603978803*^-6*I	0.00019413394020782827-1.6911638741712627*^-6*I	0.00014176326545669153-1.2602129730726508*^-6*I	0.00009273562406224899-8.363086921286139*^-7*I	0.00004584631451860335-4.170146549397815*^-7*I
0.005976353438457278-5.052728562145159*^-6*I	0.014030675021988681-0.000010366034994679548*I	0.028011068993214608-0.00001625533190198819*I	0.05785267025404222-0.00002312646032442235*I	0.13398282167240108-0.000031296485877926956*I	0.36115630626842754-0.0000393363727012501*I	0.13471677895867662-0.000033604285721621275*I	0.05938394411783084-0.000027777916998138893*I	0.030480358079825912-0.00002332512864226281*I	0.017689966708653332-0.000019974223042740854*I	0.011259115869136554-0.000017376263682370932*I	0.00766740332252821-0.000015292041635208575*I	0.005488446126984557-0.00001356936971405409*I	0.004078777802141515-0.000012110038019166087*I	0.0031195944227529354-0.000010848419366605853*I	0.002440013555660684-9.739014197534442*^-6*I	0.0019422914314064196-8.749201269631125*^-6*I	0.0015674400716617146-7.854895087364137*^-6*I	0.0012782356593228398-7.037850247653083*^-6*I	0.0010502863371091697-6.283928506287938*^-6*I	0.0008670826705182007-5.58194836507132*^-6*I	0.0007171283570446719-4.922898937798318*^-6*I	0.0005922106343185373-4.299388509248313*^-6*I	0.0004863213476534474-3.7052483174283343*^-6*I	0.00039496293034960666-3.1352413406612004*^-6*I	0.0003146891504201368-2.5848434605883384*^-6*I	0.000242792771122752-2.050075235156657*^-6*I	0.0001770870313554682-1.5273693802764242*^-6*I	0.00011574782871046878-1.0134634766560344*^-6*I	0.000057195237943879515-5.05310294322201*^-7*I
0.0037602577176199924-4.302408472882456*^-6*I	0.008488939309579372-8.777157589856696*^-6*I	0.015789994478681815-0.000013630738402728256*I	0.029289401490227178-0.0000191444122610469*I	0.058809595145334355-0.000025701640122740452*I	0.13471677895867656-0.000033604285721621275*I	0.36173065524092374-0.000041412649576648536*I	0.13517377826199986-0.000035477202259142864*I	0.059752642484013754-0.000029469944964434974*I	0.030781245552771806-0.00002485443799450245*I	0.017937820626896927-0.00002135566815700571*I	0.011464799565441861-0.00001862209827619929*I	0.007839035519761525-0.000016412446492048593*I	0.00563218029387505-0.000014572848394317417*I	0.004199333012353825-0.000013003717605583175*I	0.0032206239284189968-0.000011638281628689856*I	0.002524364962953902-0.000010430074885682252*I	0.0020121929455982858-9.345650091347381*^-6*I	0.0016246353096055946-8.36020538168634*^-6*I	0.0013240819738414434-7.454864902592862*^-6*I	0.00108582672322754-6.6149269040943545*^-6*I	0.0008930981072644243-5.828697861487939*^-6*I	0.0007341752658970326-5.086693431693157*^-6*I	0.000600646626654901-4.381075934489541*^-6*I	0.0004863213476534476-3.705248317428336*^-6*I	0.0003865269380132434-3.0535539154199777*^-6*I	0.0002976422415677769-2.4210489666935008*^-6*I	0.00021677733437652926-1.8033257387400418*^-6*I	0.00014154664523709882-1.1963709824700117*^-6*I	0.00006990151419186543-5.964488217162527*^-7*I
0.0025125858711221027-3.7244290277115397*^-6*I	0.005519577174313129-7.567111880931175*^-6*I	0.009767271806591954-0.000011666237948915425*I	0.01674691936997401-0.000016205918201046383*I	0.030023358776502633-0.00002145221210474124*I	0.059383944117830836-0.00002777791699813889*I	0.13517377826199983-0.00003547720225914287*I	0.3620993536071069-0.000043104677542944654*I	0.1354746657349459-0.00003700651161138255*I	0.06000049640225737-0.00003085139007869984*I	0.03098692924907713-0.000026100272588330828*I	0.018109452824130255-0.00002247607301384575*I	0.01160853373233236-0.00001962557695646264*I	0.007959590729973844-0.000017306126078465668*I	0.005733209799541115-0.000015362710656401432*I	0.0042836844196470466-0.000013694778293730992*I	0.003290525442610865-0.000012234730450406118*I	0.0025815602008977825-0.000010935385180004458*I	0.0020580392601168888-9.76266474628717*^-6*I	0.0016601756957239642-8.691203779492758*^-6*I	0.0013500974105876667-7.701614399009492*^-6*I	0.001102873632079901-6.778721397989201*^-6*I	0.0009015340996007882-5.910385286729169*^-6*I	0.0007341752658970329-5.086693431693161*^-6*I	0.0005922106343185376-4.299388509248318*^-6*I	0.0004692744388010876-3.5414538235334997*^-6*I	0.0003605115012670208-2.8068044190033636*^-6*I	0.0002621018554494076-2.09005056888709*^-6*I	0.00017093101985792605-1.3863110838002609*^-6*I	0.00008435140729321931-6.910606881478109*^-7*I
0.0017593194566931363-3.2647034080487187*^-6*I	0.0037909183681346806-6.613509386770264*^-6*I	0.0064765020656053236-0.000010142291679249293*I	0.010501229092867416-0.000013974037792609745*I	0.017321268342470462-0.000018282195076444817*I	0.030480358079825916-0.000023325128642262808*I	0.05975264248401376-0.000029469944964434994*I	0.13547466573494593-0.00003700651161138257*I	0.3623472075253508-0.00004448612265720954*I	0.1356803494312513-0.000038252346205210935*I	0.060172128599490726-0.00003197179493553987*I	0.031130663415967645-0.000027103751268594187*I	0.01823000803434257-0.000023369752600262834*I	0.011709563237998422-0.000020415439218546645*I	0.008043942137267059-0.00001799718676661349*I	0.0058031113137329785-0.000015959159478117687*I	0.004340879657590926-0.000014200088588053195*I	0.0033363717571294675-0.000012651745105345902*I	0.0026171005870161525-0.000011266383577810875*I	0.002084054696863113-0.000010009414242703787*I	0.0016772226045763253-8.8549982733876*^-6*I	0.0013585334029240315-7.783301824250715*^-6*I	0.0011028736320799015-6.778721397989201*^-6*I	0.0008930981072644249-5.828697861487945*^-6*I	0.0007171283570446727-4.922898937798323*^-6*I	0.0005661951975723151-4.052639012831703*^-6*I	0.0004337340526827182-3.2104554257270876*^-6*I	0.00031466518674841745-2.389789764063582*^-6*I	0.00020490661750552803-1.584740274564889*^-6*I	0.00010102950566606055-7.89862262084008*^-7*I
0.001278332497012573-2.8890803590587163*^-6*I	0.002716244347985321-5.839883206366822*^-6*I	0.004524875654410124-8.921309230464558*^-6*I	0.007050851038101749-0.000012218568554647692*I	0.010958228396190657-0.000015846954330131295*I	0.01768996670865333-0.000019974223042740854*I	0.0307812455527718-0.000024854437994502456*I	0.06000049640225738-0.000030851390078699844*I	0.13568034943125126-0.00003825234620521093*I	0.36251883972258364-0.00004560652751404953*I	0.1358240835981416-0.00003925582488547425*I	0.060292683809703006-0.000032865474521956936*I	0.031231692921633674-0.000027893613530678168*I	0.018314359441635765-0.00002406081328841061*I	0.011779464752190272-0.00002101188804026288*I	0.008101137375210931-0.00001850249706093568*I	0.005848957628251577-0.00001637617413305745*I	0.004376420043709291-0.000014531086985859593*I	0.0033623871938756864-0.0000128984946017625*I	0.002634147495868509-0.000011430178071705692*I	0.002092490689199474-0.000010091101667944998*I	0.0016772226045763234-8.854998273387592*^-6*I	0.0013500974105876665-7.701614399009482*^-6*I	0.0010858267232275404-6.6149269040943545*^-6*I	0.000867082670518201-5.58194836507132*^-6*I	0.0006815879709263025-4.591900539991905*^-6*I	0.0005203488830537109-3.6356243578919165*^-6*I	0.0003765388147388383-2.7051451314048827*^-6*I	0.0002447636725565518-1.7933409423473266*^-6*I	0.00012055521021230855-8.936795864170766*^-7*I
