0.42542106197491825-0.06140097631136211*I	0.19281327651823163-0.10027630198866468*I	0.0648385659106223-0.1044482402522894*I	-0.011261414246017986-0.07704376358633737*I	-0.04408638368959515-0.03386166806942646*I	-0.04084226822248196+0.005168589989928029*I	-0.016929823181175592+0.02566552862243674*I	0.008462126839303776+0.024587209197960112*I	0.020980729079996225+0.009602198495448652*I	0.016971998922074523-0.0068254761495694675*I	0.003057984931271819-0.014799563098684895*I	-0.0097657441176571-0.011661052016251653*I	-0.0134860434126441-0.0018568678932250125*I	-0.0074068213705281065+0.007127939652023592*I	0.002695162103791013+0.009811513520652064*I	0.009340414458035523+0.005652880682026756*I	0.008505391015094156-0.00149635884205523*I	0.0018104297458171057-0.006532478056194812*I	-0.005319059191088103-0.006512181713587445*I	-0.007823385924409463-0.0021906346713115718*I	-0.004452461637826532+0.003000423442519672*I	0.0017766980405679268+0.0055322332199804385*I	0.006124716684779727+0.004072064579446021*I	0.005636042429806222+0.00006728217286526427*I	0.0010789120201753278-0.003537150046164598*I	-0.003911910961399559-0.0043961029390120875*I	-0.005665885246118267-0.0022294225857624537*I	-0.003125786125059115+0.0012188647088054868*I	0.00156381580159947+0.0035344604895702434*I	0.004818274553818725+0.003282906231426241*I	0.004313747554502054+0.0008562925446767419*I	0.0006200364663136226-0.0019519079316611568*I	-0.0033648790289599207-0.0032460608832851896*I	-0.0046597091267803255-0.002279461866899607*I	-0.002406817896895873+0.00014784140431259486*I	0.00157628807308219+0.0023290754658317364*I	0.004243816109055808+0.002831480690532011*I	0.003630141779092842+0.0014151561701395757*I	0.00028529839665548045-0.0008827089022660521*I	-0.0032021778359917954-0.0024964516393941364*I	-0.004192369625294212-0.002381208023901574*I	-0.0019778275235438113-0.0006726537887445008*I	0.0017162859732372286+0.001446615719402348*I	0.004065879203128806+0.002554184829902068*I	0.0032923096714748013+0.0019261513744271404*I
0.19281327651823155-0.10027630198866472*I	0.4902596278855403-0.16584921656365148*I	0.18155186227221365-0.17732006557500216*I	0.020752182221027156-0.13830990832171597*I	-0.05210368246849994-0.07187517359640945*I	-0.06101620687077077-0.008196139446989825*I	-0.03238014138317827+0.029755799187888024*I	0.004050905898820508+0.03526772711788529*I	0.0254341257613781+0.01776173304839058*I	0.02403871401126781-0.00519736460323624*I	0.0072062548044172425-0.01848652816582104*I	-0.010428058481372402-0.016656430991909763*I	-0.01717256548818528-0.004533112364227887*I	-0.010790881308853124+0.007954645627427223*I	0.0019335930875073563+0.012780820334050489*I	0.011200553118885034+0.00831515467859694*I	0.011150844203852428-0.0008795973741679757*I	0.0031863318240058134-0.0080085405556426*I	-0.006012956178592577-0.008723112727506298*I	-0.009771520828914783-0.003511758271067679*I	-0.006046687883841579+0.0033415985486689778*I	0.0016722550469532528+0.007072488021965824*I	0.007412740470374277+0.005599515392845853*I	0.007203628704955208+0.0005349145332815949*I	0.0017241314684068078-0.0043288207661466346*I	-0.004586973225942829-0.005766572631926855*I	-0.007037697086458608-0.0031772382302064192*I	-0.004102069444518769+0.001305037903807944*I	0.0016924884287596036+0.0045017709402318485*I	0.005877563356101501+0.004390753034247089*I	0.005438311020132307+0.0013309982997651876*I	0.0009488685255420947-0.002389768338608323*I	-0.004039672660466738-0.0042313697985606165*I	-0.005771696925855827-0.0030982194789724413*I	-0.003083421053698177+0.000049613598932259176*I	0.0018369982121598728+0.0029793220948446824*I	0.005206429852174937+0.003744231635971324*I	0.004529114505711157+0.0019487717882659124*I	0.00042796394310089-0.0010812954692546322*I	-0.003907071228638895-0.003263916926167689*I	-0.005180005359535755-0.0031691054281386627*I	-0.002476083652057097-0.0009345923044992039*I	0.002088051679584919+0.0018815310411576234*I	0.00500859564471199+0.003372767093829553*I	0.00406587920312879+0.0025541848299021094*I
0.0648385659106222-0.10444824025228942*I	0.18155186227221345-0.17732006557500193*I	0.446173244195945-0.199710884633078*I	0.1407095940497317-0.17215147558507427*I	0.0038223590398516008-0.11264437969927943*I	-0.04364155562919623-0.047287964398449615*I	-0.04003547779077473+0.0014060590484585669*I	-0.01540814246110412+0.022930323038318347*I	0.007108890830091795+0.020468164019200326*I	0.01566838164372049+0.006100681032139037*I	0.010552670598623335-0.007054232496460959*I	-0.00020056656611110244-0.011358588513797042*I	-0.00773289637758151-0.006844917471257253*I	-0.00783215103014985+0.0011197683177992736*I	-0.0022854902937591843+0.006458286785372311*I	0.003744022833324077+0.006248342277855911*I	0.005881493927796402+0.001802972965009676*I	0.0033274582794423874-0.0030702320454793707*I	-0.0012661298138212048-0.005008117113122732*I	-0.004236258138024935-0.0031908795075256294*I	-0.0036468041441350884+0.0005603063083786253*I	-0.00041064545403517226+0.0034088807215345764*I	0.002751167067128907+0.003535337975801617*I	0.0035008295089750895+0.0012034124538342105*I	0.0015377434588372786-0.0016945080524803733*I	-0.0014016546566520598-0.003109956057340666*I	-0.003023157424343221-0.0022321121423561846*I	-0.0022194225326398523+0.00010566800122016601*I	0.00021167810998323847+0.0021613304484849583*I	0.002312524895073131+0.002549863008570932*I	0.002512684327141465+0.0011446921509621689*I	0.000778601893351875-0.0009484635671340887*I	-0.0014579493713538687-0.002241926934295353*I	-0.002463384587384643-0.0019022943327285202*I	-0.001527880816800148-0.0002667387884401664*I	0.0005467207253944686+0.0014647697690719458*I	0.0021222966088150705+0.0020966131925785787*I	0.0020042520161827793+0.0012477799965770256*I	0.00033674488041654055-0.00043243623563584587*I	-0.001549863580443313-0.0017539492579992546*I	-0.00219078525540199-0.0018173012067653482*I	-0.0011141261564071754-0.0006149205982364904*I	0.000816226019417573+0.0009915590699280986*I	0.0020880516795848624+0.0018815310411577709*I	0.001716285973237176+0.0014466157194024795*I
-0.01126141424601808-0.07704376358633755*I	0.020752182221027034-0.1383099083217161*I	0.14070959404973166-0.17215147558507435*I	0.4292434210147697-0.17404535601064172*I	0.14917172088903546-0.1475642663871146*I	0.024803088119847615-0.10304218120383123*I	-0.02666955670712213-0.05411344054801941*I	-0.03697749285950358-0.013393504050226487*I	-0.025173886578761937+0.011269271022066771*I	-0.006377152582552933+0.018611296125975632*I	0.008261560273191927+0.013228620684163181*I	0.013247832702414085+0.0027572810241917644*I	0.009139847891924251-0.005705707831769634*I	0.0007724946375124132-0.00834127631331193*I	-0.006021721284333166-0.00541270973839512*I	-0.007604549484847932-0.0000538949282148185*I	-0.004079363091086181+0.004057707606544606*I	0.001429032289969089+0.004803396407529627*I	0.005104156320009723+0.0024620011745013826*I	0.004858586870958244-0.0009360525336763488*I	0.0013997842917813517-0.003123597334659942*I	-0.0025678921239594165-0.0029768437377854728*I	-0.004322556415434226-0.000987222217476913*I	-0.002914718178988822+0.0013059153900398584*I	0.0003750433839164305+0.0024222771626404415*I	0.0031015592604370537+0.0018399524370905811*I	0.003416619897166798+0.00017295017408617186*I	0.0012905901301588176-0.0013758195976789848*I	-0.001599386066326353-0.0018462399304406342*I	-0.00315320091897686-0.0010847304347998867*I	-0.0023471842317073764+0.00027040114167174576*I	0.00010586643024543615+0.0012925335552752793*I	0.0023548899664339214+0.001380611898698202*I	0.002785866737701765+0.0005895537562371304*I	0.001166757191707942-0.0004871381625886741*I	-0.0012425824201450493-0.001149447690706209*I	-0.0026554571105978386-0.0010316818703224003*I	-0.0020700730164797416-0.00028459483132330283*I	0.000026424492638361026+0.0005751262078322682*I	0.0020530308536532444+0.0010141794837664093*I	0.002516015622685113+0.0008002355719029135*I	0.0011015244160725896+0.00010885016766203076*I	-0.001114126156407264-0.0006149205982362215*I	-0.0024760836520572363-0.0009345923044988555*I	-0.0019778275235439154-0.0006726537887442668*I
-0.04408638368959523-0.033861668069426636*I	-0.05210368246850004-0.07187517359640974*I	0.003822359039851444-0.11264437969927972*I	0.1491717208890353-0.14756426638711465*I	0.45022415009476596-0.16444315751519353*I	0.1661437198111097-0.15438974253668444*I	0.027861073051118894-0.11784174430251633*I	-0.03643530082477991-0.06577449256427104*I	-0.05046353627214831-0.015250371943451229*I	-0.03258070794929058+0.018397210674090926*I	-0.003681990478762262+0.028422809646628425*I	0.01760197473122724+0.01888150136619069*I	0.02175322371750802+0.0012609221821372062*I	0.010950277637740998-0.012238185887963927*I	-0.004546564553576263-0.014853458026898988*I	-0.013845107208743384-0.007603344409706382*I	-0.012057011122675272+0.002946528514305159*I	-0.0023026650505189486+0.009589940826525378*I	0.007553748974748381+0.00887546098697601*I	0.010740198749815834+0.002529283347367041*I	0.005937498891133774-0.004473202579840493*I	-0.0025121266696177726-0.0075197002736714725*I	-0.008233777370077128-0.005206266323547225*I	-0.007448342540492798+0.00023164249132939758*I	-0.0013509023773889297+0.0048403758796109605*I	0.0051933179377353905+0.005705183394067447*I	0.007415306814939141+0.0026962449817679065*I	0.004036656363480281-0.001778957757574585*I	-0.002074288898801348-0.004621880480963864*I	-0.006259095193106948-0.004125701797339886*I	-0.005560018815872961-0.0009368890304868031*I	-0.0007708961586253705+0.0025994766075040816*I	0.004349682539301062+0.004124014245807873*I	0.005985031745526506+0.0027957680688381675*I	0.003071165134356844-0.00029315514602884935*I	-0.0020354206442844244-0.0029835898019830503*I	-0.005434952045439959-0.0035306557146082035*I	-0.004633284634142374-0.0017043356590673005*I	-0.0003537870432431424+0.0011620208880788409*I	0.004092303695766721+0.003129311037734402*I	0.005345340525127814+0.0029403308581938343*I	0.002516015622685062+0.0008002355719032819*I	-0.0021907852554021523-0.0018173012067648111*I	-0.005180005359535976-0.003169105428138169*I	-0.0041923696252943714-0.0023812080239012856*I
-0.04084226822248208+0.005168589989927772*I	-0.061016206870770966-0.008196139446990228*I	-0.043641555629196464-0.047287964398450025*I	0.024803088119847445-0.10304218120383148*I	0.1661437198111095-0.15438974253668447*I	0.45328213502603726-0.17924272061387878*I	0.1563779756934521-0.16605079455293612*I	0.014375029638474339-0.11969861219574118*I	-0.04384212219530835-0.05864655291224696*I	-0.0477683741683575-0.005438858422798438*I	-0.0232402934912552+0.024050091356118436*I	0.004823400536331706+0.02692645080457387*I	0.019412404477044027+0.012349023309996376*I	0.016434164526419423-0.005251259531449917*I	0.003126891713330925-0.01442882055927525*I	-0.008999026191403425-0.011853034584379073*I	-0.01206840916817598-0.0020711111897256627*I	-0.0059322944378958735+0.007018593093751487*I	0.0033333773792871683+0.00965722299939095*I	0.008632660994923809+0.005338310940811726*I	0.006828287788416551-0.0018668195916446656*I	0.0002716136450159001-0.0067026251656024174*I	-0.005637912794676456-0.006300835564865281*I	-0.006669961568477285-0.0016718058339761624*I	-0.002630067986673847+0.003514548722756425*I	0.002962845177113147+0.005696668424288313*I	0.0058133544040488185+0.003753275462406657*I	0.004050427785978875-0.0005498159015170937*I	-0.0006230527633004452-0.004058419624474026*I	-0.004481106795697568-0.00447403907665098*I	-0.004682807120025003-0.0017966263315076915*I	-0.0013162027068173321+0.001894591660045733*I	0.0028592456204672673+0.004014632777644057*I	0.004634980935956201+0.0032413053435419096*I	0.0027828539095341776+0.00029931642944375464*I	-0.001121204490938064-0.0026743631699309525*I	-0.004013248167828979-0.0036562435907281036*I	-0.003718666072203364-0.0020840399952061933*I	-0.0005674054310139717+0.0008498491708347703*I	0.0029385226282315257+0.0030881722625062938*I	0.004092303695766814+0.0031293110377348596*I	0.0020530308536532292+0.0010141794837670943*I	-0.001549863580443507-0.001753949257998588*I	-0.003907071228639184-0.003263916926167204*I	-0.003202177835992006-0.0024964516393938905*I
-0.016929823181175738+0.025665528622436488*I	-0.03238014138317851+0.02975579918788765*I	-0.040035477790775015+0.001406059048458199*I	-0.026669556707122382-0.05411344054801965*I	0.02786107305111871-0.11784174430251652*I	0.1563779756934519-0.16605079455293617*I	0.4397960916133926-0.18109958850710342*I	0.14897115432292365-0.1589228549009119*I	0.01707019174226541-0.10988709867508827*I	-0.034501707737272756-0.0529936722302194*I	-0.03926298315326338-0.006935217264853074*I	-0.021429863745438312+0.017517613299923993*I	-0.0004956586547568373+0.020414269090986578*I	0.011589018552634032+0.010158388638684887*I	0.011981702888592429-0.002250836088930136*I	0.00490358975389858-0.008896587339294645*I	-0.002874309506623739-0.007780970004932849*I	-0.006432366738369634-0.0020038290168602093*I	-0.004853382417720331+0.003481443047587035*I	-0.0005785335821121507+0.00526112006037902*I	0.002966775748805797+0.0031088883550495572*I	0.0037025016633576977-0.0006479548828386957*I	0.0018354294466156023-0.003168164676031514*I	-0.0008196382408575969-0.003017929333438338*I	-0.002356214013975277-0.000815513289298859*I	-0.0020100315203605106+0.001562640791095563*I	-0.0004020338518472741+0.0024506075410031594*I	0.0011536452772678892+0.001473813595506975*I	0.001643609889082444-0.0004019744972044988*I	0.0009532353097813463-0.0017293441586420978*I	-0.00023729068664198687-0.0016425583861186227*I	-0.0010526653409323092-0.0003814701613677976*I	-0.0010309043101620705+0.0010118827577797515*I	-0.0003429322155249325+0.0015181811382496216*I	0.00044261131066138934+0.0008600973196397283*I	0.0008050263859896807-0.0003733373593014336*I	0.0005950814822985786-0.0012277474505290901*I	0.00005263103529950625-0.0011020587608261295*I	-0.0004263564007285518-0.0001578886207787495*I	-0.0005674054310136792+0.0008498491708353008*I	-0.0003537870432428372+0.001162020888079659*I	0.000026424492638445272+0.0005751262078330692*I	0.00033674488041634626-0.000432436235635272*I	0.00042796394310055084-0.0010812954692543284*I	0.00028529839665522583-0.0008827089022659424*I
0.008462126839303639+0.02458720919795999*I	0.004050905898820266+0.03526772711788506*I	-0.01540814246110438+0.022930323038318146*I	-0.03697749285950378-0.013393504050226684*I	-0.03643530082478006-0.06577449256427118*I	0.014375029638474219-0.11969861219574125*I	0.14897115432292377-0.1589228549009121*I	0.44249125371718395-0.1712880749864506*I	0.1583115687809597-0.15326997421888433*I	0.02557558275735969-0.111383457517143*I	-0.032691277991455756-0.059526150286414004*I	-0.044582042344351897-0.013447398978440517*I	-0.029253249669848328+0.015326978628612329*I	-0.00494812029258381+0.0234146925335062*I	0.013365716593201795+0.015690621858665352*I	0.018106419573372307+0.0018212284905159914*I	0.010539632183705166-0.008829305166429288*I	-0.0017953974864480078-0.011318120051097424*I	-0.010344277699768865-0.006399931955872317*I	-0.010519267663838386+0.0012520204618246414*I	-0.0037043197071711287+0.0064799847691847665*I	0.004530591550405361+0.006643348844620294*I	0.00852077621717645+0.002634951348588161*I	0.006149177001117541-0.00231187213135423*I	-0.00019960177454433014-0.004969837265099214*I	-0.005721093042935822-0.004061574172584087*I	-0.00666974064714165-0.0007168210758042982*I	-0.0028088517487439763+0.0025984489453154892*I	0.002729933350349417+0.003802889061338616*I	0.005887425998137849+0.0024295061933276275*I	0.004583377088874-0.0003141879885023267*I	0.00004800771001336733-0.0025252672883846225*I	-0.004254843176924344-0.0028779218007622016*I	-0.0052232739354567135-0.0013693252661224143*I	-0.0023207597390693083+0.0008455273495043911*I	0.0021588972838981085+0.0023067130390414963*I	0.004870905589118236+0.0021808474706004432*I	0.0038873911537735018+0.0006984039238983065*I	0.00005263103529997365-0.0011020587608255687*I	-0.003718666072202697-0.0020840399952052973*I	-0.0046332846341418385-0.0017043356590663989*I	-0.0020700730164795655-0.00028459483132266445*I	0.0020042520161825824+0.0012477799965773069*I	0.004529114505710775+0.001948771788265929*I	0.0036301417790925517+0.0014151561701395126*I
0.02098072907999615+0.00960219849544866*I	0.02543412576137797+0.017761733048390602*I	0.007108890830091682+0.02046816401920031*I	-0.025173886578762013+0.011269271022066703*I	-0.05046353627214839-0.01525037194345133*I	-0.043842122195308496-0.05864655291224706*I	0.017070191742265182-0.10988709867508843*I	0.1583115687809594-0.15326997421888447*I	0.4509966447322781-0.17278443382850517*I	0.16012199852677658-0.1598024522750791*I	0.02025652356627125-0.11789563923073049*I	-0.04051466391586574-0.06171678495772575*I	-0.049034503982178894-0.010446975535921015*I	-0.027476551629280598+0.02085921184859271*I	0.001176596392196062+0.02748675711295228*I	0.019001759023008418+0.015757904031530698*I	0.019185331593548117-0.0017159215556486322*I	0.0066277212223059745-0.013225408105441493*I	-0.007461282732566067-0.013547542636859975*I	-0.013470063824827905-0.005181067247066747*I	-0.008955451862238903+0.004786480951395237*I	0.0011139548466475755+0.00976289100061157*I	0.008844339104907305+0.007499641389297624*I	0.009140812683489753+0.0006830434169273831*I	0.002784297972157004-0.005557933014639381*I	-0.00485931090132555-0.00724929913199909*I	-0.008127910939832715-0.00391373276827188*I	-0.005093452574060381+0.0016122543900271458*I	0.0014349643603111851+0.005429929635847421*I	0.006360075129441926+0.005218045231478272*I	0.0061727243947931965+0.0015467972910616216*I	0.0013811992528820788-0.002810639627896641*I	-0.004144361915281109-0.004906475312286668*I	-0.006232670700468564-0.003550575589507336*I	-0.003506987962219901+0.00007729045327939167*I	0.0017451194640592965+0.003399712179406255*I	0.005451206955373076+0.0042328644134688705*I	0.004870905589118785+0.0021808474706010023*I	0.0005950814822994908-0.0012277474505282024*I	-0.00401324816782803-0.0036562435907272098*I	-0.005434952045439298-0.003530655714607574*I	-0.0026554571105976456-0.001031681870322155*I	0.002122296608814841+0.002096613192578496*I	0.005206429852174519+0.003744231635971089*I	0.0042438161090554965+0.002831480690531828*I
0.016971998922074523-0.006825476149569303*I	0.024038714011267823-0.005197364603235984*I	0.015668381643720513+0.006100681032139233*I	-0.006377152582552904+0.01861129612597567*I	-0.032580707949290626+0.018397210674090777*I	-0.047768374168357705-0.005438858422798685*I	-0.03450170773727309-0.0529936722302197*I	0.025575582757359355-0.11138345751714324*I	0.16012199852677644-0.15980245227507917*I	0.4456775855411899-0.17929661554209275*I	0.1522986126023667-0.1619930869463908*I	0.015804061928444194-0.11489521578821107*I	-0.03873796587529815-0.056184551737745426*I	-0.0429097872973992-0.006374910956474914*I	-0.021840509199474105+0.02092649402145811*I	0.002255508412371759+0.02394960706678773*I	0.01508984806160913+0.011361801092518508*I	0.013519446347429931-0.00394534414141124*I	0.003501935097246815-0.012006543396636047*I	-0.005897466930966674-0.010013082147289505*I	-0.008651789271009224-0.0018981610156399908*I	-0.004641704307736882+0.0056427734960726355*I	0.001733991312961029+0.007810983068950959*I	0.005479460075946937+0.004253580506012659*I	0.004481103556708648-0.0015964184499723522*I	0.000377480075260121-0.005410091610327138*I	-0.003283022828244383-0.004920223666167698*I	-0.0038840948307777147-0.0010822520777400383*I	-0.0014633107949680168+0.0030274105601667467*I	0.0017202627569664663+0.004547220733581444*I	0.003157897293450034+0.002721593592084072*I	0.0019803547694988155-0.0008344107328402512*I	-0.000596628270662032-0.0034832934166415994*I	-0.00242807594204422-0.003459859592884714*I	-0.0021667914973399426-0.0009963907596053697*I	-0.00021467829074494265+0.0020034418277068266*I	0.0017451194640598431+0.003399712179406853*I	0.0021588972838990986+0.0023067130390423815*I	0.0008050263859908497-0.00037333735930062686*I	-0.0011212044909370419-0.0026743631699304806*I	-0.0020354206442838078-0.0029835898019829757*I	-0.0012425824201449244-0.0011494476907064292*I	0.0005467207253942053+0.0014647697690716092*I	0.0018369982121594624+0.0029793220948443845*I	0.0015762880730819+0.0023290754658315707*I
