0.27500513233819657-0.69566929067438*I	-0.35604067275009954-0.33064956270771484*I	-0.10161464204734877+0.22797562321551093*I
-0.3560406727501024-0.3306495627077182*I	0.17339049029084597-0.4676936674588723*I	-0.35604067275009904-0.33064956270771617*I
-0.10161464204735338+0.22797562321550646*I	-0.35604067275010187-0.3306495627077197*I	0.27500513233819757-0.6956692906743822*I
