0.481044160263635-0.2248437918091948*I	0.04404241878002982-0.3179297812508125*I	-0.1227429464806695-0.22478642081786376*I
0.04404241878002998-0.31792978125081256*I	0.3583012137829658-0.4496302126270586*I	0.0440424187800299-0.3179297812508125*I
-0.12274294648066936-0.22478642081786376*I	0.0440424187800299-0.3179297812508124*I	0.4810441602636353-0.22484379180919475*I
