0.5233341617227467-0.36295669105310924*I	-0.016040610872367345+0.37016641433349146*I	-0.19209740137852388-0.09887504203293038*I	0.07098578897670121-0.09579687520657659*I	0.06909774345658594+0.05850385766509511*I	-0.03743183023219354+0.04336572193517947*I	-0.042447193004797046-0.037834871358855195*I	0.025234630713988827-0.02609787791451675*I	0.028787852594733165+0.028404197618147897*I	-0.016078724700766288+0.017110310578047343*I	-0.023305080348827348-0.022253275936835445*I	0.010748102700548325-0.013016714950976406*I	0.021294828340498756+0.019765311262451925*I	-0.00913512469067542+0.009056327838111783*I	-0.018424351138095135-0.017075520741130102*I	0.007357206111859758-0.00695353746652063*I	0.015971860427564353+0.015248175972664377*I	-0.005097925433739243+0.006448955039155818*I	-0.01458199913101322-0.016354059041515726*I	0.0026550628724105064-0.002770942042028411*I	0.014929165747666222+0.014153653129604392*I	-0.0019136164999290126+0.0020951302332083486*I	-0.014678714376142744-0.013657222021943*I	0.0013273512311566219-0.00130093958822155*I	0.013978668908760821+0.013810348071137764*I
-0.016040610872365905+0.3701664143334713*I	0.33123676034421823-0.4618317330860144*I	0.05494517810434159+0.27436953912689604*I	-0.1229996579219467-0.0403711843678189*I	0.03355395874451571-0.05243115327141314*I	0.026650550451784268+0.020668986306248836*I	-0.01219719951820653+0.01726784402066916*I	-0.013659340410052762-0.00943067374072349*I	0.009155906013200472-0.008987567336452788*I	0.005482772245932678+0.006150921681293438*I	-0.005330622000246195+0.004093595627098191*I	-0.0020102520083010536-0.002487964674412496*I	0.0016129780098468813-0.003960387112850497*I	0.0028704772024262214+0.00268979052132926*I	-0.0017779185788347536+0.0021027903715706924*I	-0.002452490710513136-0.0018273447684457956*I	0.0022592806781039755-0.0005045824273795676*I	0.0013898612965645737-0.001105883068843368*I	-0.002442862561338122+0.003678012997129646*I	0.0003471666166607509-0.00220040591192709*I	0.0007414463724716518-0.0006758118087940698*I	0.0002504513715392959+0.0004964311076321582*I	-0.0005862652687941007+0.00079419064501453*I	-0.0007000454673590105+0.00015312604917101528*I	0.0013273512311414396-0.0013009395882068206*I
-0.19209740137853476-0.09887504203289225*I	0.05494517810434977+0.2743695391268644*I	0.4003345038007929-0.40332787542089976*I	0.017513347872157428+0.3177352610620553*I	-0.16544685092675326-0.07820605572665401*I	0.05878858945850955-0.07852903118593339*I	0.05543840304652712+0.04907318392437912*I	-0.028275924219002407+0.034378154598742126*I	-0.036964420758840155-0.031683949677584144*I	0.019904008713708465-0.0220042822873977*I	0.026777600586468667+0.025916232943705906*I	-0.014465746690957959+0.01314992346523962*I	-0.020434603146362827-0.01956348541554463*I	0.00897018412167859-0.010913924579393818*I	0.0188423376300147+0.01793796649402148*I	-0.006875844012597749+0.008551745410705917*I	-0.017034489841504394-0.01818140380995023*I	0.004914343550498451-0.0032755244694084034*I	0.016319027044241895+0.01304777006074524*I	-0.004356479061279753+0.005773143230369208*I	-0.014331547759460729-0.015857627933907527*I	0.0020687976035991085-0.001976751396981327*I	0.014229120280329773+0.014306779178741853*I	-0.0005862652688137462+0.0007941906450334079*I	-0.014678714376117742-0.013657222021970221*I
0.07098578897672476-0.09579687520659959*I	-0.12299965792196486-0.04037118436779536*I	0.01751334787215737+0.3177352610620474*I	0.3578873107959981-0.4411627467797536*I	0.04274797858614732+0.29163738314753984*I	-0.13665899833201617-0.04980185810851851*I	0.042709864757719505-0.06141872060786922*I	0.03213332269773496+0.02681990798752811*I	-0.01752782151848274+0.02136143964778332*I	-0.01566959241832575-0.01191863841515136*I	0.01076888402302346-0.012947954449277915*I	0.008353249448383318+0.008840712202590112*I	-0.007108540579106413+0.00619638599869053*I	-0.004462742718792877-0.004315309442858205*I	0.0038722586879342286-0.00446496954024287*I	0.004260338499007216+0.0015839074524981588*I	-0.0042207811401905205+0.00578080336869308*I	-0.0021053240938382106-0.00402775068036979*I	0.0030007270505669763-0.001180394236170622*I	0.0016403126681117483-0.0006094519612217197*I	-0.0030291278301447723+0.00447220364215779*I	-0.00035287885068251645-0.0020472798627671706*I	0.0020687976035998765-0.0019767513969922903*I	0.00025045137154667727+0.0004964311076233533*I	-0.0019136164999381665+0.002095130233228226*I
0.06909774345656301+0.05850385766508735*I	0.033553958744533874-0.05243115327140258*I	-0.1654468509267486-0.07820605572666287*I	0.04274797858613353+0.2916373831475446*I	0.38667516339074176-0.41275854916162796*I	0.026669253885358738+0.30874769372560645*I	-0.1599640786808107-0.0720551340453621*I	0.05345796745824398-0.07443543555883964*I	0.0534281510382365+0.04658521924997173*I	-0.026662946209147914+0.030417767485889338*I	-0.034093943556429966-0.028994159156247316*I	0.018126090134889344-0.01990149191584808*I	0.024325109875940196+0.024088888175287787*I	-0.012206466012836014+0.01264534103784344*I	-0.01904474184981509-0.020669368484391017*I	0.00652732156035461-0.007235911582245567*I	0.01918950424666075+0.015737560582068932*I	-0.0061343976401087115+0.00787593360193846*I	-0.016784038469979962-0.01768497270233765*I	0.00432807828171045-0.0024813338243925695*I	0.015618981576882063+0.013200896109938154*I	-0.003029127830132553+0.004472203642126451*I	-0.014331547759480145-0.015857627933871653*I	0.0007414463724886151-0.0006758118088041859*I	0.014929165747656965+0.014153653129595743*I
-0.037431830232189066+0.043365721935193675*I	0.02665055045177956+0.02066898630623118*I	0.05878858945850616-0.07852903118592218*I	-0.13665899833200168-0.049801858108525*I	0.026669253885344996+0.3087476937256114*I	0.3633700830419478-0.43501182509847774*I	0.037417356585880926+0.2957309787746406*I	-0.13866925034030525-0.052289822782920665*I	0.044322842767571216-0.06537910772072679*I	0.03500379990014534+0.02950969850886203*I	-0.019305740097301776+0.02346423001933351*I	-0.01812208312885214-0.01374598318355729*I	0.013028164701142642-0.013452536876696735*I	0.00974311074493157+0.0077348291337635865*I	-0.009551403140429375+0.009874398995825075*I	-0.004115576102147918-0.006515715354801694*I	0.004613705060426922-0.005140781349014624*I	0.004510789870523349+0.002080338560105368*I	-0.0048070464089680735+0.006574994013721743*I	-0.002805369561204191-0.003874624631187696*I	0.004328078281714529-0.0024813338244109823*I	0.001640312668095991-0.0006094519611849542*I	-0.004356479061260254+0.005773143230339759*I	0.00034716661664973083-0.002200405911925037*I	0.0026550628724125087-0.002770942042015869*I
-0.042447193004781475-0.03783487135884851*I	-0.012197199518216423+0.01726784402065769*I	0.055438403046521124+0.049073183924389564*I	0.04270986475772499-0.06141872060786983*I	-0.1599640786808014-0.07205513404537313*I	0.03741735658586735+0.2957309787746512*I	0.3846649113824551-0.41524651383604305*I	0.028282231895203472+0.3047873066127604*I	-0.1570936014783879-0.06936534352404175*I	0.05168004887940332-0.07233264518726369*I	0.05097566032774518+0.04475787448153052*I	-0.02440366553107269+0.029913185058501345*I	-0.03270408225984118-0.030100042225086655*I	0.015683227573533656-0.016223478918721498*I	0.024672276492616198+0.02188848226336919*I	-0.011465019640378772+0.011969529229036059*I	-0.018794290478264343-0.020172937376748412*I	0.0059410562915518566-0.006441720937239624*I	0.018489458779311196+0.01589068663125151*I	-0.004807046408978261+0.006574994013718317*I	-0.016784038469970636-0.017684972702331988*I	0.003000727050564221-0.0011803942361760986*I	0.01631902704424772+0.01304777006074239*I	-0.002442862561354363+0.0036780129971436923*I	-0.01458199913099668-0.016354059041530183*I
0.02523463071397272-0.02609787791453363*I	-0.013659340410044072-0.009430673740695042*I	-0.02827592421898848+0.03437815459871564*I	0.03213332269771204+0.026819907987537323*I	0.05345796745825358-0.07443543555882925*I	-0.13866925034029812-0.05228982278293871*I	0.028282231895196876+0.3047873066127702*I	0.36624056024436374-0.43232203457716306*I	0.03563943800704603+0.29783376914622106*I	-0.14112174105079806-0.05411716755137177*I	0.0465821234456414-0.06588369014809649*I	0.036393661196748105+0.028403815440001427*I	-0.021748602658673632+0.027142243016477333*I	-0.017774916512165295-0.015946389095484622*I	0.013769611073591034-0.014128348685501052*I	0.009993562116500217+0.008231260241411697*I	-0.01013766840926037+0.010668589640818753*I	-0.0048156215694706616-0.006362589305604562*I	0.005941056291539418-0.006441720937242613*I	0.004510789870547122+0.002080338560107435*I	-0.006134397640135385+0.00787593360194851*I	-0.0021053240938140655-0.00402775068039044*I	0.004914343550475876-0.0032755244693938807*I	0.0013898612965854333-0.0011058830688419768*I	-0.005097925433752821+0.006448955039147537*I
0.028787852594739226+0.028404197618144503*I	0.009155906013199898-0.008987567336458786*I	-0.03696442075885315-0.031683949677567026*I	-0.017527821518461655+0.021361439647770934*I	0.05342815103822044+0.04658521924996879*I	0.04432284276757826-0.06537910772071508*I	-0.15709360147838664-0.0693653435240504*I	0.03563943800703851+0.297833769146223*I	0.382212420671948-0.4170738586044832*I	0.030541512573297614+0.3042827241853742*I	-0.15570374018181576-0.07047122659288538*I	0.049237186318062565-0.06865463219013314*I	0.051322826944405577+0.04255746856960924*I	-0.023662219158598823+0.029237373249702076*I	-0.032453630888302436-0.02960361111746224*I	0.015096962304731936-0.015429288273689013*I	0.02397223102527621+0.022041608312528996*I	-0.010137668409260572+0.01066858964082786*I	-0.018794290478246805-0.020172937376745453*I	0.004613705060396967-0.005140781349025475*I	0.019189504246688742+0.015737560582068568*I	-0.004220781140208288+0.005780803368706195*I	-0.017034489841496386-0.018181403809949617*I	0.0022592806781014307-0.0005045824274091104*I	0.01597186042756436+0.015248175972697923*I
-0.016078724700776027+0.01711031057807932*I	0.005482772245935166+0.006150921681268291*I	0.019904008713718942-0.022004282287402924*I	-0.015669592418332892-0.011918638415132335*I	-0.026662946209152587+0.030417767485880848*I	0.035003799900145516+0.029509698508861027*I	0.051680048879411584-0.07233264518726548*I	-0.14112174105079828-0.05411716755136818*I	0.03054151257328292+0.30428272418537516*I	0.3676304215409419-0.4334279176459951*I	0.03319657544570515+0.30151178214333596*I	-0.14077457443414784-0.05631757346327671*I	0.04732356981812977-0.0665595019569093*I	0.036644112568269036+0.02890024654763345*I	-0.022334867927450697+0.027936433661513282*I	-0.018474961979539593-0.01579326304634825*I	0.015096962304746178-0.015429288273673203*I	0.00999356211648587+0.008231260241383771*I	-0.011465019640386062+0.011969529229042415*I	-0.004115576102126295-0.006515715354777576*I	0.006527321560344-0.007235911582271553*I	0.004260338498996678+0.0015839074525035633*I	-0.006875844012585431+0.008551745410705644*I	-0.0024524907105086128-0.0018273447684268996*I	0.007357206111847454-0.006953537466545462*I
