0.3023468841994206-0.000013639326291888458*I	0.10469376750448062-0.000012161269690130211*I	0.04206319969850462-9.509537706076282*^-6*I	0.01952283377913095-7.496635980999198*^-6*I	0.010271306408412678-6.086769248534019*^-6*I	0.0059774337175922095-5.080596761103548*^-6*I	0.003761536753494563-4.335056106586765*^-6*I	0.002514072766263109-3.7619199845413726*^-6*I	0.0017610249637221647-3.307111955658698*^-6*I	0.0012802691743411382-2.9364916799578098*^-6*I	0.0009591072890371397-2.6276906153456888*^-6*I	0.0007364021669795593-2.36551914463074*^-6*I	0.0005770755722524377-2.139326747675224*^-6*I	0.0004600296401277387-1.941433126000965*^-6*I	0.00037205760384486687-1.7661625694320723*^-6*I	0.00030460435071512446-1.6092296746874734*^-6*I	0.00025196125859609645-1.467336697262308*^-6*I	0.0002102190061462857-1.3379024485452778*^-6*I	0.0001766383813012322-1.2188753305175437*^-6*I	0.00014926037656955903-1.108601590519196*^-6*I	0.0001266578565428446-1.0057306657920609*^-6*I	0.00010777347242505742-9.091459630249803*^-7*I	0.00009181150905562875-8.179134085111071*^-7*I	0.00007816425588304155-7.312426229764586*^-7*I	0.00006636094737166105-6.484571995552236*^-7*I	0.00005603173883571262-5.689716320497959*^-7*I	0.000046881868621969966-4.922731563377973*^-7*I	0.000038672823949004076-4.179072548803711*^-7*I	0.000031208382240437046-3.454659104833818*^-7*I	0.000024324078696992902-2.745779302778869*^-7*I	0.00001787909435362567-2.049008263696297*^-7*I	0.000011749851795605518-1.361138567958246*^-7*I	5.824800214723766*^-6-6.791191327133276*^-8*I
0.10469376750448064-0.000012161269690130213*I	0.34441008389792527-0.000023148863997964742*I	0.12421660128361155-0.000019657905671129406*I	0.052334506106917325-0.000015596306954610304*I	0.025500267496723152-0.00001257723274210274*I	0.014032843161907232-0.000010421825355120781*I	0.008491506483855313-8.84251674564491*^-6*I	0.005522561717216728-7.642168062245463*^-6*I	0.0037943419406042474-6.698411664499183*^-6*I	0.0027201322527593066-5.9348025710043855*^-6*I	0.0020166713413206977-5.302010824588549*^-6*I	0.001536182861289579-4.767017363020914*^-6*I	0.0011964318071072992-4.306952270631705*^-6*I	0.0009491331760973046-3.905489317107296*^-6*I	0.0007646339908428634-3.5506628006884386*^-6*I	0.0006240188624409633-3.2334992666943787*^-6*I	0.0005148233568614098-2.9471321232327493*^-6*I	0.0004285996398973286-2.6862120277798517*^-6*I	0.00035947938271584454-2.446504039064471*^-6*I	0.00030329623784407673-2.224605996309605*^-6*I	0.00025703384899461635-2.0177475535441757*^-6*I	0.0002184693655984733-1.8236440743031683*^-6*I	0.00018593772830809892-1.6403885860014384*^-6*I	0.0001581724564272899-1.4663706080663309*^-6*I	0.00013419599471875416-1.3002142550262542*^-6*I	0.00011324281599363109-1.1407303558930214*^-6*I	0.00009470456278471676-9.86878886930167*^-7*I	0.00007809025086240701-8.377390668211793*^-7*I	0.00006299690264599699-6.924851851582581*^-7*I	0.000049087476594062703-5.503667368530114*^-7*I	0.000036073930492598396-4.1069178707371146*^-7*I	0.00002370389456834944-2.728127396409625*^-7*I	0.000011749851795605518-1.361138567958246*^-7*I
0.042063199698504625-9.509537706076286*^-6*I	0.12421660128361159-0.00001965790567112941*I	0.35468139030633805-0.00002923563324649877*I	0.13019403500120377-0.000024738502432232964*I	0.05609604286041189-0.000019931363061197076*I	0.028014340262986263-0.000016339152726644114*I	0.015793868125629402-0.00001372893731077948*I	0.009771775658196457-0.000011779008425602733*I	0.006481669006253874-0.00001026985867759116*I	0.004530744107583808-9.063930809129922*^-6*I	0.0032972078250117455-8.074129318679616*^-6*I	0.0024767009814484395-7.243443950589519*^-6*I	0.0019082404651344467-6.533179932452995*^-6*I	0.0015010361578224238-5.916181945319181*^-6*I	0.0012010944346934013-5.372826014369607*^-6*I	0.0009748529969891489-4.888565249233716*^-6*I	0.0008006572437421951-4.452374597211924*^-6*I	0.0006640837334309692-4.055733713751949*^-6*I	0.000555257496440173-3.6919426935719123*^-6*I	0.0004672528551409021-3.3556500020894535*^-6*I	0.00039510774689970545-3.0425194048207133*^-6*I	0.00033519810487765787-2.7489901765206354*^-6*I	0.0002848303129701343-2.4721012738583915*^-6*I	0.00024196946714381156-2.209360218051235*^-6*I	0.00020505432504925987-1.9586437644041293*^-6*I	0.0001728688186677584-1.7181215099066267*^-6*I	0.0001444511982340682-1.4861962663764044*^-6*I	0.00011902864148170962-1.2614568172080544*^-6*I	0.00009596934521603264-1.042639893190809*^-6*I	0.00007474675444160249-8.285990419540824*^-7*I	0.00005491227680878647-6.182786501243439*^-7*I	0.000036073930492598416-4.1069178707371156*^-7*I	0.000017879094353625667-2.0490082636962971*^-7*I
0.01952283377913094-7.496635980999197*^-6*I	0.052334506106917304-0.000015596306954610304*I	0.13019403500120388-0.000024738502432232957*I	0.3584429270598327-0.00003357068935308554*I	0.13270810776746694-0.000028500422416774318*I	0.05785706782413403-0.000023238475016855755*I	0.02929460943732739-0.00001927564440660191*I	0.016752975414666544-0.000016356627926125176*I	0.010508177825176023-0.000014144527570233477*I	0.007058744578506306-0.00001240918542526638*I	0.00499077374771155-0.000011005363935130893*I	0.003669265428856613-9.84029188811169*^-6*I	0.0027813053321635636-8.852673625276991*^-6*I	0.002160201723730544-8.000516629715299*^-6*I	0.0017112551639687087-7.254084393864457*^-6*I	0.0013777328159946323-6.591701344887147*^-6*I	0.0011241133735587073-5.99716683975291*^-6*I	0.0009273151002850394-5.458105263003985*^-6*I	0.0007718572058560258-4.964879676776925*^-6*I	0.0006470690054958016-4.509856102083017*^-6*I	0.000545417111023943-4.086892625065909*^-6*I	0.00046146869427136623-3.6909766043759337*^-6*I	0.0003912298437133701-3.317961808570427*^-6*I	0.0003317121815921041-2.9643744301961874*^-6*I	0.0002806422910928156-2.627267472931605*^-6*I	0.0002362627072896969-2.3041096748875125*^-6*I	0.00019719289736475128-1.992699440184514*^-6*I	0.00016233029258769376-1.6910970927460332*^-6*I	0.000130778493277315-1.3975706740038782*^-6*I	0.00010179414543075634-1.1105518064621406*^-6*I	0.00007474675444160242-8.285990419540817*^-7*I	0.00004908747659406267-5.503667368530112*^-7*I	0.000024324078696992878-2.7457793027788676*^-7*I
0.01027130640841268-6.08676924853402*^-6*I	0.025500267496723156-0.000012577232742102748*I	0.05609604286041189-0.00001993136306119707*I	0.13270810776746694-0.000028500422416774335*I	0.36020395202355465-0.00003687780130874422*I	0.13398837694180796-0.000031436914096732113*I	0.05881617511317115-0.000025866165632201428*I	0.03003101160430695-0.000021641163551232668*I	0.017330050986918973-0.0000184959546738004*I	0.010968207465303753-0.00001608596069623444*I	0.007430802182351174-0.000014175347994698464*I	0.005295378098426674-0.000012614593609818372*I	0.003921226687452709-0.000011307628585374*I	0.002991524338309846-0.000010190576073822262*I	0.002336840105031772-9.21939196023283*^-6*I	0.0018605155405382653-8.36268598438364*^-6*I	0.0015043906725374751-7.597432010679195*^-6*I	0.0012318868459837635-6.906312802777878*^-6*I	0.0010191266093406664-6.27601867151508*^-6*I	0.0008500214617390665-5.696122299753375*^-6*I	0.0007134299528674618-5.158313301638234*^-6*I	0.000601448849859655-4.655864257115698*^-6*I	0.0005083505628933354-4.183249760713726*^-6*I	0.00042990266766237403-3.7358690634507966*^-6*I	0.0003629205638325411-3.3098403406795685*^-6*I	0.0003049663697898086-2.901845403209493*^-6*I	0.0002541418016433225-2.509010501257141*^-6*I	0.0002089427491603566-2.128813296980337*^-6*I	0.00016815509280241738-1.7590090060173645*^-6*I	0.00013077849327731495-1.3975706740038768*^-6*I	0.00009596934521603249-1.042639893190807*^-6*I	0.00006299690264599687-6.924851851582569*^-7*I	0.000031208382240436985-3.454659104833812*^-7*I
0.0059774337175922026-5.080596761103546*^-6*I	0.01403284316190723-0.000010421825355120781*I	0.02801434026298624-0.00001633915272664411*I	0.057857067824133995-0.000023238475016855745*I	0.133988376941808-0.00003143691409673211*I	0.36116305931259146-0.000039505491924089864*I	0.13472477910878744-0.00003380243324136283*I	0.059393250685423594-0.000028005492379876665*I	0.0304910412444347-0.000023582596677233632*I	0.017702108590763845-0.000020262117243232474*I	0.011272811816018887-0.000017695190370921927*I	0.0076827634409472705-0.00001564268469196077*I	0.00550559710457296-0.000013952496058363643*I	0.004097865068753938-0.000012526503915891533*I	0.003140784714879405-0.000011299177664341448*I	0.002463497961574614-0.000010225122626024884*I	0.0019682890129633203-9.27183194740861*^-6*I	0.0015962021815931027-8.415345419190292*^-6*I	0.0013100511018668038-7.63755542575433*^-6*I	0.0010854875567123268-6.9244758710702976*^-6*I	0.0009060532005747786-6.265093931803165*^-6*I	0.0007603118214894312-5.650586457976028*^-6*I	0.0006401216738086585-5.0737715119960634*^-6*I	0.0005395589451337726-4.5287156711971056*^-6*I	0.00045422674635936695-4.010446993728684*^-6*I	0.00038079965818616694-3.5147411670492*^-6*I	0.000316716221585414-3.0379592600053177*^-6*I	0.00025996660185804624-2.5769224145284715*^-6*I	0.00020894274916035644-2.1288132969803346*^-6*I	0.00016233029258769347-1.6910970927460292*^-6*I	0.00011902864148170932-1.2614568172080504*^-6*I	0.0000780902508624068-8.377390668211771*^-7*I	0.00003867282394900398-4.1790725488037*^-7*I
0.003761536753494562-4.335056106586766*^-6*I	0.008491506483855315-8.842516745644914*^-6*I	0.0157938681256294-0.000013728937310779474*I	0.029294609437327396-0.000019275644406601903*I	0.05881617511317111-0.000025866165632201435*I	0.13472477910878744-0.00003380243324136284*I	0.3617401348848442-0.000041644818671765114*I	0.1351848087489153-0.000035743866367363836*I	0.0597653082892685-0.00002977165494930876*I	0.03079564559514982-0.000025191826351921105*I	0.017954069849359967-0.0000217294539404948*I	0.011483030822165176-0.000019033092819467202*I	0.007859401822248514-0.000016861560022478322*I	0.005654857481142518-0.00001506109764888284*I	0.004224522925296784-0.000013532234581683593*I	0.003248558187304462-0.00001220832362736642*I	0.0025553094706302418-0.000011043036034535977*I	0.002046453268846361-0.000010003074570385058*I	0.0016625631289647626-9.063802618745506*^-6*I	0.0013660828407025159-8.206527057804116*^-6*I	0.0011323694253342971-7.416749027408087*^-6*I	0.0009447260245237821-6.683001186683533*^-6*I	0.0007915202037298679-5.996052368459406*^-6*I	0.0006644457525056518-5.348349442273957*^-6*I	0.0005574380394873983-4.7336164975667395*^-6*I	0.0004659765981549727-4.146560850524513*^-6*I	0.00038662445840089083-3.582653080320534*^-6*I	0.00031671622158541395-3.037959260005316*^-6*I	0.00025414180164332224-2.5090105012571367*^-6*I	0.00019719289736475084-1.9926994401845084*^-6*I	0.00014445119823406775-1.4861962663763989*^-6*I	0.00009470456278471647-9.868788869301642*^-7*I	0.00004688186862196982-4.922731563377957*^-7*I
0.0025140727662631072-3.7619199845413705*^-6*I	0.0055225617172167275-7.642168062245458*^-6*I	0.009771775658196456-0.000011779008425602723*I	0.016752975414666534-0.00001635662792612517*I	0.030031011604306938-0.000021641163551232648*I	0.05939325068542357-0.000028005492379876648*I	0.13518480874891525-0.00003574386636736382*I	0.3621121924886893-0.00004341098124119724*I	0.13548941309963045-0.000037353096042051346*I	0.06001726954786459-0.00003123899164657109*I	0.03100586460129614-0.000026529728800466418*I	0.018130708230661197-0.00002294832927101237*I	0.011632291198734743-0.000020141694409986417*I	0.007986059678791355-0.000017867290688270384*I	0.005762630953567578-0.000015970243611907822*I	0.004316334434352412-0.000014350147990194689*I	0.0033267224431875026-0.000012939566250342864*I	0.002621670418001904-0.000011691493234091198*I	0.002102485007682073-0.000010572046202434851*I	0.001709444997586733-9.556075775083305*^-6*I	0.0014047556646515202-8.624434312684489*^-6*I	0.001163577807574734-7.762214937891476*^-6*I	0.0009690501032207749-6.957579116961421*^-6*I	0.0008093992980834943-6.2009531948290435*^-6*I	0.0006761956043012579-5.484463299069784*^-6*I	0.0005632628397021228-4.801528410838077*^-6*I	0.0004659765981549731-4.1465608505245145*^-6*I	0.00038079965818616694-3.514741167049201*^-6*I	0.0003049663697898083-2.9018454032094903*^-6*I	0.0002362627072896966-2.3041096748875065*^-6*I	0.00017286881866775803-1.7181215099066216*^-6*I	0.00011324281599363087-1.140730355893019*^-6*I	0.00005603173883571252-5.689716320497944*^-7*I
0.0017610249637221645-3.3071119556586942*^-6*I	0.003794341940604247-6.698411664499174*^-6*I	0.006481669006253868-0.000010269858677591148*I	0.010508177825176022-0.00001414452757023346*I	0.017330050986918973-0.000018495954673800372*I	0.030491041244434684-0.000023582596677233622*I	0.05976530828926846-0.000029771654949308746*I	0.1354894130996305-0.00003735309604205135*I	0.36236415374728537-0.00004487831793845958*I	0.13569963210577682-0.000038690998490596645*I	0.060193907929165846-0.00003245786697708867*I	0.03115512497786572-0.000027638330390985643*I	0.018257366087204054-0.000023954059936804443*I	0.011740064671159798-0.000021050840373011393*I	0.008077871187846983-0.00001868520409678148*I	0.005840795209450617-0.000016701486234884263*I	0.004382695381724072-0.000014998605189749903*I	0.0033827541820232146-0.000013508537882392659*I	0.0026685522866238703-0.000012183766390428985*I	0.002141157831631077-0.000010989953457315222*I	0.0017406533798271688-9.901541685566684*^-6*I	0.0014290797433485119-8.899012242962372*^-6*I	0.0011814569019283588-7.9671157642611*^-6*I	0.000980799955016381-7.0936929737572485*^-6*I	0.0008152240982982183-6.268865108100378*^-6*I	0.0006761956043012584-5.484463299069789*^-6*I	0.0005574380394873993-4.733616497566746*^-6*I	0.0004542267463593674-4.010446993728688*^-6*I	0.0003629205638325411-3.3098403406795697*^-6*I	0.00028064229109281527-2.627267472931603*^-6*I	0.00020505432504925954-1.958643764404126*^-6*I	0.000134195994718754-1.3002142550262527*^-6*I	0.00006636094737166095-6.484571995552228*^-7*I
0.0012802691743411365-2.9364916799578034*^-6*I	0.002720132252759301-5.934802571004378*^-6*I	0.004530744107583802-9.063930809129904*^-6*I	0.007058744578506301-0.000012409185425266363*I	0.01096820746530375-0.00001608596069623441*I	0.017702108590763835-0.000020262117243232443*I	0.030795645595149808-0.000025191826351921078*I	0.060017269547864564-0.000031238991646571066*I	0.13569963210577668-0.00003869099849059663*I	0.36254079212858625-0.000046097193268977085*I	0.13584889248234636-0.00003979960008111582*I	0.06032056578570867-0.00003346359764288072*I	0.031262898450290774-0.000028547476354010615*I	0.01834917759625967-0.000024771973345315518*I	0.011818228927042833-0.00002178208299598782*I	0.008144232135218636-0.000019333661296336673*I	0.005896826948286319-0.000017270457866934016*I	0.004429577250346036-0.000015490878346087668*I	0.003421427005972212-0.000013926445137273003*I	0.0026997606688643062-0.000012529232300912352*I	0.0021654819103280676-0.000011264531387593095*I	0.0017585324741807927-0.000010106442511936302*I	0.0014408295951441165-9.03512609975819*^-6*I	0.0011872817021430823-8.035027677532428*^-6*I	0.0009807999550163803-7.093692973757245*^-6*I	0.0008093992980834947-6.200953194829046*^-6*I	0.0006644457525056527-5.3483494422739615*^-6*I	0.000539558945133773-4.528715671197109*^-6*I	0.00042990266766237403-3.7358690634507945*^-6*I	0.00033171218159210367-2.9643744301961836*^-6*I	0.00024196946714381116-2.2093602180512297*^-6*I	0.00015817245642728962-1.4663706080663286*^-6*I	0.0000781642558830414-7.31242622976457*^-7*I
