0.4581194727514549-0.09017667707943368*I	0.19243561990418345-0.14240506305665604*I	0.028301231084308917-0.1379876710567862*I	-0.054441548516153335-0.08609028487637078*I	-0.0612717831322669-0.017386568668109514*I	-0.02244802838121808+0.03339313872082441*I	0.017361935003564526+0.04595350967948898*I	0.027546853909942583+0.023656376671915887*I	0.009090895734218493-0.011199321328619673*I	-0.013324105213027567-0.0325412418031149*I	-0.01664505718166744-0.026711846202422434*I
0.19243561990418367-0.14240506305665615*I	0.48642070383576436-0.22816434813622016*I	0.13799407138803016-0.22849534793302692*I	-0.032970552047958075-0.1553742397248959*I	-0.07688957689737161-0.05269714615554643*I	-0.04390984812870265+0.028566941011379465*I	0.005098825528724226+0.05704951539274038*I	0.026452830737782762+0.03475418835086942*I	0.014222748696914787-0.00888486513119888*I	-0.007554161447449119-0.037911167531041984*I	-0.013324105213027666-0.03254124180311484*I
0.028301231084308886-0.13798767105678636*I	0.13799407138803008-0.22849534793302703*I	0.42514892070349675-0.24555091680432967*I	0.11554604300681166-0.19510220921220262*I	-0.015608617044394077-0.10942073004540691*I	-0.04934272298742964-0.029040769483630505*I	-0.03481895239448484+0.017367619682759943*I	-0.008225279684303997+0.02450827358962573*I	0.009807773556114773+0.008042342148447304*I	0.014222748696914441-0.008884865131198608*I	0.009090895734218198-0.01119932132861943*I
-0.05444154851615333-0.086090284876371*I	-0.03297055204795807-0.1553742397248961*I	0.11554604300681176-0.1951022092122028*I	0.44251085570706084-0.1995974071248408*I	0.14309289691675348-0.1714458325402867*I	-0.006517721310176553-0.12062005137402639*I	-0.06266682820045827-0.06158201128674506*I	-0.05146400957615319-0.009344226519662017*I	-0.008225279684304665+0.02450827358962617*I	0.02645283073778186+0.03475418835087002*I	0.027546853909941986+0.02365637667191632*I
-0.061271783132267-0.0173865686681098*I	-0.07688957689737172-0.052697146155546847*I	-0.015608617044394094-0.10942073004540727*I	0.14309289691675356-0.17144583254028686*I	0.4516017514412782-0.21079672845346026*I	0.12976879170372474-0.20398707434340121*I	-0.023162778491845157-0.14733189757644835*I	-0.06266682820045916-0.06158201128674454*I	-0.0348189523944863+0.017367619682760772*I	0.005098825528722743+0.05704951539274116*I	0.017361935003563603+0.04595350967948949*I
-0.022448028381218284+0.03339313872082422*I	-0.0439098481287029+0.028566941011379157*I	-0.0493427229874298-0.02904076948363083*I	-0.006517721310176572-0.12062005137402666*I	0.1297687917037249-0.2039870743434014*I	0.43495669425961-0.23750857465588224*I	0.12976879170372388-0.20398707434340077*I	-0.0065177213101782925-0.12062005137402562*I	-0.04934272298743175-0.029040769483629627*I	-0.043909848128704555+0.028566941011380166*I	-0.02244802838121924+0.03339313872082482*I
0.01736193500356421+0.045953509679488976*I	0.005098825528723808+0.05704951539274036*I	-0.03481895239448511+0.017367619682759995*I	-0.06266682820045824-0.06158201128674497*I	-0.023162778491844855-0.14733189757644818*I	0.12976879170372416-0.20398707434340063*I	0.45160175144127684-0.21079672845345948*I	0.14309289691675137-0.17144583254028595*I	-0.015608617044396454-0.10942073004540638*I	-0.07688957689737368-0.05269714615554621*I	-0.061271783132268144-0.01738656866810947*I
0.02754685390994213+0.023656376671916106*I	0.026452830737782127+0.034754188350869804*I	-0.008225279684304409+0.024508273589626248*I	-0.0514640095761531-0.009344226519661474*I	-0.06266682820045856-0.06158201128674408*I	-0.0065177213101775-0.12062005137402526*I	0.14309289691675198-0.17144583254028573*I	0.44251085570705895-0.19959740712484028*I	0.11554604300680961-0.19510220921220273*I	-0.03297055204795993-0.15537423972489625*I	-0.0544415485161544-0.08609028487637119*I
0.009090895734217954-0.011199321328619281*I	0.014222748696914037-0.00888486513119818*I	0.009807773556114292+0.008042342148448182*I	-0.008225279684304537+0.024508273589627073*I	-0.034818952394485514+0.017367619682761546*I	-0.049342722987430615-0.029040769483629048*I	-0.015608617044395411-0.10942073004540603*I	0.11554604300681007-0.1951022092122025*I	0.4251489207034951-0.24555091680433017*I	0.13799407138802872-0.22849534793302778*I	0.028301231084308126-0.13798767105678691*I
-0.013324105213028065-0.0325412418031145*I	-0.007554161447449799-0.03791116753104125*I	0.014222748696914016-0.008884865131197685*I	0.02645283073778201+0.03475418835087097*I	0.005098825528723486+0.057049515392742*I	-0.04390984812870346+0.028566941011380777*I	-0.07688957689737257-0.052697146155545854*I	-0.03297055204795917-0.1553742397248961*I	0.1379940713880291-0.22849534793302784*I	0.4864207038357633-0.2281643481362211*I	0.19243561990418306-0.1424050630566568*I
-0.01664505718166775-0.026711846202422177*I	-0.013324105213028079-0.03254124180311436*I	0.009090895734217938-0.01119932132861884*I	0.02754685390994208+0.02365637667191692*I	0.017361935003564064+0.04595350967949002*I	-0.022448028381218545+0.033393138720825194*I	-0.061271783132267416-0.017386568668109233*I	-0.054441548516153876-0.08609028487637109*I	0.028301231084308445-0.13798767105678694*I	0.19243561990418317-0.1424050630566568*I	0.45811947275145504-0.09017667707943422*I
