0.3737721013903516-0.669816759401731*I	-0.30979836272911565-0.335064082175364*I	-0.16862600652806717+0.14501030916757862*I	0.08873236372755305+0.04966723519091822*I	-0.005232052838853827-0.06439691231391462*I	-0.03782101773130598+0.03021313131046889*I	0.03230334585440866+0.013300031856783518*I	-0.002727820077605246-0.02982730067287668*I	-0.018823103472656873+0.01668636955570622*I	0.01740128853741312+0.006663636297263348*I	-0.0011578429806836654-0.01828138612056027*I	-0.011737542049016066+0.011412700073588591*I	0.01073590226538593+0.003991701743743691*I	-0.00013104628456114427-0.012909553957517781*I	-0.008152324341933082+0.008762895079620168*I	0.006973505300821323+0.0025620730108073062*I	0.0005804712319603927-0.009942368333875408*I	-0.006041339814343942+0.007333035896519858*I	0.004538278599554478+0.0016626525499366027*I	0.0011801960349465206-0.008173304345130056*I	-0.004658861812265062+0.006554230574043211*I	0.0027326937792055543+0.0010048290374214523*I	0.0017139845667573828-0.0071014287006600585*I	-0.003650470349566802+0.00619537449540808*I	0.0013107566266992014+0.0004751093585013468*I	0.0022749038270207514-0.006460834243055246*I	-0.002905350487036884+0.006190439526358366*I
-0.30979836272912353-0.3350640821753686*I	0.20514609486228436-0.5248064502341525*I	-0.2210659990015543-0.28539684698445206*I	-0.17385805936692164+0.08061339685364712*I	0.050911345996238325+0.0798803665013763*I	0.02707129301555106-0.05109688045713644*I	-0.040548837808909645+0.0003858306375822394*I	0.013480242381751358+0.02998640141247885*I	0.014673468459808797-0.023163664375624993*I	-0.019980946453336187-0.0015950165648669797*I	0.0056637464883912214+0.018076336370845377*I	0.009578059284680661-0.014289684376821104*I	-0.011868588333590925-0.001496853883938597*I	0.0025835779234610217+0.012754596823363704*I	0.006842459016267609-0.010347480946694687*I	-0.0075718531099862605-0.0011794732542368593*I	0.000932165486453766+0.009895108907338987*I	0.005118749831495128-0.008279715783936926*I	-0.004861143779407283-0.0008402684486174847*I	-0.00012058321270323454+0.008216883123972972*I	0.003912889814170834-0.007168475307716966*I	-0.0029448772455011912-0.0005471981266368829*I	-0.0009177765703730812+0.007200203532807972*I	0.0030247411934429835-0.006626319342174533*I	-0.0013755665225487859-0.00026545974766725326*I	-0.0015945938603309211+0.006665548884839874*I	0.0022749038270284405-0.006460834243062263*I
-0.16862600652807916+0.14501030916756066*I	-0.22106599900156668-0.28539684698446566*I	0.19991404202343277-0.5892033625480791*I	-0.25888701673287884-0.25518371567398496*I	-0.14155471351253374+0.09391342871043913*I	0.048183525918633535+0.050053065828502434*I	0.008248189542903505-0.034410510901434585*I	-0.023147549271495576+0.007049466934841815*I	0.01232239940106723+0.01170501529191672*I	0.0029359264107937134-0.011750964302034674*I	-0.00924504418796078+0.002396685178878519*I	0.005532700203817917+0.005166782413322291*I	0.0014257349427580232-0.005526789297203493*I	-0.004895083032750785+0.0010652191268781127*I	0.0031640491554112316+0.00281222848950103*I	0.0008011192018883834-0.003014445050162551*I	-0.003033574510453633+0.00048317929570613436*I	0.0021123615214065548+0.0017218045621968572*I	0.00045988801924643933-0.0017254852099120434*I	-0.0021284500001934733+0.00016456058879887585*I	0.0015934013540508394+0.0011154544233048208*I	0.00026241946459456395-0.0009731008123315272*I	-0.0016341206188108836-0.00007208876815501741*I	0.0013571272566481835+0.0007393692897418183*I	0.00011939070641668243-0.00043587981582432375*I	-0.0013755665225420443-0.0002654597476647412*I	0.0013107566267004395+0.0004751093584913213*I
0.08873236372754578+0.04966723519090094*I	-0.1738580593669319+0.08061339685364181*I	-0.2588870167328777-0.25518371567398296*I	0.2322173878778266-0.5759033306912821*I	-0.26161483681049-0.28501101634686626*I	-0.16037781698517897+0.1105997982661362*I	0.06558481445605692+0.056716702125764656*I	0.007090346562216736-0.052691897021994276*I	-0.03488509132051971+0.01846216700843609*I	0.02305830166644203+0.015696717035668176*I	0.0028048801262205154-0.02466051825955837*I	-0.0173973685298887+0.011159580258493224*I	0.012506205504660016+0.007728855424145437*I	0.002006206174723172-0.015469157631059768*I	-0.010936422847116573+0.008398255023404843*I	0.007702327754945706+0.004474881039436362*I	0.0019813152368444117-0.011187749395312752*I	-0.007692436322684689+0.007037409869712801*I	0.004845055300633534+0.0027266335996023344*I	0.002173872585989469-0.008826913910558875*I	-0.0057789203497811605+0.006359935084217871*I	0.0029041579807477505+0.001590563781799627*I	0.002537323291617055-0.007433935055399254*I	-0.004539471105846912+0.006118350758201746*I	0.0013571272566558076+0.000739369289760547*I	0.003024741193452836-0.006626319342154009*I	-0.003650470349575108+0.0061953744954116735*I
-0.005232052838854811-0.06439691231391127*I	0.050911345996241864+0.07988036650139556*I	-0.1415547135125194+0.09391342871044794*I	-0.2616148368104775-0.2850110163468741*I	0.21339428440517896-0.5592169611356114*I	-0.24421354827306624-0.27834738004962123*I	-0.16153565996586106+0.09231841214557068*I	0.05384727240703071+0.06812940219934592*I	0.01782624882758953-0.04870019527825549*I	-0.03501613760509107+0.005552613050910356*I	0.014905977324501881+0.024459612115274174*I	0.009778385427036462-0.022098445248751004*I	-0.016816897297937408+0.0012172119246348933*I	0.006464865690303378+0.015061891320678103*I	0.006544484774271057-0.01380650508112193*I	-0.00975622681216469+0.00022495067826277878*I	0.003043465942694087+0.011029111613449494*I	0.004714009016057669-0.010182920357920351*I	-0.005978451755941352-0.000064018830946728*I	0.001194584951048724+0.008922008095031825*I	0.003484629212697349-0.008351804552051213*I	-0.0035040165227435177-0.00010089915885767274*I	-1.1925062957465228*^-6+0.007781003308137085*I	0.002537323291603494-0.007433935055396451*I	-0.0016341206188094683-0.00007208876813987208*I	-0.0009177765703620751+0.007200203532828525*I	0.0017139845667563103-0.007101428700648615*I
-0.03782101773129595+0.030213131310475008*I	0.027071293015565843-0.05109688045712363*I	0.04818352591863814+0.050053065828504696*I	-0.1603778169851859+0.11059979826613207*I	-0.24421354827307248-0.27834738004961423*I	0.21223644142449305-0.5774983472561628*I	-0.2559510903220847-0.26693467997603215*I	-0.1507997577004802+0.09631011388931011*I	0.05371622612246536+0.05521984824182934*I	0.009673924485656663-0.03993730019863049*I	-0.02804263230426903+0.008114686061724278*I	0.01548644855645359+0.014517243781408146*I	0.0037370456126799823-0.014765409352226993*I	-0.012278618698385682+0.0028798644745612*I	0.00764506172525181+0.006888586975527925*I	0.0018856229620010931-0.007252274507094754*I	-0.00702353303296786+0.0012297797156776236*I	0.0047574505094398626+0.003927682912789651*I	0.0010635386664822446-0.003987545862506406*I	-0.004667695129234603+0.0004110905275517104*I	0.0034694887780821093+0.002461173851947058*I	0.0005792787256575098-0.0021613650257284395*I	-0.0035040165227511124-0.00010089915886249716*I	0.0029041579807472626+0.001590563781796809*I	0.0002624194645931519-0.0009731008123303176*I	-0.002944877245502717-0.0005471981266408494*I	0.0027326937792099965+0.001004829037413231*I
0.0323033458544217+0.01330003185676779*I	-0.0405488378088988+0.00038583063757148924*I	0.008248189542889538-0.034410510901437756*I	0.06558481445602589+0.05671670212576909*I	-0.16153565996587926+0.09231841214558756*I	-0.25595109032208674-0.266934679976016*I	0.22297234368988086-0.5735066455124217*I	-0.2560821366066433-0.2798442339335519*I	-0.15895208204241357+0.10507300896893858*I	0.06068973142327719+0.05778192125265151*I	0.010254395717605088-0.04987966853249227*I	-0.03408397211861459+0.015447721958251242*I	0.020024727156018975+0.016179896331337713*I	0.004917241647638703-0.022938713697375115*I	-0.016937480510650964+0.009434095048593322*I	0.010377755504443415+0.007893416012951633*I	0.003599607528745344-0.014353703207752004*I	-0.010674003382527381+0.007425154211083118*I	0.006068207136163291+0.004402792271282451*I	0.0033384424935121713-0.010448380105583951*I	-0.007573045616289646+0.006601530053885251*I	0.0034694887780667813+0.0024611738519491914*I	0.003484629212701158-0.008351804552059612*I	-0.0057789203497598425+0.006359935084217604*I	0.0015934013540526066+0.001115454423307471*I	0.003912889814161187-0.007168475307739331*I	-0.004658861812262605+0.006554230574010694*I
-0.002727820077604071-0.029827300672893308*I	0.013480242381746114+0.029986401412478512*I	-0.02314754927150885+0.007049466934849224*I	0.007090346562202568-0.05269189702200199*I	0.053847272407023805+0.06812940219933736*I	-0.15079975770048273+0.09631011388931496*I	-0.25608213660664664-0.2798442339335425*I	0.21482001934794623-0.5647437504328061*I	-0.2491086313058319-0.27728216092274743*I	-0.15837161081047874+0.09513064063505956*I	0.05464839160891108+0.06511495714916632*I	0.014792674317161763-0.048217015982566336*I	-0.032903776083656376+0.007274417613104535*I	0.015365865343755253+0.022734126905377915*I	0.007649935426840767-0.02193388465993795*I	-0.015223495943896607+0.0023326663479374832*I	0.006727285154877466+0.014088790508340816*I	0.004910364155459582-0.013878593849271066*I	-0.008399099555493422+0.0009643199680138768*I	0.0031628566491121728+0.010593231797631985*I	0.003338442493494478-0.010448380105571777*I	-0.00466769512924613+0.00041109052755758315*I	0.001194584951052267+0.008922008095027146*I	0.0021738725859926926-0.008826913910554623*I	-0.0021284500001980235+0.00016456058880355724*I	-0.00012058321270581509+0.008216883123954594*I	0.0011801960349498986-0.008173304345156979*I
-0.018823103472654406+0.01668636955571098*I	0.014673468459796347-0.02316366437560262*I	0.012322399401050491+0.011705015291929775*I	-0.03488509132051996+0.01846216700841873*I	0.017826248827598343-0.048700195278276105*I	0.053716226122467396+0.055219848241822855*I	-0.15895208204241668+0.10507300896894517*I	-0.24910863130583435-0.27728216092273217*I	0.2154004905798872-0.5746861187666804*I	-0.25514997112019455-0.2699491250262237*I	-0.153833332210923+0.09679329318499477*I	0.05582858764387575+0.05694165280402052*I	0.010133812504902329-0.04166278540854079*I	-0.030171082304466322+0.008279246650521734*I	0.017079849910497862+0.015632698204714537*I	0.003999465077272705-0.01573851016454762*I	-0.013912739317193237+0.0028077757064172448*I	0.009002188981900274+0.007627956265274004*I	0.0020050136684154622-0.007688154322917196*I	-0.008399099555509859+0.0009643199680146426*I	0.0060682071361416266+0.004402792271281841*I	0.0010635386664811905-0.003987545862506924*I	-0.00597845175593575-0.00006401883094025425*I	0.00484505530062916+0.002726633599613225*I	0.00045988801924166483-0.0017254852099057299*I	-0.004861143779414869-0.0008402684486176253*I	0.004538278599541264+0.0016626525499346748*I
0.01740128853742661+0.0066636362972678186*I	-0.019980946453337096-0.0015950165648492465*I	0.0029359264107724397-0.01175096430202884*I	0.0230583016664278+0.01569671703565933*I	-0.035016137605087365+0.0055526130509124345*I	0.009673924485666395-0.03993730019862895*I	0.060689731423289144+0.057781921252645065*I	-0.15837161081046947+0.09513064063507387*I	-0.25514997112019644-0.26994912502620205*I	0.21993876917943855-0.57302346621673*I	-0.25396977508523166-0.27812242937134835*I	-0.1584921940231668+0.10334752375903258*I	0.05856128142308858+0.057946481841431766*I	0.011847797071651072-0.048764214109209544*I	-0.03382155265404001+0.014474621145925234*I	0.018390606537197655+0.016107807563211427*I	0.006274368904288292-0.022199344407610132*I	-0.016818089804237654+0.00899821523277011*I	0.009002188981902831+0.00762795626527157*I	0.004910364155453904-0.013878593849278937*I	-0.01067400338254101+0.0074251542110700935*I	0.004757450509442147+0.003927682912787768*I	0.004714009016071415-0.010182920357909983*I	-0.007692436322672903+0.007037409869724157*I	0.002112361521415986+0.0017218045622108813*I	0.005118749831484223-0.008279715783918786*I	-0.006041339814372271+0.007333035896532225*I
