0.5108292330213939-0.26863071565917007*I	0.10700068743058737-0.31449739315262626*I	-0.1131416801492697-0.1453288285352313*I	-0.10695078799667287+0.03689995258052189*I	-0.0007344415220835668+0.07549595287897208*I	0.051661991057074155+0.005532922512370982*I	0.01894809951940283-0.04153170963104617*I	-0.024803983103638662-0.014834305022207393*I	-0.021923034332315183+0.024166026116608633*I	0.008424000129252837+0.016831084703621612*I	0.01935896759558763-0.013919835607913591*I	0.002206416433638832-0.01649082248452167*I	-0.014082445554118746+0.007521385528160925*I	-0.008766071326244221+0.015626274982382417*I	0.007361446270858731-0.0032674033338492697*I	0.011918853345077238-0.01502991491062294*I
0.10700068743058884-0.3144973931526268*I	0.3976875528721268-0.41395954419440173*I	0.00004989943391725551-0.27759744057210417*I	-0.11387612167135058-0.06983287565625865*I	-0.05528879693959627+0.042432875092893174*I	0.018213657997321026+0.033964243247925685*I	0.026858007953436246-0.00930138250983697*I	-0.002974934812912247-0.017365683514437947*I	-0.016379982974385632+0.0019967796814141167*I	-0.002564066736726938+0.010246190508695463*I	0.010630416562892273+0.000340262219101155*I	0.005276522041469086-0.006398450079750327*I	-0.006559654892605117-0.0008645475021360529*I	-0.00672099928325871+0.0042539821943148575*I	0.0031527820188353333+0.0005963600717618419*I	0.007361446270860662-0.0032674033338481057*I
-0.11314168014926657-0.1453288285352326*I	0.000049899433919985864-0.2775974405721053*I	0.3969531113500474-0.3384635913154285*I	0.05171189049099523-0.2720645180597319*I	-0.09492802215194465-0.11136458528730488*I	-0.08009278004323347+0.02759857007068453*I	-0.003709376334994051+0.05813026936453309*I	0.03528200808268907+0.007529702193784164*I	0.01638403278267632-0.03128551912235131*I	-0.014173566540745303-0.014494042803106557*I	-0.016646512290844708+0.017767576036858936*I	0.0018643452366484577+0.01596653720148823*I	0.012637968312329073-0.009665853413593783*I	0.005359198452475227-0.015894462412753992*I	-0.006720999283255011+0.004253982194317645*I	-0.008766071326240334+0.015626274982385346*I
-0.10695078799667057+0.03689995258052134*I	-0.11387612167134825-0.06983287565625901*I	0.0517118904909959-0.27206451805973186*I	0.41590121086945125-0.37999530094647394*I	0.02690790738735635-0.28689882308194087*I	-0.11685105648426126-0.08719855917069853*I	-0.07166877991398168+0.044429654774305015*I	0.015649591260594287+0.044210433756619975*I	0.037488424516329916-0.008961120290736401*I	0.0023015872285591854-0.023764133594188972*I	-0.02293963786698887+0.0011322321792785394*I	-0.009285066019984974+0.014500172703013946*I	0.013783198581728167+0.0009366222908696141*I	0.012637968312331938-0.009665853413591633*I	-0.006559654892601269-0.0008645475021317522*I	-0.01408244555411621+0.007521385528164549*I
-0.0007344415220840446+0.07549595287897332*I	-0.05528879693959748+0.04243287509289509*I	-0.09492802215194614-0.11136458528730292*I	0.026907907387355566-0.2868988230819397*I	0.39397817653713313-0.3558292748298678*I	0.035331907516606295-0.2700677383783213*I	-0.09749208888867389-0.10111839477861176*I	-0.06946236348034047+0.027938832289785675*I	0.001567145706477738+0.05173181928478334*I	0.02872235319008605+0.0066651546916478835*I	0.00966303349941789-0.027031536928036455*I	-0.011020784521909965-0.013897682731342783*I	-0.009285066019982649+0.014500172703013934*I	0.001864345236650458+0.01596653720148966*I	0.0052765220414685435-0.006398450079747342*I	0.002206416433637164-0.016490822484519115*I
0.051661991057072185+0.005532922512372445*I	0.018213657997317587+0.033964243247928357*I	-0.08009278004323699+0.0275985700706877*I	-0.11685105648426344-0.08719855917069588*I	0.035331907516605775-0.2700677383783201*I	0.4133371441327204-0.36974911043778164*I	0.03753832395024814-0.28655856086284065*I	-0.11157453444278899-0.09359700925044687*I	-0.07822843480658381+0.043565107272171825*I	0.008928591977335363+0.0484644159509366*I	0.04064120653516312-0.008364760218973963*I	0.009663033499419419-0.027031536928037114*I	-0.02293963786698723+0.0011322321792771148*I	-0.016646512290845784+0.01776757603685797*I	0.010630416562887941+0.00034026221910142367*I	0.019358967595583504-0.01391983560791283*I
0.018948099519402555-0.041531709631046555*I	0.02685800795343464-0.009301382509836673*I	-0.003709376334996804+0.05813026936453478*I	-0.0716687799139837+0.044429654774307575*I	-0.09749208888867363-0.10111839477860984*I	0.03753832395024963-0.28655856086284*I	0.3992546985786069-0.36222772490961724*I	0.028772252624006085-0.27093228588045376*I	-0.10421308817193145-0.09686441258429193*I	-0.06630958146150792+0.028535192361551796*I	0.00892859197733555+0.04846441595093751*I	0.028722353190085693+0.006665154691647791*I	0.002301587228557471-0.023764133594190696*I	-0.014173566540748177-0.0144940428031088*I	-0.0025640667367299213+0.01024619050869401*I	0.008424000129250986+0.016831084703621154*I
-0.024803983103636462-0.01483430502220977*I	-0.002974934812910387-0.01736568351444082*I	0.03528200808268899+0.007529702193782931*I	0.01564959126059366+0.04421043375662089*I	-0.06946236348033948+0.0279388322897874*I	-0.1115745344427866-0.09359700925044609*I	0.02877225262400783-0.27093228588045404*I	0.4066161448494644-0.3654951282434628*I	0.04069110596908154-0.2859622007910735*I	-0.10421308817193156-0.0968644125842901*I	-0.0782284348065851+0.04356510727217482*I	0.0015671457064743515+0.05173181928478555*I	0.03748842451632573-0.00896112029073624*I	0.01638403278267435-0.0312855191223527*I	-0.01637998297438426+0.0019967796814125156*I	-0.021923034332312904+0.02416602611660773*I
-0.02192303433231286+0.024166026116606436*I	-0.01637998297438305+0.0019967796814107106*I	0.016384032782677513-0.03128551912235412*I	0.03748842451633016-0.008961120290737163*I	0.0015671457064785948+0.05173181928478447*I	-0.07822843480658218+0.04356510727217291*I	-0.10421308817193-0.0968644125842924*I	0.040691105969082014-0.28596220079107487*I	0.40661614484946335-0.3654951282434619*I	0.028772252624004662-0.27093228588045115*I	-0.11157453444279133-0.09359700925044265*I	-0.069462363480344+0.02793883228978985*I	0.015649591260591088+0.04421043375662236*I	0.03528200808268879+0.007529702193784245*I	-0.0029749348129092194-0.01736568351443918*I	-0.024803983103635387-0.014834305022208498*I
0.008424000129253047+0.016831084703621196*I	-0.00256406673672655+0.010246190508694015*I	-0.014173566540744894-0.014494042803108691*I	0.0023015872285592157-0.023764133594190114*I	0.02872235319008549+0.006665154691648753*I	0.008928591977334258+0.0484644159509382*I	-0.06630958146150913+0.028535192361551553*I	-0.10421308817193252-0.09686441258429272*I	0.02877225262400426-0.2709322858804539*I	0.3992546985786044-0.36222772490961586*I	0.03753832395024735-0.2865585608628379*I	-0.09749208888867383-0.10111839477860857*I	-0.0716687799139818+0.04442965477430726*I	-0.0037093763349941695+0.05813026936453342*I	0.026858007953436486-0.009301382509837957*I	0.018948099519403294-0.04153170963104721*I
