0.4827321839104452-0.3994863906070436*I	0.01929976967916216-0.38111841379332234*I	-0.1488784804414412-0.053272384758962954*I	-0.09292236134271814+0.13098977590471614*I
0.019299769679158724-0.38111841379332073*I	0.3338537034689991-0.45275877536600445*I	-0.07362259166355975-0.2501286378886045*I	-0.14887848044144306-0.053272384758962205*I
-0.14887848044144902-0.05327238475895939*I	-0.07362259166356658-0.25012863788860135*I	0.33385370346899523-0.45275877536600284*I	0.019299769679158085-0.3811184137933205*I
-0.09292236134272502+0.13098977590471933*I	-0.1488784804414507-0.05327238475895865*I	0.01929976967915481-0.381118413793319*I	0.48273218391044154-0.39948639060704194*I
