0.3436045897746642-0.008432793178113874*I	0.1425548040050671-0.015722083713236013*I	0.06971996421145739-0.020947304190385655*I	0.03659199046415837-0.023517088581204888*I	0.01770057818985405-0.023268431754866727*I	0.005366686607055439-0.02047857347404785*I	-0.0027849365965082994-0.015796474301659928*I	-0.007573039181482883-0.010110636644671368*I	-0.00947764267328698-0.004380866993601083*I	-0.009035266365974843+0.0005325631538679336*I	-0.006923102931968669+0.004009800238498197*I	-0.003910176578525027+0.0057571897587245*I	-0.0007549885446266254+0.005825012052874046*I	0.0019039431650805022+0.0045585198318511475*I	0.0036340859818363553+0.0024969424677172263*I	0.0042531544677556375+0.0002447188576506447*I	0.003825120086576429-0.0016567553124358315*I	0.0026123068582424394-0.0028307122469702064*I	0.0009964839741813886-0.0031212958183218383*I	-0.0006130608692261311-0.0025969200248625807*I	-0.001865506986275671-0.0015050000679239733*I	-0.002532497519504117-0.00019253858696900218*I	-0.002539958969769321+0.0009866419103406055*I	-0.001964914470955241+0.0017559667900328274*I	-0.0010017043367920866+0.0019731875388488197*I	0.00009229545794462559+0.0016498194711215448*I	0.0010582537131964666+0.0009318285178712152*I	0.001691399953067098+0.00004959362104802797*I	0.0018796582434521766-0.0007481892751696751*I	0.0016190632737449891-0.001259259687877995*I	0.0010049552132444309-0.0013753880498967015*I	0.00020298046691214413-0.0011022932114959306*I	-0.0005923237036285935-0.0005488864488993571*I	-0.0012017382640579128+0.00010933247454430763*I	-0.0014989913959359766+0.0006817062435759926*I	-0.0014345316143653463+0.0010145310807135974*I	-0.0010415361074680195+0.0010302791455572044*I	-0.0004241122108501958+0.0007443440074902211*I	0.0002687734166941498+0.0002559717476659469*I	0.0008774774020170062-0.0002830981806468468*I	0.0012665611422060887-0.0007130468734050547*I	0.001353213064588803-0.0009110705356941071*I	0.0011236659448035635-0.0008249521618415727*I	0.0006346541359287635-0.0004862672118271281*I
0.14255480400506698-0.01572208371323601*I	0.4133245539861214-0.029380097368499516*I	0.17914679446922535-0.039239172294440884*I	0.08742054240131146-0.04421573594525236*I	0.04195867707121384-0.04399566205525273*I	0.014915641593345755-0.039064906056526655*I	-0.0022063525744274335-0.030589210118719224*I	-0.012262579269795267-0.020177341295261008*I	-0.016608305547457715-0.009578073490803436*I	-0.016400745605255646-0.00037106675510288807*I	-0.012945442944499862+0.006289752912592426*I	-0.00767809147659528+0.009834812291372228*I	-0.0020062334134445113+0.010315709590575633*I	0.002879097437209738+0.008321954520591262*I	0.006157097632836141+0.00480323868950178*I	0.007459206068412784+0.0008401871552813812*I	0.006865461325998077-0.0025859933893195744*I	0.004821604060757823-0.00477805113075768*I	0.0019992459890163135-0.005427632271832797*I	-0.0008690230120942738-0.004626295886245821*I	-0.003145558388730238-0.002789458611831588*I	-0.00440546595604498-0.0005183581575833707*I	-0.0044974119904593445+0.001563428203063823*I	-0.003541663306561389+0.002959829449189425*I	-0.0018726190130105974+0.0034057862611543695*I	0.00005654937640439541+0.002905016056720032*I	0.0017836954110117377+0.0016994130921695694*I	0.002937911956648653+0.00018363924270153496*I	0.0033104632268120956-0.0012096660668299737*I	0.0028846134566966122-0.0021235773250663833*I	0.0018220437406571343-0.002361552899373935*I	0.00041263150961583667-0.0019242744987960677*I	-0.0009987577971457707-0.0009929607369516323*I	-0.00209131509956457+0.00013281979467662708*I	-0.002636269878423259+0.0011238635552578982*I	-0.002540527503403993+0.0017119853891331923*I	-0.0018586438252155384+0.0017588750882038182*I	-0.0007727626907738629+0.0012862508932231533*I	0.0004533651911668191+0.0004612458268433795*I	0.0015353345589002487-0.0004570751257391011*I	0.0022306904666058195-0.0011941687163409464*I	0.002390227087009661-0.0015379990352466203*I	0.0019878672005175734-0.0013973377475212296*I	0.001123665944803567-0.0008249521618415699*I
0.06971996421145742-0.020947304190385627*I	0.17914679446922538-0.03923917229444088*I	0.43102513217597543-0.05264852912336621*I	0.18451348107628085-0.05971774576848873*I	0.0846356058048032-0.06001221024691229*I	0.03438563788973095-0.05410629869992409*I	0.005437998920058801-0.043445773050127715*I	-0.01124161894040223-0.030056646964851275*I	-0.01918568220176388-0.016167541056762817*I	-0.0205184821259827-0.003820883732078958*I	-0.017155734149882227+0.005453945297771129*I	-0.011041499779419315+0.01084827274444354*I	-0.004044005494758892+0.01233175475908943*I	0.0022469210543111452+0.010560428448226243*I	0.0067042175237861795+0.00666519920815539*I	0.008769404491078586+0.0019725264425315375*I	0.008455690042594183-0.002281108663040489*I	0.00625240045677196-0.00518291341418218*I	0.0029560970744821704-0.006283051198681675*I	-0.0005332515304877796-0.005620170858801819*I	-0.003408981981863563-0.003639653975905226*I	-0.005110472859685437-0.0010334918217987708*I	-0.005407170292837022+0.0014548293812654421*I	-0.004405116532514668+0.00321324767418536*I	-0.002483409593364878+0.003891657967060631*I	-0.0001812190599434548+0.0034553798822023907*I	0.001936207619856611+0.0021568267815503493*I	0.003402758684756757+0.0004401534042915614*I	0.003942867169893107-0.0011917488071951832*I	0.00351344369372425-0.0023119592783259254*I	0.002292289753068021-0.002672463773965766*I	0.0006203054765992186-0.0022522204248296533*I	-0.0010863598863201454-0.0012425682552201001*I	-0.0024332894115111224+0.000021570343761943856*I	-0.0031328512070325915+0.001163098940233816*I	-0.003060382089273451+0.0018682075627481124*I	-0.0022717540867098324+0.0019679571367991417*I	-0.0009811664231985132+0.0014757769075569808*I	0.0004937984514322513+0.0005732040198181146*I	0.0018065782557556505-0.00044982470885070847*I	0.00265900050370384-0.0012820272875806542*I	0.002865344602534606-0.0016804359281680575*I	0.0023902270870096777-0.0015379990352466083*I	0.0013532130645888167-0.0009110705356940969*I
0.036591990464158404-0.02351708858120489*I	0.08742054240131145-0.04421573594525236*I	0.184513481076281-0.05971774576848877*I	0.4282401955794676-0.06844500342502623*I	0.17694044189479818-0.06982838241316014*I	0.07515796313151628-0.06439307724051337*I	0.025350371523756205-0.053573735546056205*I	-0.0014851040119098016-0.039435972811629576*I	-0.015151795518927197-0.024299457206126817*I	-0.019940670746390457-0.010342529003888828*I	-0.018614538960902136+0.0007376360997721438*I	-0.013521648168045807+0.007950887765488307*I	-0.006788345311663633+0.011092991602094133*I	-0.00021888540818243145+0.010674999446653533*I	0.004859227912553603+0.007729716201255972*I	0.007700701497967585+0.0035439033898334877*I	0.008156343621852477-0.0006243935823311026*I	0.006590183056318539-0.003786108730964516*I	0.003719902937267877-0.0053754520011512295*I	0.0004161381047128938-0.005296409288341111*I	-0.0024981660014429595-0.0038642040687690117*I	-0.004410686318655576-0.001666466437056421*I	-0.00501817740174073+0.0006163276493227666*I	-0.004348916579640467+0.0023866578991366535*I	-0.002713716579447483+0.0032628412952333836*I	-0.0006037513499126203+0.003143468691890947*I	0.0014378442138016016+0.0021961201943243767*I	0.0029411628331010927+0.0007814387316536191*I	0.003605739151668934-0.0006621398072044074*I	0.003350543466264527-0.0017406352560945862*I	0.0023117054296663375-0.0022026268037816685*I	0.0007932983571320348-0.0019907575303898225*I	-0.0008142261377661414-0.0012376893441160995*I	-0.002127895993788175-0.00021228910966292916*I	-0.002857401622361318+0.000765914351252146*I	-0.0028640777903384306+0.0014190706878997594*I	-0.0021829046872564204+0.0015851093821012774*I	-0.001005192944503705+0.0012549102633941098*I	0.00037204664139033804+0.0005647063718629044*I	0.0016174643962358667-0.0002517481420234248*I	0.0024412323916844633-0.000936091920677805*I	0.002659000503703879-0.001282027287580629*I	0.002230690466605867-0.001194168716340915*I	0.00126656114220612-0.0007130468734050336*I
0.017700578189854033-0.023268431754866727*I	0.04195867707121383-0.043995662055252724*I	0.08463560580480314-0.06001221024691227*I	0.17694044189479805-0.06982838241316017*I	0.41876255290618036-0.07282587041862727*I	0.16790517552882314-0.06929581925929218*I	0.06823486019954764-0.06038327700201523*I	0.02144019494523124-0.0478165457873317*I	-0.002240092556536326-0.03361096075875556*I	-0.013247852353846581-0.01974093737427573*I	-0.016306584764553985-0.007845586536171671*I	-0.0143613844931464+0.0009823549574226997*I	-0.009696528081469296+0.006294132453052372*I	-0.00417603845342115+0.008262279355123818*I	0.0007775985659989811+0.007553703628331589*I	0.004246167043327488+0.005132796176393296*I	0.005835194511691931+0.0020389033219094317*I	0.005623846102348387-0.0008169321693001715*I	0.004050224086549262-0.0027994668206239586*I	0.0017549884663127045-0.0036194852111184374*I	-0.0005855662320791-0.0033232217494923075*I	-0.00240587054349822-0.002214384597647479*I	-0.0033524326054589814-0.0007346379191852135*I	-0.0033267774486734967+0.000665921270370785*I	-0.0024692583361881613+0.001638468623966962*I	-0.0010946533057023798+0.002003581607355364*I	0.0004012038633319015+0.0017680806419942095*I	0.0016408246807138086+0.0010938269828283972*I	0.0023488391294725314+0.00023255228275420193*I	0.002404000887611027-0.0005528073326601669*I	0.0018515520703285375-0.001058929012518662*I	0.0008771738153009674-0.0011880957230681346*I	-0.0002482377503360071-0.0009604783848326717*I	-0.001238338348616351-0.0004933453366259157*I	-0.0018591225770940225+0.00004368263800299901*I	-0.0019799242203442915+0.0004828161706053002*I	-0.0015975166481323+0.0007060238144947243*I	-0.000829691622667557+0.0006740388464072037*I	0.00011847300029992822+0.00042995810155257926*I	0.0010067007773191723+0.00007843916003582002*I	0.0016174643962359283-0.000251748142023386*I	0.001806578255755744-0.00044982470885064906*I	0.001535334558900336-0.00045707512573904383*I	0.0008774774020170586-0.00028309818064681214*I
0.005366686607055436-0.020478573474047843*I	0.014915641593345743-0.039064906056526655*I	0.03438563788973096-0.0541062986999241*I	0.07515796313151618-0.06439307724051338*I	0.16790517552882314-0.06929581925929212*I	0.41183944997421146-0.06881607018012902*I	0.16399499895029832-0.06353862950056767*I	0.0674798716549211-0.05455826494914116*I	0.02334413811031189-0.04325802595548062*I	0.001393993425300174-0.03111401829103842*I	-0.008994697886090818-0.01949621851662519*I	-0.01248146467797745-0.009502341848607612*I	-0.011749077634903897-0.0018483572895476353*I	-0.008700044107287886+0.003172836634730402*I	-0.00478909932264727+0.005665359330261113*I	-0.0010879084202766855+0.0060487035604075*I	0.0017136695238233822+0.004940257589424199*I	0.0032952355419226423+0.0030255452322499646*I	0.0036589316313932114+0.0009390346207326047*I	0.0030485197497572727-0.000826279281775171*I	0.0018472839242574589-0.00196966573999691*I	0.00047268748111752197-0.0023913932316211002*I	-0.0007144705904309508-0.0021647909765994595*I	-0.0014727743620066326-0.0014828271943549015*I	-0.0017077141749283476-0.0005933384175072336*I	-0.0014643031229435936+0.0002630805740702227*I	-0.0008916728387901344+0.0009012883958593784*I	-0.00019111984029662995+0.0012191941930947837*I	0.0004390864166559198+0.0012031594573726255*I	0.0008498477335365484+0.0009142585263301096*I	0.0009694692732456516+0.00046172374805334755*I	0.0008100159628604806-0.00002864986696153155*I	0.00045306160445073826-0.0004437517155779703*I	0.000020535666358124633-0.0007045066371667604*I	-0.00036086094659933934-0.0007764435172727738*I	-0.0005925614348879012-0.0006693642354020435*I	-0.0006267111557554299-0.00042825436508877555*I	-0.0004738507033286587-0.0001189283473468042*I	-0.0001950374867387072+0.00018777163458012514*I	0.00011847300030001181+0.00042995810155262604*I	0.0003720466413904774+0.0005647063718629848*I	0.0004937984514324084+0.0005732040198182076*I	0.00045336519116695266+0.00046124582684345963*I	0.0002687734166942262+0.00025597174766599305*I
-0.0027849365965083037-0.015796474301659917*I	-0.002206352574427448-0.03058921011871922*I	0.005437998920058786-0.04344577305012772*I	0.02535037152375615-0.05357373554605618*I	0.06823486019954755-0.06038327700201519*I	0.16399499895029812-0.06353862950056764*I	0.4110844614295852-0.06299105812725508*I	0.16589894211537892-0.05898010966871661*I	0.07111395763675764-0.052061322481424054*I	0.02759729257806766-0.0430133070978301*I	0.005219113511876713-0.0327707736034744*I	-0.006382391027848316-0.022326930763595536*I	-0.01148498070379604-0.012623637666929607*I	-0.012362138504130026-0.00444527731441036*I	-0.010565551093563564+0.0016678365668062972*I	-0.007321596842151392+0.005472820743291991*I	-0.003627867390045996+0.007035345470748018*I	-0.0002512449471318157+0.006696224379456961*I	0.0022935312051306383+0.004998732771098747*I	0.00375122708933796+0.002588854091854128*I	0.004106773462953897+0.0001055492360960338*I	0.003538683877324743-0.0019200721189488864*I	0.0023523457245698967-0.0031395825067907844*I	0.0009045926833142336-0.0034240506644774744*I	-0.00046781914876202664-0.002858215244251636*I	-0.0015047337080160642-0.0016956316290032151*I	-0.0020566268265720914-0.00028580587482920374*I	-0.0020934111028479995+0.0010106208704036023*I	-0.001690111236232602+0.0019009004366706836*I	-0.0009954451977094573+0.002217690538086128*I	-0.0001916883739315215+0.0019445376718872265*I	0.000545357062395401+0.0012060677555434977*I	0.0010787893795545867+0.00022732188070436664*I	0.0013305390064677234-0.0007268498962248399*I	0.001287096808564223-0.0014175535105718118*I	0.0009923521179895053-0.0016875140529668564*I	0.0005311045099157319-0.0014943163972435762*I	7.942980173421531*^-6-0.0009145215769158556*I	-0.0004738507033285657-0.00011892834734675722*I	-0.0008296916226673865+0.0006740388464072913*I	-0.0010051929445034902+0.0012549102633942217*I	-0.0009811664231982964+0.0014757769075570957*I	-0.0007727626907736882+0.0012862508932232459*I	-0.0004241122108500985+0.0007443440074902726*I
-0.007573039181482889-0.010110636644671364*I	-0.012262579269795274-0.020177341295261005*I	-0.011241618940402251-0.03005664696485128*I	-0.0014851040119098202-0.03943597281162957*I	0.021440194945231212-0.047816545787331716*I	0.06747987165492109-0.054558264949141164*I	0.16589894211537887-0.05898010966871659*I	0.41471854741142167-0.060494115659537884*I	0.17015209658313465-0.058735390811066074*I	0.0749390777233342-0.05371807779386001*I	0.030209599436310183-0.045844019344800424*I	0.006215597486058142-0.03589206942179634*I	-0.006995451897074435-0.02492385078845828*I	-0.013350487690071721-0.014128637734853717*I	-0.01489463602363417-0.0046378159013794875*I	-0.013105510063332899+0.002654478477146798*I	-0.009286511313106623+0.007228787533324741*I	-0.004629571726838039+0.00900853300959679*I	-0.0001589494891871009+0.00834604385057848*I	0.00335178491832724+0.005930561288969948*I	0.005442627042405232+0.0026384477129021543*I	0.005986431706406277-0.0006426400390736405*I	0.005157747151069942-0.0031793318068268884*I	0.003357300937814529-0.00451497055668751*I	0.0011075731502265475-0.004526343875973444*I	-0.0010601428523904952-0.0034071016931510557*I	-0.002706471972073905-0.0015862991544589897*I	-0.003555618222508051+0.00039590036874669423*I	-0.003527942717213375+0.0020251519511171002*I	-0.002731647343700683+0.0029311795822277937*I	-0.0014195574085597293+0.0029620345455762705*I	0.00007708504276255523+0.002200509419553118*I	0.0014228344644123536+0.0009229695748966221*I	0.002345350521760652-0.0004857249927006899*I	0.0026837520710565397-0.0016379204319189261*I	0.0024107627533678355-0.0022425056724133478*I	0.0016270062539183454-0.002173781264793941*I	0.0005311045099158218-0.0014943163972435346*I	-0.0006267111557552534-0.00042825436508869613*I	-0.0015975166481320571+0.0007060238144948308*I	-0.0021829046872561477+0.0015851093821013936*I	-0.002271754086709574+0.0019679571367992523*I	-0.0018586438252153371+0.0017588750882039028*I	-0.0010415361074679087+0.0010302791455572501*I
-0.009477642673286974-0.004380866993601085*I	-0.016608305547457708-0.009578073490803444*I	-0.019185682201763893-0.016167541056762838*I	-0.015151795518927215-0.024299457206126838*I	-0.002240092556536332-0.03361096075875556*I	0.02334413811031187-0.04325802595548061*I	0.07111395763675768-0.05206132248142407*I	0.17015209658313468-0.05873539081106609*I	0.4185436674979981-0.062150870971973894*I	0.17276440344137736-0.061566103058036475*I	0.07593556169751564-0.056839373612182*I	0.029596538567084055-0.04844093936966314*I	0.004350090499782441-0.0373970694897205*I	-0.009527949416578606-0.025116389375427393*I	-0.015890446659841104-0.013141995824513215*I	-0.01685955049458945-0.0028818491113467375*I	-0.014107214400124997+0.004627666015995573*I	-0.009194215855161964+0.008878607004446275*I	-0.0035713180136414777+0.009940361527468014*I	0.001532450463880146+0.00839563747162653*I	0.0052314431617796085+0.005182372013800292*I	0.007061690316150436+0.0013791880250241667*I	0.006991386919650921-0.0020180280889703526*I	0.005360727617982277-0.004281625018322853*I	0.002764977234186082-0.005063857005586921*I	-0.00009416511383127461-0.004417011401429216*I	-0.002559134248326442-0.0027253954495751543*I	-0.004141003586439281-0.0005717680737454871*I	-0.00459715432997614+0.001426179514303809*I	-0.003952054928063668+0.002769495958607248*I	-0.0024628739270066316+0.00318715132989369*I	-0.0005420800065428083+0.002678936364929399*I	0.0013436461849685901+0.0014874625461480636*I	0.0027760475290011413+0.00001189903920253651*I	0.003469016466564241-0.001310677154542228*I	0.0033184062069853614-0.0021241876437460153*I	0.002410762753367914-0.0022425056724133152*I	0.0009923521179896638-0.0016875140529667922*I	-0.0005925614348876714-0.0006693642354019594*I	-0.001979924220344012+0.0004828161706053935*I	-0.002864077790338137+0.0014190706878998492*I	-0.003060382089273184+0.0018682075627481903*I	-0.0025405275034037908+0.0017119853891332485*I	-0.0014345316143652368+0.0010145310807136263*I
-0.009035266365974839+0.0005325631538679225*I	-0.016400745605255625-0.0003710667551029119*I	-0.020518482125982694-0.00382088373207899*I	-0.01994067074639045-0.01034252900388886*I	-0.01324785235384658-0.019740937374275767*I	0.0013939934253001758-0.03111401829103843*I	0.027597292578067673-0.0430133070978301*I	0.07493907772333418-0.05371807779386*I	0.17276440344137728-0.06156610305803646*I	0.4195401514721797-0.0652721667902959*I	0.17215134257215106-0.0641630230828992*I	0.0740700547112399-0.058344373680106136*I	0.02706404104757986-0.048633477956632296*I	0.0018101315300130267-0.036410427579379956*I	-0.011492863887533927-0.023360422585394617*I	-0.016892150996633246-0.011168808285664432*I	-0.01676725503664482-0.0012320296402251955*I	-0.013048960686928488+0.00555949453386681*I	-0.007502815902094767+0.008928200625494334*I	-0.0016916597701891508+0.009192172252298361*I	0.0031515137376253223+0.007136377783748549*I	0.006236398375024237+0.003806983963903595*I	0.007264670783062768+0.00027689481352821725*I	0.006399063216022483-0.002566914537869753*I	0.004158989353924467-0.004172292543778609*I	0.0012659858382501467-0.004382150762011009*I	-0.001528696728196642-0.003402480320715704*I	-0.0036006703557945343-0.0016951163040180314*I	-0.004565115797289585+0.00017257593374466756*I	-0.004328380913282111+0.001682151261969712*I	-0.0030745775260467745+0.002486397777960383*I	-0.001196312784800632+0.002474104456488642*I	0.0008111330580459455+0.0017678658292353188*I	0.0024673121297721454+0.0006625103843065295*I	0.003410701664929935-0.00047436817262455205*I	0.003469016466564297-0.001310677154542198*I	0.0026837520710566672-0.0016379204319188758*I	0.0012870968085644133-0.0014175535105717526*I	-0.00036086094659909675-0.0007764435172727188*I	-0.0018591225770937495+0.000043682638003041124*I	-0.0028574016223610454+0.0007659143512521717*I	-0.0031328512070323495+0.0011630989402338287*I	-0.0026362698784230796+0.0011238635552579014*I	-0.0014989913959358799+0.0006817062435759923*I
