0.49206241621550206-0.4804931214746872*I	-0.09377882319787088-0.3919338350317036*I	-0.2182978352110181-0.005206430541028227*I	-0.006318963989900462+0.11842195401539979*I	0.07801952556882889-0.010520815245840611*I	-0.015503621881172075-0.05134156542544013*I	-0.040827194592274+0.020785894169031836*I	0.02094583654797005+0.025006745445402708*I	0.02195871117929361-0.021295383607340023*I	-0.02127596004771465-0.010018008184669852*I	-0.010295995195235372+0.018291870385373853*I	0.01947703709059865+0.0008970959829289443*I	0.0025128517675353126-0.01374854316393564*I	-0.016698345664382993+0.004381741466426636*I	0.0027926591031344405+0.008731629730909964*I	0.013459646146693927-0.006812488273426781*I	-0.006408205192746063-0.0039612733828344095*I	-0.01007595236447028+0.007030089734573157*I	0.00877797137478832-0.00006300947710373093*I	0.0066831933517032815-0.00559377738789612*I	-0.01019714174808399+0.002977628423972219*I	-0.003318986258696208+0.00307305471536058*I	0.010871528836404243-0.004498710279744245*I
-0.0937788231978572-0.39193383503170315*I	0.2737645810045015-0.48569955201570997*I	-0.100097787187759-0.2735118810162974*I	-0.14027830964218446-0.015727245786872193*I	-0.0218225858710735+0.06708038858994844*I	0.03719233097654942+0.010265078923185351*I	0.005442214666786814-0.026334819980033942*I	-0.01886848341299804-0.0005094894382987235*I	-0.0003301234997640437+0.014988737260745802*I	0.011662715984046909-0.003003513221950658*I	-0.0017989229571167067-0.00912091220172931*I	-0.007783143427699671+0.004543327221441445*I	0.002778691426209812+0.005278837449353575*I	0.005305510870661286-0.005016913433026597*I	-0.003238699517695451-0.002430746806999243*I	-0.003615546089619021+0.00477035634807462*I	0.0033836937822144557+0.00021760146114039347*I	0.002369766182037633-0.004024282859950332*I	-0.003392759012764163+0.0014363123466636458*I	-0.0014191703732925505+0.0029146189468669103*I	0.003364207093006425-0.002520722672518611*I	0.000674387088320296-0.0015210818557443028*I	-0.003318986258694201+0.0030730547153809545*I
-0.21829783521099586-0.0052064305410298465*I	-0.10009778718774129-0.2735118810163002*I	0.3517841065733352-0.4962203672615506*I	-0.11560140906893464-0.32485344644174763*I	-0.18110550423446795+0.005058648382151067*I	-0.0008767493231202293+0.09208713403535489*I	0.059151042155819226-0.011030304684142383*I	-0.015833745380954434-0.03635282816468882*I	-0.029164478608251967+0.017782380947093238*I	0.019146913590830057+0.015885833243691465*I	0.01417556775158293-0.016752056385879097*I	-0.018497268621507534-0.0047391707353053175*I	-0.004990484324579951+0.013274956952349074*I	0.01623833757289282-0.001533650824070771*I	-0.0011026943220934788-0.008978186815859159*I	-0.013314651882180725+0.004599342927570343*I	0.005162425285154861+0.004707346870959974*I	0.010066887133916798-0.005376175926770338*I	-0.007827375566040469-0.0010466544359834281*I	-0.006711745271462641+0.0045093670620401875*I	0.00945235846310747-0.001584091332846243*I	0.003364207093013045-0.0025207226724956408*I	-0.010197141748073624+0.002977628423999814*I
-0.0063189639898923984+0.11842195401539284*I	-0.14027830964217414-0.015727245786881314*I	-0.11560140906892641-0.3248534464417534*I	0.3109569119810485-0.4754344730925222*I	-0.0946555725209788-0.29984670099633187*I	-0.1591467930551917-0.0162367352251691*I	-0.02215270937085206+0.08206912585070125*I	0.04885504696057587+0.007261565701243414*I	0.003643291709649679-0.035455732181753644*I	-0.0266516268407094+0.004033837783151509*I	0.0024485679264403485+0.02026757471010224*I	0.01696822685469923-0.00802042665498103*I	-0.005037622474826157-0.011551659008731894*I	-0.011398689517329271+0.009313683569518033*I	0.006162385208416012+0.005496438910499347*I	0.0076752770526836945-0.00904119629297258*I	-0.006631458530478722-0.0009944344603344973*I	-0.005034716462918649+0.00768497529493762*I	0.0067479008752244765-0.0023031212113837725*I	0.003044153270358674-0.005545364715694909*I	-0.006711745271459065+0.004509367062051437*I	-0.0014191703732799512+0.002914618946873771*I	0.006683193351718686-0.005593777387896862*I
0.07801952556881898-0.01052081524585056*I	-0.021822585871081285+0.06708038858993896*I	-0.1811055042344619+0.00505864838214596*I	-0.09465557252096582-0.299846700996335*I	0.3329156231603344-0.49672985669983727*I	-0.11593153256869942-0.3098647091809844*I	-0.16944278825042555+0.0020551351602145517*I	-0.002675672280241988+0.08296622183363461*I	0.0513678987281226-0.006486977462699842*I	-0.013055053954736892-0.031073990715348044*I	-0.023858967737590685+0.01276546751404174*I	0.01590821407312374+0.013455086436669731*I	0.010560021661953583-0.01198170003781457*I	-0.015113574839297417-0.004521569274164646*I	-0.002620718142546722+0.0092506740923996*I	0.012845578560121916-0.00009733847741088853*I	-0.002521864695385004-0.0060635678689969245*I	-0.009950444789161461+0.0020786202550545255*I	0.005836812373492221+0.0031862650152304542*I	0.006747900875237392-0.0023031212113698712*I	-0.007827375566023934-0.0010466544359736304*I	-0.00339275901275142+0.0014363123466511903*I	0.008777971374794566-0.0000630094771246481*I
-0.015503621881181854-0.05134156542544513*I	0.03719233097654247+0.010265078923185823*I	-0.0008767493231108684+0.09208713403536234*I	-0.1591467930551714-0.016236735225166856*I	-0.11593153256868656-0.3098647091809899*I	0.32261962796509785-0.4784379863144632*I	-0.09645449547809352-0.30896761319806*I	-0.16692993648288393-0.011693408003727172*I	-0.019374017944630405+0.08734796330005073*I	0.05416055783124458+0.002244652268202171*I	0.000404592191953246-0.037886478988772204*I	-0.030267172930329874+0.008804194131213852*I	0.005832261708655631+0.020485176171239423*I	0.01933799303673333-0.012044709514934276*I	-0.008430381487598951-0.01011534666207853*I	-0.012817859890621975+0.012228302516369373*I	0.009526592301438201+0.0029757162379705025*I	0.008349664141030264-0.010562278148712599*I	-0.00995044478914207+0.0020786202550606625*I	-0.005034716462884879+0.007684975294949599*I	0.010066887133947681-0.005376175926758604*I	0.0023697661820487868-0.004024282859945634*I	-0.010075952364473312+0.007030089734571657*I
-0.04082719459227662+0.020785894169037242*I	0.005442214666790418-0.026334819980022316*I	0.059151042155833854-0.011030304684127176*I	-0.02215270937083727+0.08206912585070922*I	-0.16944278825042153+0.002055135160206399*I	-0.09645449547809586-0.3089676131980745*I	0.32513247973263015-0.49218652947841657*I	-0.11315284114248324-0.304585871731647*I	-0.16413727737975736-0.002961778272818354*I	-0.005914371797934532+0.08053547502663694*I	0.047752352638507564-0.0017166211146162917*I	-0.009671360172515648-0.03085638925419382*I	-0.021489201555551632+0.008741184654102053*I	0.012515455060349238+0.014891398783331448*I	0.009140851288646064-0.009067081090962131*I	-0.01174936774629734-0.0070422919466974244*I	-0.0019463310542162035+0.00772959223665301*I	0.009526592301451964+0.0029757162379766724*I	-0.00252186469535594-0.006063567868996289*I	-0.006631458530445697-0.000994434460335145*I	0.00516242528517757+0.004707346870973682*I	0.003383693782224153+0.00021760146116940078*I	-0.006408205192743099-0.003961273382810257*I
0.020945836547959135+0.025006745445416523*I	-0.018868483413000955-0.0005094894382850787*I	-0.015833745380947065-0.03635282816468204*I	0.04885504696057584+0.007261565701244471*I	-0.0026756722802538974+0.08296622183362515*I	-0.16692993648289428-0.011693408003747784*I	-0.11315284114248543-0.30458587173166374*I	0.32792513883576213-0.48345489974751094*I	-0.09969319499578144-0.3113983600050659*I	-0.17054548257249444-0.006923051655643104*I	-0.015990324162410523+0.08756556476121177*I	0.05653032401328036-0.001779630591727262*I	-0.002988166820821313-0.036450166642096805*I	-0.03168634330363811+0.011718813078080403*I	0.009196468801644611+0.01796445349871491*I	0.020012380125041616-0.013565791370679687*I	-0.011749367746289987-0.007042291946690304*I	-0.012817859890607144+0.012228302516378239*I	0.012845578560138416-0.00009733847740984104*I	0.007675277052693502-0.009041196292975054*I	-0.013314651882175363+0.004599342927578112*I	-0.00361554608960874+0.0047703563480945895*I	0.013459646146705473-0.006812488273408936*I
0.02195871117926694-0.021295383607323314*I	-0.000330123499788352+0.014988737260755808*I	-0.029164478608263354+0.017782380947086625*I	0.0036432917096375335-0.03545573218176463*I	0.05136789872810758-0.0064869774627083635*I	-0.019374017944637095+0.08734796330003929*I	-0.16413727737975548-0.0029617782728347123*I	-0.09969319499578023-0.3113983600050758*I	0.32151693364302225-0.4874161731303373*I	-0.10976914736026357-0.30436827027050173*I	-0.16176751119772576-0.006986061132765583*I	-0.009307130810714001+0.08197178737330306*I	0.04633318226519853+0.0011979978322515725*I	-0.006307153079525231-0.03337711192671103*I	-0.020814814467245583+0.007220102798361708*I	0.009196468801651196+0.017964453498717437*I	0.009140851288656191-0.009067081090957727*I	-0.008430381487595295-0.010115346662073095*I	-0.0026207181425492846+0.00925067409240483*I	0.006162385208419715+0.005496438910501156*I	-0.0011026943220797316-0.00897818681586145*I	-0.0032386995176828266-0.0024307468070036793*I	0.0027926591031395276+0.008731629730907173*I
-0.02127596004774321-0.010018008184654283*I	0.011662715984013644-0.00300351322194119*I	0.01914691359080796+0.01588583324368577*I	-0.026651626840723242+0.004033837783145895*I	-0.013055053954743254-0.03107399071534368*I	0.05416055783124615+0.002244652268205759*I	-0.005914371797931411+0.08053547502662874*I	-0.1705454825724955-0.006923051655655731*I	-0.10976914736026516-0.304368270270507*I	0.3302949050177909-0.48747918260745987*I	-0.10308595400855887-0.30996204765841356*I	-0.17196465294579502-0.004008432708788779*I	-0.012626117069411252+0.08504484208869055*I	0.057204711101588014-0.0033007124474623995*I	-0.006307153079523122-0.033377111926704506*I	-0.03168634330362904+0.01171881307808262*I	0.012515455060354126+0.014891398783330272*I	0.01933799303672485-0.01204470951493401*I	-0.015113574839300686-0.0045215692741642135*I	-0.011398689517307001+0.009313683569513696*I	0.016238337572926056-0.0015336508240819328*I	0.005305510870676483-0.005016913433040223*I	-0.016698345664385772+0.004381741466417163*I
