0.496996156831672-0.4506267755413233*I	-0.06695857389403888-0.3915922826391042*I	-0.2115019402726594-0.03007368409303024*I	-0.02364026757914716+0.12050646834370683*I	0.07593630554388874+0.007344517736687904*I	-0.0011492782539554215-0.05887995819053896*I	-0.04206471880264457+0.007680454935512256*I	0.00880564394252895+0.03610631361050152*I	0.025617586679081653-0.013100531399346376*I	-0.011207718010904432-0.02308448679021449*I	-0.015762451038998142+0.015137301383191634*I	0.011361268858682232+0.01435684530570429*I	0.0092879555320838-0.015496304052982864*I	-0.010422165959856153-0.007970935154642358*I	-0.004903514602257619+0.01487674902040849*I	0.00895634791625278+0.003078327354058598*I	0.0019827161495382215-0.013608865169501563*I	-0.007285942282861434+0.0007603794078876511*I	-0.00016005549961517647+0.011899914235991453*I	0.005620182233156034-0.0037628218804604636*I	-0.0008193850173467152-0.009866348255333059*I	-0.004111077312069354+0.006059651852060278*I	0.0011606139791169225+0.007589242466063174*I	0.0028789104370583116-0.007740995398533259*I	-0.0010403665364847217-0.005157827254558531*I	-0.0020220454705778576+0.008825968607001439*I	0.0006017522636632559+0.0026005513276348563*I	0.0015845926815936915-0.009372327709635182*I
-0.06695857389403423-0.3915922826391126*I	0.2854942165590111-0.4807004596343612*I	-0.09059884147320169-0.27108581429539474*I	-0.13556563472879524-0.022729166356326432*I	-0.024789545833125353+0.06162651015318933*I	0.03387158674122917+0.015024972672212299*I	0.007656365688567662-0.022773644580042558*I	-0.016447132123560585-0.005420076463854232*I	-0.002402074068366174+0.01302182682026587*I	0.009855135640092428+0.002036769983831928*I	0.00015355084777907027-0.008727641484514074*I	-0.0064744955069188205-0.0003590026697911696*I	0.0009391028988242627+0.0063859101510620134*I	0.004384440929832625-0.0006195550325761004*I	-0.0014658180435932716-0.004892607800587292*I	-0.0029207984527149723+0.0012678838509003502*I	0.001670405633385786+0.003838706761936033*I	0.0018226606499104664-0.0017089509335265686*I	-0.0016657600497180848-0.003002442472597539*I	-0.000979440516972378+0.002033565980628395*I	0.0015091049210837722+0.0022968299715721554*I	0.00034122896177678956-0.0022771057892866263*I	-0.0012321668749940508-0.0016813435464795507*I	0.00012024744264989591+0.002431415211503516*I	0.0008568649664907756+0.0010849732084718276*I	-0.00043861427281997493-0.0025572759269098847*I	-0.00043745278898436933-0.0005463591026105366*I	0.0006017522636632866+0.002600551327654667*I
-0.2115019402726616-0.030073684093038622*I	-0.09059884147319829-0.27108581429540046*I	0.36143052210287435-0.47335594189765007*I	-0.0917481197271796-0.32996577248590503*I	-0.17763035353145454-0.015048711420796314*I	-0.015983901890603915+0.09773282376368969*I	0.059489173420310584+0.0019244412728476464*I	-0.0035513523223281392-0.04585813137028101*I	-0.032209583162544346+0.00971722491932316*I	0.008959194790327314+0.027378672125973672*I	0.01914309117218069-0.01345953406913554*I	-0.010268615112073283-0.01669857663914124*I	-0.011378010109164085+0.014517746350627823*I	0.009895450815096163+0.009464237505127253*I	0.006367157079382755-0.014228420202079711*I	-0.008751760326463574-0.004132228392716975*I	-0.003080853952357147+0.013167798086861731*I	0.00729058786651509+0.000075884881440367*I	0.001003275632546988-0.011575299188893811*I	-0.00577683736179385+0.0030572093794297797*I	0.00018117346214279622+0.009622808446665028*I	0.004388015358147349-0.0054441654269759615*I	-0.0006991375746956872-0.007434933043847248*I	-0.0032542123455596515+0.0071446250605292205*I	0.0007219997063189704+0.005031966539155635*I	0.0024414576480875027-0.008287354501136681*I	-0.000438614272814509-0.002557275926884511*I	-0.002022045470572966+0.00882596860702993*I
-0.02364026757916208+0.12050646834371333*I	-0.13556563472878957-0.022729166356320933*I	-0.09174811972715498-0.3299657724859057*I	0.31936580330024533-0.4656754869621317*I	-0.08294247578463108-0.2938594588754253*I	-0.1520127668523611-0.028149242820171085*I	-0.02719161990150465+0.07464833697346065*I	0.043726722381313324+0.017061742656043207*I	0.0078099165363529075-0.03150128606455438*I	-0.022921627630459938-0.005779079133623687*I	-0.0014629711695195763+0.019407736971365244*I	0.014239576569943799+0.001417214951293195*I	-0.001312267195795335-0.013620249285073*I	-0.009395293959611748+0.0009088811811308493*I	0.0026095085322274665+0.010224616913007259*I	0.006207101579738677-0.002328505966115379*I	-0.003131578093340078-0.007895050273213107*I	-0.0039002389697233254+0.0033014498315067165*I	0.0031795105544448338+0.00613553673349673*I	0.002163889611669024-0.003986056722828325*I	-0.002897926924738184-0.0046837860191011604*I	-0.0008591930743522243+0.0044649811921134465*I	0.0023659698875598007+0.0033818031800421553*I	-0.00009738531103729216-0.004834381716188285*I	-0.0016696196639647265-0.0022277026490841478*I	0.0007219997063256239+0.005031966539163709*I	0.0008568649665031233+0.0010849732084844135*I	-0.0010403665364736312-0.005157827254551277*I
0.07593630554387712+0.007344517736709953*I	-0.024789545833112544+0.06162651015320003*I	-0.17763035353141418-0.01504871142080985*I	-0.08294247578460405-0.29385945887544024*I	0.3449833899793401-0.4787760183615215*I	-0.09415019379552998-0.31694394566565964*I	-0.16777521789135585-0.013011941436971652*I	-0.01583035104282189+0.08900518227919012*I	0.053014677913393565+0.0015654386030935566*I	-0.002612249423504211-0.03947222121916706*I	-0.027825142232710386+0.009097669886795313*I	0.007493376746741997+0.02248606432541344*I	0.016222292719478174-0.012191650218226439*I	-0.008598209478675258-0.01285986987720282*I	-0.009555349459252497+0.012808795417100827*I	0.008229690765364407+0.006461795032523722*I	0.005387716562385266-0.012194854221454669*I	-0.007242655405400582-0.0018353984211348093*I	-0.0027396249905886493+0.010890692297594356*I	0.006058420991515807-0.0016054586650230923*I	0.0011235230751820919-0.009143883977378597*I	-0.004919972395324564+0.004142182587920756*I	-0.0002574408106916701+0.007065532519781234*I	0.003950562569159594-0.00599052452956735*I	-0.00009738531103093497-0.004834381716187206*I	-0.0032542123455594377+0.007144625060526777*I	0.00012024744265513369+0.002431415211492417*I	0.002878910437070283-0.0077409953985449805*I
-0.0011492782539510081-0.0588799581905225*I	0.033871586741247364+0.015024972672211886*I	-0.015983901890578633+0.09773282376366488*I	-0.1520127668523463-0.028149242820191087*I	-0.09415019379552977-0.31694394566566025*I	0.3292209389403338-0.46363871697831177*I	-0.08278892493684001-0.30258710035993525*I	-0.15848726235925914-0.028508245489942807*I	-0.026252517002667383+0.08103424712455042*I	0.04811116331114463+0.016442187623490367*I	0.0063440984927492445-0.03639389386513714*I	-0.025842426083192625-0.0045111952827442785*I	0.00020743446384234368+0.023246443733263202*I	0.016062237219830855-0.0002917359822711052*I	-0.002978027245526333-0.016622691757692*I	-0.010374734476586163+0.0029424471617631887*I	0.004118613453313252+0.012521446884607438*I	0.0065483305415184635-0.004605611755363687*I	-0.004363744968329333-0.009576393819664113*I	-0.0037799915270680085+0.005732865043021881*I	0.004036375520940088+0.007220509941976095*I	0.0017252753388590845-0.006543332649719794*I	-0.003335379713700569-0.00523014512168823*I	-0.00025744081066286345+0.007065532519781434*I	0.0023659698875718024+0.0033818031800408395*I	-0.0006991375747092648-0.00743493304385042*I	-0.001232166874998557-0.0016813435464815847*I	0.0011606139791286996+0.007589242466064068*I
-0.04206471880264483+0.007680454935510223*I	0.00765636568857068-0.022773644580045115*I	0.05948917342031198+0.0019244412728468253*I	-0.02719161990150989+0.07464833697346461*I	-0.16777521789136565-0.013011941436962791*I	-0.08278892493684627-0.30258710035992775*I	0.3385088944724375-0.47913502103128763*I	-0.09321109089667419-0.31055803551458583*I	-0.16339077696150064-0.013631496469552858*I	-0.017296169086404516+0.08411257447858092*I	0.05009387946067688+0.002833322453961458*I	-0.000941843790138796-0.035633514457269214*I	-0.026002481582835864+0.007388718953227452*I	0.005827616696996226+0.019483621852780058*I	0.015242852202504483-0.010158084237615501*I	-0.007089104557579092-0.010563039905622705*I	-0.009214120497470285+0.010531689627836861*I	0.006997523890364217+0.004780451486059994*I	0.005507964005029893-0.009763439009953863*I	-0.006385790438906502-0.000750425212679445*I	-0.0031782392633954645+0.008333416370668699*I	0.005620968202559426-0.0021518177676402954*I	0.0017252753388897915-0.006543332649722926*I	-0.004919972395282141+0.004142182587920281*I	-0.000859193074337742+0.004464981192121899*I	0.004388015358137103-0.005444165426957435*I	0.00034122896177796847-0.002277105789264213*I	-0.0041110773120537365+0.006059651852075982*I
0.008805643942512192+0.03610631361049052*I	-0.016447132123576548-0.005420076463841551*I	-0.003551352322334447-0.04585813137023927*I	0.04372672238131799+0.017061742656077003*I	-0.015830351042816874+0.08900518227919768*I	-0.1584872623592625-0.028508245489940746*I	-0.0932110908966831-0.31055803551457645*I	0.3336053798701871-0.46425827201088543*I	-0.08425474298042483-0.3074797081605338*I	-0.16140806081197331-0.027240361639059945*I	-0.02458211136928153+0.08487295388647072*I	0.04993382396104938+0.014733236689958183*I	0.004678338443023917-0.039396336337728925*I	-0.02682186660016056-0.002477629302102143*I	0.0017165393849406115+0.025543273704851335*I	0.01640346618160844-0.0025688417715495717*I	-0.004210194120546006-0.018304035304183484*I	-0.010254487033969218+0.005373862373234902*I	0.004975478419788531+0.013606420093044426*I	0.006109716268703878-0.007162887682295109*I	-0.004801197757296086-0.010122752922283474*I	-0.003178239263380997+0.00833341637067033*I	0.004036375520962584+0.007220509941969547*I	0.0011235230752010726-0.009143883977379886*I	-0.0028979269247311167-0.004683786019078854*I	0.00018117346214334976+0.009622808446700692*I	0.0015091049210891629+0.00229682997159134*I	-0.0008193850173389155-0.009866348255333094*I
0.025617586679072227-0.013100531399359279*I	-0.0024020740683790755+0.013021826820279839*I	-0.03220958316254921+0.009717224919367886*I	0.0078099165363722705-0.03150128606452212*I	0.05301467791342252+0.001565438603091864*I	-0.026252517002656968+0.08103424712454617*I	-0.16339077696151472-0.013631496469536283*I	-0.08425474298044094-0.3074797081605162*I	0.3355880960196977-0.4778671371803829*I	-0.09154068526332235-0.30671932875264113*I	-0.16156811631161544-0.015340447403068839*I	-0.018961929136129825+0.08111013200599958*I	0.04911443894371239+0.004866888434615688*I	0.000567261130956365-0.03333668448566504*I	-0.025661252621062527+0.005111613163969232*I	0.004595449821975869+0.01780227830630693*I	0.01536309964511897-0.007726669026134501*I	-0.006232239591108183-0.009478066697187737*I	-0.009652734770284247+0.007974413700902377*I	0.00656007110140288+0.004234092383449039*I	0.006109716268717134-0.007162887682286714*I	-0.006385790438892678-0.0007504252126679842*I	-0.0037799915270667777+0.005732865043020392*I	0.006058420991510446-0.001605458665025867*I	0.0021638896116657567-0.003986056722808502*I	-0.0057768373618017335+0.0030572093794572586*I	-0.0009794405169912188+0.0020335659806251364*I	0.005620182233134933-0.00376282188048439*I
-0.011207718010889267-0.023084486790225227*I	0.00985513564010379+0.0020367699838313943*I	0.00895919479032774+0.027378672125983602*I	-0.02292162763045247-0.005779079133621416*I	-0.002612249423479384-0.03947222121917176*I	0.04811116331116723+0.016442187623497088*I	-0.01729616908640309+0.0841125744785983*I	-0.16140806081198553-0.027240361639050595*I	-0.09154068526332715-0.3067193287526418*I	0.33542804052005243-0.4659672229444053*I	-0.08592050303018195-0.3104821506331278*I	-0.16238750132896587-0.02520679565843576*I	-0.023073006448209685+0.08716978385803842*I	0.050275052922805506+0.012456130900674987*I	0.003446171567998791-0.041077679884202904*I	-0.02670161915753669-0.0000462140905967876*I	0.0025734043514274037+0.026628246913324626*I	0.015964851908810702-0.005126117698450556*I	-0.004647646909490551-0.01885039440678025*I	-0.009652734770267082+0.007974413700899123*I	0.0049754784198123014+0.013606420093049026*I	0.005507964005042518-0.009763439009942108*I	-0.00436374496833028-0.009576393819658784*I	-0.002739624990589893+0.010890692297595943*I	0.0031795105544417755+0.006135536733508296*I	0.001003275632523839-0.011575299188881928*I	-0.0016657600497648674-0.0030024424726080054*I	-0.00016005549965811337+0.011899914235969896*I
