0.3559373098901355-0.6880253796285379*I	-0.3319329828832161-0.32122988141493136*I	-0.1560862487858789+0.15688204367411263*I	0.09142692375048429+0.037381218488689937*I	-0.016647512274773305-0.06053995710390071*I	-0.029573133776610763+0.03681556031831607*I	0.03410311325322015+0.004138307212558337*I	-0.011403495091497545-0.0266188848333138*I	-0.012210394473722425+0.021571154268474262*I	0.018711804811932454-0.0009627315121680238*I	-0.008275857406835079-0.015168030499888546*I	-0.0060897249033118475+0.015243300452404723*I	0.01178000430696682-0.002701652787612049*I	-0.006230886800426125-0.009701409593887766*I	-0.003296648535067754+0.011788908896348628*I	0.007883075025532925-0.0035352580493290507*I	-0.004731717455952404-0.006563089750637253*I	-0.0018393182188898188+0.009653721789069173*I	0.005445589595528612-0.004003452276100034*I	-0.0035430717123261734-0.0044960562934682115*I	-0.0010874320494451521+0.008208483848813963*I	0.003796116462371664-0.0043757260513252235*I	-0.0025358156696286944-0.0030195095647627197*I	-0.0007532964525009084+0.007206071909001876*I	0.002628323327998079-0.004684411139755034*I	-0.0016318663812311773-0.0018821618657461673*I	-0.0006823850001489256+0.006427476783615283*I	0.0017995344032444756-0.005018472866686426*I	-0.000813097328789354-0.0008894175480399899*I	-0.0008586207841651422+0.005864591472615883*I	0.0012254915308549386-0.005393709499956989*I
-0.33193298288321543-0.3212298814148913*I	0.19985106110426432-0.5311433359543728*I	-0.24050605913273318-0.28384866292620714*I	-0.17273376106066554+0.09634208657021505*I	0.06185378997386688+0.074196778806993*I	0.01745560097843272-0.05640164989133019*I	-0.04097662886815045+0.010196675485074493*I	0.02189271877946198+0.02570946148114456*I	0.007308309720443275-0.027581616345390324*I	-0.020486251880525434+0.006403123768630872*I	0.01262207990863977+0.014280568940252661*I	0.0035041469001344146-0.017869683287502214*I	-0.012320611703757853+0.00554189085850099*I	0.008483355771839755+0.00908725610870905*I	0.0016521882250328372-0.013236667643270712*I	-0.008028365991047202+0.005225819145633109*I	0.006043756806656867+0.00611846373968984*I	0.0007138721395612854-0.010566542026730694*I	-0.005382389931255401+0.0051576654956265525*I	0.00435815754607754+0.004205031572744783*I	0.0002530447500635963-0.008871782344746459*I	-0.0036232477190654183+0.0051889742840867305*I	0.003042820009873783+0.0028303458576805288*I	0.00009250765837320673-0.0077039207045166685*I	-0.0023851628337325965+0.005323910043252075*I	0.0019459383278598863+0.0017430656438248255*I	0.0001676680220380656-0.006900634732481129*I	-0.0014954823289218835+0.005538059235545109*I	0.0009409136190882785+0.0008461186059148184*I	0.0004123942020776902-0.006283127047995369*I	-0.0008586207841565496+0.005864591472630076*I
-0.15608624878590582+0.15688204367417333*I	-0.2405060591327456-0.28384866292619154*I	0.18320354882949003-0.591683293058293*I	-0.2700791929093383-0.24703310260790343*I	-0.13863064780742873+0.10048039378277672*I	0.05045029488236704+0.047577893973729135*I	0.005245206504678424-0.034830495622783064*I	-0.02226482405621672+0.009233943972915323*I	0.013616861372700417+0.01054143098120499*I	0.001218584817198144-0.012338315893037166*I	-0.008706247573558661+0.003701470980975067*I	0.006391193108188421+0.004579159346339936*I	0.00020749836504771376-0.006080774391163125*I	-0.004437536678256391+0.0020066328091369093*I	0.0037516383158779226+0.0025241663580250575*I	-0.00018712999382328922-0.003582945854204759*I	-0.002582776395510833+0.001222366869565376*I	0.0025006850942926226+0.0016224074462485867*I	-0.00037355990989735953-0.002358058177902612*I	-0.0015862734688709258+0.0007819394443096776*I	0.0018223418764337094+0.001185522007992245*I	-0.0005002517024706559-0.0016657104357425216*I	-0.0009949243910792685+0.0005045631443204989*I	0.0014109536286470998+0.0009481839919386986*I	-0.0005898773417846949-0.0012764439208872757*I	-0.0005856284305022414+0.00030543717654793164*I	0.0011328409990771203+0.000853648095760337*I	-0.0006909527621060023-0.0010360432598531906*I	-0.0002699907980567403+0.00014434973561718378*I	0.0009409136190980861+0.0008461186059330606*I	-0.0008130973287593934-0.000889417548036675*I
0.09142692375043858+0.03738121848870083*I	-0.17273376106068092+0.09634208657021825*I	-0.27007919290933197-0.24703310260791084*I	0.21730666208272678-0.5875449858457332*I	-0.2814826880008232-0.2736519874411867*I	-0.15084104228115316+0.12205154805131388*I	0.06916209969428767+0.04661516246156826*I	-0.0030306509021225544-0.04999852612276547*I	-0.028354548959463776+0.024477244425232525*I	0.025396865679675047+0.00783977819355237*I	-0.005012301983286634-0.022039725486953633*I	-0.01200289610868768+0.015490379877321419*I	0.014274268133682832+0.0010439012970058993*I	-0.004524219090899949-0.012643864141842933*I	-0.006276854897095624+0.011660354598210698*I	0.009197227911432938-0.0014792859179994402*I	-0.0037302017061671914-0.008079002147622763*I	-0.0036702084449531354+0.00943085071839207*I	0.006296801556686306-0.0027533186050714706*I	-0.002909375579530043-0.00537756774268538*I	-0.0023395699213847056+0.007988011353288083*I	0.0044506652044377475-0.0034988891317663876*I	-0.002132118083686468-0.0035478723014996704*I	-0.0016773093912209312+0.0069320399279260226*I	0.0032104880318765093-0.004070288874746435*I	-0.0014029746705925999-0.002165861468934903*I	-0.0014442492146536081+0.006170028649174518*I	0.002358332529944706-0.004540061404143703*I	-0.0006909527621293615-0.0010360432598123435*I	-0.0014954823289329365+0.005538059235566944*I	0.0017995344032488703-0.005018472866707313*I
-0.01664751227480661-0.060539957103935484*I	0.061853789973865626+0.07419677880700708*I	-0.1386306478074207+0.10048039378281022*I	-0.28148268800083315-0.2736519874411848*I	0.20509626760899363-0.5659738315772178*I	-0.262770883188913-0.2746147189533308*I	-0.15911689968801715+0.10688351755141837*I	0.06307237479096972+0.061858462913990886*I	0.008749353404833283-0.05270017891032124*I	-0.034585435759930394+0.014775834831384076*I	0.02210021714456184+0.01962868708992447*I	0.002870773042187878-0.02557498353626494*I	-0.01673461356469457+0.008927290126663955*I	0.012434949914783267+0.010697623086047969*I	0.0009213705046106922-0.01664731641793825*I	-0.009819926609471823+0.007164298304728725*I	0.008109795861987899+0.006729197930779343*I	0.00006591475622898208-0.01245472819894592*I	-0.00620602411461335+0.006411341153650719*I	0.005543505104161346+0.004452753303944862*I	-0.00028105225148393454-0.010061978882415749*I	-0.003971436302556214+0.006105849487552653*I	0.003768280204307127+0.0029285876518250742*I	-0.0003325836804498174-0.008566345168203125*I	-0.0024904067200163665+0.006042622379881239*I	0.0023518672477413245+0.0017943025978477624*I	-0.00017748313969069188-0.007559570968907426*I	-0.001444249214649012+0.006170028649183302*I	0.0011328409990589386+0.0008536480958074784*I	0.00016766802200265197-0.006900634732452862*I	-0.0006823850001742571+0.006427476783603003*I
-0.029573133776636448+0.036815560318319465*I	0.01745560097844528-0.05640164989133701*I	0.050450294882393464+0.04757789397374511*I	-0.1508410422811538+0.12205154805134269*I	-0.2627708831889059-0.27461471895333484*I	0.19682041020217078-0.5811418620771353*I	-0.26886060809222057-0.2593714185009277*I	-0.1473368953810535+0.10418186476383337*I	0.05684148799055159+0.05215705332008619*I	0.005452704869779059-0.04091127001402886*I	-0.026702360734408313+0.011240576782016056*I	0.017368499688594344+0.013065597339279589*I	0.0010314548233241875-0.015921261747187054*I	-0.01128902396914212+0.004923837850577343*I	0.008891878202439965+0.00620156679257675*I	-0.00016606154484157966-0.008438832569142343*I	-0.00602381014709224+0.002788572253399053*I	0.005573980192330015+0.003709688366035535*I	-0.0006873816963023641-0.00524865628991882*I	-0.0035777007865965154+0.001726930013917837*I	0.003911638722955107+0.0025705914382052227*I	-0.0009634372516545116-0.00363450209883296*I	-0.0021719018993563988+0.0010873766208226482*I	0.002955182875498131+0.002039170103802001*I	-0.0011912044645956052-0.002701753695535271*I	-0.0012649151891319995+0.0006489128799241456*I	0.0023518672477518218+0.001794302597810483*I	-0.0014029746705485227-0.0021658614689616085*I	-0.0005856284304935711+0.00030543717657784174*I	0.0019459383278504312+0.00174306564387311*I	-0.0016318663812046053-0.0018821618657279826*I
0.034103113253221504+0.004138307212606222*I	-0.040976628868102216+0.010196675485040637*I	0.0052452065047442625-0.03483049562282015*I	0.06916209969431467+0.04661516246160259*I	-0.1591168996879932+0.10688351755141956*I	-0.26886060809218487-0.25937141850096107*I	0.2086004145091681-0.5838435148647514*I	-0.27509149489262985-0.26907282809485683*I	-0.1506335439161014+0.11597077366009385*I	0.06472456301606026+0.04862179527066206*I	0.000720987413777096-0.04747435976472097*I	-0.028541678953270373+0.020894298571106765*I	0.022814089284179752+0.009062145063222077*I	-0.002511616888996308-0.020417318040651004*I	-0.012376456018563194+0.013132321699406754*I	0.012687994664846216+0.0018258407412990796*I	-0.0027018772145014675-0.011458342133869964*I	-0.006777106599605864+0.009994644162429152*I	0.008202303520394314-0.0009747227737011907*I	-0.002319248077499785-0.0071308181556893595*I	-0.0042600857867948145+0.008154406797495815*I	0.005711173126129951-0.002447881428509582*I	-0.0017765345804860344-0.0045239196468851335*I	-0.003030522683501505+0.006951968093478345*I	0.004180674406399093-0.0033545393961079413*I	-0.0011912044646033237-0.002701753695555888*I	-0.002490406720030285+0.006042622379850007*I	0.0032104880318808006-0.004070288874781098*I	-0.0005898773417823224-0.001276443920878262*I	-0.0023851628337004356+0.005323910043303949*I	0.0026283233280612883-0.004684411139717737*I
-0.011403495091465191-0.026618884833264665*I	0.021892718779530862+0.02570946148112247*I	-0.022264824056162945+0.00923394397288985*I	-0.0030306509021074614-0.04999852612274351*I	0.06307237479098524+0.06185846291396713*I	-0.14733689538103736+0.1041818647637945*I	-0.275091494892628-0.2690728280948496*I	0.20530376597407718-0.5720546059683855*I	-0.2672084198671563-0.272608086144175*I	-0.15536526137214776+0.10940768390944348*I	0.06288524479713348+0.05827551705975951*I	0.006166577009322479-0.051477812040753586*I	-0.032084750665630796+0.01639824227765563*I	0.021726657234674093+0.0172706289120211*I	0.0012844995733465798-0.024793044091978588*I	-0.014912271688236552+0.010112812134621688*I	0.011934698212321345+0.009031912650284496*I	-0.0000735538864362562-0.016142753273599545*I	-0.008408972980779871+0.00811248229668279*I	0.007519918520206954+0.005452754009879852*I	-0.0005197136742950094-0.012149291022381754*I	-0.005073183115570794+0.007264989249464883*I	0.0048525523419969685+0.00341671004410798*I	-0.0005510430495874217-0.009917629146832026*I	-0.0030305226834704377+0.006951968093465608*I	0.0029551828755336107+0.002039170103800008*I	-0.0003325836804734534-0.008566345168206473*I	-0.0016773093912731383+0.0069320399278935945*I	0.0014109536286388612+0.0009481839919236611*I	0.00009250765839343599-0.007703920704482513*I	-0.0007532964524958885+0.007206071909035883*I
-0.01221039447371938+0.02157115426852393*I	0.007308309720448975-0.027581616345424588*I	0.013616861372678339+0.010541430981192472*I	-0.028354548959481744+0.024477244425281774*I	0.008749353404849142-0.052700178910349026*I	0.05684148799053317+0.052157053320048496*I	-0.15063354391613185+0.11597077366012894*I	-0.26720841986712834-0.2726080861441621*I	0.20057204851807375-0.5786176957190559*I	-0.26904773808606763-0.2629543643551495*I	-0.1499196717766013+0.1054042316333658*I	0.05934217308480966+0.05377946076632558*I	0.005079144959863834-0.04326932819192823*I	-0.02828863420328134+0.01202251622633919*I	0.01919084156498664+0.014251119347233809*I	0.0005312031208070216-0.0175869721830151*I	-0.012283948360186177+0.005428400994872198*I	0.010302831831143182+0.0071497507845453435*I	-0.0007559388866283407-0.00971527649000873*I	-0.006609438577598637+0.0030940094299897482*I	0.006706821191415272+0.004563336461852539*I	-0.001378334458428786-0.006284699549775977*I	-0.003847691584690605+0.0018712797494847236*I	0.004852552342008723+0.003416710044104352*I	-0.001776534580441328-0.0045239196468609315*I	-0.0021719018993174508+0.0010873766208493094*I	0.0037682802043091795+0.002928587651810511*I	-0.0021321180836985313-0.0035478723015299665*I	-0.0009949243910838373+0.0005045631443111084*I	0.003042820009864599+0.002830345857694017*I	-0.0025358156696415612-0.0030195095647457815*I
0.01871180481192382-0.0009627315121326324*I	-0.02048625188056854+0.006403123768589757*I	0.0012185848171282355-0.012338315893038847*I	0.025396865679642465+0.00783977819361893*I	-0.034585435759919715+0.014775834831375297*I	0.0054527048697746005-0.04091127001404372*I	0.06472456301607055+0.0486217952707179*I	-0.1553652613720752+0.10940768390945772*I	-0.2690477380860081-0.2629543643551683*I	0.20601763811359455-0.5826211479951985*I	-0.27259080979840644-0.26745042064862157*I	-0.15100710382599478+0.11361271548220929*I	0.06313828954726051+0.04940373471504269*I	0.0025433292902413613-0.04628883775668883*I	-0.029041930655789062+0.019228588135337097*I	0.021819164893054934+0.00956670820751914*I	-0.0011006632603634335-0.019469134048736375*I	-0.01296633336035897+0.011855877778477117*I	0.012102366234353496+0.0021312779178601577*I	-0.0015690362154160285-0.010604694038043077*I	-0.007468059361761294+0.00895860090260792*I	0.007932312722262148-0.0008303730381002656*I	-0.0013783344584460389-0.006284699549788166*I	-0.005073183115559716+0.007264989249440849*I	0.005711173126173144-0.002447881428475468*I	-0.0009634372516556376-0.003634502098801453*I	-0.003971436302573469+0.006105849487533878*I	0.0044506652044439795-0.0034988891317711108*I	-0.000500251702490907-0.0016657104357308704*I	-0.0036232477190797792+0.0051889742840914195*I	0.0037961164624085164-0.004375726051311091*I
