0.5193951509465738-0.3664615568125883*I	0.016085351260345326-0.369623267434539*I	-0.1887628115487278-0.09433538385131654*I	-0.07256447145105657+0.09628276696142476*I	0.0639873917671045+0.05445913942352575*I	0.03797354160561401-0.043668441842689136*I	-0.037126813439291875-0.03336097885248993*I	-0.024318134961825583+0.02690627785971755*I	0.025744893601877292+0.02383746044864439*I	0.01722824013433749-0.018656688433021998*I	-0.019627660380321814-0.01850447204236152*I	-0.012965254961713161+0.013840935845128691*I	0.015885628020957412+0.015150939510089664*I	0.010145523417030643-0.010733917374607887*I	-0.013408814461667659-0.0128894198866762*I	-0.008161045324403664+0.008579778769121551*I	0.011669981105004477+0.01128807578680227*I	0.006693728308482622-0.006998486806711422*I	-0.010392939030198526-0.010105323203508997*I	-0.005554736039368593+0.005791329448434769*I	0.00944154768575717+0.009207169319770756*I	0.0046600684956727865-0.004839420785027937*I	-0.008700326242651503-0.008514524161251287*I	-0.00392601097866575+0.0040586048260296895*I	0.00811679108829388+0.007958513685680948*I	0.00330532427509006-0.003419635871084058*I	-0.00766117107133565-0.007523559438260456*I	-0.0027796867563358815+0.0028745742210446817*I	0.007296097297864624+0.007181570330802437*I	0.0023219390946329632-0.0023919382203069395*I	-0.0070031086306457675-0.006901823513288279*I	-0.0019148807247798953+0.0019653349355949787*I	0.006767386147629871+0.006674900551112401*I	0.0015398481678962515-0.0015867697042270738*I	-0.006591075764827875-0.006500176802664054*I	-0.0012018311847196274+0.0012414808952968548*I	0.006455060613138793+0.006376076994044331*I	0.0008884325112021286-0.0009052081501386945*I	-0.006349276220835677-0.006273859055950825*I	-0.0005793019784145327+0.0005969288090590556*I	0.006289847791812611+0.006211002265389486*I	0.0002900287032373011-0.00030001459644465314*I	-0.0062552477193993546-0.006186031488215241*I
0.016085351260331456-0.36962326743457163*I	0.3306323393978361-0.46079694066396504*I	-0.05647912019070604-0.27334050047318226*I	-0.12477541978160228-0.039876244427838145*I	-0.0345909298454144+0.052614325118724846*I	0.026860578327838086+0.021098160571052516*I	0.013655406643800817-0.016762163982942793*I	-0.011381919837426525-0.009523518403812005*I	-0.007089894827527425+0.008249589426731634*I	0.006117233221506512+0.0053329884063126765*I	0.0042629851725913895-0.004815752587886449*I	-0.0037420323593693647-0.0033535325322920505*I	-0.002819731544667451+0.003107018470486616*I	0.002476813559312817+0.0022615196233868634*I	0.001984478092650524-0.0021541386054916858*I	-0.0017388333566434814-0.0016013440998655704*I	-0.0014673170159139003+0.0015812919624152582*I	0.0012770420747977075+0.001182752583288454*I	0.0011389922691019598-0.0012071573582791975*I	-0.0009513913444461785-0.0008981538837253633*I	-0.0008946675436937666+0.0009519086634263221*I	0.0007412214431103596+0.0006926451585212678*I	0.0007340575170218964-0.0007808159590235235*I	-0.0005835351543259354-0.0005560104756060747*I	-0.0006206867035436826+0.0006389689549221099*I	0.0004556200169611284+0.00043495424741369905*I	0.0005256375187222403-0.0005450616500350671*I	-0.00036507377350991025-0.00034198910744858617*I	-0.0004577476617214419+0.000482636000744211*I	0.00029298866722230274+0.0002797468175016015*I	0.0004070583698652868-0.0004266032847519811*I	-0.00023572248299462848-0.00022692296223204378*I	-0.0003750325568463883+0.00037856523131250564*I	0.000176310382851404+0.00017472374839203628*I	0.00033801698322570426-0.00034528880899595087*I	-0.00013601515164205958-0.0001240998086841817*I	-0.0003133986734672409+0.0003362727451192468*I	0.00010578439234717003+0.0001022179380797446*I	0.00030913053280073026-0.0003082793410989991*I	-0.00005942842904794232-0.00006285679060455099*I	-0.00028927327521424825+0.0002969142125693263*I	0.00003460007239365665+0.000024970777156866902*I	0.000290028703235759-0.0003000145964402786*I
-0.18876281154874158-0.09433538385137778*I	-0.056479120190722945-0.2733405004732316*I	0.3946197311649616-0.40633780124052027*I	-0.01850557858505815-0.31700894231591165*I	-0.16190223322085778-0.07323722328031972*I	-0.05890906480721246+0.07952060297847612*I	0.0526054719297185+0.04493562101973537*I	0.030883646778109255-0.035418852415923824*I	-0.031009580217795655-0.02802799044613473*I	-0.020055149789275428+0.022090525271877506*I	0.022002861242463194+0.020483927916385723*I	0.01440850858964852-0.015549669962534285*I	-0.01715084682100089-0.01624295241900603*I	-0.010980776869038374+0.011686797239591947*I	0.014146794664342911+0.013549595410193137*I	0.008678206401144722-0.009152625412191112*I	-0.012131772386852547-0.011706667303365975*I	-0.007022053055303863+0.00737262141085783*I	0.010718589760546276+0.01038992190307932*I	0.005799060764788028-0.006046578143276235*I	-0.00965171758707589-0.009412678044962399*I	-0.004820678522336144+0.005010513489430133*I	0.008858012531442654+0.008651158844148455*I	0.004039381792165707-0.004200451830150863*I	-0.008244706225625177-0.008079569913880352*I	-0.0034003734598916186+0.0035135431759714284*I	0.0077517173147833+0.007616524578221852*I	0.0028475766133294533-0.0029369998703410536*I	-0.00736818240414522-0.0072438126207504455*I	-0.0023726283864749335+0.002447970936295718*I	0.007060374814880137+0.006954647368542013*I	0.001946906537805043-0.0020133729890555044*I	-0.006826798247754324-0.006727099764965578*I	-0.0015768637414914014+0.001620046126532848*I	0.0066313709960539955+0.006550800742345585*I	0.0012264494944928747-0.0012504969592116472*I	-0.006485291372400299-0.006397958864672465*I	-0.000892700651821537+0.0009332015541579094*I	0.006395632184162679+0.006313220203423247*I	0.0005991592359953454-0.000608293937609809*I	-0.006314676148477158-0.006248888278855658*I	-0.0002892732752012491+0.0002969142125825994*I	0.006289847791817793+0.0062110022653936725*I
-0.0725644714510429+0.09628276696138213*I	-0.12477541978160962-0.039876244427877135*I	-0.018505578585085405-0.31700894231591925*I	0.35749291772568353-0.4396987800929808*I	-0.04282371354688088-0.2901026644561559*I	-0.13615733961899407-0.04939976283164822*I	-0.0416808246729056+0.060863914545467225*I	0.03297781154937379+0.026431148977375925*I	0.01791839181641314-0.02157791657081464*I	-0.01512395219677751-0.012877050936087804*I	-0.009909626372170598+0.011356607897225651*I	0.008594046780848652+0.0075945080296920845*I	0.006247463265269607-0.006969891193396881*I	-0.005480865715991728-0.004954876632176545*I	-0.0042870485605649685+0.004688310432896401*I	0.003753855634116368+0.0034442722066924366*I	0.0031234703617381873-0.0033612959637379994*I	-0.002690224701114013-0.002499497983559096*I	-0.002361984559610391+0.0025332006258682893*I	0.002018263517943825+0.0018753977418390249*I	0.0018730497861730992-0.001987973317277041*I	-0.0015349264987391626-0.0014541643593343394*I	-0.0015153542472094751+0.0015908776183083933*I	0.0011968414601268215+0.0011275994058874152*I	0.0012596950358210806-0.0013258776090818635*I	-0.0009486089277828409-0.0008979995830576529*I	-0.0010784343652557183+0.0011216049556619647*I	0.0007486086841816729+0.0007147010649042551*I	0.0009326958886088392-0.0009716649347968264*I	-0.0006007962564712056-0.0005689120696963192*I	-0.00083278021854434+0.0008612012320226429*I	0.0004692990500980551+0.0004544705658501031*I	0.0007450753531388281-0.0007718920937832375*I	-0.00037173763457688076-0.00035102277095398895*I	-0.0006884312302662906+0.0007148379763669663*I	0.00028209477524758785+0.00027694168639146694*I	0.0006471475161131631-0.0006535681501475732*I	-0.00019544358057905475-0.00018695659930375008*I	-0.0006026719486102629+0.0006331869576708578*I	0.0001403844647472212+0.00012718871519361286*I	0.0005991592360332206-0.0006082939375683897*I	-0.00005942842900657721-0.00006285679058060593*I	-0.0005793019783948+0.0005969288090537442*I
0.06398739176713511+0.05445913942352548*I	-0.034590929845405224+0.05261432511873267*I	-0.16190223322089312-0.07323722328029822*I	-0.04282371354691922-0.29010266445613064*I	0.38323781132753026-0.41586131964429074*I	-0.025595473412595347-0.30875935288916195*I	-0.15578499999936118-0.06790423487401787*I	-0.05464607963461398+0.0747048503905608*I	0.04886343957039974+0.041582088487404925*I	0.028063915233540446-0.03231183394548489*I	-0.028532766658375806-0.02576647082278791*I	-0.018070671696555594+0.01993638666638034*I	0.020264027885839152+0.018882583816555033*I	0.012941191573729112-0.013968378000066136*I	-0.015873804746220136-0.015060199835670347*I	-0.009841784599973735+0.010479639881348125*I	0.013195403319843584+0.012651441526499859*I	0.00778353885741952-0.008200716748730576*I	-0.011390550943717648-0.01101402214481266*I	-0.006287995538216634+0.006591805451853364*I	0.010135054606282414+0.009833911427467661*I	0.005178374061282593-0.005407609188384144*I	-0.009196097570087346-0.00897772379758155*I	-0.004295041003588404+0.004465451839384539*I	0.008492938757943887+0.008309169736720546*I	0.0035816341304412812-0.0037178158293736745*I	-0.007951717558390574-0.007799823096359837*I	-0.0029933150899741903+0.003086939891210366*I	0.007515994831861322+0.007389601615959426*I	0.0024725440565373353-0.002558434639058191*I	-0.007191872021268444-0.007069088872363185*I	-0.0020346114032324322+0.002102682127323787*I	0.006924359663255626+0.006830547559888426*I	0.0016335078643434507-0.0016771002439201655*I	-0.00672101385541535-0.006624881826870524*I	-0.0012677332086922536+0.00131176678547477*I	0.006571942567020905+0.006487943951800275*I	0.0009371762192877859-0.0009535827466064218*I	-0.006450691300017799-0.006372988087516735*I	-0.0006026719485857375+0.0006331869577244163*I	0.006395632184215458+0.006313220203482834*I	0.0003091305328486798-0.00030827934108115085*I	-0.006349276220813577-0.006273859055962928*I
0.03797354160563096-0.043668441842671865*I	0.02686057832785144+0.021098160571074488*I	-0.058909064807225325+0.07952060297850044*I	-0.136157339619029-0.04939976283161301*I	-0.025595473412622936-0.308759352889129*I	0.36361015094716376-0.43436579168664136*I	-0.03856072837431855-0.29491841704403604*I	-0.13989937197837127-0.05275329536395089*I	-0.04450055621754233+0.0639709330159222*I	0.03545462510874479+0.028692668600722823*I	0.019902869909109815-0.02373205517632632*I	-0.016862785553415686-0.014478395035930928*I	-0.011376943388110548+0.012937899859701554*I	0.009871088855618911+0.008777260613052354*I	0.0073864555343476496-0.008177048551618077*I	-0.0064322570604677205-0.005853030515865755*I	-0.005181716104286577+0.005640219096347347*I	0.00449507707722999+0.004136917365228664*I	0.0038575278788002677-0.004142111922764097*I	-0.003273759855396796-0.0030555084591892003*I	-0.0029826712631360708+0.0031721695807614*I	0.002473883534901215+0.0023103519892404842*I	0.0023986873048831574-0.002533034967303817*I	-0.0019000002722771344-0.0017961534667655305*I	-0.0019731019089814367+0.0020735136190746252*I	0.0014898301273009505+0.0014073462234200395*I	0.0016667534056743968-0.0017524808938035284*I	-0.001184331410753787-0.0011249225452821285*I	-0.0014534669220738023+0.0015001701869566946*I	0.0009249190670487791+0.0008894248132847256*I	0.001270712871843473-0.001316953743774479*I	-0.0007368114081073526-0.0006930118783532046*I	-0.001146178892014719+0.001197473977145327*I	0.0005750834424386074+0.000556688503924052*I	0.0010542058859418506-0.0010801714348495997*I	-0.0004311660636277839-0.0004138795614783212*I	-0.0009777045055251574+0.0010117521890141985*I	0.00031669484755454376+0.00030191246358550055*I	0.0009371762192769107-0.0009535827465658082*I	-0.0001954435805861177-0.00018695659925258706*I	-0.0008927006518119414+0.000933201554180162*I	0.00010578439236195527+0.00010221793807192826*I	0.0008884325112097219-0.0009052081501519683*I
-0.03712681343928384-0.03336097885247384*I	0.01365540664382562-0.01676216398293838*I	0.05260547192974589+0.04493562101972448*I	-0.041680824672903384+0.060863914545471534*I	-0.15578499999938114-0.06790423487398102*I	-0.038560728374330486-0.2949184170439985*I	0.37949577896817155-0.4192148521765484*I	-0.02841520495724658-0.3056523344186415*I	-0.1533081864400616-0.06564271525060435*I	-0.05266160154202617+0.07255071178510225*I	0.047124606213667514+0.03998074438758822*I	0.02659659821754332-0.030730541983015447*I	-0.02725572458363547-0.024583718239463138*I	-0.016931679427485257+0.018729229308116224*I	0.019312636541384202+0.017984429932837814*I	0.012046524030051537-0.01301646933662129*I	-0.01513258330306625-0.014367554677133323*I	-0.009107727082893376+0.009698823922314378*I	0.01261186816555915+0.01209543105085725*I	0.00716285215387385-0.007561747793843853*I	-0.010934930926800278-0.010579067897404322*I	-0.005762358019556005+0.006046743801843872*I	0.009769980832715526+0.00949192232004742*I	0.004720626399515535-0.004924973187628367*I	-0.008903108902899517-0.00869797698008074*I	-0.0038879826337480583+0.004038848554634218*I	0.008257216274923975+0.00808224677449182*I	0.003206601573561072-0.003339250598059434*I	-0.007775407175575584-0.007625099347961631*I	-0.002655298106771377+0.002741651082225434*I	0.007379979680214321+0.007265501807269035*I	0.002159145383074551-0.0022221618939835754*I	-0.007086087628905442-0.006966870934349256*I	-0.0017254808703916257+0.0017944027861798689*I	0.006864931234261547+0.006767690769271934*I	0.0013442345891514888-0.0013801860313581193*I	-0.006686413783059852-0.006599911049734245*I	-0.0009777045055181703+0.0010117521890267468*I	0.006571942566994246+0.006487943951829365*I	0.000647147516053008-0.0006535681501323239*I	-0.006485291372452806-0.006397958864691117*I	-0.0003133986734839212+0.00033627274508265343*I	0.0064550606131444505+0.006376076994018487*I
-0.02431813496179811+0.0269062778597512*I	-0.01138191983737686-0.009523518403802427*I	0.030883646778155065-0.035418852415961086*I	0.03297781154938522+0.02643114897734194*I	-0.05464607963462651+0.07470485039057681*I	-0.13989937197837088-0.052753295363909485*I	-0.02841520495722508-0.30565233441862133*I	0.3660869645065346-0.4321042720632209*I	-0.036576250281680496-0.2970725556494839*I	-0.14163820533510216-0.05435463946374843*I	-0.04596787323355806+0.06555222497842032*I	0.03673166718347626+0.02987542118406492*I	0.021041862178180555-0.0249392125346073*I	-0.01781417689788384-0.015376548919692467*I	-0.012271610931807588+0.013889808523104412*I	0.01061231029877017+0.009469905771572352*I	0.008120513051451516-0.008957864510644922*I	-0.007015792214712466-0.006409040991487706*I	-0.0058024028077920285+0.006279188051257181*I	0.004950697094177776+0.004571871612657592*I	0.004383165397477108-0.004687173572768031*I	-0.0036388336289576596-0.003397497566618789*I	-0.0034404189248919046+0.0036548055815099636*I	0.002766872202122316+0.0025900988067486925*I	0.0028057456747766557-0.002959638252049773*I	-0.002135722755240781-0.0020230764290138327*I	-0.00234813446581428+0.0024520788503513496*I	0.0016661405101498412+0.0015820699717893623*I	0.002004770388896617-0.0020977697027968847*I	-0.0013203465623964036-0.001249022353976002*I	-0.0017668655955393672+0.0018364429320188065*I	0.001030703459410205+0.000991642751289481*I	0.001579843404685704-0.0016252330849076695*I	-0.0007962398370980749-0.0007558686689495185*I	-0.0014354521671916711+0.0014943881897026042*I	0.0006096835148346653+0.0005816592810136158*I	0.0013442345891787873-0.00138018603136685*I	-0.00043116606358670423-0.00041387956150544275*I	-0.0012677332086952304+0.0013117667854623668*I	0.0002820947751822632+0.00027694168640454925*I	0.0012264494944269999-0.0012504969592131785*I	-0.0001360151516461946-0.00012409980873059878*I	-0.00120183118468771+0.0012414808952428726*I
0.02574489360190135+0.023837460448697046*I	-0.007089894827487561+0.008249589426763607*I	-0.03100958021776815-0.028027990446161534*I	0.017918391816403374-0.021577916570853242*I	0.048863439570379155+0.04158208848740256*I	-0.04450055621752702+0.06397093301594135*I	-0.1533081864399982-0.06564271525060274*I	-0.036576250281624624-0.29707255564950075*I	0.3777569456115521-0.42081619627641037*I	-0.029882521973149077-0.3040710424561954*I	-0.1520311443652362-0.06445996266727216*I	-0.05152260927287676+0.07134355442684806*I	0.046173214869258475+0.03908259050385971*I	0.025701930673858567-0.029778633319598978*I	-0.026514503140522103-0.023891073080940115*I	-0.016197621910430435+0.017948413349089008*I	0.01872910138712164+0.017428419457210787*I	0.011425837326565953-0.012377500381713362*I	-0.014676963286082794-0.013932600429689423*I	-0.008582089564172049+0.009153762272335997*I	0.012246794392062308+0.011753441943431584*I	0.006705104492195228-0.007079111793128516*I	-0.01064194225952121-0.010299321079931121*I	-0.005355299649638016+0.005620140517106439*I	0.009534258349768676+0.009264999357845225*I	0.0043455938427257885-0.004546407956321737*I	-0.0087267985199748-0.008523253231723356*I	-0.0035499656504441226+0.0036935597456136974*I	0.008121201123345032+0.007958146965791398*I	0.002893202900131732-0.003002977852985217*I	-0.007669622783204561-0.007522881409946105*I	-0.0023461675739417072+0.0024333717411121696*I	0.007320551251196989+0.007202645016734922*I	0.0018698721078610234-0.0019252476813170884*I	-0.007051487556551787-0.0069419001571459065*I	-0.0014354521671946182+0.0014943881897332269*I	0.006864931234282211+0.006767690769264707*I	0.0010542058859956175-0.001080171434913096*I	-0.006721013855378437-0.006624881826911088*I	-0.0006884312302835296+0.0007148379764022758*I	0.0066313709960285445+0.006550800742389187*I	0.00033801698325476234-0.0003452888090272917*I	-0.006591075764773205-0.006500176802731059*I
0.017228240134296084-0.01865668843298829*I	0.006117233221473885+0.005332988406333201*I	-0.020055149789282807+0.02209052527186399*I	-0.015123952196795996-0.012877050936102379*I	0.02806391523350419-0.0323118339454778*I	0.03545462510873956+0.028692668600726768*I	-0.0526616015419683+0.07255071178507708*I	-0.14163820533503188-0.05435463946379189*I	-0.02988252197312449-0.30407104245622296*I	0.3673640065814032-0.4309215194799475*I	-0.03543725801248308-0.2982797130077786*I	-0.14258959667946433-0.05525279334748542*I	-0.04686254077718846+0.06650413364185753*I	0.037472888626639105+0.030568066342625183*I	0.02177591969524692-0.02572002849359462*I	-0.018397712052168336-0.015932559395296683*I	-0.012892297635314704+0.014528777477996344*I	0.011067930315742977+0.009904860018970084*I	0.00864615057015211-0.009502926160662664*I	-0.00738086598824104-0.006751030098923209*I	-0.006260150469465282+0.006761824051976497*I	0.005243685761515684+0.004851618430113136*I	0.004790223767452984-0.005113776857543316*I	-0.0038745561119051886-0.0036244205288425567*I	-0.003815451481727963+0.0040333708128335805*I	0.002943182585009613+0.002764822555138454*I	0.0031437626580738433-0.003304927061046127*I	-0.0022717379068147407-0.0021471762376944147*I	-0.002661533139245662+0.002788351595456195*I	0.001771924902521797+0.001684287909833033*I	0.0023139009217329363-0.0024060490439103367*I	-0.0013797749914138523-0.0013118791445347311*I	-0.002056138870762728+0.0021333571446736114*I	0.0010653035317526225+0.0010166135285213978*I	0.0018698721078653194-0.0019252476812927817*I	-0.0007962398371193287-0.00075586866889006*I	-0.0017254808704152606+0.0017944027862047873*I	0.0005750834424504598+0.0005566885038812184*I	0.001633507864376165-0.0016771002439617067*I	-0.00037173763455884825-0.00035102277093111256*I	-0.0015768637414787965+0.001620046126577257*I	0.00017631038288919837+0.00017472374838358107*I	0.0015398481679403664-0.0015867697042694015*I
