0.5293508813136923-0.393160621814393*I	-0.002310371420765095-0.3739466721042306*I	-0.20975671939405888-0.07324131532078237*I	-0.0611926867861699+0.09920408936241348*I	0.08386281089121461+0.03783204580650277*I	0.027798887053812116-0.04259174612426417*I	-0.05711900417674831-0.018937954721307458*I	-0.014078760534181611+0.022090782098938406*I	0.046823878627972826+0.011490310147988899*I	0.006096589332719893-0.009751566797068768*I	-0.042887203325809586-0.008603993193045226*I
-0.002310371420762798-0.3739466721041947*I	0.3195941619196534-0.4664019371350949*I	-0.06350305820689159-0.2747425827417119*I	-0.12589390850280344-0.03540926951419998*I	-0.03339379973234487+0.05661234323819485*I	0.026743806714463636+0.018894091085237402*I	0.01372012651965538-0.020500964025269214*I	-0.010295125548720446-0.00744764457325621*I	-0.007982171201425428+0.012339215301915549*I	0.003936675302140723+0.0028863169549804835*I	0.006096589332676636-0.009751566797046508*I
-0.20975671939401475-0.07324131532072677*I	-0.06350305820685204-0.27474258274170027*I	0.40345697281095166-0.42856989132852014*I	-0.03570417115302754-0.31733432886594193*I	-0.18301291267952685-0.05434722423549045*I	-0.04747256026648439+0.0787031253371617*I	0.07356768534251201+0.030384401233273975*I	0.019816715852439826-0.030252530822293837*I	-0.0531823288745461-0.01605163776626623*I	-0.007982171201503019+0.012339215301931512*I	0.046823878627906546+0.011490310148020079*I
-0.061192686786068894+0.099204089362422*I	-0.12589390850270538-0.03540926951427427*I	-0.035704171152998315-0.3173343288660547*I	0.34633796863421645-0.44750784604990157*I	-0.049782931687166146-0.29524354676705067*I	-0.13618903405148575-0.04285691408754844*I	-0.04137597093372336+0.06895155854003077*I	0.03068048201666551+0.021780408040181942*I	0.019816715852339323-0.030252530822329676*I	-0.01029512554879923-0.007447644573283757*I	-0.01407876053419959+0.0220907820989317*I
0.08386281089130185+0.03783204580644981*I	-0.03339379973224049+0.05661234323804927*I	-0.18301291267948683-0.054347224235664716*I	-0.04978293168719938-0.29524354676713027*I	0.3931618472621945-0.4360175359019226*I	-0.04368634235446922-0.30499511356420494*I	-0.17907623737737782-0.05146090728070059*I	-0.041375970933829276+0.06895155853997664*I	0.07356768534242897+0.030384401233182833*I	0.013720126519653653-0.020500964025341364*I	-0.05711900417671173-0.01893795472133808*I
0.027798887053831794-0.04259174612430619*I	0.02674380671451579+0.01889409108516585*I	-0.04747256026646185+0.07870312533710849*I	-0.13618903405154487-0.042856914087532005*I	-0.043686342354550045-0.3049951135641469*I	0.35027464393626495-0.4446215290949945*I	-0.04368634235456914-0.30499511356420417*I	-0.1361890340515564-0.04285691408760989*I	-0.04747256026645183+0.07870312533707324*I	0.026743806714535884+0.01889409108519219*I	0.027798887053844777-0.042591746124262475*I
-0.05711900417673976-0.018937954721291728*I	0.013720126519674303-0.020500964025238863*I	0.07356768534250313+0.030384401233340963*I	-0.04137597093379064+0.06895155854016016*I	-0.1790762373774567-0.05146090728054677*I	-0.04368634235459323-0.30499511356411957*I	0.39316184726214687-0.4360175359018795*I	-0.049782931687149534-0.2952435467670492*I	-0.18301291267944042-0.054347224235523836*I	-0.033393799732269636+0.05661234323820759*I	0.0838628108912417+0.03783204580655214*I
-0.01407876053412555+0.02209078209896792*I	-0.010295125548693544-0.007447644573245316*I	0.01981671585239616-0.030252530822284518*I	0.030680482016611672+0.021780408040262933*I	-0.04137597093381697+0.06895155854012147*I	-0.13618903405150934-0.042856914087501474*I	-0.04978293168711656-0.2952435467670249*I	0.3463379686342529-0.44750784604983007*I	-0.035704171153028846-0.31733432886593393*I	-0.12589390850276233-0.03540926951417711*I	-0.06119268678609952+0.09920408936246133*I
0.04682387862799975+0.011490310147981436*I	-0.007982171201428634+0.012339215301851447*I	-0.05318232887458629-0.01605163776635604*I	0.019816715852325473-0.03025253082234114*I	0.07356768534247249+0.030384401233258584*I	-0.04747256026639812+0.07870312533713153*I	-0.18301291267942466-0.0543472242355425*I	-0.03570417115304059-0.31733432886598034*I	0.4034569728108659-0.42856989132854106*I	-0.06350305820688185-0.2747425827417373*I	-0.209756719393985-0.07324131532076888*I
0.006096589332622249-0.009751566797108147*I	0.003936675302054882+0.002886316954911483*I	-0.007982171201507793+0.012339215301876871*I	-0.010295125548773765-0.007447644573278067*I	0.013720126519630504-0.020500964025299773*I	0.026743806714448093+0.018894091085194242*I	-0.03339379973235923+0.056612343238147345*I	-0.12589390850281013-0.03540926951425338*I	-0.06350305820689228-0.27474258274177377*I	0.3195941619196505-0.4664019371351512*I	-0.00231037142076862-0.37394667210422794*I
-0.04288720332594731-0.008603993193074921*I	0.006096589332570623-0.009751566797069566*I	0.04682387862792492+0.01149031014803703*I	-0.014078760534160573+0.022090782098980855*I	-0.057119004176783505-0.018937954721304218*I	0.0277988870536916-0.04259174612427685*I	0.0838628108911168+0.03783204580649935*I	-0.06119268678615164+0.09920408936240865*I	-0.20975671939399376-0.07324131532079758*I	-0.002310371420768398-0.3739466721042357*I	0.529350881313638-0.3931606218143865*I
