0.4461835352527123-0.08974504829615385*I	0.192160758389161-0.13910710617473912*I	0.04216990762708668-0.1304067388590691*I	-0.038083730589756545-0.07703289264496199*I	-0.05655846777242922-0.012994752333205087*I	-0.03311101259356342+0.02870034347050012*I	0.0017651914567804307+0.034441861543230416*I	0.02240089459694603+0.014083010011347456*I	0.020235759434653854-0.010005022694171244*I	0.004002180826313823-0.019681866498807328*I	-0.01065141706231994-0.011747880059766295*I	-0.01347192161173602+0.003485035888200004*I	-0.005343129790869785+0.012638243697483184*I	0.0050324045839859645+0.00979322548812556*I	0.009265409223509023-0.0004896667273598669*I	0.005418243239298234-0.00860142462018274*I	-0.0018996528423755891-0.008285524348997722*I	-0.006342361019054516-0.0010912798287218864*I	-0.005000690260559799+0.006025237317611487*I	0.000023989950288962385+0.007114097728293691*I	0.004164273778031518+0.0020000785332932*I	0.004352007007186-0.004260547407425794*I	0.001113852669781858-0.006192416337289518*I	-0.0024697853051253915-0.0025606421417017377*I	-0.0035785283085517147+0.002985712938854807*I	-0.0017641774884305703+0.005461310281030363*I	0.0011226707478588405+0.0029368876688128094*I	0.0027323581728819204-0.0020202166737374834*I	0.0020606920166037993-0.004879528418134597*I	-0.00004768775598378884-0.003222369008686619*I	-0.001842625468677035+0.001250839441389547*I	-0.0020791385521895397+0.004416086210407487*I	-0.0007971882605201965+0.0034765349115707025*I	0.0009271664180621526-0.0005979470358609528*I	0.0018618827626271325-0.004044343716703903*I	0.0014319040946469152-0.0037399731459100407*I
0.19216075838916102-0.1391071061747391*I	0.488353442879799-0.22015178715522288*I	0.15407702779940452-0.21613999881970103*I	-0.014388560145342672-0.14340149119227413*I	-0.07119474318332003-0.04833254917446187*I	-0.05479327631564891+0.021447109210025232*I	-0.010710117996617502+0.04278335348184742*I	0.022000950891434178+0.02443683884905903*I	0.026403075423259724-0.005598856487459932*I	0.00958434237233383-0.02175290275393752*I	-0.009469740785422232-0.01619683061060719*I	-0.015994546853189687+0.0008903636377170646*I	-0.008439517027749883+0.013278261376325725*I	0.003922279432639532+0.012148576970123424*I	0.010450647823284604+0.001191800867942826*I	0.007365756381133905-0.008775191076357668*I	-0.0009241177797558243-0.009692704448904799*I	-0.006900343102935016-0.00226028703138645*I	-0.006318371068765323+0.006022817899571561*I	-0.0008364164825281974+0.00802531585090447*I	0.004375996957474938+0.0028535503208677445*I	0.005278126447813294-0.0041923378039963695*I	0.001882221702060531-0.006821189549127475*I	-0.00246467563876989-0.003206703398434584*I	-0.0042339627935559275+0.0029006681393287767*I	-0.002455857560692773+0.005922600607667756*I	0.0009681806844515198+0.0034410936072930103*I	0.0031833627644628783-0.0019426407493216417*I	0.0026846704168984373-0.005242585682423908*I	0.00021806654792711625-0.003628688976744813*I	-0.0021268263081729677+0.0011937172017210983*I	-0.0026398137291969155+0.004727374352960395*I	-0.0011519721341271567+0.0038181391745465403*I	0.0010646945021070657-0.0005678088051333255*I	0.0023590705127091187-0.004337920181771175*I	0.0018618827626271431-0.00404434371670403*I
0.042169907627086514-0.13040673885906878*I	0.15407702779940416-0.21613999881970064*I	0.4317949751073692-0.23314653948842745*I	0.12096601520584072-0.1874396553492007*I	-0.012623368688562465-0.10895962964904365*I	-0.04879384858637422-0.034249539163114705*I	-0.03455751688099526+0.01144208651585361*I	-0.006707937170303906+0.023101486983039796*I	0.01134953382911402+0.01268895878929263*I	0.012931153811523568-0.0021138205992597913*I	0.0042412125814640335-0.009114659056454026*I	-0.004437336201436053-0.006403605122481268*I	-0.0067291376296801705+0.00040069691035750366*I	-0.003021273788450878+0.004676836756143154*I	0.002022626590264941+0.0038630526211257082*I	0.004108286804231176+0.0001005210392207727*I	0.0023650661205751-0.002749953758746507*I	-0.0009001278294661119-0.002578606720611559*I	-0.0027360693249030826-0.0002602084980937531*I	-0.0019663640615792135+0.0017622704921453332*I	0.000277436187253572+0.0018328995136146972*I	0.001906211652349407+0.00029290817916600905*I	0.001699598139261515-0.0012066248651413283*I	0.00011804421363004276-0.001359879268096747*I	-0.0013420048909108123-0.00026981572962138915*I	-0.001501604620673635+0.0008804514655916423*I	-0.0003951655440884766+0.001043072189533506*I	0.0009204929284683564+0.00021872459860681573*I	0.0013407372957865882-0.0006918013079315431*I	0.0006055318647097113-0.0008264994720158014*I	-0.0005791217125922911-0.00015215406517358595*I	-0.0011996598901101612+0.0005957701658603951*I	-0.000777930966569337+0.0006830306362563843*I	0.00027993196051999256+0.00007816602863612525*I	0.001064694502107152-0.0005678088051337374*I	0.0009271664180622212-0.0005979470358613351*I
-0.03808373058975668-0.07703289264496156*I	-0.014388560145342892-0.14340149119227344*I	0.12096601520584063-0.1874396553492004*I	0.4335601665641494-0.19870467794519722*I	0.14336690980278657-0.17335664533785358*I	0.007612390746091196-0.11896465234321543*I	-0.04479166776006059-0.053931405661922505*I	-0.04520893394331541-0.00030579354391296876*I	-0.02017985878204011+0.02658652287123979*I	0.006006404038244111+0.025327202486776026*I	0.017963558395509602+0.007679404888866118*I	0.013506621804973433-0.00960432578381352*I	0.000980907037862951-0.015005029742663711*I	-0.008628790472054606-0.007884827438640033*I	-0.009363634807504+0.003585556927421303*I	-0.0029780636702934574+0.009888289938737057*I	0.004132276754521299+0.007214618767514144*I	0.0065293398986073685-0.0007498752254537702*I	0.003451879177720221-0.006839154128037851*I	-0.001622216655121192-0.0064526248353836465*I	-0.0044361493667046704-0.0007983716495565075*I	-0.003301092121298118+0.004818612452469729*I	0.00014203416391906238+0.0057542184601968565*I	0.002822268887120797+0.0017302628036720785*I	0.0028504023865125747-0.0033800959418336463*I	0.0007186871256937234-0.005149344147755434*I	-0.0015492923766565788-0.002341917543094371*I	-0.0022377910127645614+0.0022939116309238184*I	-0.001158645623720156+0.004634810809015229*I	0.0005435490352674186+0.0027847336036400804*I	0.0015326982827727766-0.0014244465078761047*I	0.0012827610500355368-0.00419649778187733*I	0.00023224420453719284-0.0031442029800499917*I	-0.0007779309665691148+0.00068303063625577*I	-0.001151972134126834+0.0038181391745456604*I	-0.0007971882605199648+0.0034765349115700745*I
-0.056558467772429406-0.012994752333204702*I	-0.07119474318332031-0.048332549174461246*I	-0.012623368688562666-0.1089596296490431*I	0.14336690980278632-0.17335664533785317*I	0.4537959259988031-0.20870970063936878*I	0.14736909062910028-0.19303851183666138*I	-0.0030390263162287426-0.13071253240298197*I	-0.05826358937179662-0.0504463697737226*I	-0.05055206373418528+0.012332450153570323*I	-0.015147454198054154+0.03637974835936555*I	0.015271813261753319+0.02483753575941637*I	0.02338180163480835-0.000922019731316464*I	0.011606968962598763-0.017889850132811115*I	-0.005361453981190335-0.016096309571385484*I	-0.01362948073261309-0.0018595901210284231*I	-0.00933964485721391+0.010699654655715065*I	0.0011862101077387986+0.011888368472030227*I	0.008484283761707626+0.0029540713600882144*I	0.007643192568389287-0.006942291562743441*I	0.000982093872594841-0.00939979626973961*I	-0.0052007449636727225-0.003466911896528592*I	-0.0062003268551347615+0.0046629386314743695*I	-0.0021784213734385143+0.0077555001212832216*I	0.002874392336801935+0.0037340017864600865*I	0.004882960903725626-0.0031492656144618426*I	0.002802714630529822-0.006602464950519572*I	-0.0011239383429822957-0.0038985047063650603*I	-0.0036284309288451373+0.0020741686673141405*I	-0.0030349792732838493+0.0057704465424956355*I	-0.000231479205657225+0.004036863773155208*I	0.002405431797895139-0.0012596101130633631*I	0.002964602377420073-0.005164419653786295*I	0.0012827610500357515-0.004196497781877937*I	-0.0011996598901096096+0.0005957701658593681*I	-0.002639813729196199+0.004727374352959331*I	-0.002079138552189033+0.004416086210406816*I
-0.03311101259356364+0.028700343470500284*I	-0.05479327631564921+0.02144710921002556*I	-0.04879384858637437-0.03424953916311431*I	0.007612390746091212-0.11896465234321515*I	0.1473690906291004-0.19303851183666124*I	0.4431445089364835-0.22045758069913557*I	0.13389716901736454-0.18955347594846153*I	-0.008382156107098354-0.11807428870549876*I	-0.05323118478781048-0.04065314428559672*I	-0.04128665451067599+0.011842783426210632*I	-0.009729210958755476+0.027778323739182764*I	0.013372160419378432+0.01655201141041847*I	0.017039440615754735-0.0020132995600385156*I	0.006606278702039876-0.011864612815199585*I	-0.005337464030900672-0.00898221184309152*I	-0.009465206954581242+0.00014048841226518136*I	-0.00498763785002795+0.006439107248289676*I	0.0023000627775204303+0.005695952134741041*I	0.006014498456582094+0.00039342921838679204*I	0.00406466425983776-0.003956578623888223*I	-0.0007820836158350858-0.003938485988708666*I	-0.00407807421581283-0.0005300242277150867*I	-0.0034679686822515483+0.0026427219577376017*I	-0.00011772935683338449+0.0028759717031492846*I	0.002826704580819368+0.0005116327777741037*I	0.003040335435049636-0.0018984261730715618*I	0.0007235760783411297-0.0021863787401111548*I	-0.0019211266035018553-0.0004219697947932832*I	-0.002701264510782571+0.001476221631454167*I	-0.001173096510656522+0.0017261028257923024*I	0.0012004248889897096+0.00029689062724513876*I	0.0024054317978950733-0.001259610113063917*I	0.0015326982827730973-0.0014244465078769922*I	-0.0005791217125914083-0.00015215406517453*I	-0.002126826308171821+0.0011937172017203426*I	-0.0018426254686762255+0.0012508394413891348*I
0.0017651914567802522+0.03444186154323038*I	-0.010710117996617707+0.04278335348184733*I	-0.03455751688099528+0.011442086515853541*I	-0.044791667760060355-0.053931405661922484*I	-0.003039026316228404-0.13071253240298183*I	0.13389716901736484-0.18955347594846145*I	0.43780137914561407-0.20781933700165217*I	0.13892957360135103-0.17976025046033545*I	0.0008832531164111745-0.11856395543285818*I	-0.047812941548511664-0.04925456890577942*I	-0.043186307353050866+0.003557259077212599*I	-0.016071571977809233+0.026687043910460416*I	0.00837147015881931+0.02257724872802967*I	0.017063430566044074+0.005100798168255247*I	0.010770552480071343-0.009864534281905969*I	-0.0009854570237151333-0.013242759250516694*I	-0.008351354284800029-0.006051927925023695*I	-0.007457423155153831+0.0038784651065885416*I	-0.0012784655310313+0.008681665073596452*I	0.0042503209681521315+0.0058547394994178*I	0.0051873350076977525-0.0010196909550747428*I	0.0019502745570482947-0.00595870266244553*I	-0.0020173821992075483-0.005409552645849174*I	-0.003515656438234058-0.00057964705094858*I	-0.001960354825509439+0.004126811144539328*I	0.0007475660286304966+0.0049277189881822775*I	0.0022431471745298095+0.0015781087385000046*I	0.0016507424964033706-0.0027843257759712736*I	-0.00005924384087488905-0.004466313511496698*I	-0.001269360416136006-0.002263751514455954*I	-0.0011730965106569338+0.0017261028257916859*I	-0.00023147920565755022+0.004036863773154335*I	0.0005435490352677207+0.002784733603639336*I	0.0006055318647107866-0.0008264994720161901*I	0.00021806654792853465-0.003628688976744876*I	-0.000047687755982788474-0.0032223690086865585*I
0.02240089459694594+0.014083010011347229*I	0.02200095089143415+0.024436838849058607*I	-0.006707937170303708+0.02310148698303932*I	-0.045208933943314975-0.00030579354391334514*I	-0.05826358937179603-0.05044636977372274*I	-0.008382156107097756-0.11807428870549863*I	0.1389295736013513-0.1797602504603354*I	0.44706678836912384-0.20830900372901145*I	0.14434781684064993-0.18836167508051782*I	-0.001016399725963551-0.12684947978185582*I	-0.054155302567565296-0.05034584873450164*I	-0.048186997613609894+0.009582496394823706*I	-0.01604758202751988+0.03380114163875393*I	0.012535743936850691+0.024577327261323025*I	0.021415437573229477+0.0008402507608298882*I	0.01188440514985237-0.016056950619194932*I	-0.0034552423288411903-0.015803401392217874*I	-0.0119298825933519-0.00306621498616834*I	-0.009221600643583875+0.009339775387619468*I	-0.00015579478317133676+0.011618552742409827*I	0.006982679141035485+0.003834522825680804*I	0.007248027024302959-0.0058992193732090095*I	0.0019025868010656296-0.009181071671131955*I	-0.0038600076678838536-0.004158713204459446*I	-0.005594794990423232+0.0038364391594592484*I	-0.0027575430860295722+0.007603346056110583*I	0.0016747324466924742+0.004329771952321932*I	0.004105029937156577-0.002466234978203543*I	0.0030826465910497986-0.006524298921881486*I	-0.000059243840875402425-0.0044663135114974325*I	-0.0027012645107833515+0.0014762216314530567*I	-0.003034979273284362+0.005770446542494701*I	-0.0011586456237199219+0.0046348108090148955*I	0.0013407372957876227-0.0006918013079311985*I	0.002684670416899798-0.005242585682423209*I	0.0020606920166047525-0.00487952841813406*I
0.020235759434653857-0.01000502269417146*I	0.026403075423259835-0.005598856487460361*I	0.011349533829114336+0.012688958789292033*I	-0.020179858782039543+0.0265865228712392*I	-0.050552063734184485+0.012332450153569987*I	-0.05323118478780974-0.0406531442855967*I	0.0008832531164117341-0.11856395543285783*I	0.1443478168406502-0.18836167508051746*I	0.445167135526749-0.2165945280780088*I	0.13800545582159632-0.18945295490923958*I	-0.0060170899865225206-0.12082424246424447*I	-0.05413131261727579-0.04323175100620797*I	-0.044022723835578356+0.011582574928117048*I	-0.011695575020334328+0.029540594231328442*I	0.013649596606631868+0.018384910924033826*I	0.018945652268103554-0.0017203913808715903*I	0.008305876841300654-0.013071237680339912*I	-0.005219419817271088-0.010342091111187262*I	-0.010807211845491823-0.00012932731735520938*I	-0.006489242470700498+0.007319558713882312*I	0.0019048972334337593+0.006739024324275436*I	0.006934991385052566+0.0006121538169942245*I	0.005405401555626289-0.0046483799318195115*I	-0.00017655175112395988-0.004764985460724444*I	-0.00465719592840435-0.0006821782928885116*I	-0.004667628572361501+0.0032384921235986703*I	-0.0008956603234028939+0.0035590023394069382*I	0.003106636541338959+0.0005897988064117289*I	0.0041050299371562255-0.002466234978204266*I	0.0016507424964026542-0.0027843257759725603*I	-0.0019211266035026391-0.00042196979479462775*I	-0.003628430928845575+0.002074168667313334*I	-0.0022377910127643623+0.0022939116309239043*I	0.0009204929284691427+0.00021872459860771039*I	0.0031833627644638645-0.0019426407493204497*I	0.0027323581728825944-0.0020202166737366594*I
0.0040021808263138794-0.01968186649880735*I	0.009584342372333974-0.021752902753937663*I	0.012931153811523856-0.0021138205992601612*I	0.006006404038244573+0.025327202486775537*I	-0.015147454198053535+0.03637974835936518*I	-0.041286654510675314+0.011842783426210575*I	-0.04781294154851107-0.04925456890577909*I	-0.0010163997259630903-0.12684947978185535*I	0.13800545582159665-0.1894529549092392*I	0.4401664452661905-0.21056929076039718*I	0.13802944577188617-0.18233885718094575*I	-0.001852816208490757-0.11882416393095091*I	-0.0497793056100901-0.04749229841363334*I	-0.042908871165797+0.005390158590827877*I	-0.014165360325460006+0.026979952089626866*I	0.01007106829808047+0.021370623862888623*I	0.01718147477967405+0.0037409189001587247*I	0.0094285475891611-0.010134350011527047*I	-0.0024870616443874315-0.01236230778492456*I	-0.00874651982888663-0.005008855735489604*I	-0.006536930226683525+0.004097189705195779*I	0.00006227176475680929+0.007989863765664922*I	0.004855852832862618+0.005028240027401595*I	0.004608213295105467-0.0011718450202488242*I	0.0007506146669375792-0.005362932496585244*I	-0.002795313165777696-0.00472652200959223*I	-0.0032357244777148817-0.0005014810223114158*I	-0.0008956603234030029+0.0035590023394064486*I	0.001674732446692112+0.004329771952320848*I	0.0022431471745292886+0.001578108738498562*I	0.000723576078340705-0.002186378740112447*I	-0.0011239383429824102-0.003898504706365681*I	-0.0015492923766563318-0.002341917543094054*I	-0.000395165544087995+0.0010430721895345874*I	0.000968180684452017+0.003441093607294309*I	0.001122670747859148+0.0029368876688136768*I
