0.394898456734593-0.03175629256623752*I	0.1837110042039334-0.05512233568530884*I	0.08373778846063262-0.06458320255008013*I	0.02209080833418614-0.05916856194812089*I	-0.016583777384133115-0.04244468891013703*I	-0.03393420678521493-0.020867642849209066*I	-0.031945749847140874-0.0012694647726397585*I	-0.01673990230576091+0.011465839347134169*I	0.002429030141648056+0.015665666670334023*I	0.016451157059813936+0.012742234168953008*I	0.01981450111685046+0.005968953097529493*I	0.012503328091809703-0.001135958001265969*I	-0.0005378744112063009-0.006079392238931749*I	-0.012096108608040026-0.007887011488528271*I	-0.016263722639993965-0.006846672321305328*I	-0.011228556308586494-0.0038798934375629786*I
0.18371100420393335-0.05512233568530886*I	0.4786362451952255-0.09633949511631763*I	0.20580181253811944-0.11429089763342976*I	0.06715401107649949-0.10702789146021724*I	-0.0118433984510288-0.08003620479733005*I	-0.04852952723127398-0.04371415368277692*I	-0.050674109090975826-0.009401803502075054*I	-0.0295167197054928+0.014396201897694121*I	-0.00028874524594695445+0.02420807351608705*I	0.022243531258498553+0.021634619767863437*I	0.028954485151623657+0.01160627616768699*I	0.019276626705644177-0.00011043914140228131*I	0.00040721948376968594-0.009022969489794254*I	-0.01680159705120027-0.012926064560237087*I	-0.023324664916626523-0.011766904926091257*I	-0.01626372263999397-0.006846672321305329*I
0.08373778846063262-0.06458320255008014*I	0.20580181253811955-0.11429089763342973*I	0.4620524678110926-0.13878418402645473*I	0.17186760575290455-0.13515854048263906*I	0.03520826122935863-0.1082973562328573*I	-0.028583300756789685-0.06857036545019629*I	-0.046100497089625915-0.028048487012443304*I	-0.03422295203116186+0.0033404306668775945*I	-0.00970221858864229+0.020365154995223338*I	0.012214582845862798+0.023072115514820916*I	0.02170565684729229+0.015555227528931594*I	0.016858376543583645+0.003719264679158682*I	0.003012904065650208-0.006957111462707621*I	-0.010821336824816816-0.012902862927357237*I	-0.01680159705120027-0.012926064560237087*I	-0.012096108608040026-0.007887011488528276*I
0.02209080833418608-0.059168561948120854*I	0.06715401107649939-0.1070278914602172*I	0.17186760575290444-0.135158540482639*I	0.43010671796395133-0.14005364879909493*I	0.15512770344714366-0.12369270113550541*I	0.037637291371006715-0.0926316895625239*I	-0.012132143696975692-0.05582813128124392*I	-0.026285995972775367-0.022079533914914334*I	-0.021719623939352093+0.0022044726656112643*I	-0.01024009299984856+0.014285762756291408*I	0.00011847423782276599+0.015185104026292591*I	0.005441934207298286+0.008708555207626286*I	0.005629820234997119-0.00016062875840425062*I	0.003012904065650188-0.0069571114627075695*I	0.000407219483769672-0.009022969489794218*I	-0.0005378744112063032-0.006079392238931735*I
-0.01658377738413322-0.04244468891013701*I	-0.011843398451028957-0.08003620479733005*I	0.03520826122935849-0.10829735623285727*I	0.15512770344714366-0.12369270113550541*I	0.4325357481055997-0.12438798212876163*I	0.17157886050695764-0.1109504669665532*I	0.05745179248785727-0.08666273646499512*I	0.0003711843948340485-0.05696408928251039*I	-0.026823870383981693-0.02815892615384637*I	-0.03381573254739222-0.005682538822917086*I	-0.02650381563984267+0.0074390904349861415*I	-0.011110082070763853+0.01130521058872975*I	0.005441934207298203+0.008708555207626452*I	0.016858376543583575+0.003719264679158876*I	0.019276626705644145-0.00011043914140213988*I	0.012503328091809696-0.0011359580012659*I
-0.033934206785215075-0.02086764284920907*I	-0.048529527231274246-0.04371415368277691*I	-0.028583300756789935-0.06857036545019622*I	0.03763729137100657-0.09263168956252385*I	0.17157886050695761-0.11095046696655317*I	0.45235024922245026-0.11841902903123294*I	0.18408218859876743-0.11208642496781987*I	0.05691391807665088-0.09274212870392728*I	-0.011724924213206214-0.06485110077103881*I	-0.043087593023976-0.0350055984751516*I	-0.04504428885597905-0.009562432260479809*I	-0.026503815639842904+0.007439090434986469*I	0.00011847423782251361+0.015185104026293056*I	0.02170565684729214+0.015555227528932035*I	0.028954485151623625+0.011606276167687304*I	0.019814501116850472+0.0059689530975296536*I
-0.03194574984714106-0.0012694647726398008*I	-0.05067410909097612-0.009401803502075094*I	-0.04610049708962617-0.028048487012443273*I	-0.01213214369697589-0.055828131281243774*I	0.05745179248785717-0.08666273646499495*I	0.18408218859876746-0.11208642496781968*I	0.45181237481124387-0.12449842127016501*I	0.1719860799907271-0.11997343645634816*I	0.04065019543665644-0.09958880102523245*I	-0.022953480521793267-0.06873099420860143*I	-0.043087593023976474-0.03500559847515111*I	-0.03381573254739285-0.005682538822916316*I	-0.010240092999849057+0.014285762756292252*I	0.012214582845862553+0.023072115514821655*I	0.0222435312584985+0.02163461976786396*I	0.016451157059813957+0.012742234168953273*I
-0.016739902305761098+0.011465839347134082*I	-0.02951671970549309+0.014396201897694015*I	-0.03422295203116213+0.0033404306668775767*I	-0.02628599597277554-0.022079533914914188*I	0.00037118439483402256-0.05696408928251016*I	0.05691391807665098-0.092742128703927*I	0.17198607999072724-0.119973436456348*I	0.4355486521712495-0.13134509359147017*I	0.16075752368214-0.12385332989391076*I	0.04065019543665578-0.0995888010252319*I	-0.011724924213207297-0.06485110077103784*I	-0.02682387038398278-0.028158926153845205*I	-0.021719623939352877+0.002204472665612426*I	-0.00970221858864266+0.0203651549952243*I	-0.0002887452459470303+0.024208073516087718*I	0.002429030141648094+0.015665666670334352*I
0.002429030141647902+0.015665666670333887*I	-0.0002887452459471894+0.024208073516086896*I	-0.00970221858864248+0.020365154995223282*I	-0.021719623939352176+0.002204472665611416*I	-0.02682387038398163-0.028158926153846017*I	-0.011724924213206034-0.0648511007710383*I	0.04065019543665664-0.09958880102523199*I	0.1607575236821401-0.12385332989391049*I	0.4355486521712485-0.13134509359146948*I	0.1719860799907257-0.1199734364563471*I	0.05691391807664925-0.09274212870392595*I	0.00037118439483258166-0.05696408928250901*I	-0.02628599597277638-0.022079533914913102*I	-0.034222952031162344+0.003340430666878523*I	-0.029516719705492925+0.014396201897694718*I	-0.016739902305760886+0.011465839347134455*I
0.01645115705981383+0.012742234168952872*I	0.022243531258498414+0.021634619767863253*I	0.012214582845862711+0.02307211551482084*I	-0.010240092999848552+0.014285762756291552*I	-0.03381573254739209-0.0056825388229167105*I	-0.043087593023975766-0.035005598475151056*I	-0.022953480521793003-0.06873099420860088*I	0.040650195436655955-0.09958880102523147*I	0.17198607999072588-0.11997343645634691*I	0.45181237481124215-0.12449842127016364*I	0.18408218859876554-0.11208642496781834*I	0.05745179248785562-0.08666273646499384*I	-0.012132143696976837-0.055828131281242956*I	-0.0461004970896265-0.028048487012442738*I	-0.050674109090976034-0.009401803502074783*I	-0.0319457498471409-0.0012694647726396618*I
