0.5133369692894809-0.25291107165295146*I	0.11886151683727031-0.30341569200951163*I	-0.10609915828696698-0.15154863474912136*I	-0.11089222617321182+0.024777837599434888*I	-0.0061442480225661405+0.07520911767608485*I	0.05308369758378593+0.015890561479415147*I	0.02295617416152797-0.037154494851644744*I	-0.025163213658370216-0.022821066647000825*I	-0.024760431973688893+0.016767527879440886*I	0.008611236970833457+0.02175590331416682*I	0.021442802204004272-0.004509187823320081*I	0.0015918325966095377-0.017760707651876102*I	-0.016067388933562125-0.002790979937808886*I	-0.007451497008116647+0.012816241662462131*I	0.010114165894262736+0.006695745417495778*I	0.010088824575442988-0.007920626509152305*I	-0.004460262642698647-0.008195341081846209*I	-0.010296693842003242+0.003634342503475631*I	-0.0003062605163412953+0.008037236662686563*I	0.008769181051679445-0.00025573046787106347*I	0.003818801528556447-0.006839086890132321*I	-0.00616281173904946-0.00211663948243141*I	-0.005921611838029648+0.005100017150178007*I	0.00306753629781258+0.0035182295869392957*I	0.006615192773201125-0.003219719298962422*I	-0.000017897327028713203-0.004095825247053496*I	-0.0060565290657912715+0.0014731891722832662*I	-0.002544247534791121+0.004046506823842783*I	0.004535251312611054-0.000022995834087362447*I	0.004317595766004815-0.0035763168106133173*I	-0.0024021342215784476-0.001057588610531144*I	-0.005123240256149525+0.002884500302216725*I	0.00005444551787455296+0.0017857075028697362*I	0.004927080467155385-0.0021157985183974308*I	0.002111380958321887-0.002219409097993997*I	-0.0038439999445474306+0.0013691624314548089*I	-0.003761505474276108+0.0024534316331506646*I	0.0021015200395219733-0.0006610574976527341*I	0.004656043129044397-0.0025406692828821237*I
0.11886151683727031-0.3034156920095115*I	0.4072378110025142-0.4044597064020732*I	0.007969290664059018-0.2786378544100769*I	-0.11224340630953185-0.07633951707303682*I	-0.057808528589424334+0.040668399078849914*I	0.016811926138962794+0.038054622824440186*I	0.027920483925415397-0.006930505167585541*I	-0.0018042578121622627-0.0203869669722039*I	-0.016551976687538304-0.001065163332834241*I	-0.0033176297696859026+0.01225834005612086*I	0.010203069567441705+0.003995195662291561*I	0.005375413270440432-0.007300167761127421*I	-0.005859664411509087-0.004944465989412292*I	-0.005953223039300905+0.003904765479688142*I	0.002637327567325645+0.004895615153310575*I	0.005653903251563897-0.001499595664350047*I	-0.00020786926656059539-0.004286284005676793*I	-0.0047665231590406495-0.00015810441916052606*I	-0.001527512790324679+0.0033786120356031793*I	0.003512541012214321+0.001198149772553133*I	0.0026063693126291503-0.0023723699503028005*I	-0.002102810309474046-0.001739069739954292*I	-0.003095275441237483+0.0014015901045074462*I	0.0006935809351713803+0.001880297851214543*I	0.003049638970784167-0.0005775956601150914*I	0.0005586637074100851-0.0017465301266792195*I	-0.0025621448618200265-0.000049318423210119785*I	-0.0015212777531808065+0.0014501933381965923*I	0.0017733482312129022+0.00047019001323023125*I	0.0021331170910316656-0.0010805844446170878*I	-0.0008056444901458333-0.0006918165083943248*I	-0.0023476887037050657+0.0007281188923410299*I	-0.00019615978899505636+0.0007687017838210516*I	0.0021658264761959026-0.000433701595123269*I	0.0010830805226075125-0.0007466360869418587*I	-0.0016501245159550235+0.00023402253515740715*I	-0.0017424799050267735+0.0007081049338023822*I	0.0008945376547668173-0.00008723764973184357*I	0.002101520039520995-0.0006610574976532968*I
-0.10609915828696698-0.1515486347491213*I	0.007969290664058881-0.27863785441007655*I	0.40109356297994947-0.3292505887259887*I	0.06105298824784734-0.2627472929306623*I	-0.08928723214800173-0.1134940119246821*I	-0.08297174224779429+0.017847332431849126*I	-0.00794850583472792+0.0548221507038813*I	0.0365317208962461+0.014825398146581062*I	0.019638544391839676-0.024896154795524345*I	-0.014960144090930681-0.018825870984709857*I	-0.019385018703250618+0.009467360118313861*I	0.0027515725593214332+0.016811437324756474*I	0.015489579164699707-0.0006044223436290258*I	0.004229160163932063-0.012865092498562661*I	-0.010413485681999816-0.004290575602156657*I	-0.007659366274677773+0.008529957656787025*I	0.0053476427352213635+0.0065376409983361194*I	0.008561311785116824-0.0045420144735496895*I	-0.0009477216304860353-0.006997191309295066*I	-0.00769032452937542+0.0012619725531707005*I	-0.002409070825816422+0.006298166922731473*I	0.005673905610440669+0.0011458596366369*I	0.004512382463726472-0.004958789038917434*I	-0.0031131727682660493-0.0026942351425473816*I	-0.005362948130619424+0.0033534870234974167*I	0.0005053914359930734+0.0034689111637288645*I	0.005093915020020458-0.001769525960764686*I	0.0017554509041836515-0.0036256352338216442*I	-0.0039234119747606775+0.0003926047276676155*I	-0.003349892024938478+0.00335469031545043*I	0.00218756260890399+0.0007051230582571671*I	0.004121435977007527-0.0028076150267876527*I	-0.00023630774538447647-0.0014912902056502559*I	-0.0040401597335433395+0.002137864215277637*I	-0.0015956789980814997+0.0020197300380290413*I	0.0031846005621272806-0.0014076935845932863*I	0.003005918613086797-0.0023066467477245466*I	-0.0017424799050286418+0.0007081049338015547*I	-0.00376150547427802+0.0024534316331497317*I
-0.11089222617321147+0.024777837599435137*I	-0.11224340630953175-0.07633951707303671*I	0.06105298824784725-0.2627472929306626*I	0.4240497371414798-0.36640508357763457*I	0.03588977458947797-0.2855683595776638*I	-0.11404766412169234-0.0967264840452414*I	-0.07436050527696395+0.03960323574601579*I	0.013494296369273833+0.05031296288056091*I	0.038123553492854394-0.0029353095052948312*I	0.0035711554582762133-0.027687134733332057*I	-0.022411641099050156-0.0060096293222458245*I	-0.009270852808991427+0.016163105535811476*I	0.012840397134762323+0.008890810815605598*I	0.011029316522001363-0.008799763425473893*I	-0.0060675336780701165-0.009230749995085602*I	-0.010719746198341632+0.0037466610605307394*I	0.0011098147769990864+0.008274227188915425*I	0.009166444263774809-0.00030144589179766237*I	0.0023985000460656227-0.00665865395598195*I	-0.006869333468516077-0.0018971741591163303*I	-0.004622788231562765+0.004780202140111554*I	0.004206121947384773+0.0030784476237700254*I	0.005656008283412165-0.002949965610416419*I	-0.001544146602064498-0.0034855998666335763*I	-0.00565742030305726+0.0013522716812974062*I	-0.0008276968180091003+0.003330491189413063*I	0.004822987201996834-0.00010740564688145493*I	0.0026917807984408967-0.002827114571292964*I	-0.0033677893519673463-0.0007411349316014695*I	-0.0038689664568882435+0.002178312230541541*I	0.0015771884422146746+0.0012388917970569842*I	0.0042989435672244804-0.0015142860397339675*I	0.0002774360324595521-0.0014384525953308918*I	-0.00399781321966149+0.0009621414275022127*I	-0.0019386396940236123+0.0014768067176265508*I	0.0030603641309600088-0.0005209392448523529*I	0.0031846005621255706-0.001407693584593641*I	-0.001650124515957109+0.00023402253515715269*I	-0.0038439999445486787+0.0013691624314547612*I
-0.0061442480225655585+0.0752091176760854*I	-0.05780852858942433+0.040668399078850156*I	-0.08928723214800248-0.11349401192468232*I	0.035889774589477015-0.28556835957766447*I	0.3992893051677883-0.3496375556981948*I	0.044501011560307634-0.2638124562634978*I	-0.092604861917691-0.10123567186856175*I	-0.07276867268035507+0.021842528094140026*I	-0.002573092564288001+0.04752198294275316*I	0.030672056484736997+0.00988093215716874*I	0.013685321352537052-0.02099138931583547*I	-0.012322816523608272-0.013930255831398312*I	-0.013731115451688848+0.007967764453964875*I	0.002543703292761576+0.01252515331908145*I	0.01072305600566112-0.0007625267627866696*I	0.0027016473736075374-0.00948648046295645*I	-0.006900944669788507-0.003092425829601976*I	-0.005052996962052802+0.00615758770648399*I	0.003244832425744826+0.004798571258381542*I	0.0054660363438794116-0.003140424369040634*I	-0.0002541406953133156-0.005116893458076964*I	-0.004640685558590127+0.0006843768930594482*I	-0.0018504071184058156+0.004551636796055195*I	0.0031117607486207555+0.00109654121342941*I	0.0029911047105453913-0.0035085957007173155*I	-0.0013398245370538477-0.002224045129312628*I	-0.003229831039588673+0.002272902578884867*I	-0.0003002530541538148+0.002777094655338511*I	0.0027462263163137604-0.0010414070684197814*I	0.0015592911151860575-0.002856933449996293*I	-0.00175758549856753-0.0000410968674513185*I	-0.0022668115023326504+0.0026080542285122047*I	0.0005374380929486232+0.0009391455934174945*I	0.0023789560719803815-0.0020995100929825047*I	0.0006582299093805327-0.0015785278553794942*I	-0.0019386396940251072+0.0014768067176259838*I	-0.0015956789980831666+0.0020197300380293257*I	0.001083080522606998-0.0007466360869402318*I	0.0021113809583221937-0.0022194090979923524*I
0.053083697583785935+0.01589056147941554*I	0.016811926138962287+0.03805462282444036*I	-0.08297174224779526+0.01784733243184873*I	-0.11404766412169354-0.09672648404524194*I	0.044501011560306995-0.2638124562634982*I	0.42073210737179007-0.3541467435215152*I	0.046092844156916384-0.2815731639153738*I	-0.10867225085125257-0.10402665180636943*I	-0.08022016968847173+0.0346587697566041*I	0.007541073329973819+0.0542177283602505*I	0.04076088106017975+0.0019603056480165843*I	0.009225058709840195-0.02918673039768262*I	-0.0226195103656086-0.01029591332792357*I	-0.014037375968028565+0.016005001116651082*I	0.011312884344439883+0.012269422851210125*I	0.01454185753421483-0.0076016136529195345*I	-0.003461164365444046-0.01160311994538819*I	-0.012822556507818437+0.002007591320576528*I	-0.001985460664238949+0.009675817293424368*I	0.009860025198947917+0.001578851959420038*I	0.005448139016852626-0.0072362496160933674*I	-0.006310669761103393-0.00364370428579221*I	-0.007184933093381403+0.0047308837169048705*I	0.0026848441942037933+0.004528640961970776*I	0.007429356514623755-0.0024797755971817334*I	0.0005889704889655489-0.004566184311246885*I	-0.0064630647932046375+0.0006604551729061148*I	-0.0031753855217160547+0.004058610081757214*I	0.004626827412999135+0.0006612961369430264*I	0.004857607274634062-0.0032608161664135376*I	-0.0022847088293612354-0.0014877710185422777*I	-0.00551909097284276+0.002412334765699025*I	-0.00016529146281086345+0.0019469967308599397*I	0.005193481221991471-0.0016015236894644893*I	0.002378956071979306-0.0020995100929833725*I	-0.003997813219662567+0.0009621414275017002*I	-0.004040159733543714+0.002137864215278974*I	0.002165826476196146-0.0004337015951202855*I	0.004927080467155717-0.0021157985183949033*I
0.022956174161526895-0.03715449485164471*I	0.02792048392541413-0.006930505167585376*I	-0.00794850583472853+0.054822150703881384*I	-0.07436050527696392+0.039603235746015875*I	-0.09260486191769086-0.10123567186856172*I	0.04609284415691633-0.28157316391537335*I	0.4046647184382284-0.3569377234593229*I	0.038641347148799264-0.26875692225290976*I	-0.09855808495699138-0.0973309063888715*I	-0.07013134511302963+0.026738143247453227*I	0.0030808106872763094+0.04602238727840479*I	0.030464187218178736+0.005594648151492346*I	0.008918798193499755-0.021149493734995882*I	-0.013850329313930957-0.010551643795794586*I	-0.01021857443947504+0.009165914226518397*I	0.005150072605388884+0.010152783368778041*I	0.008620245696185885-0.0025015965027423022*I	-0.0003936280676295925-0.008084890358449871*I	-0.006207363734615553-0.0012121279783871678*I	-0.0020033579912663454+0.005579992046369905*I	0.003803496133157454+0.0030520411317035293*I	0.0029038914820612477-0.0031897427922492117*I	-0.0017754184484939696-0.0036667001198783084*I	-0.002867337327378745+0.0011545669062916401*I	0.0002827099726238809+0.0034710523514390797*I	0.002306116258473354+0.0004047247050352656*I	0.0006434160068384597-0.002780476808375628*I	-0.0015359843260521592-0.0014553433454897867*I	-0.0010640045633968078+0.00183920098376353*I	0.000782827468451121+0.002030458568397338*I	0.0010961018003589737-0.0008073845332628616*I	-0.0001831887898389385-0.002148828516194195*I	-0.0008630478437998188-0.00012833451718253868*I	-0.00016529146281236035+0.0019469967308595345*I	0.0005374380929478954+0.0009391455934170528*I	0.0002774360324602568-0.0014384525953303011*I	-0.00023630774538413516-0.0014912902056480968*I	-0.00019615978899645913+0.0007687017838240088*I	0.000054445517872715385+0.001785707502871862*I
-0.025163213658371982-0.0228210666470012*I	-0.001804257812163666-0.0203869669722038*I	0.03653172089624658+0.01482539814658218*I	0.013494296369275627+0.05031296288056255*I	-0.07276867268035381+0.021842528094141316*I	-0.1086722508512527-0.1040266518063686*I	0.038641347148798404-0.26875692225290904*I	0.4147788843324886-0.3502419780418245*I	0.04873017172424038-0.27667754876205986*I	-0.10301834759968996-0.10552624747071639*I	-0.08042803895503169+0.030372485750929833*I	0.0027745501709348797+0.05405962394109241*I	0.03923336826985548+0.0053389176836224055*I	0.0127375997220526-0.027988580625127293*I	-0.020013141052982034-0.012668283278225475*I	-0.016140186277503313+0.014265931376696139*I	0.008217608903204202+0.013671012955715748*I	0.015235438469388999-0.005721315801707443*I	-0.00041152539465754844-0.012180715605505781*I	-0.012263892800406647+0.00026106119389562074*I	-0.004547605526057808+0.009626498870214032*I	0.008338747445767073+0.0030290452976173008*I	0.007221487248063779-0.006766059602863284*I	-0.004177552670074168-0.004724288730411311*I	-0.007990577583528767+0.004039067208507719*I	0.0003371554904980427+0.005256759854310334*I	0.007233196725626961-0.0017110738133599768*I	0.002754796965157703-0.004999885906368589*I	-0.005379984270600931-0.0000861809140349069*I	-0.004825510037672082+0.004292632616914861*I	0.0028843475079742714+0.0013694010707463301*I	0.005752144929402712-0.003348053816143476*I	-0.00018318878984091517-0.0021488285161938786*I	-0.0055190909728449+0.0024123347656995688*I	-0.0022668115023326643+0.0026080542285132676*I	0.0042989435672258465-0.0015142860397320175*I	0.004121435977007042-0.0028076150267848433*I	-0.002347688703708679+0.0007281188923439753*I	-0.005123240256153291+0.0028845003022186493*I
-0.024760431973690124+0.01676752787944034*I	-0.01655197668753889-0.0010651633328340826*I	0.019638544391840932-0.024896154795522592*I	0.03812355349285669-0.0029353095052921767*I	-0.0025730925642864816+0.047521982942755454*I	-0.08022016968847193+0.0346587697566053*I	-0.09855808495699254-0.09733090638887097*I	0.048730171724239685-0.2766775487620598*I	0.41031862168979016-0.3584373191236697*I	0.03843347788223805-0.27304320625858414*I	-0.10332460811603163-0.09748901080802992*I	-0.07165885790335501+0.030116755283059064*I	0.006593351699487862+0.047220537050960965*I	0.03307055653080464+0.0032222782011922814*I	0.0068159878840245835-0.022888563474948314*I	-0.016945604755166578-0.009150053691286495*I	-0.00952499350430051+0.011046212077731966*I	0.008199711576175371+0.009575187708660449*I	0.009178909403597089-0.004248126629424018*I	-0.002955772929448985-0.008134208781660478*I	-0.007728641487796169+0.00023806535981118034*I	-0.00023000976005448467+0.006050182059601752*I	0.005936613224186911+0.0019714566870854657*I	0.002098246991913563-0.003881559300646472*I	-0.004123107152199357-0.002938581227538902*I	-0.0030634971163735376+0.001923268690114465*I	0.002448536448818735+0.0030373507563195125*I	0.003389196781078467-0.0003419113819038574*I	-0.0010067085091179737-0.002546454273217122*I	-0.0032784642310775404-0.0007472384116861162*I	-0.00016946690862711962+0.0017519633340344126*I	0.0028843475079733337+0.0013694010707470208*I	0.0010961018003573131-0.0008073845332613225*I	-0.0022847088293625264-0.0014877710185404432*I	-0.0017575854985678087-0.000041096867449602045*I	0.001577188442214435+0.0012388917970591142*I	0.0021875626089021163+0.0007051230582605631*I	-0.0008056444901494139-0.0006918165083900366*I	-0.002402134221581473-0.0010575886105279881*I
0.008611236970833543+0.021755903314166533*I	-0.0033176297696854615+0.012258340056121083*I	-0.014960144090929727-0.018825870984708528*I	0.0035711554582774315-0.02768713473333004*I	0.03067205648473793+0.009880932157170669*I	0.0075410733299740166+0.05421772836025177*I	-0.07013134511303036+0.026738143247454025*I	-0.10301834759969121-0.10552624747071612*I	0.03843347788223722-0.2730432062585841*I	0.4100123611734489-0.35040008246098464*I	0.047202658933915675-0.27329893672645733*I	-0.09950580658747765-0.1043280976981635*I	-0.07782166964240517+0.028000115800627844*I	0.0006717398614601964+0.05232055420113967*I	0.036138092828620044+0.006740507788131409*I	0.013431180657226727-0.026108282773911886*I	-0.016963502082196765-0.01324587893834052*I	-0.01558152257009403+0.012519401250017062*I	0.005655464041383115+0.013621694532507453*I	0.013714160716208026-0.004271122463506766*I	0.001361822836555428-0.011710525592270767*I	-0.010130775709375739-0.0008195232507184093*I	-0.0053532500162049275+0.008934682361820571*I	0.0059910587420614605+0.003757164189959422*I	0.007025327459069321-0.005997357819038254*I	-0.0020117261938775773-0.005157990325527978*I	-0.006907497060921408+0.003292431121572121*I	-0.0013129690254573296+0.0054907823894713706*I	0.005490716820601047-0.0010029688795559998*I	0.003649334619926752-0.005087123556098897*I	-0.00327846423107792-0.0007472384116861389*I	-0.004825510037671845+0.004292632616916414*I	0.0007828274684519026+0.0020304585684000486*I	0.004857607274634333-0.003260816166411578*I	0.0015592911151849878-0.002856933449995877*I	-0.0038689664568903608+0.0021783122305421942*I	-0.0033498920249405667+0.0033546903154537374*I	0.0021331170910303967-0.0010805844446113459*I	0.004317595766004355-0.0035763168106086557*I
