0.4180625123461346-0.061775851883562695*I	0.19023397779390216-0.09978473241297568*I	0.06990401563279383-0.10172476401622371*I	-0.0018523574077366621-0.07203738958948355*I	-0.03692473604557385-0.028496782615621052*I	-0.04121126550789346+0.007785000717749342*I	-0.024836808420100706+0.023222014717346955*I	-0.0012354300152735745+0.017547281137940816*I	0.0172281318171181+0.0017288372054164109*I	0.023153010264615387-0.010177676381933603*I	0.015739176298585962-0.010028188001201905*I
0.19023397779390216-0.0997847324129757*I	0.48796652797892853-0.1635006158997865*I	0.18838162038616527-0.1718221220024593*I	0.0329792795872196-0.13022154663184496*I	-0.04306362291563065-0.06425238887173433*I	-0.06176154446567513-0.005274767898274157*I	-0.04244669552316755+0.02533228185569021*I	-0.007608676602982967+0.024950851922763553*I	0.02191758024934159+0.007369604756007479*I	0.032967308115703975-0.008299350795785226*I	0.02315301026461536-0.010177676381933436*I
0.06990401563279373-0.1017247640162237*I	0.18838162038616516-0.17182212200245928*I	0.4510417919333539-0.1919973985154077*I	0.14717035487827082-0.16403712128471026*I	0.008142471167117641-0.10699953191449821*I	-0.044299052930905546-0.04670510773379361*I	-0.04453341264855812-0.0035459306928575063*I	-0.01929368525855292+0.015154605473757165*I	0.008130499695602582+0.014922663921562369*I	0.021917580249341442+0.007369604756008115*I	0.017228131817117978+0.001728837205416973*I
-0.0018523574077369163-0.07203738958948346*I	0.03297927958721926-0.13022154663184474*I	0.14717035487827057-0.16403712128471015*I	0.42620498351325176-0.168775383798061*I	0.1459349248629953-0.14648984014676966*I	0.025370602984233916-0.1052706947090817*I	-0.02114604266629154-0.05688278411572661*I	-0.028794236349972965-0.013574118694058432*I	-0.019293685258553208+0.015154605473758239*I	-0.0076086766029833715+0.02495085192276504*I	-0.0012354300152738497+0.01754728113794185*I
-0.03692473604557417-0.028496782615620803*I	-0.04306362291563112-0.06425238887173394*I	0.008142471167117213-0.1069995319144978*I	0.14593492486299509-0.1464898401467694*I	0.44343311533036767-0.1670465465926446*I	0.16908793512760895-0.15666751652870292*I	0.04110977928281878-0.1152988827102827*I	-0.021146042666291893-0.056882784115725435*I	-0.04453341264855872-0.0035459306928554675*I	-0.0424466955231682+0.02533228185569233*I	-0.024836808420101133+0.023222014717348298*I
-0.041211265507893766+0.0077850007177497245*I	-0.06176154446567557-0.005274767898273542*I	-0.0442990529309059-0.04670510773379295*I	0.025370602984233704-0.10527069470908126*I	0.16908793512760892-0.15666751652870267*I	0.4591722916289527-0.1770747345938458*I	0.16908793512760867-0.15666751652870187*I	0.025370602984233312-0.10527069470907978*I	-0.044299052930906364-0.046705107733791246*I	-0.06176154446567595-0.005274767898272036*I	-0.04121126550789399+0.007785000717750603*I
-0.02483680842010087+0.02322201471734748*I	-0.04244669552316777+0.025332281855691054*I	-0.044533412648558285-0.003545930692856671*I	-0.021146042666291547-0.056882784115726066*I	0.04110977928281892-0.1152988827102825*I	0.1690879351276089-0.15666751652870187*I	0.44343311533036744-0.16704654659264312*I	0.14593492486299467-0.1464898401467678*I	0.008142471167116768-0.10699953191449642*I	-0.04306362291563152-0.06425238887173296*I	-0.0369247360455744-0.02849678261562031*I
-0.0012354300152735477+0.017547281137941403*I	-0.007608676602982877+0.024950851922764503*I	-0.0192936852585527+0.015154605473758099*I	-0.02879423634997262-0.013574118694057813*I	-0.021146042666291463-0.05688278411572523*I	0.025370602984233718-0.10527069470907989*I	0.14593492486299492-0.1464898401467679*I	0.42620498351325126-0.1687753837980598*I	0.1471703548782701-0.1640371212847096*I	0.032979279587218885-0.13022154663184476*I	-0.0018523574077371242-0.07203738958948358*I
0.017228131817118294+0.0017288372054169916*I	0.021917580249341952+0.007369604756008409*I	0.008130499695603111+0.014922663921563264*I	-0.019293685258552573+0.01515460547375881*I	-0.04453341264855806-0.003545930692855343*I	-0.04429905293090578-0.046705107733791454*I	0.008142471167117145-0.10699953191449671*I	0.14717035487827024-0.16403712128470976*I	0.4510417919333534-0.1919973985154082*I	0.1883816203861648-0.17182212200246022*I	0.06990401563279353-0.10172476401622442*I
0.023153010264615626-0.010177676381933133*I	0.03296730811570441-0.008299350795784474*I	0.02191758024934203+0.007369604756008828*I	-0.007608676602982686+0.024950851922765468*I	-0.04244669552316752+0.02533228185569236*I	-0.061761544465675375-0.005274767898272317*I	-0.043063622915631074-0.06425238887173336*I	0.03297927958721913-0.13022154663184504*I	0.18838162038616485-0.17182212200246036*I	0.48796652797892826-0.16350061589978787*I	0.190233977793902-0.0997847324129766*I
0.015739176298586125-0.010028188001201636*I	0.023153010264615657-0.010177676381933013*I	0.017228131817118377+0.0017288372054173717*I	-0.0012354300152734097+0.017547281137942083*I	-0.024836808420100703+0.02322201471734829*I	-0.041211265507893634+0.007785000717750402*I	-0.036924736045574114-0.02849678261562058*I	-0.0018523574077369577-0.07203738958948379*I	0.0699040156327936-0.10172476401622452*I	0.19023397779390203-0.09978473241297664*I	0.41806251234613473-0.061775851883563354*I
