0.3332722879461695-0.004948443232212631*I	0.13324745187852238-0.009386635916037887*I	0.0637496219483175-0.01289804364354459*I	0.03437493598385436-0.01516686766948968*I	0.018954138930764683-0.01602513549305533*I	0.009327812938834477-0.015471393338706603*I	0.0027814706953265874-0.013665810098902866*I	-0.0016521560302757597-0.010904055817161156*I	-0.004382244730258366-0.007574195240423152*I	-0.0056722960073862265-0.004102949062780723*I	-0.005783102557701806-0.0008990053236421011*I	-0.005009548411994905+0.0016987040201767412*I	-0.0036714699905582284+0.0034607534810141764*I	-0.0020855339338156213+0.004289894510983078*I	-0.0005329401952425934+0.004224139621811823*I	0.0007679055763334142+0.003420658900609244*I	0.001678339234825276+0.0021236629861369556*I	0.0021437090206337644+0.0006216830085422628*I	0.0021853847756064986-0.0007989668379384556*I	0.00188308171700589-0.001897432836784152*I	0.0013514851188422001-0.002511911577342347*I	0.0007156949412890649-0.0025789189673507576*I	0.00008967206900995735-0.002135929017050163*I	-0.00043919108196752626-0.001307722312341527*I	-0.0008177707086034021-0.0002793127849928292*I	-0.0010272287695725964+0.0007396583329752349*I	-0.0010768509992546205+0.0015529646835710565*I	-0.0009942065532872128+0.0020119555360936852*I	-0.0008145062061779211+0.0020403028255800413*I	-0.000571764167554714+0.0016454558532996058*I	-0.00029355370425802044+0.0009151751041454733*I
0.13324745187852244-0.009386635916037878*I	0.3970219098944871-0.01784648687575723*I	0.16762238786237674-0.024553503585527558*I	0.0827037608790822-0.028923179136599943*I	0.043702748922688835-0.03063826100819628*I	0.021735609626091286-0.029690945591958205*I	0.007675656908558719-0.026375449155867748*I	-0.0016007740349317753-0.021240005339326008*I	-0.007324452037661987-0.015007004879941886*I	-0.010165347287960166-0.008473200564065246*I	-0.010681844419381126-0.0024042450426039856*I	-0.009454572548260032+0.002561748157372071*I	-0.007095082345810519+0.005988598531159816*I	-0.004204410185800817+0.007684893102825999*I	-0.0013176283574822035+0.007710553411592323*I	0.001145399039582685+0.006347802607948782*I	0.00291161459696718+0.004042341909151508*I	0.0038637240104317763+0.0013246961481985019*I	0.004026790737639654-0.001275749828241888*I	0.0035368698944486998-0.003310878415280803*I	0.002598776658294957-0.004476351804134909*I	0.0014411571878521613-0.004647840594392512*I	0.00027650385932154246-0.0038866412796922864*I	-0.0007280986395934397-0.0024152418020429956*I	-0.0014664198515401171-0.0005680639793662972*I	-0.0018946217078580165+0.0012736518985782222*I	-0.002021435322859803+0.0027516138690689145*I	-0.0018913572054325353+0.003593267509151092*I	-0.0015659707208419214+0.0036574113893932864*I	-0.0011080599104359376+0.002955477929725511*I	-0.0005717641675547119+0.0016454558532996038*I
0.06374962194831753-0.012898043643544594*I	0.1676223878623768-0.024553503585527565*I	0.4159760488252516-0.03387162236881253*I	0.1769502008012113-0.04002489692423418*I	0.08548523157440883-0.042588989235502826*I	0.042050592892413086-0.041542316825357445*I	0.01735336489583292-0.03726514083238133*I	0.0020033609011725017-0.030478398218648475*I	-0.007383876592633567-0.022139010662968136*I	-0.012334000449656877-0.01330830085976515*I	-0.013836817278518383-0.005012447083051083*I	-0.012767378353196732+0.001885649468379083*I	-0.009987512743502609+0.00678588777918389*I	-0.006327176769477092+0.009409257431769059*I	-0.0025260709509755323+0.009808556088962962*I	0.0008260806631515679+0.008332236420134594*I	0.00333078381518919+0.005548835770010329*I	0.004794696313973077+0.00214490907236736*I	0.005215209129273982-0.0011872154291438424*I	0.004742485678928728-0.003854668795592645*I	0.003626541963458667-0.00544680743233097*I	0.002159585576327442-0.005784074116476444*I	0.0006233864792487717-0.004927153379385352*I	-0.0007507249102510384-0.003146982946717064*I	-0.0018049496388480434-0.0008622771184719544*I	-0.002460626404827312+0.001443891556727372*I	-0.00270912791403592+0.0033139547241582464*I	-0.002593199490414501+0.0043970697223685035*I	-0.002184910909690544+0.004508442613296553*I	-0.0015659707208419134+0.003657411389393278*I	-0.0008145062061779139+0.002040302825580035*I
0.034374935983854354-0.015166867669489681*I	0.08270376087908225-0.028923179136599943*I	0.17695020080121127-0.04002489692423417*I	0.41875751952057855-0.04753743246771548*I	0.17529804477093558-0.05092895274139534*I	0.08110298684415046-0.050163184475925965*I	0.03637829688502686-0.04564526588813817*I	0.011570262338131135-0.03816414615602346*I	-0.0030061875108223905-0.028779694198471758*I	-0.011055346583191775-0.018678257181953973*I	-0.01441953438347247-0.009018406348782086*I	-0.014369757473760953-0.0007883074612392674*I	-0.011999472776863298+0.005306308368988324*I	-0.008309173508677315+0.008909550765320852*I	-0.004183467748843315+0.010030940440311333*I	-0.0003406861753690207+0.009009589251024516*I	0.002709162380157471+0.006434803583350446*I	0.004682268934031403+0.003036924192667989*I	0.005510391255262153-0.000434009894983393*I	0.005304881198283955-0.003323144446194008*I	0.004303294596961219-0.0051623911079341795*I	0.0028087712548552873-0.00572612021732381*I	0.0011323568067548727-0.005044415783501224*I	-0.0004534645200058175-0.0033741886958143148*I	-0.0017449314635382166-0.001135027410623405*I	-0.0026194558450259283+0.001178025707108058*I	-0.0030323905723819923+0.003089347410026947*I	-0.0030026816182939114+0.004229129828303693*I	-0.0025931994904144786+0.0043970697223684845*I	-0.0018913572054325097+0.0035932675091510683*I	-0.000994206553287196+0.0020119555360936696*I
0.01895413893076468-0.01602513549305532*I	0.04370274892268879-0.030638261008196273*I	0.08548523157440874-0.04258898923550279*I	0.17529804477093533-0.050928952741395354*I	0.4143752747903198-0.055111627708138614*I	0.16962574876354927-0.0550319018041761*I	0.07531988428644863-0.05106218979956807*I	0.03136874847303197-0.04394656186796144*I	0.00789879234757293-0.0347033926750093*I	-0.00509172144463797-0.024489799687488694*I	-0.011588286778434327-0.014454117560142152*I	-0.013651628807139013-0.005597747448172846*I	-0.012691418238935633+0.0013353555248976873*I	-0.009855763756229494+0.005927991377530594*I	-0.006123788733070787+0.008110583927382408*I	-0.002300386031837403+0.008133507603527188*I	0.001010798943473198+0.006497677673682172*I	0.003424857321446552+0.0038558846159996952*I	0.004771941003041377+0.0009009951756178302*I	0.005071200173294649-0.001741732207324922*I	0.004487110489680581-0.0036024572311868447*I	0.003276065827388659-0.004422732774958959*I	0.00173192025560071-0.004173155533752779*I	0.00013815025346770974-0.003032460247407573*I	-0.0012679707261836846-0.0013338858702343147*I	-0.002316695631092876+0.0005104284426761565*I	-0.002913009549283899+0.0020932008112534875*I	-0.0030323905723819494+0.00308934741002691*I	-0.00270912791403586+0.003313954724158193*I	-0.0020214353228597487+0.002751613869068865*I	-0.001076850999254589+0.001552964683571027*I
0.009327812938834475-0.015471393338706606*I	0.021735609626091272-0.029690945591958222*I	0.042050592892413065-0.04154231682535743*I	0.08110298684415038-0.05016318447592599*I	0.1696257487635492-0.0550319018041761*I	0.40859217223261807-0.056010633031780756*I	0.1646162003515543-0.05333319778399932*I	0.07164841429589047-0.0476014363185539*I	0.029283214539216396-0.03965666735697838*I	0.007365852152330389-0.03047925305319749*I	-0.004323815868304498-0.021069140786879458*I	-0.00990994754360899-0.012330454574005197*I	-0.011507919786505198-0.00497606443963058*I	-0.010506033463329094+0.0005363886869592423*I	-0.007972682039223565+0.004030558540746458*I	-0.004772303614228556+0.005598672350040071*I	-0.0015846910905483091+0.005554588636176446*I	0.001100471012483184+0.00436174865663202*I	0.0029856662394790565+0.0025481623036581725*I	0.003954170294438014+0.0006216823906249959*I	0.004043971403722099-0.0010020738743497025*I	0.0034102594904260146-0.0020494925476158155*I	0.002281859274101509-0.0024107772388653136*I	0.0009174140494228586-0.002132852708172785*I	-0.0004336139140869317-0.0013870043941080225*I	-0.0015615244304416345-0.0004187107660888977*I	-0.002316695631092813+0.000510428442676104*I	-0.002619455845025829+0.0011780257071079723*I	-0.002460626404827205+0.0014438915567272777*I	-0.0018946217078579283+0.001273651898578143*I	-0.0010272287695725468+0.00073965833297519*I
0.002781470695326587-0.013665810098902881*I	0.0076756569085587095-0.026375449155867772*I	0.017353364895832914-0.03726514083238137*I	0.03637829688502684-0.045645265888138206*I	0.07531988428644865-0.05106218979956812*I	0.1646162003515543-0.05333319778399938*I	0.4049207022420598-0.05254987955076657*I	0.16253066641773872-0.04904330327301629*I	0.07111547410064788-0.0433772966967421*I	0.030051120115549862-0.036236008456369144*I	0.009044191387155736-0.028355590067060534*I	-0.002180106847670662-0.020447457778337196*I	-0.007724562768002427-0.01312942141194364*I	-0.009624838069499252-0.006873497276414711*I	-0.00915454834448684-0.0019755228903830797*I	-0.007256987097934465+0.0014516395733957224*I	-0.004682631545218559+0.0034627433329899294*I	-0.0020238821725157953+0.00424686632383493*I	0.0002827003038798269+0.004082435871639195*I	0.0019584374699065142+0.0032878206366333995*I	0.0028773192951834546+0.00217464707419603*I	0.003049764850434959+0.0010098816617439452*I	0.002595753284248175-9.18972203582447*^-6*I	0.0017100951065468824-0.0007653213855657686*I	0.0006238603451649255-0.0012176776040273766*I	-0.0004336139140868506-0.0013870043941080859*I	-0.0012679707261835458-0.001333885870234426*I	-0.0017449314635380505-0.0011350274106235406*I	-0.0018049496388478812-0.0008622771184720882*I	-0.0014664198515399907-0.0005680639793664045*I	-0.0008177707086033329-0.0002793127849928884*I
-0.0016521560302757625-0.010904055817161178*I	-0.0016007740349317833-0.021240005339326053*I	0.002003360901172481-0.030478398218648537*I	0.011570262338131106-0.03816414615602352*I	0.03136874847303193-0.0439465618679615*I	0.07164841429589043-0.047601436318553944*I	0.16253066641773864-0.049043303273016314*I	0.4043877620468174-0.04832573992895478*I	0.16329857199407222-0.045622644372407095*I	0.07279381333547323-0.04125363371060517*I	0.032194829136183725-0.035614325447826896*I	0.01122957616276232-0.029154556904998994*I	-0.0002970251306646992-0.02234489061512132*I	-0.006373077649160166-0.015641332989285966*I	-0.008909143128210137-0.00945241624376544*I	-0.009064876275476837-0.004111451907433219*I	-0.00769617817990194+0.00014391726105421538*I	-0.005500402253821908+0.0031834305479971126*I	-0.0030511109420883306+0.004986524656810168*I	-0.000794150695374724+0.005635400555210239*I	0.0009642309166193816+0.005299776172727057*I	0.0020628130890056246+0.004214949899776026*I	0.002478000682880341+0.0026553375150434925*I	0.0023021995799902533+0.0009059853821095824*I	0.0017100951065469766-0.0007653213855658365*I	0.0009174140494230289-0.002132852708172912*I	0.00013815025346792837-0.0030324602474077395*I	-0.0004534645200055836-0.0033741886958144948*I	-0.0007507249102508244-0.0031469829467172315*I	-0.0007280986395932769-0.0024152418020431258*I	-0.0004391910819674387-0.001307722312341598*I
-0.00438224473025837-0.00757419524042318*I	-0.007324452037661997-0.01500700487994194*I	-0.0073838765926335865-0.0221390106629682*I	-0.0030061875108224087-0.028779694198471848*I	0.007898792347572908-0.034703392675009416*I	0.029283214539216378-0.039656667356978446*I	0.07111547410064793-0.04337729669674219*I	0.16329857199407227-0.045622644372407095*I	0.4060661012816428-0.04620207694281785*I	0.16544228101470615-0.04500096136386482*I	0.07497919811107986-0.04205260054854361*I	0.0340779108531897-0.03751175828461103*I	0.012581061281604609-0.03166646848234129*I	0.0004186698106244397-0.024923809582472055*I	-0.006283405580150142-0.0177772620063361*I	-0.009348334210177594-0.01076013855610694*I	-0.009882646984080168-0.004390764692426025*I	-0.008723406949474466+0.000883575594029464*I	-0.006577253253076451+0.0047363952315681674*I	-0.0040453174953754565+0.0069984801929038375*I	-0.0016086569015525477+0.007675703380790244*I	0.00039246674906477056+0.0069452320260266105*I	0.0017692593847477088+0.005130125003921437*I	0.0024780006828804433+0.0026553375150434265*I	0.002595753284248366-9.18972203595313*^-6*I	0.002281859274101766-0.0024107772388654923*I	0.0017319202556010012-0.004173155533752986*I	0.001132356806755165-0.005044415783501433*I	0.0006233864792490298-0.004927153379385537*I	0.0002765038593217345-0.0038866412796924265*I	0.00008967206901005946-0.0021359290170502388*I
-0.0056722960073862395-0.004102949062780758*I	-0.010165347287960187-0.008473200564065314*I	-0.012334000449656905-0.013308300859765237*I	-0.011055346583191801-0.01867825718195407*I	-0.005091721444638001-0.02448979968748881*I	0.0073658521523303705-0.030479253053197593*I	0.030051120115549855-0.036236008456369234*I	0.07279381333547329-0.041253633710605225*I	0.16544228101470615-0.045000961363864854*I	0.4082514860572495-0.04700104378075628*I	0.1673253627317121-0.046898394200648945*I	0.07633068322992215-0.04456451212588591*I	0.03479360579447886-0.04009067725196175*I	0.012670733350614645-0.03380239749939144*I	-0.000020521271343009553-0.02623153189481355*I	-0.007101176288753463-0.0180565747913289*I	-0.010375562979750104-0.010020480223131685*I	-0.0109594979833347-0.0028378000088549586*I	-0.009717613502761582+0.0028955311301231443*I	-0.007391759459254269+0.0067766980571481875*I	-0.004617081662930062+0.0086439360462034*I	-0.0019022106058104592+0.008590878484935666*I	0.00039246674906487665+0.006945232026026552*I	0.002062813089005826+0.004214949899775907*I	0.0030497648504352374+0.001009881661743776*I	0.003410259490426345-0.002049492547616021*I	0.003276065827389007-0.004422732774959182*I	0.0028087712548556204-0.005726120217324021*I	0.0021595855763277285-0.005784074116476628*I	0.0014411571878523701-0.004647840594392647*I	0.0007156949412891751-0.0025789189673508287*I
