0.47832277024827297-0.5476168378703135*I	-0.17703385294162854-0.38544603950644746*I	-0.22746954589516327+0.04844681305681185*I	0.05258245140368302+0.10693392229549188*I	0.06318851671877868-0.039179690329603334*I	-0.06086034109802596-0.03057495208894019*I	-0.007290076605538598+0.03208316109819401*I	0.04832200732753664+0.005491808451143661*I	-0.02339918000886576-0.019821311290061233*I	-0.02630546200412298+0.0013549029913522276*I	0.037923589506682565+0.011927101821777059*I
-0.1770338529416627-0.385446039506496*I	0.2508532243530775-0.4991700248135261*I	-0.12445140153796594-0.2785121172109719*I	-0.1642810291763871+0.009267122727157198*I	-0.008277889694309926+0.07635897020652266*I	0.05589844011328027-0.007096529231397586*I	-0.012538333770506283-0.02508314363780635*I	-0.030689256614486245+0.012261849808111264*I	0.022016545323313652+0.006846711442524203*I	0.014524409497727764-0.007894209468238655*I	-0.026305462004184543+0.001354902991361373*I
-0.22746954589519552+0.04844681305673956*I	-0.12445140153799616-0.2785121172110126*I	0.31404174107185645-0.5383497151431476*I	-0.18531174263595787-0.30908706929995433*I	-0.17157110578188584+0.04135028382536898*I	0.04004411763320481+0.08185077865771254*I	0.032499260104328576-0.02691784052146154*I	-0.0388437957747183-0.02372824064645264*I	0.007234332892132989+0.024188951629940975*I	0.02201654532326275+0.006846711442554887*I	-0.023399180008963072-0.019821311290024263*I
0.05258245140368434+0.10693392229547055*I	-0.1642810291764003+0.009267122727162465*I	-0.18531174263597106-0.3090870692999349*I	0.30675166446636976-0.5062665540449248*I	-0.13698973530846398-0.3035952608487551*I	-0.19497028579087583+0.02152897253534565*I	0.013738655628999674+0.08320568164908358*I	0.07042284961101059-0.01499073869965375*I	-0.038843795774692436-0.023728240646439122*I	-0.030689256614499394+0.01226184980813129*I	0.04832200732748182+0.005491808451157619*I
0.06318851671877629-0.03917969032958141*I	-0.008277889694325039+0.07635897020656685*I	-0.17157110578189777+0.04135028382539924*I	-0.13698973530845826-0.30359526084876065*I	0.28335248445739347-0.5260878653349823*I	-0.16329519731266545-0.3022403578574037*I	-0.15704669628418524+0.03345607435713294*I	0.013738655629009692+0.08320568164908049*I	0.03249926010432359-0.02691784052145807*I	-0.01253833377051004-0.02508314363783759*I	-0.007290076605530878+0.032083161098137636*I
-0.060860341098015414-0.030574952088935098*I	0.055898440113259396-0.0070965292313560635*I	0.0400441176331815+0.08185077865774082*I	-0.19497028579087106+0.021528972535316465*I	-0.16329519731267061-0.30224035785743586*I	0.32127607396406765-0.5141607635132048*I	-0.16329519731265663-0.30224035785742265*I	-0.19497028579088477+0.02152897253531561*I	0.04004411763314819+0.08185077865770976*I	0.05589844011325651-0.0070965292314005834*I	-0.0608603410979911-0.030574952088966323*I
-0.0072900766054915245+0.03208316109817311*I	-0.012538333770497956-0.025083143637774308*I	0.03249926010429749-0.026917840521411884*I	0.01373865562897962+0.08320568164907152*I	-0.1570466962842229+0.03345607435709852*I	-0.16329519731270892-0.3022403578574244*I	0.2833524844573744-0.5260878653350018*I	-0.13698973530845854-0.30359526084880145*I	-0.17157110578189866+0.04135028382537631*I	-0.008277889694302876+0.07635897020659865*I	0.0631885167188132-0.03917969032953261*I
0.04832200732752345+0.0054918084511192955*I	-0.030689256614463645+0.012261849808115066*I	-0.03884379577468744-0.023728240646421317*I	0.07042284961099078-0.014990738699643257*I	0.013738655628963148+0.08320568164906517*I	-0.19497028579092168+0.021528972535312052*I	-0.1369897353084928-0.3035952608487913*I	0.3067516644663837-0.5062665540449505*I	-0.18531174263592587-0.3090870692999306*I	-0.16428102917636167+0.009267122727192989*I	0.05258245140370077+0.10693392229550014*I
-0.023399180008972786-0.019821311290086685*I	0.02201654532330699+0.006846711442471065*I	0.007234332892213979+0.02418895162989876*I	-0.03884379577468085-0.02372824064643693*I	0.03249926010431359-0.026917840521444303*I	0.04004411763317939+0.08185077865769497*I	-0.1715711057819187+0.041350283825357215*I	-0.18531174263598887-0.30908706929992374*I	0.31404174107185645-0.5383497151431247*I	-0.1244514015379723-0.27851211721105473*I	-0.22746954589517787+0.048446813056673754*I
-0.02630546200418049+0.0013549029913151878*I	0.014524409497722157-0.007894209468302216*I	0.022016545323304104+0.006846711442491771*I	-0.03068925661448349+0.0122618498081269*I	-0.012538333770501175-0.025083143637776667*I	0.05589844011326406-0.007096529231366888*I	-0.008277889694344953+0.07635897020656546*I	-0.164281029176428+0.009267122727185072*I	-0.12445140153799272-0.27851211721100744*I	0.25085322435307367-0.49917002481360667*I	-0.1770338529416522-0.3854460395065539*I
0.0379235895067227+0.01192710182174972*I	-0.026305462004168056+0.001354902991333784*I	-0.023399180008980558-0.019821311290047827*I	0.04832200732747918+0.005491808451162039*I	-0.007290076605534601+0.03208316109820886*I	-0.060860341098040394-0.030574952088896268*I	0.06318851671874715-0.039179690329544936*I	0.052582451403680563+0.10693392229548188*I	-0.227469545895155+0.04844681305673193*I	-0.17703385294163532-0.3854460395064958*I	0.47832277024826464-0.5476168378703024*I
