0.4539030916062852-0.21092578878575347*I	0.09407287172160789-0.29826476654120665*I	-0.04609690543075178-0.21089245545274932*I
0.09407287172160789-0.2982647665412067*I	0.4078061861755335-0.4218182442385027*I	0.09407287172160787-0.2982647665412066*I
-0.04609690543075179-0.21089245545274934*I	0.09407287172160797-0.29826476654120665*I	0.4539030916062854-0.21092578878575347*I
