0.5146381436680113-0.35258883146501563*I	0.030188384081895846-0.36359817693311575*I	-0.17492696605875216-0.10326947209060708*I	-0.07977645146434315+0.08948646702216997*I	0.05154664789211512+0.05992689749351788*I	0.043073596915984204-0.038072031516179695*I	-0.02547377550555569-0.037572272396232786*I	-0.028149180338643096+0.022010039446763472*I	0.014625367366498635+0.027306350516126766*I	0.02011404917474885-0.014265317769453235*I	-0.008929269156764447-0.021486678888136376*I	-0.01509527908485811+0.009852148373291483*I	0.005521547409466132+0.017823756824146067*I	0.01161793263540658-0.007057710048981377*I	-0.0033180410303419003-0.01536191141116204*I	-0.009006623854731504+0.005158632035665428*I	0.0018506603874403995+0.013651766824361127*I	0.006957001763864257-0.003779949057925753*I	-0.0008295670084262504-0.012433664487998057*I	-0.005252051078888229+0.002730146668358391*I	0.00012168331374106245+0.01156230208643253*I	0.003770654883542935-0.0019069341397762087*I	0.00034866972901905966-0.010980358347900445*I	-0.002444366289157495+0.0012010695867059795*I	-0.0006445245199437174+0.010606033630707152*I	0.0012034788889568012-0.0005839523337924535*I	0.000788584287379246-0.01042958880100292*I
0.03018838408189588-0.3635981769331167*I	0.33971117760926073-0.45585830355562423*I	-0.0495880673824448-0.2741117099109472*I	-0.12338031816663446-0.04334257459709037*I	-0.03670285454835767+0.05141443550598926*I	0.026072872386559882+0.02235462509728312*I	0.014924416577340402-0.016061992069418295*I	-0.010848408139060113-0.010265921880106924*I	-0.008035131163901062+0.007744721677310178*I	0.005696098209725325+0.00581967162798948*I	0.00501877008988382-0.004413169396165506*I	-0.0034077217473010213-0.003662922063995846*I	-0.003477346449451456+0.002794438324306064*I	0.002203506379125463+0.002461845412983675*I	0.0026113087806778593-0.0018990780133135109*I	-0.0014673806428962424-0.0017101445867984846*I	-0.002049622090860972+0.0013786829777405077*I	0.0010210933790176001+0.001218102336362855*I	0.001704950684974171-0.001049802389567908*I	-0.0007078836946913975-0.000871362401567055*I	-0.0014813961953530224+0.0008232125285782648*I	0.00047035304275286295+0.0005819437385251209*I	0.001326288594379381-0.0007058645530796578*I	-0.00029585479092866275-0.00037432471720438203*I	-0.001240887400201693+0.0006171172529016725*I	0.0001440597674371722+0.00017644482969347706*I	0.0012034788889587933-0.0005839523337990726*I
-0.17492696605875208-0.10326947209060826*I	-0.04958806738244487-0.2741117099109474*I	0.3912578255013799-0.395931406062106*I	-0.0065144704664581695-0.31218374142712574*I	-0.1488540936721904-0.08091484699332319*I	-0.06485203488700278+0.07342447495275074*I	0.04069823975305435+0.049660975613407106*I	0.035038465752080875-0.030327309838873516*I	-0.01977767729583699-0.03175260076824441*I	-0.02313041024877071+0.017596870050598692*I	0.011217645619186293+0.02364342845212925*I	0.016636702725291518-0.011470879445154058*I	-0.006725762777639372-0.01902483347516134*I	-0.012483970304178308+0.007953070359974022*I	0.0040541667665738+0.016113612237350694*I	0.00956831054455361-0.005679027071234456*I	-0.0022969476513128367-0.014143809074794662*I	-0.007301673169747881+0.004108829646098908*I	0.0011427766927510242+0.012780404422794506*I	0.005475605568505974-0.0029567365293470195*I	-0.00035921396568185587-0.011851720749474473*I	-0.00392576248451782+0.002024282115272485*I	-0.00017417147719724538+0.011187977369216803*I	0.0025297674833314457-0.00128981688688899*I	0.0004927294964495881-0.010803913518222439*I	-0.0012408874001995599+0.0006171172528919408*I	-0.0006445245199406882+0.010606033630694792*I
-0.07977645146434183+0.08948646702217157*I	-0.12338031816663379-0.043342574597087666*I	-0.006514470466458147-0.312183741427124*I	0.36578404999582376-0.43350367845833593*I	-0.03466365080510475-0.29017370198036013*I	-0.13422872630569677-0.05360849647719551*I	-0.04473798571226058+0.05915915718329622*I	0.03176897059628136+0.028174296725268114*I	0.019943186667216253-0.020475161465584653*I	-0.014256129886370622-0.013928843944101025*I	-0.011512477613356917+0.010539160001615236*I	0.00789960458885393+0.008281517040966942*I	0.007630078870568572-0.006312247409485317*I	-0.004875102390190305-0.005373066650793465*I	-0.0055269685403035035+0.004173121302055535*I	0.0032245997581566437+0.003679947749357385*I	0.004316259465666767-0.002948880402874642*I	-0.002175264337579723-0.002581506988362778*I	-0.003531018286216117+0.002201895506321192*I	0.001491446421763464+0.001800046074891189*I	0.0030312392793480684-0.0017556669426467626*I	-0.0010037384856240747-0.0012456871187765557*I	-0.0027222835955614862+0.0014403297814692365*I	0.0006144128101801604+0.0007583885682061552*I	0.0025297674833304287-0.001289816886888938*I	-0.00029585479093037124-0.0003743247172106845*I	-0.0024443662891588036+0.0012010695866979794*I
0.05154664789211888+0.05992689749352131*I	-0.0367028545483541+0.05141443550599389*I	-0.1488540936721888-0.08091484699332016*I	-0.03466365080510334-0.2901737019803599*I	0.38040941736231876-0.406197327942207*I	-0.014549601630360029-0.3044390197498116*I	-0.14315799546246546-0.07509517536533272*I	-0.05983326479711968+0.06901130555658506*I	0.03729051800575336+0.04599805354941236*I	0.031561119302634985-0.027532871514564718*I	-0.0175741709166983-0.029290755355258442*I	-0.02051910146807608+0.01569779203728759*I	0.009750264976304542+0.0219332838653363*I	0.014587080634441443-0.010092196467403175*I	-0.005704669398612434-0.0178067311387863*I	-0.010779019619196513+0.0069032679704148555*I	0.0033462830718844865+0.015242249835787213*I	0.008086914349195397-0.004855814542654764*I	-0.0018265946085676517-0.013561865336266682*I	-0.005975384575371717+0.0034029650930238104*I	0.0008469219018251067+0.01240607970559347*I	0.004234718168308172-0.0023396192764452185*I	-0.00021515419824424812-0.011675275919782306*I	-0.002722283595561765+0.001440329781475222*I	-0.00017417147720028535+0.011187977369225449*I	0.0013262885943702387-0.000705864553075103*I	0.0003486697290096281-0.010980358347900357*I
0.04307359691598828-0.03807203151617903*I	0.026072872386564562+0.022354625097284635*I	-0.06485203488699876+0.07342447495275177*I	-0.13422872630569252-0.053608496477196864*I	-0.014549601630356368-0.30443901974981374*I	0.37148014820555325-0.42768400683034385*I	-0.02964488071521652-0.2945868713765221*I	-0.13763644805299322-0.057271418541188245*I	-0.048215332161704164+0.06195359550760454*I	0.033972476975420836+0.030636142138254524*I	0.022554495447911462-0.022374239478893557*I	-0.01572351052925104-0.01563898853089059*I	-0.013562099704206158+0.01191784297936919*I	0.008920697967879376+0.00949961937734371*I	0.009335029555544647-0.007362049799044596*I	-0.005582986084889091-0.006244429052359463*I	-0.007008364735671856+0.004996333830630354*I	0.003694952800894293+0.004261891487879204*I	0.0056425480600387-0.003654744955955332*I	-0.0024711191285086915-0.00295583170556709*I	-0.004771905686417777+0.0028190127592224814*I	0.001635506189197489+0.0019764909045842153*I	0.0042347181683038-0.0023396192764437965*I	-0.001003738485623516-0.0012456871187689724*I	-0.003925762484518333+0.0020242821152822916*I	0.0004703530427420024+0.0005819437385298025*I	0.0037706548835294-0.0019069341397765522*I
-0.025473775505555973-0.037572272396236076*I	0.01492441657734082-0.016061992069421147*I	0.040698239753057565+0.0496609756134073*I	-0.04473798571225487+0.059159157183297416*I	-0.14315799546245983-0.07509517536533403*I	-0.029644880715214306-0.2945868713765249*I	0.3770016956150233-0.40986025000620124*I	-0.0180269480798044-0.30164458142550443*I	-0.1409544890833308-0.07263332995234843*I	-0.057221956016434095+0.06711222754327223*I	0.03582313736286188+0.044287908962617605*I	0.029511497211776146-0.02615418853681602*I	-0.0165530775376795-0.028072653018885067*I	-0.018814150783103188+0.0146479896477272*I	0.009042381281605314+0.021061921463769336*I	0.013105684439072549-0.009268983938831361*I	-0.005234316355877234-0.01722478740026946*I	-0.009452731024827807+0.006197403417328044*I	0.00305042828095318+0.014867925118576073*I	0.00684602694899046-0.004238697289761152*I	-0.0016825348411420354-0.013385420506581458*I	-0.004771905686429243+0.002819012759219031*I	0.0008469219018148763+0.012406079705591745*I	0.0030312392793498113-0.0017556669426448542*I	-0.0003592139656763485-0.01185172074947415*I	-0.0014813961953566766+0.0008232125285727715*I	0.00012168331373229105+0.011562302086425771*I
-0.028149180338649788+0.022010039446761148*I	-0.01084840813906717-0.01026592188010844*I	0.03503846575207921-0.03032730983887026*I	0.03176897059628366+0.02817429672527551*I	-0.05983326479711902+0.06901130555659028*I	-0.13763644805299546-0.057271418541189674*I	-0.018026948079806763-0.3016445814255087*I	0.3736836545846822-0.4252221614173642*I	-0.02703357193453604-0.2964859493898387*I	-0.13910382869588994-0.05898156312798669*I	-0.05026495425256859+0.06333227848534924*I	0.03499357035443364+0.03185424447462328*I	0.02425944613287978-0.023424041868457497*I	-0.01643139422395057-0.01651035093245948*I	-0.015043495899568625+0.012741055507939825*I	0.00939105101062472+0.010081563115859607*I	0.01066131814992152-0.008067914352131233*I	-0.005878840875816146-0.006618753769569586*I	-0.00824925213587369+0.005613451083523306*I	0.003839012568324067+0.004438336317560668*I	0.006846026948984104-0.0042386972897648775*I	-0.0024711191285201133-0.0029558317055717754*I	-0.005975384575379028+0.0034029650930209737*I	0.0014914464217658312+0.001800046074888811*I	0.00547560556851313-0.002956736529352022*I	-0.0007078836946875333-0.0008713624015744832*I	-0.005252051078888455+0.0027301466683526216*I
0.01462536736648908+0.02730635051612814*I	-0.008035131163910917+0.007744721677313342*I	-0.019777677295841036-0.03175260076823783*I	0.01994318666721312-0.020475161465574113*I	0.03729051800574412+0.04599805354942221*I	-0.048215332161716064+0.061953595507606755*I	-0.14095448908333938-0.07263332995235408*I	-0.027033571934538005-0.29648594938984396*I	0.3755343149721271-0.4115703945930006*I	-0.020076570170664765-0.30026589844775875*I	-0.13993339570431318-0.07141522761597778*I	-0.055517005331461484+0.06606242515371077*I	0.03511525366816505+0.04341654656105085*I	0.02803010101641664-0.025330976008244587*I	-0.016082724494928837-0.027490709280369546*I	-0.017487862188717663+0.013942125094641098*I	0.008746526490686976+0.020687596746562665*I	0.01186479703887683-0.008651866685931934*I	-0.005090256588442642-0.017048342570581902*I	-0.008249252135874822+0.005613451083521982*I	0.0030504282809536293+0.014867925118573657*I	0.005642548060042493-0.0036547449559579345*I	-0.001826594608563172-0.013561865336268459*I	-0.003531018286214042+0.002201895506320999*I	0.0011427766927519971+0.012780404422796952*I	0.0017049506849766878-0.0010498023895632882*I	-0.0008295670084232697-0.012433664487994187*I
0.02011404917474167-0.014265317769452276*I	0.005696098209720699+0.005819671627992187*I	-0.02313041024876938+0.01759687005060346*I	-0.01425612988637233-0.013928843944095392*I	0.03156111930262287-0.02753287151455996*I	0.03397247697540475+0.0306361421382565*I	-0.057221956016444+0.06711222754327129*I	-0.1391038286958909-0.05898156312798967*I	-0.020076570170663426-0.30026589844776186*I	0.3747047479637058-0.4240040590809885*I	-0.025328621249557332-0.2975357517793946*I	-0.13981171239058166-0.0598529255295488*I	-0.05174635044792517+0.06415549101392358*I	0.03546392339718448+0.03243618821314078*I	0.025585734727261993-0.024129906421543054*I	-0.016727249014872908-0.016884675649666406*I	-0.01628438329976607+0.013358172760839516*I	0.009535110778059856+0.010258007945549957*I	0.011864797038875087-0.008651866685932163*I	-0.005878840875815854-0.0066187537695666975*I	-0.009452731024820108+0.006197403417330093*I	0.0036949528009084507+0.004261891487876027*I	0.008086914349206472-0.00485581454265953*I	-0.002175264337578914-0.0025815069883610986*I	-0.007301673169753855+0.00410882964610968*I	0.001021093379012997+0.0012181023363769196*I	0.006957001763863376-0.003779949057916468*I
