0.3689353573009251-0.669955193619947*I	-0.30500820809510765-0.335552849628555*I	-0.16851105025557603+0.14634322699204813*I	0.08354309545128187+0.04882462321464691*I	0.000016159778041219958-0.06569797206121424*I	-0.037528118826246855+0.03312921146409161*I	0.026195744957444818+0.011757429403464009*I	0.0033749054441150478-0.032178348342898906*I	-0.018326619048414632+0.021637691674486943*I	0.009673527628184932+0.004144387916676581*I	0.006665434431678585-0.022205243552303255*I	-0.010880149064259792+0.01945960198743352*I
-0.3050082080951022-0.3355528496285512*I	0.2004243070453538-0.5236119666278968*I	-0.22146511264382526-0.28672822641391066*I	-0.16849489047753496+0.08064525493083391*I	0.046014976625036855+0.08195383467874763*I	0.02621190473548779-0.0539405426577438*I	-0.03415321338213399+0.0009508631211845447*I	0.007869125909026258+0.033395121077934534*I	0.013048433072298063-0.02803396042623828*I	-0.01166118461673744-0.0005675518778264638*I	-0.0012066214360792723+0.023603989904114255*I	0.006665434431673279-0.022205243552290903*I
-0.1685110502555794+0.14634322699206365*I	-0.22146511264382743-0.2867282264139029*I	0.20044046682338978-0.5893099386891208*I	-0.2589932314700727-0.25359901494981707*I	-0.14229914552008432+0.09240268433430689*I	0.04938988206915624+0.04977548633584412*I	0.007885285687069692-0.032302850983271174*I	-0.024479685753952356+0.005095251037851934*I	0.014534560340706392+0.011189877525629657*I	0.002168284008037133-0.008574358438798044*I	-0.011661184616742364-0.0005675518778160502*I	0.009673527628179895+0.004144387916679294*I
0.08354309545127431+0.04882462321466925*I	-0.1684948904775422+0.08064525493084417*I	-0.25899323147007725-0.2535990149498244*I	0.22663621178083448-0.577552509285659*I	-0.2556183260259528-0.2857773632927245*I	-0.16062576456849906+0.11404037600878054*I	0.0590634096973346+0.053919874252521344*I	0.014550720118744927-0.05450809453556209*I	-0.035359834818213004+0.02455485302530298*I	0.014534560340703162+0.01118987752564795*I	0.013048433072297892-0.028033960426233455*I	-0.018326619048413186+0.02163769167446726*I
0.000016159778056351083-0.06569797206120409*I	0.046014976625044696+0.08195383467874921*I	-0.14229914552009282+0.09240268433429678*I	-0.2556183260259643-0.2857773632927322*I	0.20830959273241487-0.5559148176111817*I	-0.24594479839777553-0.2816329753760443*I	-0.15396033013682664+0.09183513245649033*I	0.048183260633069935+0.07337947623996005*I	0.014550720118739598-0.05450809453556274*I	-0.024479685753953807+0.005095251037865185*I	0.007869125909029844+0.033395121077939224*I	0.003374905444115932-0.03217834834291067*I
-0.03752811882622749+0.03312921146408812*I	0.02621190473550543-0.05394054265775351*I	0.04938988206915087+0.04977548633583882*I	-0.16062576456851949+0.11404037600878386*I	-0.2459447983977869-0.28163297537604404*I	0.2149750271640943-0.5781200611634707*I	-0.2568249474620335-0.2621733733886068*I	-0.15396033013682753+0.09183513245647933*I	0.05906340969733217+0.05391987425250782*I	0.007885285687067867-0.032302850983271826*I	-0.034153213382135464+0.0009508631211917265*I	0.026195744957442937+0.011757429403467828*I
0.026195744957445394+0.011757429403462014*I	-0.03415321338212998+0.0009508631211763291*I	0.007885285687064808-0.03230285098327504*I	0.0590634096973179+0.05391987425252488*I	-0.15396033013683819+0.09183513245649068*I	-0.2568249474620346-0.26217337338860736*I	0.21497502716410094-0.5781200611634686*I	-0.24594479839776895-0.2816329753760447*I	-0.16062576456850175+0.11404037600877658*I	0.04938988206914676+0.0497754863358405*I	0.026211904735483668-0.05394054265774695*I	-0.03752811882624381+0.0331292114640876*I
0.0033749054441178025-0.032178348342899565*I	0.007869125909020218+0.033395121077940376*I	-0.024479685753965204+0.005095251037852433*I	0.014550720118738716-0.054508094535576174*I	0.048183260633068756+0.07337947623995203*I	-0.15396033013683075+0.09183513245649075*I	-0.24594479839777145-0.28163297537603194*I	0.20830959273242136-0.5559148176111628*I	-0.25561832602596607-0.2857773632927166*I	-0.14229914552009826+0.09240268433430149*I	0.04601497662503831+0.08195383467873824*I	0.000016159778049477418-0.06569797206122024*I
-0.0183266190484086+0.021637691674480534*I	0.013048433072294502-0.02803396042622413*I	0.01453456034069506+0.011189877525641797*I	-0.03535983481821406+0.024554853025287864*I	0.014550720118746197-0.05450809453557257*I	0.05906340969732767+0.053919874252522274*I	-0.16062576456851257+0.11404037600878787*I	-0.2556183260259666-0.2857773632927166*I	0.22663621178082513-0.5775525092856506*I	-0.2589932314700776-0.2535990149498207*I	-0.1684948904775318+0.08064525493083388*I	0.08354309545128623+0.04882462321465344*I
0.009673527628170711+0.004144387916670822*I	-0.01166118461674092-0.0005675518778209265*I	0.002168284008039847-0.008574358438786567*I	0.014534560340701212+0.011189877525652203*I	-0.024479685753951125+0.00509525103786479*I	0.00788528568706913-0.03230285098327735*I	0.04938988206913752+0.04977548633582762*I	-0.1422991455200981+0.09240268433429427*I	-0.25899323147006503-0.25359901494981796*I	0.20044046682339728-0.5893099386891151*I	-0.22146511264382854-0.2867282264139057*I	-0.16851105025557847+0.14634322699205318*I
